index,date,RIGHT_MOTOR_CURRENT
213,1782588571162,1951
214,1782588571729,1968
215,1782588572295,1778
216,1782588572729,1709
217,1782588573361,1538
218,1782588574294,1755
219,1782588575009,1742
220,1782588576525,1035
221,1782588576925,1342
222,1782588577574,1324
223,1782588579206,0
224,1782588580255,0
225,1782588581005,0
226,1782588581171,0
227,1782588582253,0
228,1782588583169,0
229,1782588583669,0
230,1782588584201,0
231,1782588584451,0
232,1782588585351,0
233,1782588585635,0
234,1782588586218,0
235,1782588586617,0
236,1782588587615,0
237,1782588589180,0
238,1782588590213,0
239,1782588590580,0
240,1782588590696,0
241,1782588591795,0
242,1782588592862,0
243,1782588593361,0
244,1782588594443,0
245,1782588595975,0
246,1782588596991,0
247,1782588597409,0
248,1782588598024,0
249,1782588598939,0
250,1782588600038,0
251,1782588600289,0
252,1782588600538,0
253,1782588601587,0
254,1782588602536,0
255,1782588603136,10
256,1782588603569,10
257,1782588604185,0
258,1782588606200,1021
259,1782588606749,0
260,1782588607199,8
261,1782588607566,10
262,1782588607665,10
263,1782588608681,1222
264,1782588609097,1277
265,1782588610979,4
266,1782588611578,10
267,1782588612028,453
268,1782588612378,0
269,1782588612478,0
270,1782588612894,5
271,1782588613478,305
272,1782588613878,1079
273,1782588615442,0
274,1782588616524,0
275,1782588617457,0
276,1782588618439,0
277,1782588619022,0
278,1782588619473,0
279,1782588619655,0
280,1782588619955,0
281,1782588620371,0
282,1782588620921,0
283,1782588621320,0
284,1782588622552,0
285,1782588623585,0
286,1782588624001,0
287,1782588625550,0
288,1782588626482,0
289,1782588628464,0
290,1782588630079,0
291,1782588630729,0
292,1782588632727,0
293,1782588633610,0
294,1782588634026,0
295,1782588634909,0
296,1782588636241,0
297,1782588636491,0
298,1782588638339,0
299,1782588639206,0
300,1782588639322,0
301,1782588640304,0
302,1782588641254,0
303,1782588641870,0
304,1782588642869,0
305,1782588644401,0
306,1782588645433,0
307,1782588646449,0
308,1782588647048,8
309,1782588647536,9
310,1782588648098,349
311,1782588648548,926
312,1782588648647,1514
313,1782588649014,1864
314,1782588649663,2160
315,1782588650229,1762
316,1782588650712,1810
317,1782588650979,1703
318,1782588651694,1942
319,1782588652312,2012
320,1782588652727,2086
321,1782588654309,1361
322,1782588655008,1203
323,1782588655741,1103
324,1782588656241,1063
325,1782588656691,955
326,1782588657307,0
327,1782588659221,0
328,1782588660637,0
329,1782588661237,0
330,1782588661486,0
331,1782588662436,0
332,1782588663751,0
333,1782588664600,0
334,1782588666183,0
335,1782588667265,0
336,1782588667648,0
337,1782588667998,0
338,1782588668114,0
339,1782588668813,0
340,1782588669230,0
341,1782588669829,0
342,1782588670246,0
343,1782588670445,0
344,1782588670745,0
345,1782588671428,0
346,1782588672241,0
347,1782588672510,0
348,1782588672760,0
349,1782588673043,0
350,1782588673460,0
351,1782588674109,0
352,1782588674509,0
353,1782588675691,0
354,1782588676109,0
355,1782588676724,0
356,1782588678272,0
357,1782588678705,0
358,1782588679672,0
359,1782588679954,0
360,1782588680520,0
361,1782588688963,0
362,1782588689679,0
363,1782588690395,0
364,1782588691028,0
365,1782588691484,0
366,1782588691728,0
367,1782588691844,0
368,1782588693843,0
369,1782588694209,0
370,1782588695674,0
371,1782588696057,0
372,1782588696391,0
373,1782588697190,0
374,1782588699255,0
375,1782588700170,0
376,1782588700455,0
377,1782588700820,0
378,1782588701103,0
379,1782588701436,0
380,1782588701769,0
381,1782588702502,0
382,1782588702552,0
383,1782588702935,0
384,1782588706399,0
385,1782588708480,0
386,1782588708830,0
387,1782588709047,0
388,1782588710246,0
389,1782588710562,0
390,1782588710895,0
391,1782588711195,0
392,1782588711478,0
393,1782588712560,0
394,1782588713519,0
395,1782588713726,0
396,1782588716990,0
397,1782588717256,0
398,1782588717506,0
399,1782588720720,0
400,1782588723052,0
401,1782588725100,0
402,1782588725450,0
403,1782588725833,0
404,1782588726099,0
405,1782588726899,0
406,1782588727165,0
407,1782588727581,0
408,1782588728214,0
409,1782588728680,0
410,1782588728980,0
411,1782588729313,0
412,1782588729679,0
413,1782588731128,0
414,1782588731411,0
415,1782588735558,0
416,1782588736691,0
417,1782588737024,0
418,1782588737439,0
419,1782588737740,0
420,1782588738256,0
421,1782588739022,0
422,1782588739355,0
423,1782588739671,0
424,1782588740004,0
425,1782588740221,0
426,1782588740637,0
427,1782588740786,0
428,1782588741053,0
429,1782588741619,0
430,1782588742185,0
431,1782588742485,0
432,1782588742768,0
433,1782588744866,0
434,1782588745117,0
435,1782588745482,0
436,1782588746548,0
437,1782588746615,0
438,1782588746981,0
439,1782588747248,0
440,1782588747598,0
441,1782588747914,0
442,1782588748114,0
443,1782588748364,0
444,1782588748714,0
445,1782588749030,0
446,1782588752027,0
447,1782588752293,0
448,1782588752643,0
449,1782588754042,0
450,1782588754808,0
451,1782588755541,0
452,1782588755908,0
453,1782588759121,0
454,1782588759454,0
455,1782588759788,0
456,1782588760153,0
457,1782588760903,0
458,1782588761319,0
459,1782588761602,0
460,1782588761918,0
461,1782588762801,0
462,1782588763051,0
463,1782588763268,0
464,1782588763667,0
465,1782588763967,0
466,1782588764284,0
467,1782588765250,0
468,1782588765616,0
469,1782588765933,0
470,1782588766248,0
471,1782588766549,0
472,1782588766832,0
473,1782588767131,0
474,1782588767364,0
475,1782588771410,0
476,1782588771727,0
477,1782588772294,0
478,1782588772859,0
479,1782588773209,0
480,1782588773426,0
481,1782588773809,0
482,1782588774125,0
483,1782588774525,0
484,1782588774741,0
485,1782588774891,0
486,1782588775274,0
487,1782588775657,0
488,1782588775957,0
489,1782588777372,0
490,1782588778821,0
491,1782588779592,0
492,1782588779604,0
493,1782588780620,0
494,1782588781003,0
495,1782588781320,0
496,1782588781952,0
497,1782588782152,0
498,1782588782352,0
499,1782588782635,0
500,1782588783035,0
501,1782588783368,0
502,1782588788980,0
503,1782588789246,0
504,1782588794741,0
505,1782588796490,0
506,1782588797955,0
507,1782588798288,0
508,1782588798604,0
509,1782588798954,0
510,1782588799304,0
511,1782588799520,0
512,1782588799704,0
513,1782588800103,0
514,1782588800420,0
515,1782588800753,0
516,1782588802202,0
517,1782588802535,0
518,1782588803651,0
519,1782588803950,0
520,1782588804233,0
521,1782588805432,0
522,1782588805698,0
523,1782588806082,0
524,1782588806431,0
525,1782588806764,0
526,1782588806914,0
527,1782588807214,0
528,1782588807614,0
529,1782588811127,0
530,1782588811527,0
531,1782588812595,0
532,1782588812626,0
533,1782588813026,0
534,1782588814243,0
535,1782588814792,0
536,1782588815091,0
537,1782588816572,0
538,1782588816989,0
539,1782588817272,0
540,1782588817905,0
541,1782588818172,0
542,1782588818455,0
543,1782588818754,0
544,1782588820154,0
545,1782588820803,0
546,1782588821152,0
547,1782588821419,0
548,1782588821652,0
549,1782588821902,0
550,1782588822251,0
551,1782588822535,0
552,1782588822901,0
553,1782588823608,0
554,1782588824100,0
555,1782588824433,0
556,1782588827896,0
557,1782588828180,0
558,1782588828612,0
559,1782588828796,0
560,1782588829045,0
561,1782588829478,0
562,1782588829811,0
563,1782588831477,0
564,1782588837405,0
565,1782588837739,0
566,1782588838104,0
567,1782588838471,0
568,1782588838671,0
569,1782588838838,0
570,1782588839170,0
571,1782588839520,0
572,1782588839786,0
573,1782588840020,0
574,1782588840319,0
575,1782588840887,0
576,1782588843816,0
577,1782588844066,0
578,1782588844399,0
579,1782588844716,0
580,1782588844932,0
581,1782588845698,0
582,1782588845715,0
583,1782588845932,0
584,1782588845981,0
585,1782588846398,0
586,1782588846765,0
587,1782588849661,0
588,1782588849961,0
589,1782588850294,0
590,1782588850661,0
591,1782588850812,0
592,1782588851110,0
593,1782588851393,0
594,1782588851776,0
595,1782588852143,0
596,1782588852426,0
597,1782588853625,0
598,1782588855057,0
599,1782588855357,0
600,1782588855640,0
601,1782588856662,0
602,1782588856673,0
603,1782588856806,0
604,1782588857105,0
605,1782588857455,0
606,1782588857805,0
607,1782588858054,0
608,1782588859403,0
609,1782588859754,0
610,1782588860186,0
611,1782588860419,0
612,1782588860602,0
613,1782588860936,0
614,1782588861235,0
615,1782588861568,0
616,1782588861951,0
617,1782588863167,0
618,1782588863383,0
619,1782588863716,0
620,1782588865665,0
621,1782588865948,0
622,1782588866214,0
623,1782588866564,0
624,1782588866881,0
625,1782588867673,0
626,1782588867696,0
627,1782588867830,0
628,1782588867929,0
629,1782588868180,0
630,1782588868796,0
631,1782588869961,0
632,1782588870227,0
633,1782588871093,0
634,1782588871426,0
635,1782588871693,0
636,1782588872076,0
637,1782588872443,0
638,1782588872809,0
639,1782588872909,0
640,1782588873175,0
641,1782588873442,0
642,1782588873791,0
643,1782588874091,0
644,1782588874474,0
645,1782588875639,0
646,1782588877388,0
647,1782588881236,0
648,1782588881568,0
649,1782588881885,0
650,1782588882218,0
651,1782588882501,0
652,1782588883017,0
653,1782588883350,0
654,1782588883616,0
655,1782588883932,0
656,1782588884266,0
657,1782588884566,0
658,1782588884848,0
659,1782588885015,0
660,1782588885331,0
661,1782588885682,0
662,1782588886031,0
663,1782588886332,0
664,1782588886631,0
665,1782588887814,0
666,1782588893042,0
667,1782588894791,0
668,1782588894890,0
669,1782588895190,0
670,1782588895523,0
671,1782588895822,0
672,1782588896172,0
673,1782588896839,0
674,1782588897172,0
675,1782588897288,0
676,1782588897655,0
677,1782588897955,0
678,1782588898254,0
679,1782588898588,0
680,1782588899819,0
681,1782588900003,0
682,1782588900769,0
683,1782588903516,0
684,1782588903900,0
685,1782588904282,0
686,1782588904516,0
687,1782588905031,0
688,1782588905416,0
689,1782588905748,0
690,1782588908096,0
691,1782588909778,0
692,1782588911126,0
693,1782588911693,0
694,1782588912492,0
695,1782588912642,0
696,1782588914956,0
697,1782588915124,0
698,1782588916256,0
699,1782588916389,0
700,1782588917304,0
701,1782588917438,0
702,1782588918553,0
703,1782588920685,0
704,1782588920752,0
705,1782588921934,0
706,1782588922767,0
707,1782588922784,0
708,1782588923934,0
709,1782588924315,0
710,1782588924432,0
711,1782588925880,0
712,1782588926081,0
713,1782588926397,0
714,1782588926614,0
715,1782588927746,0
716,1782588929078,0
717,1782588929294,0
718,1782588930726,0
719,1782588930960,0
720,1782588931343,0
721,1782588931476,0
722,1782588933191,0
723,1782588933807,0
724,1782588933940,0
725,1782588934223,0
726,1782588935057,0
727,1782588935356,0
728,1782588935506,0
