index,date,BMS_MODE
212,1782588546916,2
213,1782588547882,2
214,1782588548398,2
215,1782588548764,2
216,1782588549631,2
217,1782588551346,2
218,1782588552328,2
219,1782588553011,2
220,1782588554476,2
221,1782588554776,2
222,1782588555677,2
223,1782588558557,2
224,1782588559589,2
225,1782588560022,2
226,1782588560705,2
227,1782588562237,2
228,1782588563702,2
229,1782588564618,2
230,1782588565867,2
231,1782588568348,2
232,1782588569348,2
233,1782588569780,2
234,1782588569980,2
235,1782588570797,2
236,1782588571612,2
237,1782588572228,2
238,1782588572645,2
239,1782588573261,2
240,1782588574194,2
241,1782588575292,2
242,1782588575925,2
243,1782588576824,2
244,1782588577491,2
245,1782588577907,2
246,1782588579473,2
247,1782588580488,2
248,1782588581071,2
249,1782588581670,2
250,1782588582037,2
251,1782588582686,2
252,1782588583569,2
253,1782588584201,2
254,1782588584935,2
255,1782588585384,2
256,1782588585902,2
257,1782588586783,2
258,1782588587366,2
259,1782588587882,2
260,1782588588365,2
261,1782588588914,2
262,1782588589914,2
263,1782588591945,2
264,1782588594160,2
265,1782588595192,2
266,1782588595675,2
267,1782588596674,2
268,1782588597158,2
269,1782588598190,2
270,1782588598690,2
271,1782588599838,2
272,1782588600788,2
273,1782588601387,2
274,1782588602420,2
275,1782588603369,2
276,1782588603902,2
277,1782588604368,2
278,1782588606416,2
279,1782588606499,2
280,1782588607932,2
281,1782588608549,2
282,1782588609530,2
283,1782588610330,2
284,1782588610829,2
285,1782588611362,2
286,1782588611878,2
287,1782588612811,2
288,1782588613395,2
289,1782588613777,2
290,1782588614427,2
291,1782588615293,2
292,1782588615909,2
293,1782588616408,2
294,1782588617174,2
295,1782588617840,2
296,1782588618408,2
297,1782588618856,2
298,1782588619406,2
299,1782588620354,2
300,1782588621420,2
301,1782588622985,2
302,1782588623951,2
303,1782588624984,2
304,1782588625450,2
305,1782588626066,2
306,1782588627448,2
307,1782588628181,2
308,1782588628981,2
309,1782588629498,2
310,1782588630063,2
311,1782588630563,2
312,1782588632144,2
313,1782588632694,2
314,1782588633094,2
315,1782588634459,2
316,1782588634975,2
317,1782588635358,2
318,1782588635875,2
319,1782588636857,2
320,1782588637257,2
321,1782588637758,2
322,1782588638189,2
323,1782588638573,2
324,1782588639738,2
325,1782588640638,2
326,1782588640704,2
327,1782588642752,2
328,1782588643319,2
329,1782588644234,2
330,1782588645283,2
331,1782588646765,2
332,1782588646815,2
333,1782588648497,2
334,1782588649263,2
335,1782588650312,2
336,1782588651495,2
337,1782588651928,2
338,1782588652993,2
339,1782588653077,2
340,1782588654143,2
341,1782588655159,2
342,1782588656873,2
343,1782588657406,2
344,1782588657989,2
345,1782588658789,2
346,1782588659338,2
347,1782588659738,2
348,1782588660288,2
349,1782588661604,2
350,1782588662619,2
351,1782588664467,2
352,1782588665949,2
353,1782588666599,2
354,1782588667082,2
355,1782588667531,2
356,1782588668414,2
357,1782588669480,2
358,1782588669613,2
359,1782588670113,2
360,1782588671045,2
361,1782588671178,2
362,1782588673293,2
363,1782588673893,2
364,1782588674942,2
365,1782588675425,2
366,1782588675941,2
367,1782588676524,2
368,1782588677007,2
369,1782588678006,2
370,1782588678073,2
371,1782588678955,2
372,1782588680387,2
373,1782588692460,2
374,1782588694142,2
375,1782588696340,2
376,1782588697939,2
377,1782588698539,2
378,1782588699754,2
379,1782588701138,2
380,1782588701636,2
381,1782588702519,2
382,1782588703318,2
383,1782588703967,2
384,1782588705783,2
385,1782588710012,2
386,1782588710762,2
387,1782588710778,2
388,1782588711944,2
389,1782588712144,2
390,1782588712461,2
391,1782588713609,2
392,1782588714392,2
393,1782588714626,2
394,1782588715025,2
395,1782588715692,2
396,1782588715957,2
397,1782588716807,2
398,1782588718189,2
399,1782588718622,2
400,1782588719089,2
401,1782588719805,2
402,1782588720587,2
403,1782588722818,2
404,1782588723484,2
405,1782588724051,2
406,1782588724700,2
407,1782588725733,2
408,1782588727015,2
409,1782588727914,2
410,1782588728563,2
411,1782588729329,2
412,1782588730661,2
413,1782588731511,2
414,1782588735108,2
415,1782588736324,2
416,1782588737041,2
417,1782588737690,2
418,1782588737922,2
419,1782588739970,2
420,1782588741419,2
421,1782588742918,2
422,1782588744850,2
423,1782588746548,2
424,1782588746965,2
425,1782588748880,2
426,1782588749362,2
427,1782588749813,2
428,1782588750628,2
429,1782588750928,2
430,1782588751444,2
431,1782588751960,2
432,1782588753543,2
433,1782588754442,2
434,1782588755757,2
435,1782588756007,2
436,1782588756323,2
437,1782588757023,2
438,1782588758089,2
439,1782588758439,2
440,1782588761269,2
441,1782588762351,2
442,1782588763451,2
443,1782588763900,2
444,1782588764900,2
445,1782588767064,2
446,1782588767913,2
447,1782588768580,2
448,1782588769529,2
449,1782588770562,2
450,1782588771011,2
451,1782588771377,2
452,1782588773692,2
453,1782588776290,2
454,1782588777756,2
455,1782588778105,2
456,1782588780103,2
457,1782588780388,2
458,1782588781653,2
459,1782588782501,2
460,1782588785199,2
461,1782588786831,2
462,1782588787364,2
463,1782588787730,2
464,1782588788164,2
465,1782588788513,2
466,1782588790045,2
467,1782588790944,2
468,1782588791544,2
469,1782588792593,2
470,1782588793209,2
471,1782588793776,2
472,1782588795058,2
473,1782588795174,2
474,1782588795574,2
475,1782588795641,2
476,1782588796274,2
477,1782588798438,2
478,1782588798537,2
479,1782588799887,2
480,1782588800453,2
481,1782588801102,2
482,1782588802601,2
483,1782588803567,2
484,1782588805032,2
485,1782588806348,2
486,1782588807648,2
487,1782588807713,2
488,1782588808196,2
489,1782588808563,2
490,1782588809012,2
491,1782588809529,2
492,1782588810096,2
493,1782588810844,2
494,1782588811428,2
495,1782588813725,2
496,1782588814358,2
497,1782588815357,2
498,1782588815474,2
499,1782588815673,2
500,1782588816106,2
501,1782588818688,2
502,1782588819787,2
503,1782588822434,2
504,1782588823617,2
505,1782588823634,2
506,1782588824534,2
507,1782588825099,2
508,1782588825683,2
509,1782588826897,2
510,1782588827264,2
511,1782588827647,2
512,1782588829212,2
513,1782588830494,2
514,1782588832076,2
515,1782588833509,2
516,1782588835224,2
517,1782588835574,2
518,1782588835807,2
519,1782588836639,2
520,1782588837355,2
521,1782588838221,2
522,1782588839087,2
523,1782588839303,2
524,1782588840469,2
525,1782588842334,2
526,1782588843167,2
527,1782588844799,2
528,1782588846598,2
529,1782588846831,2
530,1782588847147,2
531,1782588848146,2
532,1782588849062,2
533,1782588852675,2
534,1782588852925,2
535,1782588853641,2
536,1782588855506,2
537,1782588856689,2
538,1782588857255,2
539,1782588857688,2
540,1782588858871,2
541,1782588859303,2
542,1782588859653,2
543,1782588861735,2
544,1782588862601,2
545,1782588863317,2
546,1782588864882,2
547,1782588867147,2
548,1782588868231,2
549,1782588869496,2
550,1782588870677,2
551,1782588872292,2
552,1782588873558,2
553,1782588874840,2
554,1782588875923,2
555,1782588876039,2
556,1782588876822,2
557,1782588878820,2
558,1782588879403,2
559,1782588880369,2
560,1782588881585,2
561,1782588882218,2
562,1782588882817,2
563,1782588884349,2
564,1782588886414,2
565,1782588886730,2
566,1782588887913,2
567,1782588888595,2
568,1782588888812,2
569,1782588889029,2
570,1782588889728,2
571,1782588890461,2
572,1782588891460,2
573,1782588891927,2
574,1782588893359,2
575,1782588895757,2
576,1782588896572,2
577,1782588897538,2
578,1782588897838,2
579,1782588898287,2
580,1782588899919,2
581,1782588900169,2
582,1782588900968,2
583,1782588901285,2
584,1782588902484,2
585,1782588902784,2
586,1782588903133,2
587,1782588903700,2
588,1782588904332,2
589,1782588905848,2
590,1782588910643,2
591,1782588911843,2
592,1782588913025,2
593,1782588913924,2
594,1782588917821,2
595,1782588918986,2
596,1782588922760,2
597,1782588923399,2
598,1782588925348,2
599,1782588930893,2
