index,date,ENERGY_R_MOTOR,OVERLOAD_R_MOTOR,TEMPERATURE1_R,TEMPERATURE2_R
96,1782588438774,0,0,0,0
97,1782588439241,0,0,0,0
98,1782588440122,0,0,0,0
99,1782588440539,0,0,0,0
100,1782588440739,0,0,0,0
101,1782588441040,0,0,0,0
102,1782588441971,0,0,0,0
103,1782588442388,0,0,0,0
104,1782588443870,0,0,0,0
105,1782588444236,0,0,0,0
106,1782588445185,0,0,0,0
107,1782588446434,0,0,0,0
108,1782588446817,0,0,0,0
109,1782588447683,0,0,0,0
110,1782588448533,0,0,0,0
111,1782588448965,0,0,0,0
112,1782588449864,0,0,0,0
113,1782588450214,0,0,0,0
114,1782588451081,0,0,0,0
115,1782588451463,0,0,0,0
116,1782588460805,0,0,0,0
117,1782588499373,0,0,0,0
118,1782588500189,0,0,0,0
119,1782588501021,0,0,0,0
120,1782588501088,0,0,0,0
121,1782588501921,0,0,0,0
122,1782588504435,0,0,0,0
123,1782588504735,0,0,0,0
124,1782588507100,0,0,0,0
125,1782588514344,0,0,0,0
126,1782588514660,0,0,0,0
127,1782588516159,0,0,0,0
128,1782588519189,0,0,0,0
129,1782588519540,0,0,0,0
130,1782588520338,0,0,0,0
131,1782588520622,0,0,0,0
132,1782588521022,0,0,0,0
133,1782588521321,0,14592,0,0
134,1782588522537,0,0,0,0
135,1782588522820,0,0,0,0
136,1782588525717,0,0,0,0
137,1782588526100,0,0,0,0
138,1782588527266,0,0,0,0
139,1782588527649,0,0,0,0
140,1782588527916,0,0,0,0
141,1782588531780,0,0,0,0
142,1782588533794,0,0,0,0
143,1782588534560,0,0,0,0
144,1782588534843,0,0,0,0
145,1782588535159,0,0,0,0
146,1782588535509,0,0,0,0
147,1782588535859,0,0,0,0
148,1782588536991,0,0,0,0
149,1782588537224,0,0,0,0
150,1782588537541,0,0,0,0
151,1782588542803,0,0,0,0
152,1782588543236,0,0,0,0
153,1782588543486,0,0,0,0
154,1782588543902,0,0,0,0
155,1782588544102,0,0,0,0
156,1782588544585,0,0,0,0
157,1782588544984,0,0,0,0
158,1782588545301,0,0,0,0
159,1782588545650,0,0,0,0
160,1782588546784,0,0,0,0
161,1782588547066,0,0,0,0
162,1782588547366,0,0,0,0
163,1782588547666,0,0,0,0
164,1782588547949,0,0,0,0
165,1782588549182,0,0,0,0
166,1782588549297,0,0,0,0
167,1782588549697,0,0,0,0
168,1782588549930,0,0,0,0
169,1782588550280,0,0,0,0
170,1782588550581,0,0,0,0
171,1782588551102,0,0,0,0
172,1782588551196,0,0,0,0
173,1782588551512,0,0,0,0
174,1782588551696,0,0,0,0
175,1782588551929,0,0,0,0
176,1782588552311,0,0,0,0
177,1782588556092,0,0,0,0
178,1782588559106,0,0,0,0
179,1782588559272,0,0,0,0
180,1782588559522,0,0,0,0
181,1782588559789,0,0,0,0
182,1782588560138,0,0,0,0
183,1782588560455,0,0,0,0
184,1782588561054,0,0,11,0
185,1782588561437,0,0,11,0
186,1782588561520,0,0,11,0
187,1782588562137,0,0,11,0
188,1782588562137,0,0,11,0
189,1782588562470,0,0,11,0
190,1782588562720,0,0,79,0
191,1782588563152,0,0,79,0
192,1782588563403,0,0,79,0
193,1782588563769,0,0,79,0
194,1782588563936,0,0,79,0
195,1782588564185,0,0,79,0
196,1782588564485,0,0,79,0
197,1782588564785,0,0,134,0
198,1782588565134,0,0,134,0
199,1782588565434,0,0,134,0
200,1782588565817,0,0,134,0
201,1782588566517,0,0,134,0
202,1782588566866,0,0,179,0
203,1782588567167,0,0,179,0
204,1782588568981,0,0,8407,0
205,1782588569265,0,0,215,0
206,1782588570696,0,0,245,0
207,1782588571196,0,0,245,0
208,1782588572295,0,0,245,0
209,1782588572784,0,0,271,0
210,1782588573361,0,0,271,0
211,1782588574343,0,0,271,0
212,1782588575026,0,0,294,0
213,1782588576542,0,0,313,0
214,1782588576958,0,0,313,0
215,1782588577591,0,0,313,0
216,1782588579222,0,0,330,0
217,1782588580272,0,0,330,0
218,1782588581005,0,0,343,0
219,1782588581221,0,0,343,0
220,1782588581787,0,0,343,0
221,1782588583186,0,0,352,0
222,1782588584201,0,0,352,0
223,1782588585635,0,0,359,0
224,1782588586218,2563,0,871,0
225,1782588587648,0,0,365,0
226,1782588589197,0,0,369,0
227,1782588590248,0,0,369,0
228,1782588590596,0,0,369,0
229,1782588590729,0,0,373,0
230,1782588591829,0,0,373,0
231,1782588592895,0,0,375,0
232,1782588593377,0,0,375,0
233,1782588594459,0,0,375,0
234,1782588595992,0,0,377,0
235,1782588597007,0,0,379,0
236,1782588597442,0,0,379,0
237,1782588598040,0,0,379,0
238,1782588598972,0,0,379,0
239,1782588600071,0,0,379,0
240,1782588600305,0,0,379,0
241,1782588600571,0,0,379,0
242,1782588601620,0,0,379,0
243,1782588602220,0,0,379,0
244,1782588602570,0,0,379,0
245,1782588603169,0,0,379,0
246,1782588603569,0,0,379,0
247,1782588604218,0,0,379,0
248,1782588605733,0,0,379,0
249,1782588606200,0,0,379,0
250,1782588606782,0,0,380,0
251,1782588607232,0,0,380,0
252,1782588607682,0,0,380,0
253,1782588608714,0,0,382,0
254,1782588609130,0,0,382,0
255,1782588610530,0,0,383,0
256,1782588610996,0,0,383,0
257,1782588612028,0,0,383,0
258,1782588612411,0,0,383,0
259,1782588612494,0,0,383,0
260,1782588612927,0,0,385,0
261,1782588613478,0,0,385,0
262,1782588616525,0,0,385,0
263,1782588618007,0,0,386,0
264,1782588618456,0,0,386,0
265,1782588619055,0,0,386,0
266,1782588619489,0,0,386,0
267,1782588619672,0,0,386,0
268,1782588619971,0,0,386,0
269,1782588620937,0,0,386,0
270,1782588621337,0,0,386,0
271,1782588622569,0,0,386,0
272,1782588623635,0,0,386,0
273,1782588624018,0,0,386,0
274,1782588625550,0,0,386,0
275,1782588626482,0,0,386,0
276,1782588626766,0,0,386,0
277,1782588627465,0,0,386,0
278,1782588628497,0,0,386,0
279,1782588630130,0,0,386,0
280,1782588630746,0,0,386,0
281,1782588632311,0,0,386,0
282,1782588632761,0,0,386,0
283,1782588633643,0,0,386,0
284,1782588634060,0,0,386,0
285,1782588634876,0,0,386,0
286,1782588636241,0,0,386,0
287,1782588636525,0,0,386,0
288,1782588637057,0,0,386,0
289,1782588638372,0,0,386,0
290,1782588639206,0,0,386,0
291,1782588639338,0,0,386,0
292,1782588639888,0,0,386,0
293,1782588640354,0,0,386,0
294,1782588640904,0,0,386,0
295,1782588641287,0,0,386,0
296,1782588641903,0,0,386,0
297,1782588642919,0,0,386,0
298,1782588644434,0,0,386,0
299,1782588645483,0,0,386,0
300,1782588646466,0,0,386,0
301,1782588647082,0,0,386,0
302,1782588647536,0,0,386,0
303,1782588648148,0,0,386,0
304,1782588648564,0,0,386,0
305,1782588648680,0,0,386,0
306,1782588649030,0,0,386,0
307,1782588649696,0,0,386,0
308,1782588650229,0,0,386,0
309,1782588650729,0,0,387,0
310,1782588650995,0,0,387,0
311,1782588651278,0,0,387,0
312,1782588651711,0,0,387,0
313,1782588652329,0,0,387,0
314,1782588652727,0,0,389,0
315,1782588653893,0,0,389,0
316,1782588654326,0,0,389,0
317,1782588655025,0,0,392,0
318,1782588655775,0,0,392,0
319,1782588656258,0,0,392,0
320,1782588656707,0,0,392,0
321,1782588657340,0,0,394,0
322,1782588659255,0,0,396,0
323,1782588660670,0,0,396,0
324,1782588661237,0,0,397,0
325,1782588661503,0,0,397,0
326,1782588662086,0,0,397,0
327,1782588662453,0,0,397,0
328,1782588663335,0,0,397,0
329,1782588664617,0,0,397,0
330,1782588666184,0,0,397,0
331,1782588667282,0,0,397,0
332,1782588668014,0,0,397,0
333,1782588668147,0,0,397,0
334,1782588668813,0,0,397,0
335,1782588669263,0,0,397,0
336,1782588669846,0,0,397,0
337,1782588670262,0,0,397,0
338,1782588670462,0,0,397,0
339,1782588670778,0,0,397,0
340,1782588671428,0,0,397,0
341,1782588672245,0,0,397,0
342,1782588672527,0,0,397,0
343,1782588672793,0,0,397,0
344,1782588673060,0,0,397,0
345,1782588673493,0,0,397,0
346,1782588674126,0,0,397,0
347,1782588675708,0,0,397,0
348,1782588676124,0,0,397,0
349,1782588676757,0,0,397,0
350,1782588678305,0,0,397,0
351,1782588678722,0,0,397,0
352,1782588679688,0,0,397,0
353,1782588679987,0,0,397,0
354,1782588680537,0,0,397,0
355,1782588688963,0,0,0,0
356,1782588689696,0,0,0,0
357,1782588690429,0,0,0,0
358,1782588691062,0,0,0,0
359,1782588691488,0,0,0,0
360,1782588691745,0,0,0,0
361,1782588691844,0,0,0,0
362,1782588693859,0,0,0,0
363,1782588694242,0,0,0,0
364,1782588694426,0,0,0,0
365,1782588696057,0,0,0,0
366,1782588697190,0,0,0,0
367,1782588698972,0,0,0,0
368,1782588699271,0,0,0,0
369,1782588700170,0,0,0,0
370,1782588700487,0,0,0,0
371,1782588700837,0,0,0,0
372,1782588701469,0,0,0,0
373,1782588701803,0,0,0,0
374,1782588701886,0,0,0,0
375,1782588702502,0,0,0,0
376,1782588702569,0,0,0,0
377,1782588702952,0,0,0,0
378,1782588706432,0,0,0,0
379,1782588708497,0,0,0,0
380,1782588708830,0,0,0,0
381,1782588709080,0,0,0,0
382,1782588709913,0,0,0,0
383,1782588710279,0,0,0,0
384,1782588710580,0,0,0,0
385,1782588710912,0,0,0,0
386,1782588711211,0,0,0,0
387,1782588711494,0,0,0,0
388,1782588712577,0,0,0,0
389,1782588713519,0,0,0,0
390,1782588713759,0,0,0,0
391,1782588717006,0,0,0,0
392,1782588717273,0,0,0,0
393,1782588717556,0,0,0,0
394,1782588720737,0,0,0,0
395,1782588723085,0,0,0,0
396,1782588725134,0,0,0,0
397,1782588725450,0,0,0,0
398,1782588725867,0,0,0,0
399,1782588726099,0,0,0,0
400,1782588726582,0,0,0,0
401,1782588726932,0,0,0,0
402,1782588727181,0,0,0,0
403,1782588727597,0,0,0,0
404,1782588727914,0,0,0,0
405,1782588728697,0,0,0,0
406,1782588728997,0,0,0,0
407,1782588729346,0,0,0,0
408,1782588731128,0,0,0,0
409,1782588731428,0,0,0,0
410,1782588735558,0,0,0,0
411,1782588736707,0,0,0,0
412,1782588737057,0,0,0,0
413,1782588737439,0,0,0,0
414,1782588738288,0,0,0,0
415,1782588738739,0,0,0,0
416,1782588739056,0,0,0,0
417,1782588739387,0,0,0,0
418,1782588740020,0,0,0,0
419,1782588740253,0,0,0,0
420,1782588740670,0,0,0,0
421,1782588740820,0,0,0,0
422,1782588741069,0,0,0,0
423,1782588741319,0,0,0,0
424,1782588741619,0,0,0,0
425,1782588741952,0,0,0,0
426,1782588742202,0,0,0,0
427,1782588742501,0,0,0,0
428,1782588744866,0,0,0,0
429,1782588745150,0,0,0,0
430,1782588745482,0,0,0,0
431,1782588746548,0,0,0,0
432,1782588746631,0,0,0,0
433,1782588746998,0,0,0,0
434,1782588747298,0,0,0,0
435,1782588747614,0,0,0,0
436,1782588747947,0,0,0,0
437,1782588748114,0,0,0,0
438,1782588748397,0,0,0,0
439,1782588748731,0,0,0,0
440,1782588749047,0,0,0,0
441,1782588751694,0,0,0,0
442,1782588752060,0,0,0,0
443,1782588752310,0,0,0,0
444,1782588752677,0,0,0,0
445,1782588753759,0,0,0,0
446,1782588754092,0,0,0,0
447,1782588754458,0,0,0,0
448,1782588755558,0,0,0,0
449,1782588755941,0,0,0,0
450,1782588757539,0,0,0,0
451,1782588759138,0,0,0,0
452,1782588759472,0,0,0,0
453,1782588759805,0,0,0,0
454,1782588760187,0,0,0,0
455,1782588760603,0,0,0,0
456,1782588760920,0,0,0,0
457,1782588761352,0,0,0,0
458,1782588761620,0,0,0,0
459,1782588763068,0,0,0,0
460,1782588763284,0,0,0,0
461,1782588763684,0,0,0,0
462,1782588764000,0,0,0,0
463,1782588764916,0,0,0,0
464,1782588765083,0,0,0,0
465,1782588765250,0,0,0,0
466,1782588765666,0,0,0,0
467,1782588766248,0,0,0,0
468,1782588766565,0,0,0,0
469,1782588766848,0,0,0,0
470,1782588767164,0,0,0,0
471,1782588767397,0,0,0,0
472,1782588769330,0,0,0,0
473,1782588771078,0,0,0,0
474,1782588771444,0,0,0,0
475,1782588771744,0,0,0,0
476,1782588772127,0,0,0,0
477,1782588772311,0,0,0,0
478,1782588772876,0,0,0,0
479,1782588773226,0,0,0,0
480,1782588773442,0,0,0,0
481,1782588773809,0,0,0,0
482,1782588774159,0,0,0,0
483,1782588774775,0,0,0,0
484,1782588774908,0,0,0,0
485,1782588775291,0,0,0,0
486,1782588775657,0,0,0,0
487,1782588775974,0,0,0,0
488,1782588777406,0,0,0,0
489,1782588778855,0,0,0,0
490,1782588779592,0,0,0,0
491,1782588779604,0,0,0,0
492,1782588780287,0,0,0,0
493,1782588780637,0,0,0,0
494,1782588781036,0,0,0,0
495,1782588781320,0,0,0,0
496,1782588781969,0,0,0,0
497,1782588782185,0,0,0,0
498,1782588782385,0,0,0,0
499,1782588782685,0,0,0,0
500,1782588783035,0,0,0,0
501,1782588783384,0,0,0,0
502,1782588789262,0,0,0,0
503,1782588791561,0,0,0,0
504,1782588794758,0,0,0,0
505,1782588796523,0,0,0,0
506,1782588797988,0,0,0,0
507,1782588798305,0,0,0,0
508,1782588798622,0,0,0,0
509,1782588798988,0,0,0,0
510,1782588799337,0,0,0,0
511,1782588799537,0,0,0,0
512,1782588799754,0,0,0,0
513,1782588800120,0,0,0,0
514,1782588800386,0,0,0,0
515,1782588800769,0,0,0,0
516,1782588802219,0,0,0,0
517,1782588803651,0,0,0,0
518,1782588803983,0,0,0,0
519,1782588804249,0,0,0,0
520,1782588805449,0,0,0,0
521,1782588805732,0,0,0,0
522,1782588806098,0,0,0,0
523,1782588806448,0,0,0,0
524,1782588806781,0,0,0,0
525,1782588806931,0,0,0,0
526,1782588807248,0,0,0,0
527,1782588807630,0,0,0,0
528,1782588810811,0,0,0,0
529,1782588811144,0,0,0,0
530,1782588811527,0,0,0,0
531,1782588812595,0,0,0,0
532,1782588812659,0,0,0,0
533,1782588813043,0,2304,0,0
534,1782588814243,0,0,0,0
535,1782588814408,0,0,0,0
536,1782588814808,0,0,0,0
537,1782588815108,0,0,0,0
538,1782588816606,0,0,0,0
539,1782588816639,0,0,0,0
540,1782588817040,0,0,0,0
541,1782588817290,0,0,0,0
542,1782588817622,0,0,0,0
543,1782588817922,0,0,0,0
544,1782588818222,0,0,0,0
545,1782588818754,0,0,0,0
546,1782588820186,0,0,0,0
547,1782588820835,0,0,0,0
548,1782588821169,0,0,0,0
549,1782588821452,0,0,0,0
550,1782588821669,0,0,0,0
551,1782588821918,0,0,0,0
552,1782588822285,0,0,0,0
553,1782588822568,0,0,0,0
554,1782588822934,0,0,0,0
555,1782588823612,0,0,0,0
556,1782588824133,0,0,0,0
557,1782588824433,0,0,0,0
558,1782588827896,0,0,0,0
559,1782588828213,0,0,0,0
560,1782588828629,0,0,0,0
561,1782588828830,0,0,0,0
562,1782588829063,0,0,0,0
563,1782588829512,0,0,0,0
564,1782588829811,0,0,0,0
565,1782588831511,0,0,0,0
566,1782588835908,0,0,0,0
567,1782588837422,0,0,0,0
568,1782588837755,0,0,0,0
569,1782588838122,0,12288,0,0
570,1782588838687,0,0,0,0
571,1782588838854,0,0,0,0
572,1782588839203,0,2304,160,0
573,1782588839570,0,0,0,0
574,1782588839786,0,0,0,0
575,1782588840053,0,0,0,0
576,1782588840319,0,0,0,0
577,1782588840702,0,0,0,0
578,1782588840902,0,0,0,0
579,1782588843850,0,0,0,0
580,1782588844099,0,0,0,0
581,1782588844432,0,0,0,0
582,1782588844749,0,0,0,0
583,1782588844966,0,0,0,0
584,1782588845948,0,0,0,0
585,1782588846015,0,0,0,0
586,1782588846415,0,0,0,0
587,1782588846765,0,0,0,0
588,1782588849695,0,0,0,0
589,1782588849961,0,0,0,0
590,1782588850344,0,0,0,0
591,1782588850678,0,0,0,0
592,1782588850844,0,0,0,0
593,1782588851443,0,0,0,0
594,1782588851810,0,0,0,0
595,1782588852159,0,0,0,0
596,1782588853658,0,0,0,0
597,1782588855091,0,0,0,0
598,1782588855673,0,0,0,0
599,1782588855907,0,0,0,0
600,1782588856662,0,0,0,0
601,1782588856673,0,0,0,0
602,1782588856840,0,0,0,0
603,1782588857472,0,0,0,0
604,1782588857838,0,0,0,0
605,1782588858071,0,0,0,0
606,1782588859436,0,0,0,0
607,1782588859787,0,0,0,0
608,1782588860186,0,0,0,0
609,1782588860436,0,0,0,0
610,1782588860619,0,0,0,0
611,1782588860985,0,0,0,0
612,1782588861252,0,0,0,0
613,1782588861968,0,0,0,0
614,1782588863183,0,0,0,0
615,1782588863383,0,0,0,0
616,1782588865715,0,0,0,0
617,1782588865964,0,0,0,0
618,1782588866598,0,0,0,0
619,1782588866898,0,0,0,0
620,1782588867673,0,0,0,0
621,1782588867696,0,0,0,0
622,1782588867846,0,0,0,0
623,1782588867963,0,0,0,0
624,1782588868180,0,0,0,0
625,1782588868530,0,0,0,0
626,1782588868845,0,0,0,0
627,1782588869062,0,0,0,0
628,1782588869978,0,0,0,0
629,1782588870227,0,0,0,0
630,1782588871127,0,0,0,0
631,1782588871460,0,0,0,0
632,1782588871743,0,0,0,0
633,1782588872093,0,0,0,0
634,1782588872459,0,0,0,0
635,1782588872909,0,0,0,0
636,1782588873208,0,0,0,0
637,1782588873458,0,0,0,0
638,1782588873825,0,0,0,0
639,1782588874107,0,0,0,0
640,1782588874507,0,0,0,0
641,1782588875657,0,0,0,0
642,1782588877089,0,0,0,0
643,1782588877421,0,0,0,0
644,1782588880886,0,0,0,0
645,1782588881252,0,0,0,0
646,1782588881917,0,0,0,0
647,1782588882234,0,0,0,0
648,1782588882534,0,0,0,0
649,1782588883067,0,0,0,0
650,1782588883350,0,0,0,0
651,1782588883666,0,0,0,0
652,1782588883933,0,0,0,0
653,1782588884283,0,0,0,0
654,1782588884599,0,0,0,0
655,1782588884848,0,0,0,0
656,1782588885032,0,0,0,0
657,1782588885348,0,0,0,0
658,1782588885714,0,0,0,0
659,1782588886048,0,0,0,0
660,1782588886364,0,0,0,0
661,1782588894807,0,0,0,0
662,1782588894908,0,0,0,0
663,1782588895240,0,0,0,0
664,1782588895540,0,0,0,0
665,1782588895856,0,0,0,0
666,1782588896190,0,0,0,0
667,1782588896855,0,0,0,0
668,1782588897189,0,0,0,0
669,1782588897305,0,0,0,0
670,1782588897671,0,0,0,0
671,1782588897971,0,0,0,0
672,1782588898620,0,0,0,0
673,1782588900019,0,0,0,0
674,1782588900769,0,0,0,0
675,1782588903516,0,0,0,0
676,1782588903932,0,0,0,0
677,1782588904316,0,0,0,0
678,1782588904549,0,0,0,0
679,1782588905048,0,0,0,0
680,1782588905416,0,0,0,0
681,1782588908129,0,0,0,0
682,1782588909828,0,0,0,0
683,1782588910244,0,0,0,0
684,1782588911143,0,0,0,0
685,1782588911693,0,0,0,0
686,1782588912509,0,0,0,0
687,1782588912642,0,0,0,0
688,1782588914973,0,0,0,0
689,1782588915156,0,0,0,0
690,1782588916272,0,0,0,0
691,1782588916406,0,0,0,0
692,1782588917438,0,0,0,0
693,1782588918587,0,0,0,0
694,1782588919586,0,0,0,0
695,1782588920718,0,0,0,0
696,1782588920785,0,0,0,0
697,1782588921951,0,0,0,0
698,1782588922067,0,0,0,0
699,1782588922767,0,0,0,0
700,1782588922784,0,0,0,0
701,1782588923934,0,0,0,0
702,1782588924333,0,0,0,0
703,1782588924449,0,0,0,0
704,1782588925898,0,0,0,0
705,1782588926097,0,0,0,0
706,1782588926431,0,0,0,0
707,1782588926630,0,0,0,0
708,1782588927762,0,0,0,0
709,1782588929111,0,0,0,0
710,1782588929311,0,0,0,0
711,1782588930760,0,0,0,0
712,1782588930960,0,0,0,0
713,1782588931476,0,0,0,0
714,1782588933807,0,0,0,0
715,1782588933973,0,0,0,0
716,1782588934241,0,0,0,0
717,1782588935089,0,0,0,0
718,1782588935373,0,0,0,0
719,1782588935540,0,0,0,0
