index,date,NTC_1,NTC_2,NTC_3
0,1782588357676,36.409999999999997,38.810000000000002,-0.01
1,1782588358225,36.409999999999997,38.850000000000001,-0.01
2,1782588358458,36.409999999999997,38.850000000000001,-0.01
3,1782588359207,36.409999999999997,38.850000000000001,-0.01
4,1782588359391,36.409999999999997,38.850000000000001,-0.01
5,1782588359940,36.409999999999997,38.850000000000001,-0.01
6,1782588360956,36.409999999999997,38.810000000000002,-0.01
7,1782588361305,36.409999999999997,38.810000000000002,-0.01
8,1782588361689,36.409999999999997,38.850000000000001,-0.01
9,1782588362122,36.409999999999997,38.850000000000001,-0.01
10,1782588362538,36.409999999999997,38.850000000000001,-0.01
11,1782588363954,36.369999999999997,38.710000000000001,-0.01
12,1782588364720,36.369999999999997,38.57,-0.01
13,1782588365136,36.369999999999997,38.530000000000001,-0.01
14,1782588365552,36.369999999999997,38.530000000000001,-0.01
15,1782588366501,36.369999999999997,38.479999999999997,-0.01
16,1782588366884,36.369999999999997,38.479999999999997,-0.01
17,1782588367302,36.369999999999997,38.479999999999997,-0.01
18,1782588367700,36.369999999999997,38.530000000000001,-0.01
19,1782588368050,36.369999999999997,38.479999999999997,-0.01
20,1782588368250,36.32,38.530000000000001,-0.01
21,1782588369049,36.369999999999997,38.57,-0.01
22,1782588369250,36.32,38.57,-0.01
23,1782588369833,36.32,38.619999999999997,-0.01
24,1782588369965,36.32,38.619999999999997,-0.01
25,1782588370781,36.32,38.670000000000002,-0.01
26,1782588371514,36.369999999999997,38.710000000000001,-0.01
27,1782588372230,36.369999999999997,38.710000000000001,-0.01
28,1782588372946,36.32,38.759999999999998,-0.01
29,1782588373462,36.32,38.759999999999998,-0.01
30,1782588373579,36.369999999999997,38.759999999999998,-0.01
31,1782588374111,36.369999999999997,38.810000000000002,-0.01
32,1782588374278,36.369999999999997,38.759999999999998,-0.01
33,1782588374728,36.369999999999997,38.810000000000002,-0.01
34,1782588376111,36.369999999999997,38.810000000000002,-0.01
35,1782588376543,36.369999999999997,38.810000000000002,-0.01
36,1782588376676,36.409999999999997,38.850000000000001,-0.01
37,1782588376992,36.409999999999997,38.850000000000001,-0.01
38,1782588377392,36.409999999999997,38.850000000000001,-0.01
39,1782588378458,36.409999999999997,38.810000000000002,-0.01
40,1782588378858,36.409999999999997,38.759999999999998,-0.01
41,1782588379074,36.409999999999997,38.810000000000002,-0.01
42,1782588379424,36.409999999999997,38.810000000000002,-0.01
43,1782588380140,36.409999999999997,38.810000000000002,-0.01
44,1782588380573,36.409999999999997,38.810000000000002,-0.01
45,1782588380922,36.409999999999997,38.810000000000002,-0.01
46,1782588381290,36.460000000000001,38.810000000000002,-0.01
47,1782588381922,36.409999999999997,38.810000000000002,-0.01
48,1782588382305,36.460000000000001,38.810000000000002,-0.01
49,1782588382687,36.409999999999997,38.810000000000002,-0.01
50,1782588383087,36.409999999999997,38.810000000000002,-0.01
51,1782588383504,36.460000000000001,38.759999999999998,-0.01
52,1782588384087,36.460000000000001,38.810000000000002,-0.01
53,1782588384969,36.460000000000001,38.810000000000002,-0.01
54,1782588385652,36.460000000000001,38.810000000000002,-0.01
55,1782588386068,36.460000000000001,38.810000000000002,-0.01
56,1782588386435,36.460000000000001,38.810000000000002,-0.01
57,1782588386701,36.460000000000001,38.850000000000001,-0.01
58,1782588387401,36.460000000000001,38.850000000000001,-0.01
59,1782588388300,36.460000000000001,38.850000000000001,-0.01
60,1782588388650,36.460000000000001,38.850000000000001,-0.01
61,1782588388832,36.460000000000001,38.810000000000002,-0.01
62,1782588389232,36.460000000000001,38.810000000000002,-0.01
63,1782588389948,36.460000000000001,38.850000000000001,-0.01
64,1782588390365,36.460000000000001,38.850000000000001,-0.01
65,1782588390764,36.460000000000001,38.850000000000001,-0.01
66,1782588391031,36.460000000000001,38.850000000000001,-0.01
67,1782588391348,36.460000000000001,38.810000000000002,-0.01
68,1782588391747,36.460000000000001,38.810000000000002,-0.01
69,1782588392146,36.460000000000001,38.810000000000002,-0.01
70,1782588392429,36.460000000000001,38.810000000000002,-0.01
71,1782588392813,36.460000000000001,38.810000000000002,-0.01
72,1782588393262,36.460000000000001,38.810000000000002,-0.01
73,1782588393728,36.460000000000001,38.759999999999998,-0.01
74,1782588394179,36.460000000000001,38.759999999999998,-0.01
75,1782588394528,36.460000000000001,38.759999999999998,-0.01
76,1782588394977,36.460000000000001,38.759999999999998,-0.01
77,1782588395661,36.409999999999997,38.759999999999998,-0.01
78,1782588395994,36.409999999999997,38.759999999999998,-0.01
79,1782588396343,36.409999999999997,38.759999999999998,-0.01
80,1782588396793,36.460000000000001,38.759999999999998,-0.01
81,1782588397859,36.409999999999997,38.759999999999998,-0.01
82,1782588398258,36.409999999999997,38.759999999999998,-0.01
83,1782588398557,36.409999999999997,38.759999999999998,-0.01
84,1782588398691,36.409999999999997,38.759999999999998,-0.01
85,1782588400189,36.409999999999997,38.759999999999998,-0.01
86,1782588401056,36.409999999999997,38.759999999999998,-0.01
87,1782588401405,36.409999999999997,38.759999999999998,-0.01
88,1782588401788,36.409999999999997,38.759999999999998,-0.01
89,1782588402454,36.409999999999997,38.810000000000002,-0.01
90,1782588402754,36.409999999999997,38.810000000000002,-0.01
91,1782588404336,36.409999999999997,38.710000000000001,-0.01
92,1782588404669,36.409999999999997,38.710000000000001,-0.01
93,1782588404936,36.409999999999997,38.710000000000001,-0.01
94,1782588405502,36.409999999999997,38.710000000000001,-0.01
95,1782588405652,36.409999999999997,38.670000000000002,-0.01
96,1782588406218,36.409999999999997,38.670000000000002,-0.01
97,1782588406434,36.409999999999997,38.670000000000002,-0.01
98,1782588407001,36.409999999999997,38.619999999999997,-0.01
99,1782588407184,36.409999999999997,38.619999999999997,-0.01
100,1782588407934,36.369999999999997,38.57,-0.01
101,1782588408133,36.369999999999997,38.530000000000001,-0.01
102,1782588408684,36.369999999999997,38.530000000000001,-0.01
103,1782588408850,36.369999999999997,38.530000000000001,-0.01
104,1782588409448,36.369999999999997,38.530000000000001,-0.01
105,1782588409665,36.369999999999997,38.530000000000001,-0.01
106,1782588410448,36.32,38.57,-0.01
107,1782588410581,36.369999999999997,38.57,-0.01
108,1782588411164,36.32,38.57,-0.01
109,1782588411380,36.32,38.57,-0.01
110,1782588411946,36.32,38.57,-0.01
111,1782588412096,36.32,38.619999999999997,-0.01
112,1782588412896,36.32,38.619999999999997,-0.01
113,1782588413045,36.369999999999997,38.619999999999997,-0.01
114,1782588413612,36.32,38.57,-0.01
115,1782588413812,36.32,38.57,-0.01
116,1782588414394,36.32,38.530000000000001,-0.01
117,1782588414594,36.32,38.479999999999997,-0.01
118,1782588415310,36.32,38.479999999999997,-0.01
119,1782588415527,36.32,38.479999999999997,-0.01
120,1782588416127,36.32,38.479999999999997,-0.01
121,1782588416343,36.32,38.43,-0.01
122,1782588416543,36.270000000000003,38.390000000000001,-0.01
123,1782588417059,36.270000000000003,38.390000000000001,-0.01
124,1782588417973,36.270000000000003,38.289999999999999,-0.01
125,1782588418208,36.270000000000003,38.240000000000002,-0.01
126,1782588418657,36.270000000000003,38.240000000000002,-0.01
127,1782588418873,36.270000000000003,38.240000000000002,-0.01
128,1782588419207,36.270000000000003,38.240000000000002,-0.01
129,1782588419624,36.270000000000003,38.289999999999999,-0.01
130,1782588420123,36.219999999999999,38.240000000000002,-0.01
131,1782588420456,36.170000000000002,38.200000000000003,-0.01
132,1782588420856,36.119999999999997,38.149999999999999,-0.01
133,1782588421305,36.119999999999997,38.149999999999999,-0.01
134,1782588421472,36.119999999999997,38.100000000000001,-0.01
135,1782588422254,36.119999999999997,38.100000000000001,-0.01
136,1782588422688,36.119999999999997,38.049999999999997,-0.01
137,1782588423187,36.119999999999997,38.049999999999997,-0.01
138,1782588424502,36.07,38.049999999999997,-0.01
139,1782588424819,36.119999999999997,38.049999999999997,-0.01
140,1782588425202,36.119999999999997,38.049999999999997,-0.01
141,1782588425551,36.119999999999997,38.100000000000001,-0.01
142,1782588426218,36.119999999999997,38.100000000000001,-0.01
143,1782588426384,36.07,38.149999999999999,-0.01
144,1782588426867,36.119999999999997,38.149999999999999,-0.01
145,1782588428133,36.119999999999997,38.149999999999999,-0.01
146,1782588428432,36.119999999999997,38.149999999999999,-0.01
147,1782588429082,36.119999999999997,38.100000000000001,-0.01
148,1782588429881,36.07,38.100000000000001,-0.01
149,1782588430448,36.07,38.149999999999999,-0.01
150,1782588431531,36.07,38.240000000000002,-0.01
151,1782588431996,36.119999999999997,38.240000000000002,-0.01
152,1782588432429,36.119999999999997,38.240000000000002,-0.01
153,1782588432479,36.119999999999997,38.240000000000002,-0.01
154,1782588433629,36.119999999999997,38.149999999999999,-0.01
155,1782588434111,36.119999999999997,38.149999999999999,-0.01
156,1782588434128,36.07,38.149999999999999,-0.01
157,1782588434594,36.07,38.149999999999999,-0.01
158,1782588435094,36.07,38.149999999999999,-0.01
159,1782588435876,36.119999999999997,38.049999999999997,-0.01
160,1782588436176,36.07,38.049999999999997,-0.01
161,1782588436759,36.119999999999997,38.049999999999997,-0.01
162,1782588437209,36.119999999999997,38.049999999999997,-0.01
163,1782588437758,36.07,38.009999999999998,-0.01
164,1782588438424,36.020000000000003,38.009999999999998,-0.01
165,1782588438823,36.020000000000003,38.009999999999998,-0.01
166,1782588440023,36.020000000000003,38.049999999999997,-0.01
167,1782588441421,36.020000000000003,38.149999999999999,-0.01
168,1782588441888,36.020000000000003,38.149999999999999,-0.01
169,1782588442371,36.020000000000003,38.149999999999999,-0.01
170,1782588442905,36.020000000000003,38.149999999999999,-0.01
171,1782588443138,35.969999999999999,38.200000000000003,-0.01
172,1782588443587,36.020000000000003,38.200000000000003,-0.01
173,1782588443603,36.020000000000003,38.200000000000003,-0.01
174,1782588444503,36.020000000000003,38.240000000000002,-0.01
175,1782588445019,36.020000000000003,38.200000000000003,-0.01
