index,date,INV_STATE_R_MOTOR,FAILURE_R_MOTOR,ALARM_R_MOTOR
99,1782588435160,0,0,0
100,1782588436592,0,0,0
101,1782588437042,0,0,0
102,1782588437941,0,0,0
103,1782588438841,0,0,0
104,1782588440012,0,0,0
105,1782588440189,0,0,0
106,1782588440607,0,0,0
107,1782588440773,0,0,0
108,1782588441090,0,0,0
109,1782588442038,0,0,0
110,1782588442421,0,0,0
111,1782588443886,0,0,0
112,1782588444319,0,0,0
113,1782588445236,0,0,0
114,1782588446484,0,0,0
115,1782588446850,0,0,0
116,1782588447717,0,0,0
117,1782588448599,0,0,0
118,1782588449032,0,0,0
119,1782588449898,0,0,0
120,1782588450264,0,0,0
121,1782588450730,0,0,0
122,1782588451130,0,0,0
123,1782588451530,0,0,0
124,1782588452380,0,0,0
125,1782588460455,0,0,0
126,1782588460889,0,0,0
127,1782588499423,0,0,0
128,1782588500222,0,0,0
129,1782588501138,0,0,0
130,1782588501954,0,0,0
131,1782588504452,0,0,0
132,1782588504785,0,0,0
133,1782588507083,0,0,0
134,1782588507100,0,0,0
135,1782588512012,0,0,0
136,1782588514394,0,0,0
137,1782588514693,0,0,0
138,1782588515509,0,0,0
139,1782588515792,0,0,0
140,1782588516259,0,0,0
141,1782588518874,0,0,0
142,1782588519240,0,0,0
143,1782588519556,0,0,0
144,1782588520390,0,0,0
145,1782588520655,0,0,0
146,1782588521072,0,0,0
147,1782588521371,0,0,0
148,1782588522570,0,0,0
149,1782588524319,0,0,0
150,1782588525767,0,0,0
151,1782588526134,0,0,0
152,1782588527300,0,0,0
153,1782588527665,0,0,0
154,1782588527965,0,0,0
155,1782588530547,0,0,0
156,1782588531163,0,0,0
157,1782588531446,0,0,0
158,1782588531845,0,0,0
159,1782588534893,0,0,0
160,1782588535193,0,0,0
161,1782588535576,0,0,0
162,1782588535892,0,0,0
163,1782588536158,0,0,0
164,1782588537041,0,0,0
165,1782588537291,0,0,0
166,1782588537592,0,0,0
167,1782588541072,0,0,0
168,1782588541371,0,0,0
169,1782588541637,0,0,0
170,1782588543269,0,0,0
171,1782588543536,0,0,0
172,1782588544152,0,0,0
173,1782588544285,0,0,0
174,1782588544618,0,0,0
175,1782588545035,0,0,0
176,1782588545317,0,0,0
177,1782588546816,0,0,0
178,1782588547100,0,0,0
179,1782588547699,0,0,0
180,1782588549347,0,0,0
181,1782588549730,0,0,0
182,1782588549997,0,0,0
183,1782588550313,0,0,0
184,1782588550630,0,0,0
185,1782588551113,0,0,0
186,1782588551746,0,0,0
187,1782588551962,0,0,0
188,1782588554393,0,0,0
189,1782588555826,0,0,0
190,1782588556142,0,0,0
191,1782588559606,0,0,0
192,1782588560188,0,0,0
193,1782588560521,0,0,0
194,1782588560822,0,0,110
195,1782588561105,0,0,110
196,1782588561554,0,0,110
197,1782588562137,0,0,110
198,1782588562503,0,0,110
199,1782588562787,0,0,110
200,1782588563453,0,0,110
201,1782588563969,0,0,110
202,1782588564236,0,0,110
203,1782588564551,0,0,110
204,1782588564834,0,0,110
205,1782588565168,0,0,110
206,1782588565484,0,0,110
207,1782588566549,0,0,110
208,1782588566933,0,0,110
209,1782588567216,0,0,110
210,1782588569014,0,0,110
211,1782588570780,1,0,110
212,1782588571229,1,0,110
213,1782588571296,1,0,110
214,1782588572361,1,0,110
215,1782588573411,1,0,110
216,1782588573927,1,0,110
217,1782588575076,1,0,110
218,1782588576575,1,0,110
219,1782588577641,1,0,110
220,1782588579256,1,0,110
221,1782588579906,1,0,110
222,1782588580321,1,0,110
223,1782588581853,0,0,110
224,1782588582819,0,0,110
225,1782588583219,0,0,110
226,1782588583752,0,0,110
227,1782588584202,0,0,110
228,1782588585018,0,0,110
229,1782588585418,0,0,110
230,1782588585684,0,0,110
231,1782588586250,0,0,110
232,1782588587199,0,0,110
233,1782588589231,0,0,110
234,1782588590297,0,0,110
235,1782588590630,0,0,110
236,1782588590763,0,0,110
237,1782588591895,0,0,110
238,1782588592445,0,0,110
239,1782588592944,0,0,110
240,1782588593044,0,0,110
241,1782588593427,0,0,110
242,1782588594493,0,0,110
243,1782588596042,0,0,110
244,1782588597058,0,0,110
245,1782588598074,0,0,110
246,1782588599006,0,0,110
247,1782588600105,0,0,110
248,1782588600355,0,0,110
249,1782588600605,0,0,110
250,1782588601237,0,0,110
251,1782588601653,0,0,110
252,1782588602270,0,0,110
253,1782588602603,0,2304,110
254,1782588603203,0,0,110
255,1782588603837,0,0,110
256,1782588604252,0,0,110
257,1782588605767,1,0,110
258,1782588606799,0,0,110
259,1782588607731,0,0,110
260,1782588608781,1,0,110
261,1782588609697,1,0,110
262,1782588610563,0,0,110
263,1782588611029,0,0,110
264,1782588611645,0,0,110
265,1782588612527,0,0,110
266,1782588613528,1,0,110
267,1782588614526,1,0,110
268,1782588615558,1,0,110
269,1782588616108,1,0,110
270,1782588616574,1,0,110
271,1782588618074,0,0,110
272,1782588619105,0,0,110
273,1782588619539,0,0,110
274,1782588619705,0,0,110
275,1782588620005,0,0,110
276,1782588620971,0,0,110
277,1782588622619,0,0,110
278,1782588623668,0,0,110
279,1782588625151,0,0,110
280,1782588625600,0,0,110
281,1782588626549,0,0,110
282,1782588626800,0,0,110
283,1782588627515,0,0,110
284,1782588628181,0,0,110
285,1782588630163,0,0,110
286,1782588630796,0,0,110
287,1782588632361,0,0,110
288,1782588632777,0,0,110
289,1782588633676,0,0,110
290,1782588634093,0,0,110
291,1782588634526,0,0,110
292,1782588635808,0,0,110
293,1782588636308,0,0,110
294,1782588637090,0,0,110
295,1782588638456,0,0,110
296,1782588639206,0,0,110
297,1782588639971,0,0,110
298,1782588640987,0,0,110
299,1782588641320,0,0,110
300,1782588641937,0,0,110
301,1782588642952,0,0,110
302,1782588643568,0,0,110
303,1782588644468,0,0,110
304,1782588645533,0,0,110
305,1782588646516,0,0,110
306,1782588647132,1,0,110
307,1782588648198,1,0,110
308,1782588648614,1,0,110
309,1782588648730,1,0,110
310,1782588649063,1,0,110
311,1782588649713,1,0,110
312,1782588650230,1,0,110
313,1782588650762,1,0,110
314,1782588651046,1,0,110
315,1782588651312,1,0,110
316,1782588652380,1,0,110
317,1782588652794,1,0,110
318,1782588653345,1,0,110
319,1782588653943,1,0,110
320,1782588654392,1,0,110
321,1782588655092,1,0,110
322,1782588655808,1,0,110
323,1782588656291,1,0,110
324,1782588657373,1,0,110
325,1782588659305,0,0,110
326,1782588660237,0,0,110
327,1782588660704,0,0,110
328,1782588661553,0,0,110
329,1782588662102,0,0,110
330,1782588662502,0,0,110
331,1782588663368,0,0,110
332,1782588664651,0,0,110
333,1782588666232,0,0,110
334,1782588667348,0,2304,110
335,1782588668181,0,0,110
336,1782588668863,0,0,110
337,1782588669879,0,0,110
338,1782588670296,0,0,110
339,1782588670512,0,0,110
340,1782588670795,0,0,110
341,1782588671495,0,0,110
342,1782588672245,0,0,110
343,1782588672561,0,0,110
344,1782588672811,0,0,110
345,1782588673094,0,0,110
346,1782588673510,0,0,110
347,1782588674160,0,0,110
348,1782588675109,0,0,110
349,1782588675741,0,0,110
350,1782588676807,0,0,110
351,1782588677439,0,0,110
352,1782588678339,0,0,110
353,1782588678756,0,0,110
354,1782588679737,0,0,110
355,1782588680021,0,0,110
356,1782588680587,0,0,110
357,1782588689030,0,0,0
358,1782588689729,0,0,0
359,1782588691488,0,0,0
360,1782588691895,0,0,0
361,1782588693909,0,0,0
362,1782588694276,0,0,0
363,1782588694475,0,0,0
364,1782588695358,0,0,0
365,1782588695776,0,0,0
366,1782588696124,0,0,0
367,1782588697240,0,0,0
368,1782588698689,0,0,0
369,1782588699006,0,0,0
370,1782588699322,0,0,0
371,1782588700221,0,0,0
372,1782588700554,0,0,0
373,1782588700887,0,0,0
374,1782588701186,0,0,0
375,1782588701820,0,0,0
376,1782588701952,0,0,0
377,1782588702502,0,0,0
378,1782588702619,0,0,0
379,1782588706132,0,0,0
380,1782588706449,0,0,0
381,1782588708181,0,0,0
382,1782588708530,0,0,0
383,1782588708897,0,0,0
384,1782588709114,0,0,0
385,1782588709962,0,0,0
386,1782588710313,0,0,0
387,1782588710645,0,0,0
388,1782588710962,0,0,0
389,1782588711246,0,0,0
390,1782588711545,0,0,0
391,1782588712611,0,0,0
392,1782588712843,0,0,0
393,1782588713519,0,0,0
394,1782588713809,0,0,0
395,1782588716075,0,0,0
396,1782588717306,0,0,0
397,1782588720787,0,0,0
398,1782588721037,0,0,0
399,1782588723118,0,0,0
400,1782588724850,0,0,0
401,1782588725166,0,0,0
402,1782588725500,0,0,0
403,1782588725899,0,0,0
404,1782588726149,0,0,0
405,1782588726649,0,0,0
406,1782588726998,0,0,0
407,1782588727231,0,0,0
408,1782588727631,0,0,0
409,1782588728763,0,0,0
410,1782588729030,0,0,0
411,1782588729396,0,0,0
412,1782588731178,0,0,0
413,1782588735543,0,0,0
414,1782588735558,0,0,0
415,1782588736758,0,0,0
416,1782588737089,0,0,0
417,1782588738405,0,0,0
418,1782588738821,0,0,0
419,1782588739104,0,0,0
420,1782588739438,0,0,0
421,1782588739721,0,0,0
422,1782588740071,0,0,0
423,1782588740321,0,0,0
424,1782588740836,0,0,0
425,1782588741103,0,0,0
426,1782588741686,0,0,0
427,1782588741969,0,0,0
428,1782588742252,0,0,0
429,1782588742552,0,0,0
430,1782588742852,0,0,0
431,1782588744250,0,0,0
432,1782588744533,0,0,0
433,1782588744916,0,0,0
434,1782588745183,0,0,0
435,1782588745533,0,0,0
436,1782588746548,0,0,0
437,1782588746665,0,0,0
438,1782588747031,0,0,0
439,1782588747331,0,0,0
440,1782588747981,0,0,0
441,1782588748164,0,0,0
442,1782588748430,0,0,0
443,1782588748813,0,0,0
444,1782588749079,0,0,0
445,1782588751728,0,0,0
446,1782588752094,0,0,0
447,1782588752344,0,0,0
448,1782588752693,0,0,0
449,1782588752843,0,0,0
450,1782588753459,0,0,0
451,1782588754126,0,0,0
452,1782588754491,0,0,0
453,1782588755591,0,0,0
454,1782588755957,0,0,0
455,1782588757539,0,0,0
456,1782588759188,0,0,0
457,1782588759505,0,0,0
458,1782588759871,0,0,0
459,1782588760204,0,0,0
460,1782588760287,0,0,0
461,1782588760653,0,0,0
462,1782588760969,0,0,0
463,1782588761386,0,0,0
464,1782588761653,0,0,0
465,1782588762852,0,0,0
466,1782588763102,0,0,0
467,1782588763334,0,0,0
468,1782588763734,0,0,0
469,1782588765116,0,0,0
470,1782588765300,0,0,0
471,1782588765715,0,0,0
472,1782588765982,0,0,0
473,1782588766299,0,0,0
474,1782588766598,0,0,0
475,1782588766881,0,0,0
476,1782588767181,0,0,0
477,1782588767431,0,0,0
478,1782588769412,0,0,0
479,1782588769629,0,0,0
480,1782588771144,0,0,0
481,1782588771477,0,0,0
482,1782588771794,0,0,0
483,1782588772211,0,0,0
484,1782588772376,0,0,0
485,1782588772576,0,0,0
486,1782588772926,0,0,0
487,1782588773259,0,0,0
488,1782588773476,0,0,0
489,1782588773859,0,0,0
490,1782588774208,0,0,0
491,1782588774824,0,0,0
492,1782588774942,0,0,0
493,1782588775324,0,0,0
494,1782588777422,0,0,0
495,1782588778888,1536,8,160
496,1782588779592,0,0,0
497,1782588779604,0,0,0
498,1782588780354,0,0,0
499,1782588780670,0,0,0
500,1782588781086,0,0,0
501,1782588781370,0,0,0
502,1782588782219,0,0,0
503,1782588782452,0,0,0
504,1782588782734,0,0,0
505,1782588783084,0,0,0
506,1782588786281,0,0,0
507,1782588786865,0,0,0
508,1782588788647,0,0,0
509,1782588789045,0,0,0
510,1782588789362,0,0,0
511,1782588789496,0,0,0
512,1782588790611,0,0,0
513,1782588790944,0,0,0
514,1782588791261,0,0,0
515,1782588791594,0,0,0
516,1782588791861,0,0,0
517,1782588794808,0,0,0
518,1782588796206,0,0,0
519,1782588796556,0,0,0
520,1782588796822,0,0,0
521,1782588797688,0,0,0
522,1782588798021,0,0,0
523,1782588798355,0,0,0
524,1782588798654,0,0,0
525,1782588799370,0,0,0
526,1782588799571,0,0,0
527,1782588799803,0,0,0
528,1782588800153,0,0,0
529,1782588803700,0,0,0
530,1782588804017,0,0,0
531,1782588804300,0,0,0
532,1782588805499,0,0,0
533,1782588805765,0,0,0
534,1782588806148,0,0,0
535,1782588806498,0,0,0
536,1782588806964,0,0,0
537,1782588807297,0,0,0
538,1782588810528,0,0,0
539,1782588810894,0,0,0
540,1782588811177,0,0,0
541,1782588811577,0,0,0
542,1782588811977,0,0,0
543,1782588812609,0,0,0
544,1782588812693,0,0,0
545,1782588814476,0,0,0
546,1782588816623,0,0,0
547,1782588816690,0,0,0
548,1782588817339,0,0,0
549,1782588817655,0,0,0
550,1782588817971,0,0,0
551,1782588818272,0,0,0
552,1782588818504,0,0,0
553,1782588818804,0,0,0
554,1782588820203,0,0,0
555,1782588820869,0,0,0
556,1782588821219,0,0,0
557,1782588821502,0,0,0
558,1782588821703,0,0,0
559,1782588821968,0,0,0
560,1782588822385,0,0,0
561,1782588822651,0,0,0
562,1782588822952,0,0,0
563,1782588823612,0,0,0
564,1782588824167,0,0,0
565,1782588827331,0,0,0
566,1782588827630,0,0,0
567,1782588827980,0,0,0
568,1782588828263,0,0,0
569,1782588828679,0,0,0
570,1782588828862,0,0,0
571,1782588829146,0,0,0
572,1782588829545,0,0,0
573,1782588831543,0,0,0
574,1782588835973,0,0,0
575,1782588837105,0,0,0
576,1782588837455,0,0,0
577,1782588837855,0,0,0
578,1782588838171,0,0,0
579,1782588838720,0,0,0
580,1782588838889,0,0,0
581,1782588839587,0,0,0
582,1782588839886,0,0,0
583,1782588840404,0,0,0
584,1782588840736,0,0,0
585,1782588840952,0,0,0
586,1782588843867,0,0,0
587,1782588844166,0,0,0
588,1782588846065,0,0,0
589,1782588846464,0,0,0
590,1782588847899,0,0,0
591,1782588848196,0,0,0
592,1782588849712,0,0,0
593,1782588850011,0,0,0
594,1782588850394,0,0,0
595,1782588850711,0,0,0
596,1782588850894,0,0,0
597,1782588851160,0,0,0
598,1782588851493,0,0,0
599,1782588851876,0,0,0
600,1782588852210,0,0,0
601,1782588854757,0,0,0
602,1782588855123,0,0,0
603,1782588855490,0,0,0
604,1782588855706,0,0,0
605,1782588855957,0,0,0
606,1782588856673,0,0,0
607,1782588856689,0,0,0
608,1782588856888,0,0,0
609,1782588857205,0,0,0
610,1782588857521,0,0,0
611,1782588857872,0,0,0
612,1782588858104,0,0,0
613,1782588858837,0,0,0
614,1782588859471,0,0,0
615,1782588859820,0,0,0
616,1782588860236,0,0,0
617,1782588860486,0,0,0
618,1782588860669,0,0,0
619,1782588861002,0,0,0
620,1782588861301,0,0,0
621,1782588861668,0,0,0
622,1782588863450,0,0,0
623,1782588865731,0,0,0
624,1782588866015,0,0,0
625,1782588866264,0,0,0
626,1782588866647,0,0,0
627,1782588866931,0,0,0
628,1782588868279,0,0,0
629,1782588868562,0,0,0
630,1782588868879,0,0,0
631,1782588869112,0,0,0
632,1782588870012,0,0,0
633,1782588870261,0,0,0
634,1782588871511,0,0,0
635,1782588871810,0,0,0
636,1782588872142,0,0,0
637,1782588872975,0,0,0
638,1782588873258,0,0,0
639,1782588873525,0,0,0
640,1782588873858,0,0,0
641,1782588874174,0,0,0
642,1782588874524,0,0,0
643,1782588875706,0,0,0
644,1782588877156,0,0,0
645,1782588877505,0,0,0
646,1782588880602,0,0,0
647,1782588880935,0,0,0
648,1782588881285,0,0,0
649,1782588881668,0,0,0
650,1782588881951,0,0,0
651,1782588882285,0,0,0
652,1782588882551,0,0,0
653,1782588882650,0,0,0
654,1782588883100,0,0,0
655,1782588883400,0,0,0
656,1782588883983,0,0,0
657,1782588884899,0,0,0
658,1782588885065,0,0,0
659,1782588885398,0,0,0
660,1782588885749,0,0,0
661,1782588886081,0,0,0
662,1782588889728,0,0,0
663,1782588891544,0,0,0
664,1782588894840,0,0,0
665,1782588894940,0,0,0
666,1782588895256,0,0,0
667,1782588895606,0,0,0
668,1782588895890,0,0,0
669,1782588896240,0,0,0
670,1782588897355,0,0,0
671,1782588897705,0,0,0
672,1782588898004,0,0,0
673,1782588898637,0,0,0
674,1782588900069,0,0,0
675,1782588903600,0,0,0
676,1782588903949,0,0,0
677,1782588904582,0,0,0
678,1782588904715,0,0,0
679,1782588905083,0,0,0
680,1782588908179,0,0,0
681,1782588908363,0,0,0
682,1782588908629,0,0,0
683,1782588909844,0,0,0
684,1782588909944,0,0,0
685,1782588910278,0,0,0
686,1782588911193,0,0,0
687,1782588911693,0,0,0
688,1782588912692,0,0,0
689,1782588915190,0,0,0
690,1782588916322,0,0,0
691,1782588916439,0,0,0
692,1782588917339,0,0,0
693,1782588917488,0,0,0
694,1782588918637,0,0,0
695,1782588919619,0,0,0
696,1782588919786,0,0,0
697,1782588920868,0,0,0
698,1782588921035,0,0,0
699,1782588921984,0,0,0
700,1782588922084,0,0,0
701,1782588922783,0,0,0
702,1782588922784,0,0,0
703,1782588923533,0,0,0
704,1782588923999,0,0,0
705,1782588924499,0,0,0
706,1782588924699,0,0,0
707,1782588925931,0,0,0
708,1782588926147,0,0,0
709,1782588926464,0,0,0
710,1782588926680,0,0,0
711,1782588927846,0,0,0
712,1782588927896,0,0,0
713,1782588929145,0,0,0
714,1782588929344,0,0,0
715,1782588930777,0,0,0
716,1782588931010,0,0,0
717,1782588931526,0,0,0
718,1782588931709,0,0,0
719,1782588934008,0,0,0
720,1782588934274,0,0,0
721,1782588935123,0,0,0
722,1782588935406,0,0,0
723,1782588935573,0,0,0
724,1782588935790,0,0,0
