index,date,ECU_MODE
307,1782588638039,4
308,1782588640021,4
309,1782588641070,4
310,1782588641354,4
311,1782588641970,4
312,1782588642586,4
313,1782588643002,4
314,1782588643618,4
315,1782588644501,4
316,1782588645600,4
317,1782588647182,4
318,1782588648248,4
319,1782588648780,4
320,1782588649147,4
321,1782588649763,4
322,1782588650812,4
323,1782588651062,4
324,1782588651362,4
325,1782588652411,4
326,1782588653377,4
327,1782588654010,4
328,1782588655841,4
329,1782588656357,4
330,1782588657440,4
331,1782588658905,4
332,1782588659371,4
333,1782588660321,4
334,1782588660737,4
335,1782588660804,4
336,1782588661237,4
337,1782588662553,4
338,1782588663402,4
339,1782588664284,4
340,1782588664700,4
341,1782588665333,4
342,1782588666299,4
343,1782588666932,4
344,1782588667381,4
345,1782588668214,4
346,1782588668897,4
347,1782588669912,4
348,1782588670345,4
349,1782588670545,4
350,1782588670845,4
351,1782588671528,4
352,1782588672594,4
353,1782588672860,4
354,1782588673143,4
355,1782588673776,4
356,1782588674193,4
357,1782588674809,4
358,1782588675125,4
359,1782588675774,4
360,1782588676425,4
361,1782588676824,0
362,1782588677490,0
363,1782588678373,0
364,1782588679321,0
365,1782588679771,0
366,1782588680054,0
367,1782588680620,0
368,1782588689063,1
369,1782588689763,1
370,1782588690479,1
371,1782588691488,1
372,1782588691944,1
373,1782588692460,1
374,1782588693026,1
375,1782588693310,1
376,1782588693594,1
377,1782588693942,1
378,1782588694309,1
379,1782588694525,1
380,1782588695058,1
381,1782588695391,1
382,1782588695825,1
383,1782588697290,1
384,1782588698755,1
385,1782588699055,1
386,1782588699355,1
387,1782588699888,1
388,1782588700237,1
389,1782588700588,1
390,1782588700920,1
391,1782588701220,0
392,1782588701237,1
393,1782588701870,1
394,1782588702003,1
395,1782588702502,1
396,1782588702668,1
397,1782588705850,1
398,1782588706166,1
399,1782588706498,1
400,1782588707915,1
401,1782588708197,1
402,1782588708597,1
403,1782588708914,1
404,1782588709146,1
405,1782588709996,1
406,1782588710345,1
407,1782588710695,1
408,1782588711011,1
409,1782588711278,1
410,1782588711562,1
411,1782588712294,1
412,1782588712677,1
413,1782588712910,1
414,1782588713519,1
415,1782588713543,1
416,1782588713842,1
417,1782588715758,1
418,1782588716091,1
419,1782588720453,1
420,1782588720820,1
421,1782588722802,1
422,1782588723151,1
423,1782588723418,1
424,1782588724533,1
425,1782588724884,1
426,1782588725233,1
427,1782588725532,1
428,1782588726183,1
429,1782588726300,1
430,1782588726716,1
431,1782588727064,1
432,1782588727281,1
433,1782588727664,1
434,1782588728813,1
435,1782588729080,1
436,1782588735543,1
437,1782588735625,1
438,1782588735808,1
439,1782588736373,1
440,1782588738355,1
441,1782588738456,1
442,1782588738871,1
443,1782588739155,1
444,1782588739770,1
445,1782588740886,1
446,1782588741153,1
447,1782588742003,1
448,1782588742285,1
449,1782588742568,1
450,1782588742885,1
451,1782588743068,1
452,1782588744284,1
453,1782588744567,1
454,1782588744966,1
455,1782588745216,1
456,1782588745582,1
457,1782588746032,1
458,1782588746548,1
459,1782588746714,1
460,1782588747065,1
461,1782588748197,1
462,1782588748464,1
463,1782588749113,1
464,1782588751760,1
465,1782588752143,1
466,1782588752393,1
467,1782588752743,1
468,1782588752893,1
469,1782588753160,1
470,1782588753526,1
471,1782588753876,1
472,1782588754193,1
473,1782588754525,1
474,1782588755641,1
475,1782588757089,1
476,1782588757539,1
477,1782588759205,1
478,1782588759554,1
479,1782588759904,1
480,1782588760254,1
481,1782588760370,1
482,1782588760720,1
483,1782588761003,1
484,1782588761419,1
485,1782588765150,1
486,1782588765332,1
487,1782588765732,1
488,1782588766032,1
489,1782588766648,1
490,1782588766914,1
491,1782588767231,1
492,1782588767482,1
493,1782588769080,1
494,1782588769446,1
495,1782588769712,1
496,1782588771177,1
497,1782588771510,1
498,1782588771844,1
499,1782588772443,1
500,1782588772610,1
501,1782588772993,1
502,1782588773294,1
503,1782588773526,1
504,1782588773892,1
505,1782588774859,1
506,1782588774975,1
507,1782588775357,1
508,1782588778955,1
509,1782588779604,1
510,1782588779604,1
511,1782588780420,1
512,1782588780703,1
513,1782588782268,1
514,1782588782518,1
515,1782588782819,1
516,1782588783134,1
517,1782588784233,1
518,1782588786331,1
519,1782588786581,1
520,1782588786914,1
521,1782588788379,1
522,1782588788697,1
523,1782588789096,1
524,1782588789546,1
525,1782588790095,1
526,1782588790611,1
527,1782588791011,1
528,1782588791295,1
529,1782588791627,1
530,1782588791877,1
531,1782588796240,1
532,1782588796590,1
533,1782588796856,1
534,1782588797389,1
535,1782588797722,1
536,1782588798072,1
537,1782588798704,1
538,1782588799620,1
539,1782588799887,1
540,1782588800221,1
541,1782588800520,1
542,1782588803384,1
543,1782588803717,1
544,1782588804067,1
545,1782588804333,1
546,1782588805149,1
547,1782588805532,1
548,1782588805799,1
549,1782588806182,1
550,1782588806997,1
551,1782588807347,1
552,1782588809063,1
553,1782588810561,1
554,1782588810945,1
555,1782588811210,1
556,1782588811627,1
557,1782588811693,1
558,1782588812027,1
559,1782588812609,1
560,1782588812776,1
561,1782588816722,1
562,1782588817155,1
563,1782588817372,1
564,1782588817739,1
565,1782588818005,1
566,1782588818338,1
567,1782588818538,1
568,1782588820253,1
569,1782588820503,1
570,1782588820903,1
571,1782588821252,1
572,1782588821519,1
573,1782588821769,1
574,1782588822001,1
575,1782588822401,1
576,1782588822717,1
577,1782588823001,1
578,1782588827364,1
579,1782588827697,1
580,1782588828030,1
581,1782588828346,1
582,1782588828896,1
583,1782588829229,1
584,1782588829578,1
585,1782588831594,1
586,1782588835991,1
587,1782588836807,1
588,1782588837155,1
589,1782588837488,1
590,1782588838754,1
591,1782588839004,1
592,1782588839337,1
593,1782588839636,1
594,1782588839953,1
595,1782588840120,1
596,1782588840486,1
597,1782588840769,1
598,1782588840986,1
599,1782588842651,1
600,1782588845032,1
601,1782588846132,1
602,1782588846498,1
603,1782588847615,1
604,1782588847947,1
605,1782588848213,1
606,1782588849412,1
607,1782588849761,1
608,1782588850061,1
609,1782588850427,1
610,1782588850778,1
611,1782588850929,1
612,1782588851211,1
613,1782588851526,1
614,1782588854791,1
615,1782588855174,1
616,1782588855540,1
617,1782588855740,1
618,1782588855990,1
619,1782588856673,1
620,1782588856689,1
621,1782588856957,1
622,1782588857272,1
623,1782588857571,1
624,1782588857905,1
625,1782588858154,1
626,1782588858304,1
627,1782588858904,1
628,1782588859137,1
629,1782588859504,1
630,1782588859853,1
631,1782588860536,1
632,1782588860702,1
633,1782588861052,1
634,1782588861352,1
635,1782588865781,1
636,1782588866348,1
637,1782588868013,1
638,1782588868329,1
639,1782588868596,1
640,1782588868913,1
641,1782588869128,1
642,1782588869411,1
643,1782588870061,1
644,1782588870294,1
645,1782588871194,1
646,1782588871561,1
647,1782588871876,1
648,1782588872176,1
649,1782588872992,1
650,1782588873309,1
651,1782588873625,1
652,1782588873908,1
653,1782588877171,1
654,1782588877555,1
655,1782588878687,1
656,1782588878854,1
657,1782588879170,1
658,1782588879453,1
659,1782588879787,1
660,1782588880637,1
661,1782588880952,1
662,1782588881335,1
663,1782588881701,1
664,1782588881984,1
665,1782588882600,1
666,1782588882701,1
667,1782588883134,1
668,1782588883450,1
669,1782588884033,1
670,1782588885115,1
671,1782588885432,1
672,1782588885781,1
673,1782588889705,1
674,1782588891578,1
675,1782588894973,1
676,1782588895306,1
677,1782588895640,1
678,1782588895922,1
679,1782588897388,1
680,1782588897737,1
681,1782588898054,1
682,1782588903251,1
683,1782588903666,1
684,1782588903999,1
685,1782588904615,1
686,1782588904749,1
687,1782588905115,1
688,1782588907796,1
689,1782588908246,1
690,1782588908396,1
691,1782588908728,1
692,1782588908928,1
693,1782588909895,1
694,1782588909994,1
695,1782588910327,1
696,1782588911693,1
697,1782588911710,1
698,1782588912742,1
699,1782588915239,1
700,1782588915390,1
701,1782588916472,1
702,1782588917521,1
703,1782588918670,1
704,1782588918720,1
705,1782588919653,1
706,1782588919836,1
707,1782588920918,1
708,1782588921069,1
709,1782588922034,1
710,1782588922134,1
711,1782588922817,1
712,1782588922967,1
713,1782588923251,1
714,1782588923583,1
715,1782588924016,1
716,1782588924533,1
717,1782588924732,1
718,1782588926181,1
719,1782588926515,1
720,1782588926730,1
721,1782588926880,1
722,1782588927879,1
723,1782588927946,1
724,1782588929377,1
725,1782588931576,1
726,1782588931742,1
727,1782588934041,1
728,1782588934325,1
729,1782588935456,1
730,1782588935606,1
731,1782588935842,1
