index,date,LOST_MSG_R_MOTOR,BUS_OFF_R_MOTOR,CAN_STATE_R_MOTOR
126,1782588501121,0,0,0
127,1782588501921,0,0,0
128,1782588504452,0,0,0
129,1782588504751,0,0,0
130,1782588507100,0,0,0
131,1782588511996,0,0,0
132,1782588514377,0,0,0
133,1782588514676,0,0,0
134,1782588515509,0,0,0
135,1782588516209,0,0,0
136,1782588519223,0,0,0
137,1782588519556,0,0,0
138,1782588520372,0,0,0
139,1782588520622,0,0,0
140,1782588521054,0,0,0
141,1782588521337,0,0,0
142,1782588522554,0,0,0
143,1782588522853,0,0,0
144,1782588524285,0,0,0
145,1782588525751,0,0,0
146,1782588526100,0,0,0
147,1782588527283,0,0,0
148,1782588527665,0,0,0
149,1782588527949,0,0,0
150,1782588531163,0,0,0
151,1782588531413,0,0,0
152,1782588531812,0,0,0
153,1782588534593,0,0,0
154,1782588534876,0,0,0
155,1782588535176,0,0,0
156,1782588535559,0,0,0
157,1782588535859,0,0,0
158,1782588536142,0,0,0
159,1782588537258,0,0,0
160,1782588537574,0,0,0
161,1782588541054,0,0,0
162,1782588541355,0,0,0
163,1782588542853,0,0,0
164,1782588543252,0,0,0
165,1782588543536,0,0,0
166,1782588543902,0,0,0
167,1782588544135,0,0,0
168,1782588544252,0,0,0
169,1782588544601,0,0,0
170,1782588545001,0,0,0
171,1782588545301,0,0,0
172,1782588546816,0,0,0
173,1782588547082,0,0,0
174,1782588547399,0,0,0
175,1782588547666,0,0,0
176,1782588547982,0,0,0
177,1782588549182,0,0,0
178,1782588549331,0,0,0
179,1782588549697,0,0,0
180,1782588549981,0,0,0
181,1782588550280,0,0,0
182,1782588550613,0,0,0
183,1782588551102,0,0,0
184,1782588551212,0,0,0
185,1782588551712,0,0,0
186,1782588551945,0,0,0
187,1782588552328,0,0,0
188,1782588554360,0,0,0
189,1782588556108,0,0,0
190,1782588559289,0,0,0
191,1782588559822,0,0,0
192,1782588560171,0,0,0
193,1782588560472,0,0,0
194,1782588560805,0,0,2
195,1782588561071,0,0,2
196,1782588562137,0,0,2
197,1782588562170,0,0,2
198,1782588562486,0,0,2
199,1782588562753,0,0,2
200,1782588563152,0,0,2
201,1782588563436,0,0,2
202,1782588563969,0,0,2
203,1782588564202,0,0,2
204,1782588564518,0,0,2
205,1782588564802,0,0,2
206,1782588565134,0,0,2
207,1782588565450,0,0,2
208,1782588566549,0,0,2
209,1782588566883,0,0,2
210,1782588567199,0,0,2
211,1782588568998,0,0,2
212,1782588569314,0,0,2
213,1782588570730,0,0,2
214,1782588571196,0,0,2
215,1782588571279,0,0,2
216,1782588572345,0,0,2
217,1782588573394,0,0,2
218,1782588573911,0,0,2
219,1782588575043,0,0,2
220,1782588576559,0,0,2
221,1782588576976,0,0,2
222,1782588577607,0,0,2
223,1782588579222,0,0,2
224,1782588579906,0,0,2
225,1782588580288,0,0,2
226,1782588581254,0,0,2
227,1782588581887,0,0,2
228,1782588583219,0,0,2
229,1782588583736,0,0,2
230,1782588584201,0,0,2
231,1782588585384,0,0,2
232,1782588585651,0,0,2
233,1782588589214,0,0,2
234,1782588590280,0,0,2
235,1782588590596,0,0,2
236,1782588590746,0,0,2
237,1782588591862,0,0,2
238,1782588592944,0,0,2
239,1782588593410,0,0,2
240,1782588594493,0,0,2
241,1782588596025,0,0,2
242,1782588597024,0,0,2
243,1782588598057,0,0,2
244,1782588598989,0,0,2
245,1782588600089,0,0,2
246,1782588600321,0,0,2
247,1782588600588,0,0,2
248,1782588601637,0,0,2
249,1782588602237,0,0,2
250,1782588602586,0,0,2
251,1782588603186,0,0,2
252,1782588604235,0,0,2
253,1782588605750,0,0,2
254,1782588606799,0,0,2
255,1782588607698,0,0,2
256,1782588608747,0,0,2
257,1782588609147,0,0,2
258,1782588610563,0,0,2
259,1782588611628,0,0,2
260,1782588612045,0,0,2
261,1782588613494,0,0,2
262,1782588613960,0,0,2
263,1782588614493,0,0,2
264,1782588615542,0,0,2
265,1782588616558,0,0,2
266,1782588618057,0,0,2
267,1782588618473,0,0,2
268,1782588619089,0,0,2
269,1782588619506,0,0,2
270,1782588619705,0,0,2
271,1782588619971,0,0,2
272,1782588620954,0,0,2
273,1782588621387,0,0,2
274,1782588622586,0,0,2
275,1782588623635,0,0,2
276,1782588625583,0,0,2
277,1782588626516,0,0,2
278,1782588626766,0,0,2
279,1782588627482,0,0,2
280,1782588628547,0,0,2
281,1782588630147,0,0,2
282,1782588630763,0,0,2
283,1782588632761,0,0,2
284,1782588633660,0,0,2
285,1782588634492,0,0,2
286,1782588634909,0,0,2
287,1782588636274,0,0,2
288,1782588636541,0,0,2
289,1782588637073,0,0,2
290,1782588637989,0,0,2
291,1782588639206,0,0,2
292,1782588639355,0,0,2
293,1782588639938,0,0,2
294,1782588640371,0,0,2
295,1782588640955,0,0,2
296,1782588641304,0,0,2
297,1782588641903,0,0,2
298,1782588642952,0,0,2
299,1782588643551,0,0,2
300,1782588644451,0,0,2
301,1782588645517,0,0,2
302,1782588646482,0,0,2
303,1782588647115,0,0,2
304,1782588648181,0,0,2
305,1782588648580,0,0,2
306,1782588648714,0,0,2
307,1782588649063,0,0,2
308,1782588649713,0,0,2
309,1782588650229,0,0,2
310,1782588650746,0,0,2
311,1782588651012,0,0,2
312,1782588651295,0,0,2
313,1782588651761,0,0,2
314,1782588652362,0,0,2
315,1782588652744,0,0,2
316,1782588653327,0,0,2
317,1782588653926,0,0,2
318,1782588654359,0,0,2
319,1782588655058,0,0,2
320,1782588655791,0,0,2
321,1782588656274,0,0,2
322,1782588657356,0,0,2
323,1782588659272,0,0,2
324,1782588660687,0,0,2
325,1782588661237,0,0,2
326,1782588661536,0,0,2
327,1782588662102,0,0,2
328,1782588662486,0,0,2
329,1782588663353,0,0,2
330,1782588664651,0,0,2
331,1782588666216,0,0,2
332,1782588667315,0,0,2
333,1782588668165,0,0,2
334,1782588668847,0,0,2
335,1782588669264,0,0,2
336,1782588669846,0,0,2
337,1782588670296,0,0,2
338,1782588670498,0,0,2
339,1782588670779,0,0,2
340,1782588671444,0,0,2
341,1782588672245,0,0,2
342,1782588672527,0,0,2
343,1782588672793,0,0,2
344,1782588673060,0,0,2
345,1782588673509,0,0,2
346,1782588674126,0,0,2
347,1782588675075,0,0,2
348,1782588675708,0,0,2
349,1782588676773,0,0,2
350,1782588677423,0,0,2
351,1782588678305,0,0,2
352,1782588678756,0,0,2
353,1782588679721,0,0,2
354,1782588679988,0,0,2
355,1782588680554,0,0,2
356,1782588688997,0,0,0
357,1782588689729,0,0,0
358,1782588690445,0,0,0
359,1782588691778,0,0,0
360,1782588691877,0,0,0
361,1782588693893,0,0,0
362,1782588694259,0,0,0
363,1782588694459,0,0,0
364,1782588695324,0,0,0
365,1782588695741,0,0,0
366,1782588696074,0,0,0
367,1782588697223,0,0,0
368,1782588698988,0,0,0
369,1782588699305,0,0,0
370,1782588700187,0,0,0
371,1782588700520,0,0,0
372,1782588700854,0,0,0
373,1782588701170,0,0,0
374,1782588701536,0,0,0
375,1782588701820,0,0,0
376,1782588701919,0,0,0
377,1782588702502,0,0,0
378,1782588702602,0,0,0
379,1782588706116,0,0,0
380,1782588706449,0,0,0
381,1782588708530,0,0,0
382,1782588708864,0,0,0
383,1782588709096,0,0,0
384,1782588709945,0,0,0
385,1782588710279,0,0,0
386,1782588710612,0,0,0
387,1782588710929,0,0,0
388,1782588711246,0,0,0
389,1782588711511,0,0,0
390,1782588712593,0,0,0
391,1782588712843,0,0,0
392,1782588713519,0,0,0
393,1782588713792,0,0,0
394,1782588717290,0,0,0
395,1782588720770,0,0,0
396,1782588721003,0,0,0
397,1782588723101,0,0,0
398,1782588724800,0,0,0
399,1782588725150,0,0,0
400,1782588725466,0,0,0
401,1782588725884,0,0,0
402,1782588726132,0,0,0
403,1782588726616,0,0,0
404,1782588726965,0,0,0
405,1782588727215,0,0,0
406,1782588727614,0,0,0
407,1782588727948,0,0,0
408,1782588728730,0,0,0
409,1782588729014,0,0,0
410,1782588729363,0,0,0
411,1782588731161,0,0,0
412,1782588731444,0,0,0
413,1782588735558,0,0,0
414,1782588736723,0,0,0
415,1782588737089,0,0,0
416,1782588738305,0,0,0
417,1782588738405,0,0,0
418,1782588738771,0,0,0
419,1782588739088,0,0,0
420,1782588739387,0,0,0
421,1782588739704,0,0,0
422,1782588740037,0,0,0
423,1782588740287,0,0,0
424,1782588740836,0,0,0
425,1782588741086,0,0,0
426,1782588741369,0,0,0
427,1782588741652,0,0,0
428,1782588741952,0,0,0
429,1782588742235,0,0,0
430,1782588742518,0,0,0
431,1782588742835,0,0,0
432,1782588744218,0,0,0
433,1782588744517,0,0,0
434,1782588744900,0,0,0
435,1782588745150,0,0,0
436,1782588745516,0,0,0
437,1782588746548,0,0,0
438,1782588746648,0,0,192
439,1782588746998,0,0,0
440,1782588747315,0,0,0
441,1782588747947,0,0,0
442,1782588748147,0,0,0
443,1782588748397,0,0,0
444,1782588748781,0,0,0
445,1782588749063,0,0,0
446,1782588751710,0,0,0
447,1782588752094,0,0,0
448,1782588752327,0,0,0
449,1782588752678,0,0,0
450,1782588753775,0,0,0
451,1782588754126,0,0,0
452,1782588754458,0,0,0
453,1782588755591,0,0,0
454,1782588755941,0,0,0
455,1782588757539,0,0,0
456,1782588759155,0,0,0
457,1782588759505,0,0,0
458,1782588759821,0,0,0
459,1782588760187,0,0,0
460,1782588760620,0,0,0
461,1782588760936,0,0,0
462,1782588761352,0,0,0
463,1782588761653,0,0,0
464,1782588762835,0,0,0
465,1782588763084,0,0,0
466,1782588763301,0,0,0
467,1782588764017,0,0,0
468,1782588765083,0,0,0
469,1782588765282,0,0,0
470,1782588765682,0,0,0
471,1782588765965,0,0,0
472,1782588766265,0,0,0
473,1782588766581,0,2304,0
474,1782588767164,0,0,0
475,1782588767414,0,0,0
476,1782588769363,0,0,0
477,1782588771111,0,0,0
478,1782588771461,0,0,0
479,1782588771794,0,0,0
480,1782588772160,0,0,0
481,1782588772360,0,0,0
482,1782588772543,0,0,0
483,1782588772893,0,0,0
484,1782588773226,0,0,0
485,1782588773476,0,0,0
486,1782588773842,0,0,0
487,1782588774175,0,0,0
488,1782588774809,0,0,0
489,1782588774942,0,0,0
490,1782588775308,0,0,0
491,1782588777406,0,0,0
492,1782588778871,0,0,0
493,1782588779592,0,0,0
494,1782588779604,0,0,0
495,1782588780320,0,0,0
496,1782588780637,0,0,0
497,1782588781069,0,0,0
498,1782588781336,0,0,0
499,1782588781985,0,0,0
500,1782588782201,0,0,0
501,1782588782435,0,0,0
502,1782588782701,0,0,0
503,1782588783068,0,0,0
504,1782588783401,0,0,0
505,1782588786865,0,0,0
506,1782588788613,0,0,0
507,1782588789045,0,0,0
508,1782588789362,0,0,0
509,1782588789496,0,0,0
510,1782588790611,0,0,0
511,1782588791245,0,0,0
512,1782588791594,0,0,0
513,1782588791828,0,0,0
514,1782588794775,0,0,0
515,1782588796540,0,0,0
516,1782588796789,0,0,0
517,1782588797655,0,0,0
518,1782588798021,0,0,0
519,1782588798305,0,0,0
520,1782588798654,0,0,0
521,1782588799354,0,0,0
522,1782588799537,0,0,0
523,1782588799786,0,0,0
524,1782588800153,0,0,0
525,1782588800436,0,0,0
526,1782588802219,0,0,0
527,1782588803667,0,0,0
528,1782588804000,0,0,0
529,1782588804267,0,0,0
530,1782588805482,0,0,0
531,1782588805749,0,0,0
532,1782588806132,0,0,0
533,1782588806464,0,0,0
534,1782588806831,0,0,0
535,1782588806931,0,0,0
536,1782588807281,0,0,0
537,1782588811161,0,0,0
538,1782588811561,0,0,0
539,1782588811976,0,0,0
540,1782588812595,0,0,0
541,1782588812676,0,0,0
542,1782588813059,0,0,0
543,1782588814441,0,0,0
544,1782588814842,0,0,0
545,1782588815124,0,0,0
546,1782588816623,0,0,0
547,1782588816656,0,0,0
548,1782588817056,0,0,0
549,1782588817323,0,0,0
550,1782588817622,0,0,0
551,1782588817955,0,0,0
552,1782588818238,0,0,0
553,1782588818488,0,0,0
554,1782588818771,0,0,0
555,1782588820186,0,0,0
556,1782588820453,0,0,0
557,1782588820470,1536,2304,160
558,1782588820836,0,0,0
559,1782588821202,0,0,0
560,1782588821469,0,0,0
561,1782588821702,0,0,0
562,1782588821935,0,0,0
563,1782588822301,0,0,0
564,1782588822601,0,0,0
565,1782588822934,0,0,0
566,1782588823612,0,0,0
567,1782588824133,0,0,0
568,1782588827298,0,0,0
569,1782588827597,0,0,0
570,1782588827930,0,0,0
571,1782588828230,0,0,0
572,1782588828663,0,0,0
573,1782588828846,0,0,0
574,1782588829096,0,0,0
575,1782588829512,0,0,0
576,1782588831527,0,0,0
577,1782588835940,0,0,0
578,1782588837105,0,0,0
579,1782588837438,0,0,0
580,1782588837805,0,0,0
581,1782588838138,0,0,0
582,1782588838687,0,0,0
583,1782588838889,0,0,0
584,1782588839570,0,0,0
585,1782588839837,0,0,0
586,1782588840070,0,0,0
587,1782588840369,0,0,0
588,1782588840702,0,0,0
589,1782588840935,0,0,0
590,1782588843867,0,0,0
591,1782588844149,0,0,0
592,1782588844466,0,0,0
593,1782588844983,0,0,0
594,1782588846015,0,0,0
595,1782588846448,0,0,0
596,1782588846781,0,0,0
597,1782588847882,0,0,0
598,1782588849712,0,0,0
599,1782588849995,0,0,0
600,1782588850362,0,0,0
601,1782588850711,0,0,0
602,1782588850861,0,0,0
603,1782588851160,0,0,0
604,1782588851460,0,0,0
605,1782588851860,0,0,0
606,1782588852176,0,0,0
607,1782588853658,0,0,0
608,1782588855107,0,0,0
609,1782588855440,0,0,0
610,1782588855673,0,0,0
611,1782588855940,0,0,0
612,1782588856662,0,0,0
613,1782588856673,0,0,0
614,1782588856856,0,0,0
615,1782588857172,0,0,0
616,1782588857488,0,0,0
617,1782588857855,0,0,0
618,1782588858089,0,0,0
619,1782588859436,0,0,0
620,1782588859803,0,0,0
621,1782588860202,0,0,0
622,1782588860470,0,0,0
623,1782588860636,0,0,0
624,1782588860985,0,0,0
625,1782588861285,0,0,0
626,1782588861651,0,0,0
627,1782588863400,0,0,0
628,1782588865715,0,0,0
629,1782588865981,0,0,0
630,1782588866247,0,0,0
631,1782588866614,0,0,0
632,1782588866913,0,0,0
633,1782588867696,0,0,0
634,1782588867979,0,0,0
635,1782588868213,0,0,0
636,1782588868530,0,0,0
637,1782588868862,0,0,0
638,1782588869079,0,0,0
639,1782588869994,0,0,0
640,1782588871127,0,0,0
641,1782588871493,0,0,0
642,1782588871776,0,0,0
643,1782588872126,0,0,0
644,1782588872475,0,0,0
645,1782588872925,0,0,0
646,1782588873242,0,0,0
647,1782588873491,0,0,0
648,1782588873825,0,0,0
649,1782588874125,0,0,0
650,1782588874507,0,0,0
651,1782588875674,0,0,0
652,1782588877122,0,0,0
653,1782588877472,0,0,0
654,1782588879720,0,0,0
655,1782588880904,0,0,0
656,1782588881268,0,0,0
657,1782588881635,0,0,0
658,1782588881934,0,0,0
659,1782588882252,0,0,0
660,1782588882534,0,0,0
661,1782588882634,0,0,0
662,1782588883067,0,0,0
663,1782588883383,0,0,0
664,1782588883700,0,0,0
665,1782588883966,0,0,0
666,1782588884299,0,0,0
667,1782588884865,0,0,0
668,1782588885065,0,0,0
669,1782588885365,0,0,0
670,1782588885731,0,0,0
671,1782588886066,0,0,0
672,1782588889711,0,0,0
673,1782588894823,0,0,0
674,1782588895240,0,0,0
675,1782588895573,0,0,0
676,1782588895872,0,0,0
677,1782588896222,0,0,0
678,1782588897338,0,0,0
679,1782588897671,0,0,0
680,1782588898004,0,0,0
681,1782588898620,0,0,0
682,1782588900069,0,0,0
683,1782588903550,0,0,0
684,1782588903932,0,0,0
685,1782588904565,0,0,0
686,1782588904699,0,0,0
687,1782588905065,0,0,0
688,1782588905449,0,0,0
689,1782588908145,0,0,0
690,1782588908346,0,0,0
691,1782588909828,0,0,0
692,1782588910244,0,0,0
693,1782588911160,0,0,0
694,1782588911693,0,0,0
695,1782588912526,0,0,0
696,1782588912659,0,0,0
697,1782588914990,0,0,0
698,1782588915173,0,0,0
699,1782588916306,0,0,0
700,1782588917339,0,0,0
701,1782588917455,0,0,0
702,1782588918604,0,0,0
703,1782588919586,0,0,0
704,1782588919752,0,0,0
705,1782588920718,0,0,0
706,1782588921967,0,0,0
707,1782588922084,0,0,0
708,1782588922767,0,0,0
709,1782588922784,0,0,0
710,1782588923533,0,0,0
711,1782588923950,0,0,0
712,1782588924365,0,0,0
713,1782588924465,0,0,0
714,1782588924682,0,0,0
715,1782588925914,0,0,0
716,1782588926114,0,0,0
717,1782588926464,0,0,0
718,1782588926663,0,0,0
719,1782588927846,0,0,0
720,1782588929128,0,0,0
721,1782588929311,0,0,0
722,1782588930760,0,0,0
723,1782588930977,0,0,0
724,1782588931510,0,0,0
725,1782588931692,0,0,0
726,1782588933991,0,0,0
727,1782588934258,0,0,0
728,1782588935106,0,0,0
729,1782588935406,0,0,0
730,1782588935556,0,0,0
