index,GYRO_X,GYRO_Y,GYRO_Z,1,2,3,4,5
183,2,-7,0,0,0,0,0,0
184,0,-3,-2,0,0,0,0,0
185,0,-4,-1,0,0,0,0,0
186,4,-8,-1,0,0,0,0,0
187,3,-5,-2,0,0,0,0,0
188,4,-7,0,0,0,0,0,0
189,1,-5,-1,0,0,0,0,0
190,2,-6,-1,0,0,0,0,0
191,2,-7,-1,0,69,254,0,0
192,2,-7,-2,0,0,0,0,0
193,0,-8,-2,0,0,0,0,0
194,2,-7,-2,0,0,0,0,0
195,1,-6,-1,0,85,254,0,0
196,3,-8,-2,0,0,0,0,0
197,1,-7,0,0,90,254,0,0
198,2,-7,-2,0,0,0,0,0
199,3,-7,-1,0,0,0,0,0
200,1,-7,-1,0,0,0,0,0
201,2,-7,-1,0,76,254,0,0
202,2,-6,-1,0,94,254,0,0
203,2,-7,-3,0,0,0,0,0
204,1,-6,0,0,0,0,0,0
205,3,-9,0,0,74,254,0,0
206,2,-11,-6,0,0,0,0,0
207,5,-10,-1,0,60,254,0,0
208,2,-5,3,0,0,0,0,0
209,2,-6,-4,0,0,0,0,0
210,3,-7,0,0,0,0,0,0
211,1,-6,-2,0,0,0,0,0
212,1,-6,-4,0,0,0,0,0
213,2,-6,2,0,0,0,0,0
214,2,-8,-2,0,0,0,0,0
215,4,-7,-1,0,0,0,0,0
216,3,-5,-2,0,0,0,0,0
217,3,-6,0,0,60,254,0,0
218,2,-9,0,0,0,0,0,0
219,1,-7,-3,0,0,0,0,0
220,1,-7,-1,0,77,254,0,0
221,2,-5,0,0,64,254,0,0
222,3,-8,-2,0,0,0,0,0
223,2,-7,-2,0,72,254,0,0
224,4,-9,-1,0,0,0,0,0
225,2,-6,-1,0,0,0,0,0
226,1,-8,-1,0,0,0,0,0
227,2,-7,-1,0,87,254,0,0
228,2,-7,0,0,254,255,0,0
229,3,-6,-1,0,0,0,0,0
230,1,-9,-2,0,64,254,0,0
231,3,-6,-2,0,90,254,0,0
232,-1,-7,-1,0,0,0,0,0
233,2,-5,-2,0,0,0,0,0
234,5,-10,-1,0,85,254,0,0
235,2,-8,-3,0,0,0,0,0
236,3,-8,-3,0,0,0,0,0
237,2,-8,-1,0,0,0,0,0
238,2,-8,-3,0,0,0,0,0
239,1,-6,255,0,83,254,0,0
240,0,-6,-2,0,88,254,0,0
241,2,-9,-2,0,76,254,0,0
242,1,-7,0,0,0,0,0,0
243,2,-8,0,0,0,0,0,0
244,3,-9,-1,0,0,0,0,0
245,2,-7,-2,0,0,0,0,0
246,3,-6,-2,0,0,0,0,0
247,3,-8,0,0,62,254,0,0
248,1,-8,-2,0,0,0,0,0
249,3,-7,-2,0,0,0,0,0
250,1,-8,-1,0,0,0,0,0
251,2,-5,-2,0,0,0,0,0
252,2,-7,-2,0,94,254,0,0
253,3,-7,-2,0,0,0,0,0
254,3,-8,0,0,0,0,0,0
255,3,-7,-1,0,0,0,0,0
256,2,-5,-3,0,70,254,0,0
257,3,-8,255,0,0,0,0,0
258,2,-5,-1,0,102,254,0,0
259,2,-7,-1,0,0,0,0,0
260,2,-5,1,0,0,0,0,0
261,4,-9,0,0,85,254,0,0
262,2,-7,0,0,0,0,0,0
263,2,-7,-2,0,78,254,0,0
264,4,-7,-1,0,0,0,0,0
265,2,-8,-2,0,0,0,0,0
266,2,-5,-2,0,0,0,0,0
267,1,-7,-1,0,70,254,0,0
268,1,-7,-2,0,0,0,0,0
269,2,-7,-1,0,0,0,0,0
270,4,-6,-1,0,0,0,0,0
271,2,-6,-2,0,78,254,0,0
272,2,-7,-1,0,80,254,0,0
273,2,-7,-2,0,73,254,0,0
274,2,-8,-1,0,0,0,0,0
275,3,-7,-1,0,77,254,0,0
276,2,-7,-1,0,0,0,0,0
277,3,-6,-2,0,0,0,0,0
278,2,-7,-2,0,0,0,0,0
279,2,-8,-1,0,0,0,0,0
280,3,-7,-2,0,0,0,0,0
281,1,-8,-1,0,0,0,0,0
282,4,-7,-2,0,0,0,0,0
283,1,-7,-1,0,0,0,0,0
284,2,-8,-1,0,73,254,0,0
285,3,-8,-2,0,0,0,0,0
286,0,-8,-1,0,91,254,0,0
287,0,-7,-2,0,0,0,0,0
288,3,-6,-1,0,0,0,0,0
289,3,-8,-1,0,80,254,0,0
290,2,-8,-3,0,0,0,0,0
291,3,-6,0,0,0,0,0,0
292,2,-5,-1,0,71,254,0,0
293,4,-7,-3,0,0,0,0,0
294,2,-8,-1,0,0,0,0,0
295,3,-7,-1,0,0,0,0,0
296,3,-7,-1,0,70,254,0,0
297,2,-8,-2,0,81,254,0,0
298,2,-7,-2,0,0,0,0,0
299,1,-7,-1,0,0,0,0,0
300,2,-7,-2,0,0,0,0,0
301,3,-9,-2,0,0,0,0,0
302,2,-8,-1,0,0,0,0,0
303,2,-6,-1,0,0,0,0,0
304,1,-6,0,0,0,0,0,0
305,1,-5,-1,0,0,0,0,0
306,2,-7,-2,0,0,0,0,0
307,2,-6,-1,0,0,0,0,0
308,2,-8,-2,0,75,254,0,0
309,1,-6,-1,0,0,0,0,0
310,3,-8,-1,0,0,0,0,0
311,2,-7,-2,0,88,254,0,0
312,2,-8,-1,0,0,0,0,0
313,2,-8,-1,0,73,254,0,0
314,2,-7,-2,0,0,0,0,0
315,1,-7,-3,0,0,0,0,0
316,2,-7,-1,0,0,0,0,0
317,3,-7,-2,0,78,254,0,0
318,3,-6,-1,0,0,0,0,0
319,0,-7,-1,0,80,254,0,0
320,3,-6,-2,0,0,0,0,0
321,4,-7,-2,0,0,0,0,0
322,2,-7,-2,0,0,0,0,0
323,4,-6,-2,0,76,254,0,0
324,3,-6,-1,0,0,0,0,0
325,2,-7,-1,0,78,254,0,0
326,2,-6,-1,0,0,0,0,0
327,2,-8,0,0,0,0,0,0
328,1,-7,-2,0,79,254,0,0
329,4,-8,-1,0,0,0,0,0
330,2,-7,-1,0,81,254,0,0
331,3,-7,-2,0,0,0,0,0
332,5,-6,-1,0,0,0,0,0
333,2,-7,-2,0,0,0,0,0
334,2,-7,-1,0,104,254,0,0
335,0,-7,-2,0,0,0,0,0
336,3,-8,-1,0,0,0,0,0
337,3,-7,-1,0,0,0,0,0
338,3,-8,-2,0,0,0,0,0
339,-1,-5,-2,0,0,0,0,0
340,1,-5,0,0,54,254,0,0
341,0,-6,-2,0,0,0,0,0
342,2,-6,-2,0,0,0,0,0
343,3,-6,-2,0,0,0,0,0
344,2,-7,-2,0,73,254,0,0
345,4,-5,-1,0,77,254,0,0
346,2,-7,-1,0,0,0,0,0
347,3,-8,-3,0,59,254,0,0
348,2,-8,-3,0,0,0,0,0
349,3,-6,0,0,86,254,0,0
350,2,-7,-1,0,0,0,0,0
351,1,-6,-1,0,0,0,0,0
352,2,-8,0,0,0,0,0,0
353,1,-6,-3,0,0,0,0,0
354,2,-8,-2,0,0,0,0,0
355,2,-6,-2,0,65,254,0,0
356,1,-8,1,0,0,0,0,0
357,2,-7,-1,0,0,0,0,0
358,3,-8,-2,0,0,0,0,0
359,1,-7,-2,0,0,0,0,0
360,2,-8,-3,0,0,0,0,0
361,2,-7,0,0,0,0,0,0
362,4,-7,-2,0,0,0,0,0
363,2,-8,-1,0,0,0,0,0
364,5,-10,0,0,0,0,0,0
365,3,-9,-1,0,0,0,0,0
366,4,-9,-2,0,76,254,0,0
367,3,-7,-3,0,86,254,0,0
368,3,-7,-1,0,0,0,0,0
369,2,-7,-2,0,0,0,0,0
370,1,-8,-2,0,0,0,0,0
371,1,-6,-1,0,77,254,0,0
372,3,-9,-2,0,0,0,0,0
373,3,-9,0,0,0,0,0,0
374,2,-6,-2,0,83,254,0,0
375,2,-7,-3,0,0,0,0,0
376,1,-7,-1,0,74,254,0,0
377,3,-8,-1,0,0,0,0,0
378,1,-5,-2,0,0,0,0,0
379,4,-7,-256,0,0,0,0,0
380,1,-7,-2,0,0,0,0,0
381,1,-6,-1,0,0,0,0,0
382,3,-8,-2,0,0,0,0,0
383,2,-9,-2,0,0,0,0,0
384,2,-9,-2,0,79,254,0,0
385,3,-8,-1,0,0,0,0,0
386,1,-7,-1,0,76,254,0,0
387,2,-7,-2,0,0,0,0,0
388,2,-7,-2,0,0,0,0,0
389,1,-6,-2,0,0,0,0,0
390,2,-8,-1,0,72,254,0,0
391,1,-8,-1,0,81,254,0,0
392,2,-6,-1,0,0,0,0,0
393,2,-5,-2,0,0,0,0,0
394,2,-6,-1,0,0,0,0,0
395,2,-7,-2,0,0,0,0,0
396,3,-6,-2,0,72,254,0,0
397,2,-7,-2,0,0,0,0,0
398,3,-6,-1,0,0,0,0,0
399,2,-7,-1,0,0,0,0,0
400,2,-8,-1,0,0,0,0,0
401,3,-6,-1,0,0,0,0,0
402,3,-7,-1,0,0,0,0,0
403,1,-6,-2,0,0,0,0,0
404,3,-6,-2,0,0,0,0,0
405,2,-7,-3,0,0,0,0,0
406,3,-7,-1,0,0,0,0,0
407,1,-6,-2,0,71,254,0,0
408,1,-8,0,0,0,0,0,0
409,2,-7,-1,0,69,254,0,0
410,2,-6,0,0,78,254,0,0
411,1,-7,-1,0,0,0,0,0
412,2,-6,-1,0,80,254,0,0
413,2,-5,-1,0,0,0,0,0
414,1,-5,-1,0,72,254,0,0
415,4,-7,-1,0,72,254,0,0
416,2,-7,-1,0,0,0,0,0
417,1,-7,-2,0,0,0,0,0
418,2,-7,-1,0,0,0,0,0
419,3,-7,-2,0,70,254,0,0
420,3,-7,-1,0,0,0,0,0
421,2,-7,-256,0,0,0,0,0
422,2,-8,-1,0,0,0,0,0
423,3,-6,-1,0,0,0,0,0
424,2,-8,-1,0,0,0,0,0
425,2,-6,-2,0,84,254,0,0
426,2,-7,-3,0,0,0,0,0
427,1,-9,-2,0,0,0,0,0
428,4,-7,-2,0,75,254,0,0
429,2,-6,-1,0,0,0,0,0
430,3,-7,-1,0,0,0,0,0
431,3,-8,-1,0,0,0,0,0
432,3,-8,-2,0,0,0,0,0
433,4,-7,0,0,80,254,0,0
434,2,-7,-1,0,0,0,0,0
435,3,-8,-1,0,80,254,0,0
436,1,-6,-1,0,0,0,0,0
437,2,-8,-1,0,0,0,0,0
438,2,-6,0,0,78,254,0,0
439,1,-6,0,0,0,0,0,0
440,3,-7,-2,0,0,0,0,0
441,1,-7,-2,0,0,0,0,0
442,2,-6,-2,0,77,254,0,0
443,2,-7,0,0,0,0,0,0
444,2,-7,-2,0,92,254,0,0
445,2,-7,-2,0,0,0,0,0
446,2,-7,0,0,0,0,0,0
447,2,-8,-2,0,0,0,0,0
448,4,-9,-1,0,65,254,0,0
449,4,-8,-2,0,0,0,0,0
450,2,-5,-2,0,0,0,0,0
451,3,-7,-2,0,0,0,0,0
452,2,-6,-1,0,102,254,0,0
453,3,-7,-1,0,0,0,0,0
454,1,-6,-3,0,0,0,0,0
455,1,-6,-2,0,0,0,0,0
456,0,-7,-3,0,0,0,0,0
457,5,-10,-2,0,0,0,0,0
458,7,-13,-1,0,0,0,0,0
459,6,-9,-2,0,54,254,0,0
460,4,-12,0,0,0,0,0,0
461,3,-8,-2,0,82,254,0,0
462,5,-8,-1,0,0,0,0,0
463,2,-8,-2,0,0,0,0,0
464,3,-9,-1,0,0,0,0,0
465,2,-7,-1,0,0,0,0,0
466,3,-7,-2,0,0,0,0,0
467,2,-6,-2,0,0,0,0,0
468,1,-7,-1,0,0,0,0,0
469,3,-6,0,0,0,0,0,0
470,1,-7,-1,0,0,0,0,0
471,3,-6,-2,0,83,254,0,0
472,2,-7,-1,0,0,0,0,0
473,2,-7,-1,0,0,0,0,0
474,2,-6,-1,0,79,254,0,0
475,3,-8,-1,0,0,0,0,0
476,2,-6,-2,0,0,0,0,0
477,2,-7,-1,0,0,0,0,0
478,2,-6,-2,0,81,254,0,0
479,0,-6,-2,0,88,254,0,0
480,3,-7,-1,0,0,0,0,0
481,2,-7,-2,0,0,0,0,0
482,3,-5,-1,0,0,0,0,0
483,4,-8,-1,0,73,254,0,0
484,2,-6,-1,0,0,0,0,0
485,2,-9,-1,0,0,0,0,0
486,3,-7,-1,0,82,254,0,0
487,2,-5,-1,0,0,0,0,0
488,1,-6,-2,0,81,254,0,0
489,2,-6,-2,0,0,0,0,0
490,1,-8,-3,0,0,0,0,0
491,2,-8,-2,0,0,0,0,0
492,3,-8,-2,0,78,254,0,0
493,4,-5,-3,0,0,0,0,0
494,2,-7,-1,0,0,0,0,0
495,3,-7,-256,0,0,0,0,0
496,2,-7,-2,0,78,254,0,0
497,2,-7,-2,0,77,254,0,0
498,1,-9,-2,0,86,254,0,0
499,3,-8,-1,0,0,0,0,0
500,3,-8,-1,0,0,0,0,0
501,1,-8,-2,0,0,0,0,0
502,3,-9,-2,0,0,0,0,0
503,-1,-7,-2,0,0,0,0,0
504,3,-8,-1,0,0,0,0,0
505,3,-6,-2,0,64,254,0,0
506,2,-7,-2,0,0,0,0,0
507,2,-7,-1,0,70,254,0,0
508,3,-7,-2,0,0,0,0,0
509,2,-6,-2,0,0,0,0,0
510,3,-7,-1,0,0,0,0,0
511,2,-6,-2,0,0,0,0,0
512,3,-7,-1,0,0,0,0,0
513,2,-7,-2,0,80,254,0,0
514,2,-7,-1,0,0,0,0,0
515,2,-8,-1,0,0,0,0,0
516,4,-6,-1,0,0,0,0,0
517,2,-7,-2,0,0,0,0,0
518,3,-8,-1,0,0,0,0,0
519,2,-8,-1,0,68,254,0,0
520,2,-7,-2,0,0,0,0,0
521,2,-5,-1,0,0,0,0,0
522,3,-7,-2,0,70,254,0,0
523,2,-7,0,0,75,254,0,0
524,2,-7,-1,0,70,254,0,0
525,2,-7,-2,0,0,0,0,0
526,3,-9,-1,0,0,0,0,0
527,2,-6,-256,0,0,0,0,0
528,3,-5,-1,0,0,0,0,0
529,1,-6,-2,0,0,0,0,0
530,0,-7,-1,0,0,0,0,0
531,2,-8,-1,0,87,254,0,0
532,3,-7,-1,0,0,0,0,0
533,0,-7,0,0,0,0,0,0
534,2,-8,-1,0,0,0,0,0
535,3,-5,-1,0,0,0,0,0
536,1,-6,-1,0,0,0,0,0
537,3,-7,-1,0,0,0,0,0
538,2,-6,-1,0,50,254,0,0
539,3,-7,-2,0,0,0,0,0
540,2,-8,-3,0,39,254,0,0
541,4,-8,-2,0,0,0,0,0
542,5,-11,-2,0,84,254,0,0
543,4,-9,-1,0,0,0,0,0
544,3,-5,-1,0,0,0,0,0
545,4,-8,-2,0,0,0,0,0
546,4,-7,0,0,0,0,0,0
547,3,-6,-3,0,48,254,0,0
548,-5,-9,1,0,0,0,0,0
549,-1,-3,-2,0,0,0,0,0
550,-2,-2,1,0,0,0,0,0
551,2,-2,0,0,47,254,0,0
552,-4,-1,-2,0,0,0,0,0
553,-2,-3,-2,0,53,254,0,0
554,3,-7,-1,0,0,0,0,0
555,3,-8,-1,0,0,0,0,0
556,6,-11,-1,0,0,0,0,0
557,1,-8,-2,0,0,0,0,0
558,4,-6,-3,0,0,0,0,0
559,2,-8,0,0,71,254,0,0
560,2,-7,-1,0,0,0,0,0
561,3,-7,-1,0,0,0,0,0
562,1,-7,-1,0,0,0,0,0
563,1,-10,-1,0,0,0,0,0
564,3,-7,-2,0,59,254,0,0
565,3,-5,-1,0,0,0,0,0
566,5,-7,-2,0,0,0,0,0
567,1,-7,-1,0,0,0,0,0
568,3,-10,-1,0,94,254,0,0
569,1,-6,-2,0,90,254,0,0
570,2,-6,-1,0,0,0,0,0
571,1,-5,-1,0,0,0,0,0
572,3,-7,-1,0,0,0,0,0
573,1,-7,-1,0,0,0,0,0
574,2,-7,-1,0,0,0,0,0
575,3,-6,-2,0,0,0,0,0
576,4,-8,-1,0,84,254,0,0
577,3,-8,-2,0,0,0,0,0
578,3,-6,0,0,0,0,0,0
579,0,-7,-2,0,83,254,0,0
580,2,-7,0,0,72,254,0,0
581,2,-6,-2,0,0,0,0,0
582,1,-6,-1,0,80,254,0,0
583,2,-7,-1,0,0,0,0,0
584,2,-9,-2,0,0,0,0,0
585,5,-8,-1,0,0,0,0,0
586,3,-9,-2,0,0,0,0,0
587,3,-7,-1,0,0,0,0,0
588,5,-6,-1,0,72,254,0,0
589,2,-7,-2,0,0,0,0,0
590,2,-6,-3,0,0,0,0,0
591,2,-5,-1,0,0,0,0,0
592,3,-7,-1,0,0,0,0,0
593,3,-8,-1,0,0,0,0,0
594,1,-8,-1,0,76,254,0,0
595,2,-6,-2,0,0,0,0,0
596,1,-6,-3,0,0,0,0,0
597,2,-5,-2,0,0,0,0,0
598,3,-7,-1,0,77,254,0,0
599,2,-7,-1,0,0,0,0,0
600,1,-7,-1,0,0,0,0,0
601,2,-7,-2,0,0,0,0,0
602,3,-6,-1,0,0,0,0,0
603,1,-6,-2,0,67,254,0,0
604,3,-7,-2,0,76,254,0,0
605,4,-6,-2,0,0,0,0,0
606,2,-6,-1,0,0,0,0,0
607,4,-9,-2,0,0,0,0,0
608,4,-8,-2,0,0,0,0,0
609,-1,-5,-2,0,71,254,0,0
610,2,-6,-1,0,0,0,0,0
611,2,-6,-1,0,57,254,0,0
612,4,-7,-1,0,0,0,0,0
613,2,-6,0,0,0,0,0,0
614,-3,-3,-2,0,0,0,0,0
615,1,-3,-1,0,57,254,0,0
616,3,-7,-2,0,0,0,0,0
617,2,-7,-3,0,0,0,0,0
618,3,-7,0,0,0,0,0,0
619,2,-9,0,0,0,0,0,0
620,4,-9,-1,0,0,0,0,0
621,3,-7,0,0,86,254,0,0
622,1,-6,-2,0,0,0,0,0
623,2,-6,-2,0,0,0,0,0
624,3,-6,0,0,80,254,0,0
625,1,-6,-1,0,114,254,0,0
626,1,-8,-2,0,0,0,0,0
627,3,-7,-1,0,0,0,0,0
628,3,-8,-1,0,0,0,0,0
629,3,-6,-2,0,0,0,0,0
630,2,-6,0,0,0,0,0,0
631,2,-7,-1,0,86,254,0,0
632,2,-6,-1,0,0,0,0,0
633,3,-6,-1,0,0,0,0,0
634,0,-5,-1,0,0,0,0,0
635,2,-7,-2,0,0,0,0,0
636,3,-7,-1,0,0,0,0,0
637,2,-5,-1,0,0,0,0,0
638,2,-6,-2,0,0,0,0,0
639,0,-7,-1,0,0,0,0,0
640,2,-7,-1,0,0,0,0,0
641,2,-7,0,0,0,0,0,0
642,3,-6,-2,0,0,0,0,0
643,4,-7,-2,0,0,0,0,0
644,4,-7,-2,0,86,254,0,0
645,2,-8,-1,0,0,0,0,0
646,2,-7,0,0,83,254,0,0
647,1,-7,-2,0,0,0,0,0
648,4,-7,-2,0,0,0,0,0
649,1,-8,0,0,0,0,0,0
650,3,-5,-2,0,68,254,0,0
651,3,-7,-2,0,0,0,0,0
652,1,-6,0,0,0,0,0,0
653,2,-6,-2,0,0,0,0,0
654,2,-5,-2,0,0,0,0,0
655,2,-6,-1,0,0,0,0,0
656,2,-7,-2,0,0,0,0,0
657,1,-7,0,0,0,0,0,0
658,0,-3,-2,0,104,254,0,0
659,1,-6,-2,0,89,254,0,0
660,1,-7,-1,0,0,0,0,0
661,2,-9,0,0,0,0,0,0
662,1,-6,-1,0,0,0,0,0
663,1,-6,-1,0,0,0,0,0
664,2,-5,255,0,0,0,0,0
665,2,-7,-1,0,71,254,0,0
666,3,-7,-1,0,0,0,0,0
667,2,-8,-1,0,0,0,0,0
668,1,-6,0,0,78,254,0,0
669,1,-5,-1,0,0,0,0,0
670,1,-4,-3,0,0,0,0,0
671,0,-5,-1,0,0,0,0,0
672,3,-9,-2,0,0,0,0,0
673,1,-6,-2,0,0,0,0,0
674,2,-6,-2,0,0,0,0,0
675,3,-8,-2,0,0,0,0,0
676,3,-8,-1,0,73,254,0,0
677,4,-8,-1,0,0,0,0,0
678,-2,-2,-1,0,0,0,0,0
679,2,-6,-1,0,69,254,0,0
680,4,-10,-3,0,0,0,0,0
681,4,-10,-3,0,70,254,0,0
682,3,-4,1,0,0,0,0,0
683,1,-5,-3,0,0,0,0,0
684,3,-8,-2,0,0,0,0,0
685,1,-6,-2,0,90,254,0,0
686,2,-8,0,0,0,0,0,0
687,4,-9,-1,0,86,254,0,0
688,3,-8,-1,0,0,0,0,0
689,3,-10,-3,0,89,254,0,0
690,6,-10,0,0,0,0,0,0
691,3,-5,-1,0,0,0,0,0
692,0,-6,-1,0,0,0,0,0
693,2,-7,0,0,0,0,0,0
694,1,-7,-1,0,0,0,0,0
695,3,-7,-1,0,0,0,0,0
696,2,-6,-1,0,0,0,0,0
697,2,-7,0,0,0,0,0,0
698,1,-7,-2,0,0,0,0,0
699,6,-9,-1,0,0,0,0,0
