index,date,CELL_1,CELL_2,CELL_3,CELL_4
0,1780264173885,3.32,3.32,3.33,3.33
1,1780264175295,3.32,3.32,3.33,3.33
2,1780264176895,3.32,3.32,3.33,3.33
3,1780264178012,3.32,3.32,3.33,3.33
4,1780264181896,3.32,3.32,3.33,3.33
5,1780264188162,3.32,3.32,3.33,3.33
6,1780264191179,3.32,3.32,3.32,3.33
7,1780264191248,3.32,3.32,3.32,3.33
8,1780264192161,0.03,0.03,0.03,0.03
9,1780264192732,3.32,3.32,3.33,3.33
10,1780264194762,3.3,3.26,3.25,3.32
11,1780264195128,3.27,3.1,3.1,3.29
12,1780264196128,3.27,3.21,3.16,3.31
13,1780264197644,3.14,2.73,2.89,3.23
14,1780264199579,3.15,2.87,2.94,3.25
15,1780264203044,3.25,3.18,3.22,3.31
