timestamp,THROTTLE,BRAKE,ECU_MODE_ID,TORQUE_GAIN,TORQUE_REF_LEFT_MOTOR,TORQUE_REF_RIGHT_MOTOR,LEFT_MOTOR_RPM,LEFT_MOTOR_TORQUE,LEFT_MOTOR_POWER,LEFT_MOTOR_CURRENT,RIGHT_MOTOR_RPM,RIGHT_MOTOR_TORQUE,RIGHT_MOTOR_POWER,RIGHT_MOTOR_CURRENT,REAR_LEFT_WHEEL_SPEED,REAR_RIGHT_WHEEL_SPEED,FRONT_LEFT_WHEEL_SPEED,FRONT_RIGHT_WHEEL_SPEED,ACCEL_LONGITUDINAL,ACCEL_LATERAL,ACCEL_NORMAL,VEL_ANGULAR_YAW,VEL_ANGULAR_PITCH,VEL_ANGULAR_ROLL,ELETROBUILD_TEMPERATURE,STACK_1_CELL_1,STACK_1_CELL_2,STACK_1_CELL_3,STACK_1_CELL_4,STACK_2_CELL_1,STACK_2_CELL_2,STACK_2_CELL_3,STACK_2_CELL_4,STACK_3_CELL_1,STACK_3_CELL_2,STACK_3_CELL_3,STACK_3_CELL_4,STACK_4_CELL_1,STACK_4_CELL_2,STACK_4_CELL_3,STACK_4_CELL_4,STACK_5_CELL_1,STACK_5_CELL_2,STACK_5_CELL_3,STACK_5_CELL_4,STACK_6_CELL_1,STACK_6_CELL_2,STACK_6_CELL_3,STACK_6_CELL_4,MAX_VOLTAGE,MIN_VOLTAGE,SHUNT_CURRENT,BMS_MODE_ID,BMS_ERROR_ID,AIR_P,AIR_N,t,VEHICLE_SPEED,TOTAL_VOLTAGE,HODOMETRO
1765228585342,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.092232,-0.01281,0.983686,-0.6300000000000001,0.49000000000000005,-0.07,25.0,3.27,3.32,3.23,3.25,3.26,3.28,3.25,3.25,3.28,3.28,3.29,3.28,3.27,3.27,3.27,3.29,3.28,3.27,3.27,3.27,3.29,3.29,3.28,3.27,3.32,3.23,44.0,1.0,0.0,1.0,1.0,10080316,0.0,78.56000000000003,2385.019716160598
1765228585351,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018056,0.002562,0.99552,-0.6300000000000001,0.49000000000000005,-0.07,25.0,3.27,3.32,3.23,3.25,3.26,3.28,3.25,3.25,3.28,3.28,3.29,3.28,3.27,3.27,3.27,3.29,3.28,3.27,3.27,3.27,3.29,3.29,3.28,3.27,3.32,3.23,44.0,1.0,0.0,1.0,1.0,10080325,0.0,78.56000000000003,2385.019716160598
1765228585358,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018056,0.002562,0.99552,-0.56,0.21000000000000002,0.0,25.0,3.27,3.32,3.23,3.25,3.26,3.28,3.25,3.25,3.28,3.28,3.29,3.28,3.27,3.27,3.27,3.29,3.28,3.27,3.27,3.27,3.29,3.29,3.28,3.27,3.32,3.23,44.0,1.0,0.0,1.0,1.0,10080332,0.0,78.56000000000003,2385.019716160598
1765228585369,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01952,0.000122,0.9916159999999999,-0.56,0.21000000000000002,0.0,25.0,3.27,3.32,3.23,3.25,3.26,3.28,3.25,3.25,3.28,3.28,3.29,3.28,3.27,3.27,3.27,3.29,3.28,3.27,3.27,3.27,3.29,3.29,3.28,3.27,3.32,3.23,44.0,1.0,0.0,1.0,1.0,10080343,0.0,78.56000000000003,2385.019716160598
1765228585376,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01952,0.000122,0.9916159999999999,-0.6300000000000001,0.35000000000000003,0.0,25.0,3.27,3.32,3.23,3.25,3.26,3.28,3.25,3.25,3.28,3.28,3.29,3.28,3.27,3.27,3.27,3.29,3.28,3.27,3.27,3.27,3.29,3.29,3.28,3.27,3.32,3.23,44.0,1.0,0.0,1.0,1.0,10080350,0.0,78.56000000000003,2385.019716160598
1765228585384,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01952,0.000122,0.9916159999999999,-0.6300000000000001,0.35000000000000003,0.0,25.0,3.27,3.32,3.23,3.25,3.26,3.28,3.25,3.25,3.28,3.28,3.29,3.28,3.27,3.27,3.27,3.29,3.28,3.27,3.27,3.27,3.29,3.29,3.28,3.27,3.32,3.23,44.0,1.0,0.0,1.0,1.0,10080358,0.0,78.56000000000003,2385.019716160598
1765228585392,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01952,0.000122,0.9916159999999999,-0.6300000000000001,0.35000000000000003,0.0,25.0,3.27,3.32,3.23,3.25,3.26,3.28,3.25,3.25,3.28,3.28,3.29,3.28,3.27,3.27,3.27,3.29,3.28,3.27,3.27,3.27,3.29,3.29,3.28,3.27,3.32,3.23,44.0,1.0,0.0,1.0,1.0,10080366,0.0,78.56000000000003,2385.019716160598
1765228585400,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01952,0.000122,0.9916159999999999,-0.6300000000000001,0.35000000000000003,0.0,25.0,3.27,3.32,3.23,3.25,3.26,3.28,3.25,3.25,3.28,3.28,3.29,3.28,3.27,3.27,3.27,3.29,3.28,3.27,3.27,3.27,3.29,3.29,3.28,3.27,3.32,3.23,44.0,1.0,0.0,1.0,1.0,10080374,0.0,78.56000000000003,2385.019716160598
1765228585408,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01952,0.000122,0.9916159999999999,-0.6300000000000001,0.35000000000000003,0.0,25.0,3.27,3.32,3.23,3.25,3.26,3.28,3.25,3.25,3.28,3.28,3.29,3.28,3.27,3.27,3.27,3.29,3.28,3.27,3.27,3.27,3.29,3.29,3.28,3.27,3.32,3.23,44.0,1.0,0.0,1.0,1.0,10080382,0.0,78.56000000000003,2385.019716160598
1765228585416,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020739999999999998,0.000976,0.99064,-0.6300000000000001,0.35000000000000003,0.0,25.0,3.27,3.32,3.23,3.25,3.26,3.28,3.25,3.25,3.28,3.28,3.29,3.28,3.27,3.27,3.27,3.29,3.28,3.27,3.27,3.27,3.29,3.29,3.28,3.27,3.32,3.23,44.0,1.0,0.0,1.0,1.0,10080390,0.0,78.56000000000003,2385.019716160598
