timestamp,THROTTLE,BRAKE,ECU_MODE_ID,TORQUE_GAIN,TORQUE_REF_LEFT_MOTOR,TORQUE_REF_RIGHT_MOTOR,LEFT_MOTOR_RPM,LEFT_MOTOR_TORQUE,LEFT_MOTOR_CURRENT,RIGHT_MOTOR_RPM,RIGHT_MOTOR_TORQUE,RIGHT_MOTOR_CURRENT,REAR_LEFT_WHEEL_SPEED,REAR_RIGHT_WHEEL_SPEED,FRONT_LEFT_WHEEL_SPEED,FRONT_RIGHT_WHEEL_SPEED,ACCEL_LONGITUDINAL,ACCEL_LATERAL,ACCEL_NORMAL,VEL_ANGULAR_YAW,VEL_ANGULAR_PITCH,VEL_ANGULAR_ROLL,ELETROBUILD_TEMPERATURE,STACK_1_CELL_1,STACK_1_CELL_2,STACK_1_CELL_3,STACK_1_CELL_4,STACK_2_CELL_1,STACK_2_CELL_2,STACK_2_CELL_3,STACK_2_CELL_4,STACK_3_CELL_1,STACK_3_CELL_2,STACK_3_CELL_3,STACK_3_CELL_4,STACK_4_CELL_1,STACK_4_CELL_2,STACK_4_CELL_3,STACK_4_CELL_4,STACK_5_CELL_1,STACK_5_CELL_2,STACK_5_CELL_3,STACK_5_CELL_4,STACK_6_CELL_1,STACK_6_CELL_2,STACK_6_CELL_3,STACK_6_CELL_4,MAX_VOLTAGE,MIN_VOLTAGE,SHUNT_CURRENT,BMS_MODE_ID,BMS_ERROR_ID,AIR_P,AIR_N,t,VEHICLE_SPEED,TOTAL_VOLTAGE,HODOMETRO
1765227705005,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,21.801,174.9,0.0,0.0,0.0,3889.0,3892.0,0.0,0.0,-0.202764,0.243756,0.789828,44.730000000000004,-2.3800000000000003,-3.1500000000000004,31.26171875,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,0.0,1.0,2.0,0.0,0.0,9199979,21.46753000714286,78.59,2074.0479472704715
1765227705038,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,21.801,174.9,0.0,0.0,0.0,3889.0,3892.0,0.0,0.0,-0.01586,-0.0008539999999999999,0.995154,44.730000000000004,-2.3800000000000003,-3.1500000000000004,31.26171875,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,0.0,1.0,2.0,0.0,0.0,9200012,21.46753000714286,78.59,2074.0479472704715
1765227705079,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,21.801,174.9,0.0,0.0,0.0,3889.0,3892.0,0.0,0.0,-0.01586,-0.0008539999999999999,0.995154,-0.7000000000000001,0.56,0.0,31.26171875,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,0.0,1.0,2.0,0.0,0.0,9200053,21.46753000714286,78.59,2074.0479472704715
1765227705096,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,21.801,174.9,0.0,0.0,0.0,3889.0,3892.0,0.0,0.0,-0.01586,-0.0008539999999999999,0.995154,-0.7000000000000001,0.56,0.0,30.4609375,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,0.0,1.0,2.0,0.0,0.0,9200070,21.46753000714286,78.59,2074.0479472704715
1765227705122,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,21.801,174.9,0.0,0.0,0.0,3889.0,3892.0,0.0,0.0,-0.015616,-0.001098,0.9916159999999999,-0.7000000000000001,0.56,0.0,30.4609375,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,0.0,1.0,2.0,0.0,0.0,9200096,21.46753000714286,78.59,2074.0479472704715
1765227705138,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,21.801,174.9,0.0,0.0,0.0,3889.0,3892.0,0.0,0.0,-0.015616,-0.001098,0.9916159999999999,-0.6300000000000001,0.35000000000000003,0.0,30.4609375,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,0.0,1.0,2.0,0.0,0.0,9200112,21.46753000714286,78.59,2074.0479472704715
1765227705164,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,21.801,174.9,0.0,0.0,0.0,3889.0,3892.0,0.0,0.0,-0.015616,-0.001098,0.9916159999999999,-0.6300000000000001,0.35000000000000003,0.0,30.4609375,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,0.0,1.0,2.0,0.0,0.0,9200138,21.46753000714286,78.59,2074.0479472704715
1765227705174,0.0,0.0,1.0,10.0,0.0,0.0,3889.0,21.801,174.9,0.0,0.0,0.0,3889.0,3892.0,0.0,0.0,-0.015616,-0.001098,0.9916159999999999,-0.6300000000000001,0.35000000000000003,0.0,30.4609375,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,0.0,1.0,2.0,0.0,0.0,9200148,21.46753000714286,78.59,2074.0479472704715
1765227705181,0.0,0.0,1.0,10.0,0.0,0.0,3889.0,21.801,174.9,0.0,0.0,0.0,3889.0,3892.0,0.0,0.0,-0.015616,-0.001098,0.9916159999999999,-0.6300000000000001,0.35000000000000003,0.0,30.46484375,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,0.0,1.0,2.0,0.0,0.0,9200155,21.46753000714286,78.59,2074.0479472704715
1765227705205,0.0,0.0,1.0,10.0,0.0,0.0,3889.0,21.801,174.9,0.0,0.0,0.0,3889.0,3892.0,0.0,0.0,-0.015616,-0.001098,0.9916159999999999,-0.6300000000000001,0.35000000000000003,0.0,30.46484375,3.27,3.31,3.24,3.25,3.26,3.27,3.26,3.26,3.29,3.29,3.29,3.28,3.26,3.27,3.26,3.29,3.27,3.27,3.27,3.27,3.3,3.3,3.29,3.27,3.31,3.23,0.0,1.0,2.0,0.0,0.0,9200179,21.46753000714286,78.59,2074.0479472704715
