index,date,MAX_VOLTAGE,MIN_VOLTAGE,MAX_TEMPERATURE,ACUMULATOR_VOLTAGE
0,1780263079307,0,6.55,0,7910
1,1780263079324,0,6.55,0,7910
2,1780263081241,0,6.55,0,7909
