index,date,FRONT_LEFT,FRONT_RIGHT,REAR_LEFT,REAR_RIGHT
0,1780263079307,0,0,0,0
1,1780263079307,0,0,0,4
2,1780263079307,0,0,0,5
3,1780263079324,0,0,0,5
4,1780263079475,0,0,0,5
