timestamp,THROTTLE,BRAKE,ECU_MODE_ID,TORQUE_GAIN,TORQUE_REF_LEFT_MOTOR,TORQUE_REF_RIGHT_MOTOR,LEFT_MOTOR_SPEED,RIGHT_MOTOR_SPEED,ACCEL_LONGITUDINAL,STACK_1_CELL_1,STACK_1_CELL_2,STACK_1_CELL_3,STACK_1_CELL_4,STACK_2_CELL_1,STACK_2_CELL_2,STACK_2_CELL_3,STACK_2_CELL_4,STACK_3_CELL_1,STACK_3_CELL_2,STACK_3_CELL_3,STACK_3_CELL_4,STACK_4_CELL_1,STACK_4_CELL_2,STACK_4_CELL_3,STACK_4_CELL_4,STACK_5_CELL_1,STACK_5_CELL_2,STACK_5_CELL_3,STACK_5_CELL_4,STACK_6_CELL_1,STACK_6_CELL_2,STACK_6_CELL_3,STACK_6_CELL_4,MAX_VOLTAGE,MIN_VOLTAGE,TOTAL_VOLTAGE,SHUNT_CURRENT,BMS_MODE_ID,BMS_ERROR_ID,AIR_P,AIR_N,t
1765224060569,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014761999999999999,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.32,3.28,79.2,-45.0,1.0,2.0,0.0,0.0,5555492
1765224060587,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014761999999999999,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.32,3.28,79.2,-45.0,1.0,2.0,0.0,0.0,5555510
1765224060638,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014761999999999999,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.32,3.28,79.2,-45.0,1.0,2.0,0.0,0.0,5555561
1765224060654,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014761999999999999,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,0.0,1.0,2.0,0.0,0.0,5555577
1765224060704,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014761999999999999,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5555627
1765224060719,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014761999999999999,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5555642
1765224060752,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.016104,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5555675
1765224060785,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.016104,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5555708
1765224060837,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.016104,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5555760
1765224060904,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.016104,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5555827
1765224060971,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.016714,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5555894
1765224061020,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.016714,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5555943
1765224061037,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.016714,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5555960
1765224061054,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.016714,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5555977
1765224061087,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.016714,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556010
1765224061104,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.013663999999999999,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556027
1765224061154,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.013663999999999999,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556077
1765224061254,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.01525,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556177
1765224061320,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.01525,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556243
1765224061403,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014395999999999999,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556326
1765224061452,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014395999999999999,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556375
1765224061469,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014395999999999999,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556392
1765224061519,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014395999999999999,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556442
1765224061571,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014395999999999999,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556494
1765224061604,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.01464,3.31,3.31,3.31,3.29,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556527
1765224061621,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.01464,3.32,3.32,3.32,3.3,3.28,3.29,3.28,3.3,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556544
1765224061637,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.01464,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.31,3.31,3.31,3.31,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556560
1765224061671,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.01464,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.28,3.3,3.28,3.3,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556594
1765224061687,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.01464,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.31,3.31,3.31,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556610
1765224061704,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.01464,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.31,3.32,3.31,3.31,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556627
1765224061720,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.01464,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556643
1765224061771,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.01464,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556694
1765224061787,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.01464,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556710
1765224061804,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.01464,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556727
1765224061820,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.013663999999999999,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556743
1765224061853,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.013663999999999999,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556776
1765224061921,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.013663999999999999,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556844
1765224061987,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.013663999999999999,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556910
1765224062020,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014395999999999999,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556943
1765224062054,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014395999999999999,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5556977
1765224062155,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014761999999999999,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5557078
1765224062206,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014761999999999999,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5557129
1765224062221,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014761999999999999,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5557144
1765224062235,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014761999999999999,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5557158
1765224062268,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014761999999999999,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5557191
1765224062319,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014761999999999999,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5557242
1765224062369,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.013908,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,1.0,1.0,0.0,1.0,1.0,5557292
1765224062436,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.013908,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5557359
1765224062470,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.013908,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5557393
1765224062504,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.016347999999999998,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5557427
1765224062521,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.016347999999999998,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5557444
1765224062537,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.016347999999999998,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5557460
1765224062587,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.016347999999999998,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5557510
1765224062621,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.016347999999999998,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5557544
1765224062638,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.016347999999999998,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5557561
1765224062653,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.016347999999999998,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5557576
1765224062704,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.016347999999999998,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5557627
1765224062720,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.013542,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5557643
1765224062771,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.013542,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5557694
1765224062870,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014152,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5557793
1765224062920,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014152,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5557843
1765224062937,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,-0.014152,3.32,3.32,3.32,3.3,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.32,3.29,3.29,3.29,3.29,3.32,3.32,3.32,3.31,3.32,3.33,3.33,3.32,3.33,3.29,79.4,0.0,1.0,0.0,1.0,1.0,5557860
