index,date,LOST_MSG_R_MOTOR,BUS_OFF_R_MOTOR,CAN_STATE_R_MOTOR
115,1782666938249,0,0,0
116,1782666938950,0,0,0
117,1782666940116,0,0,0
118,1782666941833,0,0,0
119,1782666944150,0,0,0
120,1782666944433,0,0,0
121,1782666947333,0,0,0
122,1782666947616,0,0,0
123,1782666947983,0,0,0
124,1782666948233,0,0,0
125,1782666948533,0,0,0
126,1782666948900,0,0,0
127,1782666949466,0,0,0
128,1782666949599,0,0,0
129,1782666950733,0,0,0
130,1782666951116,0,0,0
131,1782666951433,0,0,0
132,1782666951767,0,0,0
133,1782666952000,0,0,0
134,1782666952550,0,0,0
135,1782666952916,0,0,0
136,1782666956199,0,0,0
137,1782666956483,0,0,0
138,1782666956749,0,0,0
139,1782666957649,0,0,0
140,1782666957933,0,0,0
141,1782666958333,0,0,0
142,1782666959516,0,0,0
143,1782666959799,0,0,0
144,1782666960083,0,0,0
145,1782666960366,0,0,0
146,1782666961266,0,0,0
147,1782666962117,0,0,0
148,1782666962450,0,0,0
149,1782666962767,0,0,0
150,1782666966233,0,0,0
151,1782666966567,0,0,0
152,1782666967069,0,0,0
153,1782666967366,0,0,0
154,1782666967669,0,0,0
155,1782666968000,0,0,0
156,1782666968351,0,0,0
157,1782666968700,0,0,0
158,1782666969301,0,0,0
159,1782666969467,0,0,0
160,1782666969883,0,0,0
161,1782666970167,0,0,0
162,1782666971917,0,0,0
163,1782666972184,0,0,0
164,1782666972502,0,0,0
165,1782666972816,0,0,0
166,1782666974485,0,0,0
167,1782666974784,0,0,0
168,1782666975084,0,0,0
169,1782666975403,0,0,0
170,1782666975767,0,0,0
171,1782666976000,0,0,0
172,1782666976633,0,0,0
173,1782666976750,0,0,0
174,1782666977050,0,0,0
175,1782666977451,0,0,0
176,1782666977783,0,0,0
177,1782666979484,0,0,0
178,1782666979835,0,0,0
179,1782666982117,0,0,0
180,1782666982453,0,0,0
181,1782666982866,0,0,0
182,1782666983116,0,0,0
183,1782666984218,0,0,0
184,1782666984583,0,0,0
185,1782666984933,0,0,0
186,1782666987800,0,0,0
187,1782666988136,0,0,0
188,1782666988418,0,0,0
189,1782666988768,0,0,0
190,1782666989883,0,0,0
191,1782666990201,0,0,0
192,1782666990534,0,0,0
193,1782666990868,0,0,0
194,1782666991168,0,0,0
195,1782666991485,0,0,0
196,1782666991651,0,0,0
197,1782666992035,0,0,0
198,1782666992368,0,0,0
199,1782666994117,0,0,0
200,1782666996467,0,0,0
201,1782666996668,0,0,0
202,1782666996934,0,0,0
203,1782666997251,0,0,0
204,1782666997517,0,0,0
205,1782666997901,0,0,0
206,1782666998218,0,0,0
207,1782666998467,0,0,0
208,1782666998767,0,0,0
209,1782666999501,0,0,0
210,1782666999819,0,0,0
211,1782667000068,0,0,0
212,1782667000418,0,0,0
213,1782667000750,0,0,0
214,1782667001001,0,0,0
215,1782667002402,0,0,0
216,1782667002717,0,0,0
217,1782667003102,0,0,0
218,1782667003469,0,0,0
219,1782667003669,0,0,0
220,1782667003867,0,0,0
221,1782667004300,0,0,0
222,1782667004651,0,0,0
223,1782667004933,0,0,0
224,1782667006368,0,0,0
225,1782667006618,0,0,0
226,1782667006951,0,0,0
227,1782667010467,0,0,0
228,1782667010901,0,0,0
229,1782667011034,0,0,0
230,1782667011384,0,0,0
231,1782667011684,0,0,0
232,1782667011967,0,0,0
233,1782667012301,0,0,0
234,1782667012668,0,0,0
235,1782667012952,0,0,0
236,1782667013288,0,0,0
237,1782667013484,0,0,0
238,1782667433858,0,0,0
239,1782667434575,0,0,0
240,1782667435374,0,0,0
241,1782667436123,0,0,0
242,1782667436259,0,0,0
243,1782667437108,0,0,0
244,1782667437940,0,0,0
245,1782667438041,0,0,0
246,1782667438840,0,0,0
247,1782667439657,0,0,0
248,1782667440607,0,0,0
249,1782667440907,0,0,0
250,1782667444758,0,0,0
251,1782667445058,0,0,0
252,1782667446223,0,0,0
253,1782667446524,0,0,0
254,1782667446941,0,0,0
255,1782667447245,0,0,0
256,1782667448024,0,0,2
257,1782667448690,0,0,2
258,1782667449841,0,0,2
259,1782667450141,0,0,2
260,1782667451974,0,0,2
261,1782667452358,0,0,2
262,1782667452624,0,0,2
263,1782667452757,0,0,2
264,1782667453041,0,0,2
265,1782667453641,0,0,2
266,1782667454074,0,0,2
267,1782667454407,0,0,2
268,1782667454640,0,0,2
269,1782667455308,0,0,2
270,1782667455391,0,0,2
271,1782667455707,0,0,2
272,1782667456074,0,0,2
273,1782667456291,0,0,2
274,1782667456624,0,0,2
275,1782667456957,0,0,2
276,1782667457291,0,0,2
277,1782667457575,0,0,2
278,1782667458024,0,0,2
279,1782667458307,0,0,2
280,1782667458641,0,0,2
281,1782667459007,0,0,2
282,1782667459357,0,0,2
283,1782667459557,0,0,2
284,1782667459908,0,0,2
285,1782667460108,0,0,2
286,1782667460342,0,0,2
287,1782667460674,0,0,2
288,1782667461291,0,0,2
289,1782667461691,0,0,2
290,1782667462007,0,0,2
291,1782667462825,0,0,2
292,1782667463140,0,0,2
293,1782667463458,0,0,2
294,1782667465441,0,0,2
295,1782667474891,0,0,0
296,1782667475624,0,0,0
297,1782667476341,0,0,0
298,1782667477057,0,0,0
299,1782667477875,0,0,0
300,1782667478025,0,0,0
301,1782667478307,0,0,0
302,1782667478974,0,0,0
303,1782667479358,0,0,0
304,1782667479675,0,0,0
305,1782667480574,0,0,0
306,1782667480775,0,0,0
307,1782667481141,0,0,0
308,1782667481424,0,0,0
309,1782667483208,0,0,0
310,1782667484924,0,0,0
311,1782667485175,0,0,0
312,1782667486075,0,0,0
313,1782667486425,0,0,0
314,1782667486724,0,0,0
315,1782667487091,0,0,0
316,1782667487925,0,0,0
317,1782667488275,0,0,0
318,1782667488574,0,0,0
319,1782667491774,0,0,0
320,1782667492091,0,0,0
321,1782667492458,0,0,0
322,1782667492657,0,0,0
323,1782667493224,0,0,0
324,1782667493491,0,0,0
325,1782667493825,0,0,0
326,1782667494208,0,0,0
327,1782667494558,0,0,0
328,1782667495358,0,0,0
329,1782667495659,0,0,0
330,1782667497725,0,0,2
331,1782667498009,0,0,2
332,1782667498391,0,0,2
333,1782667498659,0,0,2
334,1782667498958,0,0,2
335,1782667500091,0,0,2
336,1782667500324,0,0,2
337,1782667500626,0,0,2
338,1782667500958,0,0,2
339,1782667501191,0,0,2
340,1782667501575,0,0,2
341,1782667502124,0,0,2
342,1782667502392,0,0,2
343,1782667503458,0,0,2
344,1782667503774,0,0,2
345,1782667504158,0,0,2
346,1782667504442,0,0,2
347,1782667504841,0,0,2
348,1782667504908,0,0,2
349,1782667505274,0,0,2
350,1782667505591,0,0,2
351,1782667507708,0,0,2
352,1782667508025,0,0,2
353,1782667508308,0,0,2
354,1782667511475,0,0,2
355,1782667511842,0,0,2
356,1782667512124,0,0,2
357,1782667512708,0,0,2
358,1782667512992,0,0,2
359,1782667513425,0,0,2
360,1782667514842,0,0,2
361,1782667516325,0,0,2
362,1782667516658,0,0,2
363,1782667516991,0,0,2
364,1782667517509,0,0,2
365,1782667517858,0,0,2
366,1782667518208,0,0,2
367,1782667521708,0,0,2
368,1782667527158,0,0,2
369,1782667527525,0,0,2
370,1782667527825,0,0,2
371,1782667528341,0,0,2
372,1782667528708,0,0,2
373,1782667529026,0,0,2
374,1782667529460,0,0,2
375,1782667529758,0,0,2
376,1782667530126,0,0,2
377,1782667530443,0,0,2
378,1782667533058,0,0,2
379,1782667533527,0,0,2
380,1782667534709,0,0,2
381,1782667535826,0,0,2
382,1782667537394,0,0,2
383,1782667538075,0,0,2
384,1782667538876,0,0,2
385,1782667539409,0,0,2
386,1782667540060,0,0,2
387,1782667540508,0,0,2
388,1782667541125,0,0,2
389,1782667542076,0,0,2
390,1782667542727,0,0,2
391,1782667543759,0,0,2
392,1782667544392,0,0,2
393,1782667545393,0,0,2
394,1782667546942,0,0,2
395,1782667548026,0,0,2
396,1782667548392,0,0,2
397,1782667548793,0,0,2
398,1782667548827,0,0,2
399,1782667550308,0,0,2
400,1782667550896,0,0,2
401,1782667552125,0,0,2
402,1782667553091,0,0,2
403,1782667553443,0,0,2
404,1782667553976,0,0,2
405,1782667555358,0,0,2
406,1782667556192,0,0,2
407,1782667557292,0,0,2
408,1782667557898,0,0,2
409,1782667558325,0,0,2
410,1782667558842,0,0,2
411,1782667559491,0,0,2
412,1782667559925,0,0,2
413,1782667560593,0,0,2
414,1782667561109,0,0,2
415,1782667562208,0,0,2
416,1782667564125,0,0,2
417,1782667564792,0,0,2
418,1782667566342,0,0,2
419,1782667566812,0,0,2
420,1782667567809,0,0,2
421,1782667568109,0,0,2
422,1782667568259,0,0,2
423,1782667568726,0,0,2
424,1782667569326,0,0,2
425,1782667569692,0,0,2
426,1782667571162,0,0,2
427,1782667572276,0,0,2
428,1782667700013,0,0,0
429,1782667700744,0,0,0
430,1782667701527,0,0,0
431,1782667702294,0,0,0
432,1782667702427,0,0,0
433,1782667703278,0,0,0
434,1782667703561,0,0,0
435,1782667703845,0,0,0
436,1782667704228,0,0,0
437,1782667707094,0,0,2
438,1782667707346,0,0,2
439,1782667707777,0,0,2
440,1782667707961,0,0,2
441,1782667708878,0,0,2
442,1782667709228,0,0,2
443,1782667709612,0,0,2
444,1782667710712,0,0,2
445,1782667713944,0,0,2
446,1782667714278,0,0,2
447,1782667714544,0,0,2
448,1782667714863,0,0,2
449,1782667715195,0,0,2
450,1782667715378,0,0,2
451,1782667715694,0,0,2
452,1782667716028,0,0,2
453,1782667716378,0,0,2
454,1782667719911,0,0,2
455,1782667722277,0,0,2
456,1782667722596,0,0,2
457,1782667725479,0,0,2
458,1782667725828,0,0,2
459,1782667727828,0,0,2
460,1782667728162,0,0,2
461,1782667731328,0,0,2
462,1782667731945,0,0,2
463,1782667732295,0,0,2
464,1782667732545,0,0,2
465,1782667732778,0,0,2
466,1782667733078,0,0,2
467,1782667733429,0,0,2
468,1782667733661,0,0,2
469,1782667734045,0,0,2
470,1782667734329,0,0,2
471,1782667734695,0,0,2
472,1782667734961,0,0,2
473,1782667735095,0,0,2
474,1782667735428,0,0,2
475,1782667735728,0,0,2
476,1782667736078,0,0,2
477,1782667736463,0,0,2
478,1782667737595,0,0,2
479,1782667739361,0,0,2
480,1782667739645,0,0,2
481,1782667740545,0,0,2
482,1782667740912,0,0,2
483,1782667741295,0,0,2
484,1782667743862,0,0,2
485,1782667744245,0,0,2
486,1782667744561,0,0,2
487,1782667745328,0,0,2
488,1782667745728,0,0,2
489,1782667746079,0,0,2
490,1782667747445,0,0,2
491,1782667748095,0,0,2
492,1782667748629,0,0,2
493,1782667749045,0,0,2
494,1782667749295,0,0,2
495,1782667749645,0,0,2
496,1782667749778,0,0,2
497,1782667751779,0,0,2
498,1782667767962,0,0,0
499,1782667768695,0,0,0
500,1782667769396,0,0,0
501,1782667770147,0,0,0
502,1782667770962,0,0,0
503,1782667771112,0,0,0
504,1782667771412,0,0,0
505,1782667771680,0,0,0
506,1782667772113,0,0,0
507,1782667773878,0,0,0
508,1782667777946,0,0,0
509,1782667779696,0,0,0
510,1782667780029,0,0,0
511,1782667780346,0,0,0
512,1782667780646,0,0,0
513,1782667781796,0,0,0
514,1782667782146,0,0,0
515,1782667782479,0,0,0
516,1782667782745,0,0,0
517,1782667783129,0,0,0
518,1782667783280,0,0,0
519,1782667783596,0,0,0
520,1782667783863,0,0,0
521,1782667784229,0,0,0
522,1782667784479,0,0,0
523,1782667784846,0,0,0
524,1782667785746,0,0,0
525,1782667785928,0,0,0
526,1782667786279,0,0,0
527,1782667786546,0,0,0
528,1782667790096,0,0,0
529,1782667793612,0,0,0
530,1782667793962,0,0,0
531,1782667794196,0,0,0
532,1782667794513,0,0,0
533,1782667795563,0,0,0
534,1782667796114,0,0,0
535,1782667796513,0,0,0
536,1782667796813,0,0,0
537,1782667797114,0,0,0
538,1782667797979,0,0,0
539,1782667798212,0,0,0
540,1782667798529,0,0,0
541,1782667802079,0,0,0
542,1782667802462,0,0,0
543,1782667802796,0,0,0
544,1782667802912,0,0,0
545,1782667803279,0,0,0
546,1782667803663,0,0,0
547,1782667803897,0,0,0
548,1782667804262,0,0,0
549,1782667804579,0,0,0
550,1782667805479,0,0,0
551,1782667806913,0,0,0
552,1782667807262,0,0,0
553,1782667807546,0,0,0
554,1782667808312,0,0,0
555,1782667808679,0,0,0
556,1782667808996,0,0,0
557,1782667809296,0,0,0
558,1782667809612,0,0,0
559,1782667809963,0,0,0
560,1782667810179,0,0,0
561,1782667810396,0,0,0
562,1782667810763,0,0,0
563,1782667811096,0,0,0
564,1782667811446,0,0,0
565,1782667814346,0,0,0
566,1782667814696,0,0,0
567,1782667814929,0,0,0
568,1782667816097,0,0,0
569,1782667816696,0,0,0
570,1782667816930,0,0,0
571,1782667817280,0,0,0
572,1782667818980,0,0,0
573,1782667822530,0,0,0
574,1782667822730,0,0,0
575,1782667823081,0,0,0
576,1782667823379,0,0,0
577,1782667823696,0,0,0
578,1782667828913,0,0,0
579,1782667829229,0,0,0
580,1782667829529,0,0,0
581,1782667830396,0,0,0
582,1782667830680,0,0,0
583,1782667831046,0,0,0
584,1782667831380,0,0,0
585,1782667832314,0,0,0
586,1782667832514,0,0,0
587,1782667832829,0,0,0
588,1782667833496,0,0,0
589,1782667836063,0,0,0
590,1782667836496,0,0,0
591,1782667836796,0,0,0
592,1782667837064,0,0,0
593,1782667837631,0,0,0
594,1782667837947,0,0,0
595,1782667838263,0,0,0
596,1782667839663,0,0,0
597,1782667839963,0,0,0
598,1782667840313,0,0,0
599,1782667847030,0,0,0
600,1782667847363,0,0,0
601,1782667849416,0,0,0
602,1782667849663,0,0,0
603,1782667849980,0,0,0
604,1782667853748,0,0,0
605,1782667854915,0,0,0
606,1782667855248,0,0,0
607,1782667855664,0,0,0
608,1782667855913,0,0,0
609,1782667856747,0,0,0
610,1782667858564,0,0,0
611,1782667858831,0,0,0
612,1782667859731,0,0,0
613,1782667860014,0,0,0
614,1782667860331,0,0,0
615,1782667860580,0,0,0
616,1782667860998,0,0,0
617,1782667861279,0,0,0
618,1782667861747,0,0,0
619,1782667862130,0,0,0
620,1782667862430,0,0,0
621,1782667862781,0,0,0
622,1782667863980,0,0,0
623,1782667864297,0,0,0
624,1782667865714,0,0,0
625,1782667865981,0,0,0
626,1782667867163,0,0,0
627,1782667867463,0,0,0
628,1782667867798,0,0,0
629,1782667868131,0,0,0
630,1782667868497,0,0,0
631,1782667868697,0,0,0
632,1782667868914,0,0,0
633,1782667869247,0,0,0
634,1782667869563,0,0,0
635,1782667870230,0,0,0
636,1782667870547,0,0,0
637,1782667871098,0,0,0
638,1782667871547,0,0,0
639,1782667871847,0,0,0
640,1782667872197,0,0,0
641,1782667872497,0,0,0
642,1782667872781,0,0,0
643,1782667873297,0,0,0
644,1782667876247,0,0,0
645,1782667876564,0,0,0
646,1782667880631,0,0,0
647,1782667881747,0,0,0
648,1782667882113,0,0,0
649,1782667882481,0,0,0
650,1782667883163,0,0,0
651,1782667883380,0,0,0
652,1782667883580,0,0,0
653,1782667883947,0,0,0
654,1782667884264,0,0,0
655,1782667884581,0,0,0
656,1782667885447,0,0,0
657,1782667886915,0,0,0
658,1782667887197,0,0,0
659,1782667887531,0,0,0
660,1782667887831,0,0,0
661,1782667888147,0,0,0
662,1782667888932,0,0,0
663,1782667889313,0,0,0
664,1782667889699,0,0,0
665,1782667892647,0,0,0
666,1782667892980,0,0,0
667,1782667893147,0,0,0
668,1782667893481,0,0,0
669,1782667893814,0,0,0
670,1782667894147,0,0,0
671,1782667894481,0,0,0
672,1782667894815,0,0,0
673,1782667895947,0,0,0
674,1782667896881,0,0,0
675,1782667898081,0,0,0
676,1782667898114,0,0,0
677,1782667898530,0,0,0
678,1782667898797,0,0,0
679,1782667899098,0,0,0
680,1782667899631,0,0,0
681,1782667899931,0,0,0
682,1782667900281,0,0,0
683,1782667902280,0,0,0
684,1782667902780,0,0,0
685,1782667904231,0,0,0
686,1782667904665,0,0,0
687,1782667904965,0,0,0
688,1782667905347,0,0,0
689,1782667905514,0,0,0
690,1782667905797,0,0,0
691,1782667906181,0,0,0
692,1782667911698,0,0,0
693,1782667912098,0,0,0
694,1782667912414,0,0,0
695,1782667912681,0,0,0
696,1782667913165,0,0,0
697,1782667913515,0,0,0
698,1782667914165,0,0,0
699,1782667915365,0,0,0
700,1782667915681,0,0,0
701,1782667917397,0,0,0
702,1782667919215,0,0,0
703,1782667919481,0,0,0
704,1782667919847,0,0,0
705,1782667920015,0,0,0
706,1782667920331,0,0,0
707,1782667920634,0,0,0
708,1782667921065,0,0,0
709,1782667921381,0,0,0
710,1782667922731,0,0,0
711,1782667923114,0,0,0
712,1782667923347,0,0,0
713,1782667923731,0,0,0
714,1782667924032,0,0,0
715,1782667924314,0,0,0
716,1782667924598,0,0,0
717,1782667924914,0,0,0
718,1782667924999,0,0,0
719,1782667925314,0,0,0
720,1782667929831,0,0,0
721,1782667930131,0,0,0
722,1782667930465,0,0,0
723,1782667930831,0,0,0
724,1782667934348,0,0,0
725,1782667935498,0,0,0
726,1782667935815,0,0,0
727,1782667936114,0,0,0
728,1782667936431,0,0,0
729,1782667936848,0,0,0
730,1782667937065,0,0,0
731,1782667937232,0,0,0
732,1782667937598,0,0,0
733,1782667937914,0,0,0
734,1782667938231,0,0,0
735,1782667938531,0,0,0
736,1782667939748,0,0,0
737,1782667940031,0,0,0
738,1782667943598,0,0,0
739,1782667943931,0,0,0
740,1782667944981,0,0,0
741,1782667945299,0,0,0
742,1782667945414,0,0,0
743,1782667946165,0,0,0
744,1782667946615,0,0,0
745,1782667947449,0,0,0
746,1782667947715,0,0,0
747,1782667947882,0,0,0
748,1782667949681,0,0,0
749,1782667954599,0,0,0
750,1782667954949,0,0,0
751,1782667955482,0,0,0
752,1782667955848,0,0,0
753,1782667956098,0,0,0
754,1782667956698,0,0,0
755,1782667956832,0,0,0
756,1782667957248,0,0,0
757,1782667961132,0,0,0
758,1782667961416,0,0,0
759,1782667961914,0,0,0
760,1782667962249,0,0,0
761,1782667962615,0,0,0
762,1782667962949,0,0,0
763,1782667964382,0,0,0
764,1782667965582,0,0,0
765,1782667965882,0,0,0
766,1782667966315,0,0,0
767,1782667966499,0,0,0
768,1782667966798,0,0,0
769,1782667967066,0,0,0
770,1782667967450,0,0,0
771,1782667967782,0,0,0
772,1782667972465,0,0,0
773,1782667972849,0,0,0
774,1782667973216,0,0,0
775,1782667973831,0,0,0
776,1782667973932,0,0,0
777,1782667974282,0,0,0
778,1782667974649,0,0,0
779,1782667978415,0,0,0
780,1782667981232,0,0,0
781,1782667981632,0,0,0
782,1782667981917,0,0,0
783,1782667982165,0,0,0
784,1782667982549,0,0,0
785,1782667982848,0,0,0
786,1782667983665,0,0,0
787,1782667983915,0,0,0
788,1782667984265,0,0,0
789,1782667984566,0,0,0
790,1782667986582,0,0,2
791,1782667989215,0,0,2
792,1782667989617,0,0,2
793,1782667989968,0,0,2
794,1782667990266,0,2304,2
795,1782667990599,0,0,2
796,1782667990898,0,0,2
797,1782667990966,0,0,2
798,1782667991399,0,0,2
799,1782667991750,0,0,2
800,1782667995198,0,0,2
801,1782667995516,0,0,2
802,1782667996665,0,0,2
803,1782667996999,0,0,2
804,1782667997415,0,0,2
805,1782667998251,0,0,2
806,1782667998533,0,0,2
807,1782668001849,0,0,2
808,1782668002250,0,0,2
809,1782668003082,0,0,2
810,1782668003366,0,0,2
811,1782668004282,0,0,2
812,1782668004666,0,0,2
813,1782668005599,0,0,2
814,1782668006566,0,0,2
815,1782668007448,0,0,2
816,1782668008666,0,0,2
817,1782668009649,0,0,2
818,1782668010116,0,0,2
819,1782668010550,0,0,2
820,1782668011566,0,0,2
821,1782668011984,0,0,2
822,1782668013166,0,0,2
823,1782668013599,0,0,2
824,1782668014234,0,0,2
825,1782668015232,0,0,2
826,1782668015799,0,0,2
827,1782668016216,0,0,2
828,1782668016866,0,0,2
829,1782668017249,0,0,2
830,1782668017466,0,0,2
831,1782668017716,0,0,2
832,1782668018417,0,0,2
833,1782668018799,0,0,2
834,1782668020332,0,0,2
835,1782668021401,0,0,2
836,1782668022949,0,0,2
837,1782668024083,0,0,2
838,1782668025633,0,0,2
839,1782668026683,0,0,2
840,1782668027301,0,0,2
841,1782668028234,0,0,2
842,1782668028921,0,0,2
843,1782668029349,0,0,2
844,1782668029582,0,0,2
845,1782668029833,0,0,2
846,1782668030899,0,0,2
847,1782668032816,0,0,2
848,1782668033832,0,0,2
849,1782668034551,0,0,2
850,1782668034749,0,0,2
851,1782668035983,0,0,2
852,1782668036384,0,0,2
853,1782668036949,0,0,2
854,1782668038283,0,0,2
855,1782668039133,0,0,2
856,1782668039850,0,0,2
857,1782668040919,0,0,2
858,1782668042416,0,0,2
859,1782668043482,0,0,2
860,1782668044416,0,0,2
861,1782668045033,0,0,2
862,1782668046150,0,0,2
863,1782668046666,0,0,2
864,1782668047700,0,0,2
865,1782668048333,0,0,2
866,1782668048749,0,0,2
867,1782668048933,0,0,2
868,1782668049266,0,0,2
869,1782668050399,0,0,2
870,1782668051034,0,0,2
871,1782668051333,0,0,2
872,1782668051549,0,0,2
873,1782668052033,0,0,2
874,1782668052600,0,0,2
875,1782668054599,0,0,2
876,1782668055583,0,0,2
877,1782668140168,0,0,0
878,1782668140885,0,0,0
879,1782668141601,0,0,0
880,1782668142235,0,0,0
881,1782668142318,0,0,0
882,1782668143118,0,0,0
883,1782668143951,0,0,0
884,1782668144317,0,0,0
885,1782668144667,0,0,0
886,1782668147818,0,0,0
887,1782668149068,0,0,0
888,1782668149384,0,0,0
889,1782668149686,0,0,0
890,1782668150919,0,0,0
891,1782668151202,0,0,0
892,1782668152335,0,0,0
893,1782668152636,0,0,0
894,1782668152969,0,0,0
895,1782668154151,0,0,0
896,1782668154485,0,0,0
897,1782668154868,0,0,0
898,1782668155668,0,0,0
899,1782668155935,0,0,0
900,1782668156335,0,0,0
901,1782668156636,0,0,0
902,1782668159534,0,0,0
903,1782668159802,0,0,0
904,1782668160218,0,0,0
905,1782668160668,0,0,0
906,1782668160951,0,0,0
907,1782668161301,0,0,0
908,1782668161636,0,0,0
909,1782668161952,0,0,0
910,1782668163051,0,0,0
911,1782668163468,0,0,0
912,1782668163751,0,0,0
913,1782668164035,0,0,0
914,1782668164318,0,0,0
915,1782668164634,0,0,0
916,1782668165286,0,0,0
917,1782668165652,0,0,0
918,1782668165935,0,0,0
919,1782668166568,0,0,0
920,1782668166818,0,0,0
921,1782668167134,0,0,0
922,1782668167401,0,0,0
923,1782668169487,0,0,0
924,1782668169853,0,0,0
925,1782668170020,0,0,0
926,1782668170951,0,0,0
927,1782668171268,0,0,0
928,1782668171685,0,0,0
929,1782668171918,0,0,0
930,1782668172818,0,0,0
931,1782668173134,0,0,0
932,1782668176319,0,0,0
933,1782668176618,0,0,0
934,1782668176902,0,0,0
935,1782668177318,0,0,0
936,1782668177501,0,0,0
937,1782668177751,0,0,0
938,1782668178135,0,0,0
939,1782668178551,0,0,0
940,1782668179651,0,0,0
941,1782668180819,0,0,0
942,1782668181202,0,0,0
943,1782668181502,0,0,0
944,1782668181868,0,0,0
945,1782668182519,0,0,0
946,1782668182735,0,0,0
947,1782668183037,0,0,0
948,1782668186268,0,0,0
949,1782668186652,0,0,0
950,1782668187002,0,0,0
951,1782668187234,0,0,0
952,1782668187385,0,0,0
953,1782668187702,0,0,0
954,1782668188052,0,0,0
955,1782668188384,0,0,0
956,1782668188684,0,0,0
957,1782668189034,0,0,0
958,1782668189285,0,0,0
959,1782668189651,0,0,0
960,1782668189752,0,0,0
961,1782668190069,0,0,0
962,1782668190401,0,0,0
963,1782668190684,0,0,0
964,1782668191018,0,0,0
965,1782668192253,0,0,0
966,1782668192501,0,0,0
967,1782668192801,0,0,0
968,1782668193135,0,0,0
969,1782668194652,0,0,0
970,1782668194684,0,0,0
971,1782668195053,0,0,0
972,1782668195368,0,0,0
973,1782668195702,0,0,0
974,1782668195901,0,0,0
975,1782668196285,0,0,0
976,1782668196918,0,0,0
977,1782668197068,0,0,0
978,1782668197685,0,0,0
979,1782668197969,0,0,0
980,1782668198352,0,0,0
981,1782668199718,0,0,0
982,1782668203602,0,0,0
983,1782668203951,0,0,0
984,1782668204318,0,0,0
985,1782668221919,0,0,0
986,1782668222652,0,0,0
987,1782668223352,0,0,0
988,1782668223985,0,0,0
989,1782668224668,0,0,0
990,1782668224754,0,0,0
991,1782668227086,0,0,2
