index,date,DISTANCE_P_ODOM,DISTANCE_T_ODOM
589,1782667867280,0,0
590,1782667867564,0,0
591,1782667867930,0,0
592,1782667868830,0,0
593,1782667869080,0,0
594,1782667869397,0,0
595,1782667869680,0,0
596,1782667869980,0,0
597,1782667871197,0,0
598,1782667871380,0,0
599,1782667871647,0,0
600,1782667872315,0,0
601,1782667872615,0,0
602,1782667872930,0,0
603,1782667873164,0,0
604,1782667873464,0,0
605,1782667879463,0,0
606,1782667879797,0,0
607,1782667880097,0,0
608,1782667880447,0,0
609,1782667880747,0,0
610,1782667881264,0,0
611,1782667881514,0,0
612,1782667881897,0,0
613,1782667882230,0,0
614,1782667883680,0,0
615,1782667885180,0,0
616,1782667885564,0,0
617,1782667885714,0,0
618,1782667886347,0,0
619,1782667886663,0,0
620,1782667887047,0,0
621,1782667887348,0,0
622,1782667887664,0,0
623,1782667888264,0,0
624,1782667888348,0,0
625,1782667888714,0,0
626,1782667889064,0,0
627,1782667891998,0,0
628,1782667892414,0,0
629,1782667893130,0,0
630,1782667893281,0,0
631,1782667893614,0,0
632,1782667894264,0,0
633,1782667898630,0,0
634,1782667898931,0,0
635,1782667899214,0,0
636,1782667899730,0,0
637,1782667900064,0,0
638,1782667900381,0,0
639,1782667900497,0,0
640,1782667901064,0,0
641,1782667901698,0,0
642,1782667902031,0,0
643,1782667902398,0,0
644,1782667902647,0,0
645,1782667902881,0,0
646,1782667903747,0,0
647,1782667904014,0,0
648,1782667904364,0,0
649,1782667905614,0,0
650,1782667907330,0,0
651,1782667909364,0,0
652,1782667909665,0,0
653,1782667910048,0,0
654,1782667911165,0,0
655,1782667911481,0,0
656,1782667911898,0,0
657,1782667912215,0,0
658,1782667912781,0,0
659,1782667912931,0,0
660,1782667913281,0,0
661,1782667913631,0,0
662,1782667916831,0,0
663,1782667917148,0,0
664,1782667917497,0,0
665,1782667918332,0,0
666,1782667918648,0,0
667,1782667918915,0,0
668,1782667919332,0,0
669,1782667919598,0,0
670,1782667919964,0,0
671,1782667920131,0,0
672,1782667920465,0,0
673,1782667920732,0,0
674,1782667925115,0,0
675,1782667925415,0,0
676,1782667925698,0,0
677,1782667925948,0,0
678,1782667926165,0,0
679,1782667926465,0,0
680,1782667927098,0,0
681,1782667929948,0,0
682,1782667930248,0,0
683,1782667930598,0,0
684,1782667931698,0,0
685,1782667933532,0,0
686,1782667933865,0,0
687,1782667934114,0,0
688,1782667934515,0,0
689,1782667934648,0,0
690,1782667935282,0,0
691,1782667935615,0,0
692,1782667935948,0,0
693,1782667936281,0,0
694,1782667936565,0,0
695,1782667937181,0,0
696,1782667937364,0,0
697,1782667937715,0,0
698,1782667938048,0,0
699,1782667938348,0,0
700,1782667943282,0,0
701,1782667943732,0,0
702,1782667944047,0,0
703,1782667944115,0,0
704,1782667945548,0,0
705,1782667945831,0,0
706,1782667946264,0,0
707,1782667946348,0,0
708,1782667946748,0,0
709,1782667947831,0,0
710,1782667947998,0,0
711,1782667948215,0,0
712,1782667950916,0,0
713,1782667951148,0,0
714,1782667951548,0,0
715,1782667952881,0,0
716,1782667953198,0,0
717,1782667954715,0,0
718,1782667956932,0,0
719,1782667958732,0,0
720,1782667960248,0,0
721,1782667960482,0,0
722,1782667960831,0,0
723,1782667961249,0,0
724,1782667961532,0,0
725,1782667961665,0,0
726,1782667962082,0,0
727,1782667962399,0,0
728,1782667965349,0,0
729,1782667965682,0,0
730,1782667966049,0,0
731,1782667966616,0,0
732,1782667966899,0,0
733,1782667967181,0,0
734,1782667971048,0,0
735,1782667972282,0,0
736,1782667972665,0,0
737,1782667974082,0,0
738,1782667975799,0,0
739,1782667976098,0,0
740,1782667977565,0,0
741,1782667977882,0,0
742,1782667978232,0,0
743,1782667978517,0,0
744,1782667981332,0,0
745,1782667981716,0,0
746,1782667984032,0,0
747,1782667987482,0,0
748,1782667987849,0,0
749,1782667988165,0,0
750,1782667988416,0,0
751,1782667989067,0,0
752,1782667989348,0,0
753,1782667992298,0,0
754,1782667992982,0,0
755,1782667994332,0,0
756,1782667994715,0,0
757,1782667995015,0,0
758,1782667995399,0,0
759,1782667995632,0,0
760,1782667996148,0,0
761,1782667996399,0,0
762,1782667996848,0,0
763,1782667997115,0,0
764,1782668000099,0,0
765,1782668000382,0,0
766,1782668001232,0,0
767,1782668001583,0,0
768,1782668001982,0,0
769,1782668003999,2,0
770,1782668004382,3,0
771,1782668006283,19,0
772,1782668007566,39,0
773,1782668008415,50,0
774,1782668009415,65,0
775,1782668010300,79,0
776,1782668011266,92,0
777,1782668011766,95,0
778,1782668012299,102,0
779,1782668013333,106,0
780,1782668013899,110,0
781,1782668014366,112,0
782,1782668015949,118,0
783,1782668016982,121,0
784,1782668017566,123,0
785,1782668017882,124,0
786,1782668018566,125,0
787,1782668019549,127,0
788,1782668019783,128,0
789,1782668020032,128,0
790,1782668020483,128,0
791,1782668021116,129,0
792,1782668021550,129,0
793,1782668022068,130,0
794,1782668023150,131,0
795,1782668023751,133,0
796,1782668025349,134,0
797,1782668026399,135,0
798,1782668027967,135,0
799,1782668029067,135,0
800,1782668029732,135,0
801,1782668029999,135,0
802,1782668030616,135,0
803,1782668031584,135,0
804,1782668032499,135,0
805,1782668033950,135,0
806,1782668035683,135,0
807,1782668037916,135,0
808,1782668039000,135,0
809,1782668039250,135,0
810,1782668039482,135,0
811,1782668040634,135,0
812,1782668041550,135,0
813,1782668042116,135,0
814,1782668042517,135,0
815,1782668043183,135,0
816,1782668043583,135,0
817,1782668044716,135,0
818,1782668045150,135,0
819,1782668045833,135,0
820,1782668046782,135,0
821,1782668047416,135,0
822,1782668047834,135,0
823,1782668048466,135,0
824,1782668048900,135,0
825,1782668049051,135,0
826,1782668049399,135,0
827,1782668050050,135,0
828,1782668050700,135,0
829,1782668051166,135,0
830,1782668051450,135,0
831,1782668051666,135,0
832,1782668052317,135,0
833,1782668052717,135,0
834,1782668053333,135,0
835,1782668053666,135,0
836,1782668054267,135,0
837,1782668055316,135,0
838,1782668140284,0,0
839,1782668140984,0,0
840,1782668141701,0,0
841,1782668142451,0,0
842,1782668143235,0,0
843,1782668143418,0,0
844,1782668143751,0,0
845,1782668144101,0,0
846,1782668147601,0,0
847,1782668147934,0,0
848,1782668148202,0,0
849,1782668148435,0,0
850,1782668148785,0,0
851,1782668149168,0,0
852,1782668152085,0,0
853,1782668152436,0,0
854,1782668152820,0,0
855,1782668153102,0,0
856,1782668153551,0,0
857,1782668153935,0,0
858,1782668154267,0,0
859,1782668155785,0,0
860,1782668156085,0,0
861,1782668157534,0,0
862,1782668157818,0,0
863,1782668158651,0,0
864,1782668158985,0,0
865,1782668159269,0,0
866,1782668159668,0,0
867,1782668159918,0,0
868,1782668160335,0,0
869,1782668160468,0,0
870,1782668160768,0,0
871,1782668161085,0,0
872,1782668161434,0,0
873,1782668163218,0,0
874,1782668165451,0,0
875,1782668165769,0,0
876,1782668166118,0,0
877,1782668166334,0,0
878,1782668166718,0,0
879,1782668166934,0,0
880,1782668167301,0,0
881,1782668167685,0,0
882,1782668168567,0,0
883,1782668168917,0,0
884,1782668169201,0,0
885,1782668169634,0,0
886,1782668169954,0,0
887,1782668170184,0,0
888,1782668170318,0,0
889,1782668170685,0,0
890,1782668171051,0,0
891,1782668174869,0,0
892,1782668176102,0,0
893,1782668176434,0,0
894,1782668176769,0,0
895,1782668177018,0,0
896,1782668177618,0,0
897,1782668177902,0,0
898,1782668179101,0,0
899,1782668179418,0,0
900,1782668179751,0,0
901,1782668180268,0,0
902,1782668180619,0,0
903,1782668180968,0,0
904,1782668181301,0,0
905,1782668181618,0,0
906,1782668185651,0,0
907,1782668186002,0,0
908,1782668186418,0,0
909,1782668187351,0,0
910,1782668187568,0,0
911,1782668187884,0,0
912,1782668188168,0,0
913,1782668188485,0,0
914,1782668189851,0,0
915,1782668190485,0,0
916,1782668194802,0,0
917,1782668196069,0,0
918,1782668197185,0,0
919,1782668197451,0,0
920,1782668197803,0,0
921,1782668198102,0,0
922,1782668199869,0,0
923,1782668203052,0,0
924,1782668203352,0,0
925,1782668203752,0,0
926,1782668204435,0,0
927,1782668222052,0,0
928,1782668222752,0,0
929,1782668223453,0,0
930,1782668224137,0,0
931,1782668224870,0,0
932,1782668226569,0,0
933,1782668226885,0,0
934,1782668227254,0,0
935,1782668227420,0,0
936,1782668228037,0,0
937,1782668228402,0,0
938,1782668228652,0,0
939,1782668229052,0,0
940,1782668229352,0,0
941,1782668230086,0,0
942,1782668230402,0,0
943,1782668230669,0,0
944,1782668231021,0,0
945,1782668231337,0,0
946,1782668231703,0,0
947,1782668232587,0,0
948,1782668232870,0,0
949,1782668233168,0,0
950,1782668233419,0,0
951,1782668233719,0,0
952,1782668234020,0,0
953,1782668234919,0,0
954,1782668235003,0,0
955,1782668235452,0,0
956,1782668235686,0,0
957,1782668236036,0,0
958,1782668238953,0,0
959,1782668239336,0,0
960,1782668239668,0,0
961,1782668239853,0,0
962,1782668240170,0,0
963,1782668240502,0,0
964,1782668240853,0,0
965,1782668241052,0,0
966,1782668241419,0,0
967,1782668241702,0,0
968,1782668242319,0,0
969,1782668242569,0,0
970,1782668243586,1,0
971,1782668244552,3,0
972,1782668245085,5,0
973,1782668245552,5,0
974,1782668246169,8,0
975,1782668248069,17,0
976,1782668249004,23,0
977,1782668249403,24,0
978,1782668250303,30,0
979,1782668251219,37,0
980,1782668251670,39,0
981,1782668252020,41,0
982,1782668253469,52,0
983,1782668253869,54,0
984,1782668254736,60,0
985,1782668255353,65,0
986,1782668255771,68,0
987,1782668256319,72,0
988,1782668256686,74,0
989,1782668257286,77,0
990,1782668258236,80,0
991,1782668258686,81,0
992,1782668260203,84,0
993,1782668260853,85,0
994,1782668261304,86,0
995,1782668261787,86,0
996,1782668262437,87,0
997,1782668263470,88,0
998,1782668263936,89,0
999,1782668264037,90,0
1000,1782668264453,91,0
1001,1782668265486,93,0
1002,1782668266121,96,0
1003,1782668266386,97,0
1004,1782668266386,0,2304
1005,1782668267703,100,0
1006,1782668268738,103,0
1007,1782668269303,104,0
1008,1782668269786,105,0
1009,1782668270352,106,0
1010,1782668272403,106,0
1011,1782668273055,106,0
1012,1782668273954,106,0
1013,1782668274637,106,0
1014,1782668275054,106,0
1015,1782668275686,106,0
1016,1782668276069,106,0
1017,1782668276154,106,0
1018,1782668276486,106,0
1019,1782668276905,106,0
1020,1782668277803,106,0
