index,date,CELL_1,CELL_2,CELL_3,CELL_4
0,1782666859017,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
1,1782666859017,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
2,1782666859017,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
3,1782666859435,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
4,1782666859715,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
5,1782666860248,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
6,1782666860682,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
7,1782666861831,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
8,1782666862380,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
9,1782666863115,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
10,1782666865698,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
11,1782666866480,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
12,1782666867765,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
13,1782666868166,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
14,1782666869033,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
15,1782666869282,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
16,1782666869482,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
17,1782666870316,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
18,1782666870799,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
19,1782666871615,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
20,1782666872682,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
21,1782666872898,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
22,1782666873449,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
23,1782666873849,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
24,1782666874499,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
25,1782666874815,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
26,1782666875248,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
27,1782666876681,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
28,1782666877832,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
29,1782666878065,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
30,1782666879332,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
31,1782666879948,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
32,1782666880298,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
33,1782666880615,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
34,1782666881031,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
35,1782666881482,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
36,1782666881648,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
37,1782666882365,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
38,1782666882815,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
39,1782666883199,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
40,1782666884715,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
41,1782666885015,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
42,1782666886149,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
43,1782666886715,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
44,1782666886915,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
45,1782666888549,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
46,1782666889898,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
47,1782666890249,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
48,1782666891316,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
49,1782666891982,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
50,1782666892665,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
51,1782666893366,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
52,1782666894266,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
53,1782666894566,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
54,1782666896015,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
55,1782666896215,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
56,1782666896498,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
57,1782666897098,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
58,1782666897415,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
59,1782666897848,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
60,1782666899066,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
61,1782666899766,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
62,1782666900165,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
63,1782666900299,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
64,1782666901098,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
65,1782666901132,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
66,1782666901532,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
67,1782666901915,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
68,1782666901965,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
69,1782666902749,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
70,1782666903266,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
71,1782666903665,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
72,1782666903817,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
73,1782666904102,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
74,1782666904448,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
75,1782666904583,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
76,1782666904900,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
77,1782666905167,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
78,1782666905716,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
79,1782666906716,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
80,1782666906949,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
81,1782666907366,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
82,1782666908099,3.3300000000000001,3.3300000000000001,3.3399999999999999,3.3399999999999999
