index,date,ACCEL_X,ACCEL_Y,ACCEL_Z,1,2,3,4,5
0,1765220698615,-616,8041,-1108,0,0,0,0,0
1,1765220698798,-651,8035,-1014,0,0,0,0,0
2,1765220698915,-665,8038,-1030,0,0,0,0,0
3,1765220699148,-639,8014,-1034,0,0,0,0,0
4,1765220699265,-629,8080,-1072,0,0,0,0,0
5,1765220699448,-638,8026,-1060,0,0,0,0,0
6,1765220699549,-651,8031,-1037,0,0,0,0,0
7,1765220699799,-644,8049,-1103,0,0,0,0,0
8,1765220699915,-661,8020,-1050,0,0,0,0,0
9,1765220700063,-652,8040,-1028,0,0,0,0,0
10,1765220700182,-626,8035,-1058,0,0,0,0,0
11,1765220700365,-629,8044,-1070,0,0,0,0,0
12,1765220700431,-639,8029,-1060,0,0,0,0,0
13,1765220700531,-646,8042,-1040,0,0,0,0,0
14,1765220700715,-637,8016,-1044,0,0,0,0,0
15,1765220700832,-646,8042,-1054,0,0,0,0,0
16,1765220700997,-637,8055,-1076,0,0,0,0,0
17,1765220701116,-628,8109,-1132,0,0,0,0,0
18,1765220701182,-630,7997,-1009,0,0,0,0,0
19,1765220701416,-654,8048,-1024,0,0,0,0,0
20,1765220701516,-652,8093,-1084,0,0,0,0,0
21,1765220701715,-634,7999,-1064,0,0,0,0,0
22,1765220701732,-628,8048,-1054,0,0,0,0,0
23,1765220701832,-648,8042,-1046,0,0,0,0,0
24,1765220702049,-653,8022,-1052,0,0,0,0,0
25,1765220702197,-636,8056,-1062,0,0,0,0,0
26,1765220702332,-620,8031,-1051,0,0,0,0,0
27,1765220702531,-660,8032,-1047,0,0,0,0,0
28,1765220702648,-650,8010,-1058,0,0,0,0,0
29,1765220702882,-632,8079,-1057,0,0,0,0,0
30,1765220702948,-614,8022,-1052,0,0,0,0,0
31,1765220703216,-640,8025,-1059,0,0,0,0,0
32,1765220703299,-632,8054,-1067,0,0,0,0,0
33,1765220703499,-640,8068,-1040,0,0,0,0,0
34,1765220703631,-632,8027,-1061,0,0,0,0,0
35,1765220703815,-648,8020,-1049,0,0,0,0,0
36,1765220703999,-643,8054,-1060,0,0,0,0,0
37,1765220704132,-648,8018,-1044,0,0,0,0,0
38,1765220704332,-626,8050,-1049,0,0,0,0,0
39,1765220704416,-634,8046,-1032,0,0,0,0,0
40,1765220704682,-644,8011,-1031,0,0,0,0,0
41,1765220704764,-652,8021,-1049,0,0,0,0,0
42,1765220704982,-616,8074,-1064,0,0,0,0,0
43,1765220705116,-618,8036,-1048,0,0,0,0,0
44,1765220705299,-672,8038,-1065,0,0,0,0,0
45,1765220705466,-646,8039,-1032,0,0,0,0,0
46,1765220705598,-622,8068,-1084,0,0,0,0,0
47,1765220705815,-636,8013,-1034,0,0,0,0,0
48,1765220705898,-664,8043,-1040,0,0,0,0,0
49,1765220706165,-662,7960,-1206,0,0,0,0,0
50,1765220706232,-645,8098,-1090,0,0,0,0,0
51,1765220706449,-606,7998,-980,0,0,0,0,0
52,1765220706582,-666,8056,-1034,0,0,0,0,0
53,1765220706782,-670,8018,-1100,0,0,0,0,0
54,1765220706965,-630,8059,-989,0,0,0,0,0
55,1765220707082,-608,8028,-1062,0,0,0,0,0
56,1765220707299,-645,8050,-1066,0,0,0,0,0
57,1765220707399,-660,8010,-1048,0,0,0,0,0
58,1765220707631,-623,8050,-1061,0,0,0,0,0
59,1765220707732,-643,8046,-1046,0,0,0,0,0
60,1765220707931,-649,8030,-1034,0,0,0,0,0
61,1765220708065,-632,8031,-1047,0,0,0,0,0
62,1765220708098,-642,8030,-1054,0,0,0,0,0
63,1765220708265,-614,8048,-1044,0,0,0,0,0
64,1765220708432,-648,8042,-1060,0,0,0,0,0
65,1765220708549,-660,8042,-1071,0,0,0,0,0
66,1765220708765,-642,8037,-1066,0,0,0,0,0
67,1765220708865,-649,8041,-1049,0,0,0,0,0
68,1765220709115,-630,8028,-1041,0,0,0,0,0
69,1765220709181,-635,8040,-1052,0,0,0,0,0
70,1765220709398,-641,8034,-1056,0,0,0,0,0
71,1765220709547,-661,7986,-1044,0,0,0,0,0
72,1765220709732,-635,8055,-1070,0,0,0,0,0
73,1765220709915,-625,8037,-1040,0,0,0,0,0
74,1765220710031,-640,8014,-1057,0,0,0,0,0
75,1765220710231,-640,8022,-1065,0,0,0,0,0
76,1765220710349,-638,8075,-1082,0,0,0,0,0
77,1765220710581,-628,8013,-1044,0,0,0,0,0
78,1765220710648,-656,8004,-1021,0,0,0,0,0
79,1765220710898,-654,8081,-1068,0,0,0,0,0
80,1765220710998,-620,7994,-1015,0,0,0,0,0
81,1765220711197,-642,8052,-1082,0,0,0,0,0
82,1765220711333,-646,8030,-1062,0,0,0,0,0
83,1765220711498,-622,8052,-1049,0,0,0,0,0
84,1765220711715,-636,8078,-1077,0,0,0,0,0
85,1765220711815,-644,7996,-1043,0,0,0,0,0
86,1765220712065,-632,8017,-1032,0,0,0,0,0
87,1765220712131,-653,8059,-1038,0,0,0,0,0
88,1765220712382,-637,8058,-1057,0,0,0,0,0
89,1765220712532,-619,8038,-1000,0,0,0,0,0
90,1765220712681,-642,8012,-1086,0,0,0,0,0
91,1765220712864,-658,8053,-1058,0,0,0,0,0
92,1765220712998,-623,8061,-1052,0,0,0,0,0
93,1765220713215,-654,8011,-1097,0,0,0,0,0
