index,date,TORQUE_GAIN,TORQUE_DECREASE_R,TORQUE_DECREASE_L
300,1782580620774,10,0,0
301,1782580621740,10,0,0
302,1782580622772,10,0,0
303,1782580623755,10,0,0
304,1782580624671,10,0,0
305,1782580625254,10,0,0
306,1782580625720,10,0,0
307,1782580626885,10,0,0
308,1782580627968,10,0,0
309,1782580629533,10,0,0
310,1782580629933,10,0,0
311,1782580630965,10,0,0
312,1782580631498,10,0,0
313,1782580633197,10,0,0
314,1782580633713,10,0,0
315,1782580633979,10,0,0
316,1782580635312,10,0,0
317,1782580636245,10,0,0
318,1782580637510,10,0,0
319,1782580639042,10,0,0
320,1782580639492,10,0,0
321,1782580640041,10,0,0
322,1782580640457,10,0,0
323,1782580641057,10,0,0
324,1782580641990,10,0,0
325,1782580643055,10,0,0
326,1782580643338,10,0,0
327,1782580643572,10,0,0
328,1782580644604,10,0,0
329,1782580645020,10,0,0
330,1782580645553,10,0,0
331,1782580646202,10,0,0
332,1782580647235,10,0,0
333,1782580648785,10,0,0
334,1782580649250,10,0,0
335,1782580649850,10,0,0
336,1782580650782,10,0,0
337,1782580651848,10,0,0
338,1782580652514,10,0,0
339,1782580653147,10,0,0
340,1782580653797,10,0,0
341,1782580654164,10,0,0
342,1782580654812,10,0,0
343,1782580655246,10,0,0
344,1782580655529,10,0,0
345,1782580655746,10,0,0
346,1782580656377,10,0,0
347,1782580656777,10,0,0
348,1782580657378,10,0,0
349,1782580658259,10,0,0
350,1782580658742,10,0,0
351,1782580659641,10,0,0
352,1782580660057,10,0,0
353,1782580660224,10,0,0
354,1782580660940,10,0,0
355,1782580661856,10,0,0
356,1782580662239,10,0,0
357,1782580662789,10,0,0
358,1782580663138,10,0,0
359,1782580663655,10,0,0
360,1782580664087,10,0,0
361,1782580665570,10,0,0
362,1782580666602,10,0,0
363,1782580668651,10,0,0
364,1782580669649,10,0,0
365,1782580669883,10,0,0
366,1782580670116,10,0,0
367,1782580670532,10,0,0
368,1782580671198,10,0,0
369,1782580671598,10,0,0
370,1782580672131,10,0,0
371,1782580672713,10,0,0
372,1782580673115,10,0,0
373,1782580673764,10,0,0
374,1782580675345,10,0,0
375,1782580675829,10,0,0
376,1782580676445,10,0,0
377,1782580677393,10,0,0
378,1782580678026,10,0,0
379,1782580679141,10,0,0
380,1782580679692,10,0,0
381,1782580680025,10,0,0
382,1782580680707,10,0,0
383,1782580681456,10,0,0
384,1782580683755,10,0,0
385,1782580684604,10,0,0
386,1782580685320,10,0,0
387,1782580685753,10,0,0
388,1782580686653,10,0,0
389,1782580687484,10,0,0
390,1782580687952,10,0,0
391,1782580688884,10,0,0
392,1782580689201,10,0,0
393,1782580689750,10,0,0
394,1782580690117,10,0,0
395,1782580691082,10,0,0
396,1782580691781,10,0,0
397,1782580692048,10,0,0
398,1782580693014,10,0,0
399,1782580693614,10,0,0
400,1782580693947,10,0,0
401,1782580694579,10,0,0
402,1782580695479,10,0,0
403,1782580695945,10,0,0
404,1782580697510,10,0,0
405,1782580698559,10,0,0
406,1782580699142,10,0,0
407,1782580700190,10,0,0
408,1782580700873,10,0,0
409,1782580701456,10,0,0
410,1782580702122,10,0,0
411,1782580702855,10,0,0
412,1782580703538,10,0,0
413,1782580704504,10,0,0
414,1782580705536,10,0,0
415,1782580706418,10,0,0
416,1782580707068,10,0,0
417,1782580707485,10,0,0
418,1782580708100,10,0,0
419,1782580708517,10,0,0
420,1782580709001,10,0,0
421,1782580709666,10,0,0
422,1782580710148,10,0,0
423,1782580710750,10,0,0
424,1782580711298,10,0,0
425,1782580712397,10,0,0
426,1782580713013,10,0,0
427,1782580714295,10,0,0
428,1782580715211,10,0,0
429,1782580715628,10,0,0
430,1782580715778,10,0,0
431,1782580717376,10,0,0
432,1782580717859,10,0,0
433,1782580718441,10,0,0
434,1782580718741,10,0,0
435,1782580719291,10,0,0
436,1782580721206,10,0,0
437,1782580722322,10,0,0
438,1782580723887,10,0,0
439,1782580724953,10,0,0
440,1782580726502,10,0,0
441,1782580728184,10,0,0
442,1782580728834,10,0,0
443,1782580730266,10,0,0
444,1782580730798,10,0,0
445,1782580731865,10,0,0
446,1782580732480,10,0,0
447,1782580733014,10,0,0
448,1782580733463,10,0,0
449,1782580734129,10,0,0
450,1782580735694,10,0,0
451,1782580736759,10,0,0
452,1782580738408,10,0,0
453,1782580739058,10,0,0
454,1782580740673,10,0,0
455,1782580741090,10,0,0
456,1782580742006,10,0,0
457,1782580742421,10,0,0
458,1782580742805,10,0,0
459,1782580744270,10,0,0
460,1782580745153,10,0,0
461,1782580745753,10,0,0
462,1782580746751,10,0,0
463,1782580747168,10,0,0
464,1782580747634,10,0,0
465,1782580748051,10,0,0
466,1782580748667,10,0,0
467,1782580749083,10,0,0
468,1782580750298,10,0,0
469,1782580750715,10,0,0
470,1782580751331,10,0,0
471,1782580752913,10,0,0
472,1782580753313,10,0,0
473,1782580754328,10,0,0
474,1782580754545,10,0,0
475,1782580754828,10,0,0
476,1782580755843,10,0,0
477,1782580757776,10,0,0
478,1782580758741,10,0,0
479,1782580759440,10,0,0
480,1782580759690,10,0,0
481,1782580760723,10,0,0
482,1782580761340,10,0,0
483,1782580761689,10,0,0
484,1782580762288,10,0,0
485,1782580762954,10,0,0
486,1782580763404,10,0,0
487,1782580764021,10,0,0
488,1782580764953,10,0,0
489,1782580765619,10,0,0
490,1782580766318,10,0,0
491,1782580767351,10,0,0
492,1782580768017,10,0,0
493,1782580768633,10,0,0
494,1782580768949,10,0,0
495,1782580769966,10,0,0
496,1782580770948,10,0,0
497,1782580771548,10,0,0
498,1782580771797,10,0,0
499,1782580772729,10,0,0
500,1782580773212,10,0,0
501,1782580774611,10,0,0
502,1782580775028,10,0,0
503,1782580775394,10,0,0
504,1782580776060,10,0,0
505,1782580776310,10,0,0
506,1782580776560,10,0,0
507,1782580776976,10,0,0
508,1782580777592,10,0,0
509,1782580778008,10,0,0
510,1782580779523,10,0,0
511,1782580780157,10,0,0
512,1782580780606,10,0,0
513,1782580782221,10,0,0
514,1782580782838,10,0,0
515,1782580783836,10,0,0
516,1782580784469,10,0,0
517,1782580785136,10,0,0
518,1782580785518,10,0,0
519,1782580786102,10,0,0
520,1782580786501,10,0,0
521,1782580787050,10,0,0
522,1782580787518,10,0,0
523,1782580788116,10,0,0
524,1782580788383,10,0,0
525,1782580788633,10,0,0
526,1782580789116,10,0,0
527,1782580790125,10,0,0
528,1782580790381,10,0,0
529,1782580790748,10,0,0
530,1782580791798,10,0,0
531,1782580792014,10,0,0
532,1782580792479,10,0,0
533,1782580793012,10,0,0
534,1782580794013,10,0,0
535,1782580795027,10,0,0
536,1782580795927,10,0,0
537,1782580797310,10,0,0
538,1782580798990,10,0,0
539,1782580799424,10,0,0
540,1782580800307,10,0,0
541,1782580801239,10,0,0
542,1782580802571,10,0,0
543,1782580802904,10,0,0
544,1782580803121,10,0,0
545,1782580804252,10,0,0
546,1782580805153,10,0,0
547,1782580805751,10,0,0
548,1782580806817,10,0,0
549,1782580807467,10,0,0
550,1782580808399,10,0,0
551,1782580811130,10,0,0
552,1782580811713,10,0,0
553,1782580812163,10,0,0
554,1782580812746,10,0,0
555,1782580813062,10,0,0
556,1782580813696,10,0,0
557,1782580814078,10,0,0
558,1782580814761,10,0,0
559,1782580814977,10,0,0
560,1782580815277,10,0,0
561,1782580816343,10,0,0
562,1782580816992,10,0,0
563,1782580817325,10,0,0
564,1782580817908,10,0,0
565,1782580818324,10,0,0
566,1782580818941,10,0,0
567,1782580820456,10,0,0
568,1782580820889,10,0,0
569,1782580821872,10,0,0
570,1782580822271,10,0,0
571,1782580822371,10,0,0
572,1782580822837,10,0,0
573,1782580823453,10,0,0
574,1782580823869,10,0,0
575,1782580825635,10,0,0
576,1782580826035,10,0,0
577,1782580827783,10,0,0
578,1782580828216,10,0,0
579,1782580828782,10,0,0
580,1782580829216,10,0,0
581,1782580829548,10,0,0
582,1782580830081,10,0,0
583,1782580831097,10,0,0
584,1782580831713,10,0,0
585,1782580832646,10,0,0
586,1782580833712,10,0,0
587,1782580834644,10,0,0
588,1782580835227,10,0,0
589,1782580835693,10,0,0
590,1782580836742,10,0,0
591,1782580836809,10,0,0
592,1782580837225,10,0,0
593,1782580838225,10,0,0
594,1782580839741,10,0,0
595,1782580840172,10,0,0
596,1782580841140,10,0,0
597,1782580841555,10,0,0
598,1782580841721,10,0,0
599,1782580842054,10,0,0
600,1782580842670,10,0,0
601,1782580843120,10,0,0
602,1782580843820,10,0,0
603,1782580844053,10,0,0
604,1782580844369,10,0,0
605,1782580845418,10,0,0
606,1782580847333,10,0,0
607,1782580848332,10,0,0
608,1782580849897,10,0,0
609,1782580850997,10,0,0
610,1782580851347,10,0,0
611,1782580851862,10,0,0
612,1782580852429,10,0,0
613,1782580852845,10,0,0
614,1782580854727,10,0,0
615,1782580855726,10,0,0
616,1782580856059,10,0,0
617,1782580856575,0,0,0
618,1782580857025,0,0,0
619,1782580857574,0,0,0
620,1782580899025,10,0,0
621,1782580899842,10,0,0
622,1782580900744,10,0,0
623,1782580901507,10,0,0
624,1782580904054,10,0,0
625,1782580904337,10,0,0
626,1782580905537,10,0,0
627,1782580905921,10,0,0
628,1782580906152,10,0,0
629,1782580906485,10,0,0
630,1782580906869,10,0,0
631,1782580907185,10,0,0
632,1782580907251,10,0,0
633,1782580907684,10,0,0
634,1782580907967,10,0,0
635,1782580908267,10,0,0
636,1782580908551,10,0,0
637,1782580908916,10,0,0
638,1782580909766,10,0,0
639,1782580911564,10,0,0
640,1782580911864,10,0,0
641,1782580912347,10,0,0
642,1782580912714,10,0,0
643,1782580913096,10,0,0
644,1782581235456,10,0,0
645,1782581237372,10,0,0
646,1782581238388,10,0,0
647,1782581238787,10,0,0
648,1782581239270,10,0,0
649,1782581240302,10,0,0
650,1782581242584,10,0,0
651,1782581243517,10,0,0
652,1782581244416,10,0,0
653,1782581245765,10,0,0
654,1782581246131,10,0,0
655,1782581246231,10,0,0
656,1782581247597,10,0,0
657,1782581249595,10,0,0
658,1782581250161,10,0,0
659,1782581251144,10,0,0
660,1782581252193,10,0,0
661,1782581252809,10,0,0
662,1782581253275,10,0,0
663,1782581253358,10,0,0
664,1782581253741,10,0,0
665,1782581254141,10,0,0
666,1782581254774,10,0,0
667,1782581256672,10,0,0
668,1782581257738,10,0,0
669,1782581258137,10,0,0
670,1782581258321,10,0,0
671,1782581258671,10,0,0
672,1782581259253,10,0,0
673,1782581260302,10,0,0
674,1782581260568,10,0,0
675,1782581260835,10,0,0
676,1782581261285,10,0,0
677,1782581261918,10,0,0
678,1782581262918,10,0,0
679,1782581263534,10,0,0
680,1782581264582,10,0,0
681,1782581266098,10,0,0
682,1782581266531,10,0,0
683,1782581267579,10,0,0
684,1782581267913,10,0,0
685,1782581268013,10,0,0
686,1782581268430,10,0,0
687,1782581269394,10,0,0
688,1782581270611,10,0,0
689,1782581271576,10,0,0
690,1782581273758,10,0,0
691,1782581274174,10,0,0
692,1782581274707,10,0,0
693,1782581275090,10,0,0
694,1782581275639,10,0,0
695,1782581276056,10,0,0
696,1782581276656,10,0,0
697,1782581277055,10,0,0
698,1782581278553,10,0,0
699,1782581279520,10,0,0
700,1782581279952,10,0,0
701,1782581280569,10,0,0
702,1782581281568,10,0,0
703,1782581282184,10,0,0
704,1782581283133,10,0,0
705,1782581284166,10,0,0
706,1782581285798,10,0,0
707,1782581286813,10,0,0
708,1782581287463,10,0,0
709,1782581287979,10,0,0
710,1782581289444,10,0,0
711,1782581289744,10,0,0
712,1782581291026,10,0,0
713,1782581292009,10,0,0
714,1782581292642,10,0,0
715,1782581293691,10,0,0
716,1782581294357,10,0,0
717,1782581295306,10,0,0
718,1782581296256,10,0,0
719,1782581297105,10,0,0
720,1782581297504,10,0,0
721,1782581298121,10,0,0
722,1782581298520,10,0,0
723,1782581299070,10,0,0
724,1782581300335,10,0,0
725,1782581302050,10,0,0
726,1782581303682,10,0,0
727,1782581304316,10,0,0
728,1782581305281,10,0,0
729,1782581306281,10,0,0
730,1782581306580,10,0,0
731,1782581307263,10,0,0
732,1782581308263,10,0,0
733,1782581309877,10,0,0
734,1782581311342,10,0,0
735,1782581311543,10,0,0
736,1782581311827,10,0,0
737,1782581312941,10,0,0
738,1782581313540,10,0,0
739,1782581313808,10,0,0
740,1782581315239,10,0,0
741,1782581315923,10,0,0
742,1782581316255,10,0,0
743,1782581316855,10,0,0
744,1782581317471,10,0,0
745,1782581317871,10,0,0
746,1782581318486,10,0,0
747,1782581319452,10,0,0
748,1782581320135,10,0,0
749,1782581320818,10,0,0
750,1782581322117,10,0,0
751,1782581323100,10,0,0
752,1782581323499,10,0,0
753,1782581323599,10,0,0
754,1782581323949,10,0,0
755,1782581325347,10,0,0
756,1782581326180,10,0,0
757,1782581327196,10,0,0
758,1782581328228,10,0,0
759,1782581329194,10,0,0
760,1782581330110,10,0,0
761,1782581331626,10,0,0
762,1782581332742,10,0,0
763,1782581334390,10,0,0
764,1782581335422,10,0,0
765,1782581335905,10,0,0
