index,date,SET_POINT_LONGITUDINAL,SET_POINT_LATERAL
118,1782580494913,0,0
119,1782580495346,0,0
120,1782580495879,0,0
121,1782580496229,0,0
122,1782580497145,0,0
123,1782580497528,0,0
124,1782580498444,0,0
125,1782580499409,0,0
126,1782580499776,0,0
127,1782580500892,0,0
128,1782580501291,0,0
129,1782580502274,0,0
130,1782580502657,0,0
131,1782580503240,0,0
132,1782580504222,0,0
133,1782580504855,0,0
134,1782580505638,0,0
135,1782580505888,0,0
136,1782580506504,0,0
137,1782580506887,0,0
138,1782580507536,0,0
139,1782580507786,0,0
140,1782580508452,0,0
141,1782580509101,0,0
142,1782580510084,0,0
143,1782580510700,0,0
144,1782580511149,0,0
145,1782580511699,0,0
146,1782580512132,0,0
147,1782580513314,0,0
148,1782580514380,0,0
149,1782580515362,0,0
150,1782580516395,0,0
151,1782580516978,0,0
152,1782580517694,0,0
153,1782580518627,0,0
154,1782580519676,0,0
155,1782580519926,0,0
156,1782580520192,0,0
157,1782580520591,0,0
158,1782580521175,0,0
159,1782580521624,0,0
160,1782580523456,0,0
161,1782580524439,0,0
162,1782580524688,0,0
163,1782580525338,0,0
164,1782580526287,0,0
165,1782580526671,0,0
166,1782580527069,0,0
167,1782580527352,0,0
168,1782580527536,0,0
169,1782580528468,0,0
170,1782580528918,0,0
171,1782580530450,0,0
172,1782580531483,0,0
173,1782580532465,0,0
174,1782580533081,0,0
175,1782580533764,0,0
176,1782580534197,0,0
177,1782580534713,0,0
178,1782580535362,0,0
179,1782580535745,0,0
180,1782580536361,0,0
181,1782580536778,0,0
182,1782580537261,0,0
183,1782580537727,0,0
184,1782580538660,0,0
185,1782580539543,0,0
186,1782580540159,0,0
187,1782580540575,0,0
188,1782580541224,0,0
189,1782580541641,0,0
190,1782580541774,0,0
191,1782580543139,0,0
192,1782580544755,0,0
193,1782580545821,0,0
194,1782580547436,0,0
195,1782580548518,0,0
196,1782580549418,0,0
197,1782580550300,0,0
198,1782580550733,0,0
199,1782580551616,0,0
200,1782580552432,0,0
201,1782580552848,0,0
202,1782580554763,0,0
203,1782580555379,0,0
204,1782580556997,0,0
205,1782580557996,0,0
206,1782580558779,0,0
207,1782580558995,0,0
208,1782580559560,0,0
209,1782580560660,0,0
210,1782580561110,0,0
211,1782580561192,0,0
212,1782580562275,0,0
213,1782580563292,0,0
214,1782580563807,0,0
215,1782580564290,0,0
216,1782580564874,0,0
217,1782580565556,0,0
218,1782580566505,0,0
219,1782580567537,0,0
220,1782580569169,0,0
221,1782580569818,0,0
222,1782580570251,0,0
223,1782580571801,0,0
224,1782580572866,0,0
225,1782580573433,0,0
226,1782580574050,0,0
227,1782580574481,0,0
228,1782580575080,0,0
229,1782580575714,0,0
230,1782580576014,0,0
231,1782580576980,0,0
232,1782580577445,0,0
233,1782580578279,0,0
234,1782580578844,0,0
235,1782580579228,0,0
236,1782580580177,0,0
237,1782580581027,0,0
238,1782580581426,0,0
239,1782580581809,0,0
240,1782580582058,0,0
241,1782580583091,0,0
242,1782580583675,0,0
243,1782580584772,0,0
244,1782580585389,0,0
245,1782580586371,0,0
246,1782580587371,0,0
247,1782580587621,0,0
248,1782580588288,0,0
249,1782580589318,0,0
250,1782580590519,0,0
251,1782580590934,0,0
252,1782580591933,0,0
253,1782580592599,0,0
254,1782580592832,0,0
255,1782580593864,0,0
256,1782580594879,0,0
257,1782580595546,0,0
258,1782580596096,0,0
259,1782580597244,0,0
260,1782580597677,0,0
261,1782580599159,0,0
262,1782580600725,0,0
263,1782580601691,0,0
264,1782580602340,0,0
265,1782580602707,0,0
266,1782580603256,0,0
267,1782580603705,0,0
268,1782580605221,0,0
269,1782580606203,0,0
270,1782580606653,0,0
271,1782580607136,0,0
272,1782580607502,0,0
273,1782580608068,0,0
274,1782580608502,0,0
275,1782580610666,0,0
276,1782580611699,0,0
277,1782580611882,0,0
278,1782580612231,0,0
279,1782580613314,0,0
280,1782580614030,0,0
281,1782580614314,0,0
282,1782580614563,0,0
283,1782580615529,0,0
284,1782580617127,0,0
285,1782580617544,0,0
286,1782580618193,0,0
287,1782580618859,0,0
288,1782580619825,0,0
289,1782580620891,0,0
290,1782580621807,0,0
291,1782580622372,0,0
292,1782580622822,0,0
293,1782580623822,0,0
294,1782580624288,0,0
295,1782580624737,0,0
296,1782580625320,0,0
297,1782580626003,0,0
298,1782580626952,0,0
299,1782580628085,0,0
300,1782580629233,0,0
301,1782580629600,0,0
302,1782580631282,0,0
303,1782580631549,0,0
304,1782580632448,0,0
305,1782580632830,0,0
306,1782580633763,0,0
307,1782580634079,0,0
308,1782580634995,0,0
309,1782580635395,0,0
310,1782580636294,0,0
311,1782580637127,0,0
312,1782580637593,0,0
313,1782580638142,0,0
314,1782580639092,0,0
315,1782580640107,0,0
316,1782580640524,0,0
317,1782580641107,0,0
318,1782580642040,0,0
319,1782580642672,0,0
320,1782580643138,0,0
321,1782580643389,0,0
322,1782580643656,0,0
323,1782580644254,0,0
324,1782580644688,0,0
325,1782580645620,0,0
326,1782580646269,0,0
327,1782580647302,0,0
328,1782580647902,0,0
329,1782580648851,0,0
330,1782580649900,0,0
331,1782580650832,0,0
332,1782580651481,0,0
333,1782580652597,0,0
334,1782580653197,0,0
335,1782580653846,0,0
336,1782580654912,0,0
337,1782580656477,0,0
338,1782580656860,0,0
339,1782580657460,0,0
340,1782580657693,0,0
341,1782580658342,0,0
342,1782580659291,0,0
343,1782580659708,0,0
344,1782580660291,0,0
345,1782580660524,0,0
346,1782580661473,0,0
347,1782580661906,0,0
348,1782580662855,0,0
349,1782580663739,0,0
350,1782580664172,0,0
351,1782580664705,0,0
352,1782580665687,0,0
353,1782580666685,0,0
354,1782580668268,0,0
355,1782580669250,0,0
356,1782580669700,0,0
357,1782580669949,0,0
358,1782580670182,0,0
359,1782580670582,0,0
360,1782580671249,0,0
361,1782580671831,0,0
362,1782580672181,0,0
363,1782580672780,0,0
364,1782580673180,0,0
365,1782580673814,0,0
366,1782580674479,0,0
367,1782580675394,0,0
368,1782580676495,0,0
369,1782580677443,0,0
370,1782580678077,0,0
371,1782580678742,0,0
372,1782580679741,0,0
373,1782580680790,0,0
374,1782580681506,0,0
375,1782580682772,0,0
376,1782580683373,0,0
377,1782580683821,0,0
378,1782580684705,0,0
379,1782580685387,0,0
380,1782580686736,0,0
381,1782580687186,0,0
382,1782580687584,0,0
383,1782580688501,0,0
384,1782580688968,0,0
385,1782580689266,0,0
386,1782580689799,0,0
387,1782580690699,0,0
388,1782580692648,0,0
389,1782580693064,0,0
390,1782580693713,0,0
391,1782580694012,0,0
392,1782580694629,0,0
393,1782580695528,0,0
394,1782580697111,0,0
395,1782580697561,0,0
396,1782580698610,0,0
397,1782580699192,0,0
398,1782580699775,0,0
399,1782580700906,0,0
400,1782580701556,0,0
401,1782580702172,0,0
402,1782580702905,0,0
403,1782580703621,0,0
404,1782580704137,0,0
405,1782580705220,0,0
406,1782580705602,0,0
407,1782580707135,0,0
408,1782580708200,0,0
409,1782580708567,0,0
410,1782580708650,0,0
411,1782580709067,0,0
412,1782580709716,0,0
413,1782580710815,0,0
414,1782580711015,0,0
415,1782580711347,0,0
416,1782580712014,0,0
417,1782580712480,0,0
418,1782580713114,0,0
419,1782580713313,0,0
420,1782580713945,0,0
421,1782580715295,0,0
422,1782580715728,0,0
423,1782580716144,0,0
424,1782580716544,0,0
425,1782580719341,0,0
426,1782580719758,0,0
427,1782580720357,0,0
428,1782580721323,0,0
429,1782580721939,0,0
430,1782580722372,0,0
431,1782580723537,0,0
432,1782580723954,0,0
433,1782580725020,0,0
434,1782580726601,0,0
435,1782580727334,0,0
436,1782580728916,0,0
437,1782580729899,0,0
438,1782580730333,0,0
439,1782580730432,0,0
440,1782580730848,0,0
441,1782580731464,0,0
442,1782580732580,0,0
443,1782580732729,0,0
444,1782580733079,0,0
445,1782580734195,0,0
446,1782580735061,0,0
447,1782580735761,0,0
448,1782580736810,0,0
449,1782580738458,0,0
450,1782580739158,0,0
451,1782580740740,0,0
452,1782580741656,0,0
453,1782580742039,0,0
454,1782580742471,0,0
455,1782580742905,0,0
456,1782580743887,0,0
457,1782580745436,0,0
458,1782580745852,0,0
459,1782580746801,0,0
460,1782580747234,0,0
461,1782580747700,0,0
462,1782580748117,0,0
463,1782580748766,0,0
464,1782580749383,0,0
465,1782580750398,0,0
466,1782580750981,0,0
467,1782580751397,0,0
468,1782580752979,0,0
469,1782580753929,0,0
470,1782580754411,0,0
471,1782580754611,0,0
472,1782580754911,0,0
473,1782580755910,0,0
474,1782580756843,0,0
475,1782580757409,0,0
476,1782580757875,0,0
477,1782580759507,0,0
478,1782580759757,0,0
479,1782580760340,0,0
480,1782580760789,0,0
481,1782580761422,0,0
482,1782580761738,0,0
483,1782580762355,0,0
484,1782580763006,0,0
485,1782580764070,0,0
486,1782580764570,0,0
487,1782580765004,0,0
488,1782580765669,0,0
489,1782580766402,0,0
490,1782580766601,0,0
491,1782580766951,0,0
492,1782580767634,0,0
493,1782580768083,0,0
494,1782580768733,0,0
495,1782580768999,0,0
496,1782580769632,0,0
497,1782580770615,0,0
498,1782580771031,0,0
499,1782580771598,0,0
500,1782580772829,0,0
501,1782580774661,0,0
502,1782580775094,0,0
503,1782580776126,0,0
504,1782580776359,0,0
505,1782580776609,0,0
506,1782580777658,0,0
507,1782580779141,0,0
508,1782580779607,0,0
509,1782580780223,0,0
510,1782580782887,0,0
511,1782580784519,0,0
512,1782580785186,0,0
513,1782580785569,0,0
514,1782580786169,0,0
515,1782580787134,0,0
516,1782580788183,0,0
517,1782580788449,0,0
518,1782580788700,0,0
519,1782580790125,0,0
520,1782580790431,0,0
521,1782580790814,0,0
522,1782580792097,0,0
523,1782580793095,0,0
524,1782580793612,0,0
525,1782580794062,0,0
526,1782580794661,0,0
527,1782580795094,0,0
528,1782580795993,0,0
529,1782580796944,0,0
530,1782580799107,0,0
531,1782580799473,0,0
532,1782580800057,0,0
533,1782580800373,0,0
534,1782580801322,0,0
535,1782580802238,0,0
536,1782580802671,0,0
537,1782580802987,0,0
538,1782580803187,0,0
539,1782580804303,0,0
540,1782580805202,0,0
541,1782580805802,0,0
542,1782580806884,0,0
543,1782580807533,0,0
544,1782580808050,0,0
545,1782580808466,0,0
546,1782580809149,0,0
547,1782580810714,0,0
548,1782580811197,0,0
549,1782580811763,0,0
550,1782580813762,0,0
551,1782580814811,0,0
552,1782580815027,0,0
553,1782580815327,0,0
554,1782580815959,0,0
555,1782580816410,0,0
556,1782580817042,0,0
557,1782580817376,0,0
558,1782580817974,0,0
559,1782580818574,0,0
560,1782580819007,0,0
561,1782580820523,0,0
562,1782580820955,0,0
563,1782580821921,0,0
564,1782580822337,0,0
565,1782580822438,0,0
566,1782580823521,0,0
567,1782580824419,0,0
568,1782580825685,0,0
569,1782580826634,0,0
570,1782580826934,0,0
571,1782580827866,0,0
572,1782580828266,0,0
573,1782580828865,0,0
574,1782580829281,0,0
575,1782580829598,0,0
576,1782580829698,0,0
577,1782580830131,0,0
578,1782580830731,0,0
579,1782580831164,0,0
580,1782580831779,0,0
581,1782580832329,0,0
582,1782580832712,0,0
583,1782580833362,0,0
584,1782580833811,0,0
585,1782580835294,0,0
586,1782580836309,0,0
587,1782580836792,0,0
588,1782580836859,0,0
589,1782580837275,0,0
590,1782580838308,0,0
591,1782580838874,0,0
592,1782580839790,0,0
593,1782580840223,0,0
594,1782580840772,0,0
595,1782580841222,0,0
596,1782580841771,0,0
597,1782580842737,0,0
598,1782580843153,0,0
599,1782580843870,0,0
600,1782580844152,0,0
601,1782580844419,0,0
602,1782580845020,0,0
603,1782580845485,0,0
604,1782580846018,0,0
605,1782580846318,0,0
606,1782580846967,0,0
607,1782580848399,0,0
608,1782580849532,0,0
609,1782580849965,0,0
610,1782580851380,0,0
611,1782580851480,0,0
612,1782580851930,0,0
613,1782580852479,0,0
614,1782580852895,0,0
615,1782580854777,0,0
616,1782580855793,0,0
617,1782580856109,0,0
618,1782580856626,0,0
619,1782580857641,0,0
620,1782580899075,0,0
621,1782580899891,0,0
622,1782580899991,0,0
623,1782580900791,0,0
624,1782580901557,0,0
625,1782580903760,0,0
626,1782580904121,0,0
627,1782580904404,0,0
628,1782580905236,0,0
629,1782580905603,0,0
630,1782580905986,0,0
631,1782580906202,0,0
632,1782580906551,0,0
633,1782580907318,0,0
634,1782580907751,0,0
635,1782580908035,0,0
636,1782580908333,0,0
637,1782580908617,0,0
638,1782580911198,0,0
639,1782580911633,0,0
640,1782580911947,0,0
641,1782580912481,0,0
642,1782580912764,0,0
643,1782580913163,0,0
644,1782581235173,0,0
645,1782581235506,0,0
646,1782581235923,0,0
647,1782581237455,0,0
648,1782581238071,0,0
649,1782581238454,0,0
650,1782581238854,0,0
651,1782581238937,0,0
652,1782581239337,0,0
653,1782581239969,0,0
654,1782581240352,0,0
655,1782581240969,0,0
656,1782581241868,0,0
657,1782581242251,0,0
658,1782581243633,0,0
659,1782581244116,0,0
660,1782581244482,0,0
661,1782581245814,0,0
662,1782581246198,0,0
663,1782581246281,0,0
664,1782581246697,0,0
665,1782581247663,0,0
666,1782581248279,0,0
667,1782581249179,0,0
668,1782581249644,0,0
669,1782581250261,0,0
670,1782581251193,0,0
671,1782581251776,0,0
672,1782581252259,0,0
673,1782581252875,0,0
674,1782581253325,0,0
675,1782581253458,0,0
676,1782581253792,0,0
677,1782581254407,0,0
678,1782581254824,0,0
679,1782581256755,0,0
680,1782581257821,0,0
681,1782581258387,0,0
682,1782581259336,0,0
683,1782581260386,0,0
684,1782581260619,0,0
685,1782581260885,0,0
686,1782581261984,0,0
687,1782581262584,0,0
688,1782581262966,0,0
689,1782581263583,0,0
690,1782581264232,0,0
691,1782581264632,0,0
692,1782581265264,0,0
693,1782581266164,0,0
694,1782581266580,0,0
695,1782581267146,0,0
696,1782581268079,0,0
697,1782581269029,0,0
698,1782581269478,0,0
699,1782581271260,0,0
700,1782581271626,0,0
701,1782581273807,0,0
702,1782581274757,0,0
703,1782581275140,0,0
704,1782581275690,0,0
705,1782581276306,0,0
706,1782581276706,0,0
707,1782581278204,0,0
708,1782581279603,0,0
709,1782581280004,0,0
710,1782581280119,0,0
711,1782581281168,0,0
712,1782581282234,0,0
713,1782581282750,0,0
714,1782581283216,0,0
715,1782581283799,0,0
716,1782581284249,0,0
717,1782581285381,0,0
718,1782581285864,0,0
719,1782581286414,0,0
720,1782581288030,0,0
721,1782581289045,0,0
722,1782581289794,0,0
723,1782581290027,0,0
724,1782581290611,0,0
725,1782581291093,0,0
726,1782581291660,0,0
727,1782581292059,0,0
728,1782581292709,0,0
729,1782581293274,0,0
730,1782581294424,0,0
731,1782581294557,0,0
732,1782581294940,0,0
733,1782581295889,0,0
734,1782581296355,0,0
735,1782581297172,0,0
736,1782581298154,0,0
737,1782581299120,0,0
738,1782581300002,0,0
739,1782581300418,0,0
740,1782581301018,0,0
741,1782581302651,0,0
742,1782581303766,0,0
743,1782581304365,0,0
744,1782581305347,0,0
745,1782581306381,0,0
746,1782581306880,0,0
747,1782581307880,0,0
748,1782581308312,0,0
749,1782581309494,0,0
750,1782581309927,0,0
751,1782581310243,0,0
752,1782581310943,0,0
753,1782581311410,0,0
754,1782581311592,0,0
755,1782581312542,0,0
756,1782581313591,0,0
757,1782581313873,0,0
758,1782581314140,0,0
759,1782581314840,0,0
760,1782581315323,0,0
761,1782581316006,0,0
762,1782581316321,0,0
763,1782581316488,0,0
764,1782581316921,0,0
765,1782581317572,0,0
766,1782581317954,0,0
767,1782581318536,0,0
768,1782581319536,0,0
769,1782581320219,0,0
770,1782581320869,0,0
771,1782581321784,0,0
772,1782581322733,0,0
773,1782581323149,0,0
774,1782581323566,0,0
775,1782581324015,0,0
776,1782581324931,0,0
777,1782581326230,0,0
778,1782581327262,0,0
779,1782581327845,0,0
780,1782581328312,0,0
781,1782581328761,0,0
782,1782581329760,0,0
783,1782581330227,0,0
784,1782581331742,0,0
785,1782581332376,0,0
786,1782581332841,0,0
787,1782581333474,0,0
788,1782581334040,0,0
789,1782581334440,0,0
790,1782581335006,0,0
791,1782581335506,0,0
792,1782581335756,0,0
793,1782581335972,0,0
