index,date,LEFT_MOTOR_CURRENT
0,1782580171352,0
1,1782580171903,0
2,1782580404540,0
3,1782580405572,0
4,1782580406555,0
5,1782580407087,5
6,1782580407521,11
7,1782580408153,65156
8,1782580408622,3
9,1782580408753,477
10,1782580409169,64510
11,1782580409802,64497
12,1782580410801,1306
13,1782580411633,1327
14,1782580413665,10
15,1782580413949,11
16,1782580414880,258
17,1782580415298,922
18,1782580417096,0
19,1782580417780,0
20,1782580418178,0
21,1782580418346,8
22,1782580418612,9
23,1782580419062,9
24,1782580420061,777
25,1782580421009,0
26,1782580421560,0
27,1782580421975,0
28,1782580422625,0
29,1782580422991,0
30,1782580423240,0
31,1782580423541,0
32,1782580424606,0
33,1782580425205,0
34,1782580425522,0
35,1782580426190,0
36,1782580427271,0
37,1782580427854,0
38,1782580428421,0
39,1782580429519,0
40,1782580432168,0
41,1782580433768,0
42,1782580434799,0
43,1782580435447,0
44,1782580436462,0
45,1782580437462,0
46,1782580437728,0
47,1782580437961,0
48,1782580438961,0
49,1782580439993,0
50,1782580440943,0
51,1782580441858,0
52,1782580442241,0
53,1782580442525,0
54,1782580443107,0
55,1782580443473,0
56,1782580444340,0
57,1782580444772,0
58,1782580444956,0
59,1782580445239,0
60,1782580446355,0
61,1782580446954,0
62,1782580447354,0
63,1782580447953,0
64,1782580448620,0
65,1782580449269,0
66,1782580449685,0
67,1782580450268,0
68,1782580450884,0
69,1782580451317,0
70,1782580451950,0
71,1782580452932,0
72,1782580453532,0
73,1782580455547,0
74,1782580456146,0
75,1782580457828,0
76,1782580458477,4
77,1782580458927,5
78,1782580460442,900
79,1782580461508,995
80,1782580461924,1164
81,1782580462041,1259
82,1782580463056,1285
83,1782580464206,1329
84,1782580464356,1296
85,1782580464689,1293
86,1782580465704,1282
87,1782580467570,1256
88,1782580467969,1265
89,1782580468919,1265
90,1782580469751,1252
91,1782580470167,1259
92,1782580471483,1189
93,1782580472349,1227
94,1782580473349,1263
95,1782580474264,1270
96,1782580474831,1278
97,1782580475313,1268
98,1782580475863,1351
99,1782580476346,1295
100,1782580476795,1264
101,1782580478177,1296
102,1782580479709,1318
103,1782580480109,1299
104,1782580480692,1240
105,1782580481125,1239
106,1782580481292,1229
107,1782580481675,1236
108,1782580482307,1245
109,1782580482740,1253
110,1782580483357,1159
111,1782580483607,1092
112,1782580484289,1235
113,1782580484921,1372
114,1782580485355,1325
115,1782580486904,1261
116,1782580487586,1319
117,1782580488252,1118
118,1782580489251,1283
119,1782580489884,1291
120,1782580490617,1283
121,1782580491566,1269
122,1782580492615,1324
123,1782580494480,1252
124,1782580496312,1263
125,1782580496712,1376
126,1782580497628,1297
127,1782580498028,1321
128,1782580498477,1272
129,1782580498876,1298
130,1782580499892,1271
131,1782580500859,1277
132,1782580501424,1268
133,1782580501874,1268
134,1782580502757,1272
135,1782580503706,1298
136,1782580504339,1281
137,1782580504788,1267
138,1782580506004,1354
139,1782580507054,1311
140,1782580508568,1324
141,1782580509684,1334
142,1782580510384,1268
143,1782580511233,0
144,1782580512265,0
145,1782580512665,0
146,1782580512798,0
147,1782580513897,0
148,1782580514930,2
149,1782580515429,3
150,1782580516462,1233
151,1782580518161,1288
152,1782580519160,1346
153,1782580520675,0
154,1782580521691,12
155,1782580522157,528
156,1782580522390,2
157,1782580522606,648
158,1782580523023,64441
159,1782580523973,805
160,1782580525837,0
161,1782580528036,0
162,1782580528419,0
163,1782580529434,0
164,1782580529684,0
165,1782580529934,0
166,1782580530933,0
167,1782580531949,0
168,1782580532565,0
169,1782580533697,0
170,1782580534313,0
171,1782580534847,0
172,1782580535862,0
173,1782580536329,0
174,1782580537211,0
175,1782580537761,0
176,1782580538227,0
177,1782580539176,0
178,1782580539675,0
179,1782580540143,0
180,1782580540724,0
181,1782580541141,0
182,1782580542657,0
183,1782580543306,0
184,1782580543722,0
185,1782580544372,0
186,1782580544905,0
187,1782580545321,0
188,1782580545970,0
189,1782580546387,0
190,1782580546653,0
191,1782580546914,0
192,1782580547536,0
193,1782580547952,0
194,1782580548602,0
195,1782580548934,0
196,1782580549434,0
197,1782580549917,0
198,1782580550783,0
199,1782580551199,0
200,1782580551349,0
201,1782580551998,0
202,1782580553381,0
203,1782580554280,0
204,1782580554947,0
205,1782580555979,0
206,1782580556213,0
207,1782580556479,0
208,1782580557545,0
209,1782580558511,0
210,1782580559078,0
211,1782580559527,0
212,1782580560176,0
213,1782580560826,0
214,1782580561759,0
215,1782580562824,0
216,1782580563773,0
217,1782580564390,0
218,1782580565522,0
219,1782580566138,0
220,1782580567071,0
221,1782580568120,0
222,1782580568370,0
223,1782580568637,0
224,1782580569303,0
225,1782580570385,0
226,1782580570718,0
227,1782580571334,0
228,1782580572383,0
229,1782580573033,0
230,1782580573549,0
231,1782580574597,0
232,1782580576530,0
233,1782580577495,0
234,1782580578012,0
235,1782580578378,0
236,1782580579394,0
237,1782580579777,0
238,1782580580560,0
239,1782580581991,0
240,1782580582658,0
241,1782580583157,0
242,1782580584308,0
243,1782580585905,0
244,1782580586872,0
245,1782580588852,274
246,1782580590217,1192
247,1782580590500,1189
248,1782580591516,1235
249,1782580593331,1304
250,1782580594380,1317
251,1782580595596,1267
252,1782580596695,1282
253,1782580597660,1274
254,1782580598243,1218
255,1782580599226,1262
256,1782580599708,1298
257,1782580599842,1278
258,1782580600242,1254
259,1782580601241,1276
260,1782580602773,1317
261,1782580603839,1330
262,1782580604804,1298
263,1782580605720,1199
264,1782580606719,1246
265,1782580607552,1287
266,1782580608019,1316
267,1782580609001,1177
268,1782580609384,1110
269,1782580609501,1111
270,1782580609833,1099
271,1782580610183,0
272,1782580610783,13
273,1782580611199,14
274,1782580612798,1304
275,1782580613414,1251
276,1782580615046,1251
277,1782580616062,1276
278,1782580616778,1178
279,1782580618809,1266
280,1782580619160,1125
281,1782580619292,1171
282,1782580621391,1300
283,1782580621923,1277
284,1782580622922,1266
285,1782580623356,1264
286,1782580624821,1196
287,1782580625970,1264
288,1782580626569,1351
289,1782580627568,1271
290,1782580628151,0
291,1782580628884,6
292,1782580630150,1307
293,1782580632065,1255
294,1782580633347,1250
295,1782580635495,1285
296,1782580635862,1294
297,1782580636044,1259
298,1782580636311,1244
299,1782580636761,1210
300,1782580637694,3
301,1782580638642,1156
302,1782580639658,1205
303,1782580640657,1116
304,1782580640841,1090
305,1782580641140,1536
306,1782580642239,0
307,1782580643788,10
308,1782580644804,1114
309,1782580645220,1144
310,1782580646419,1084
311,1782580647485,1066
312,1782580647868,1067
313,1782580648234,1055
314,1782580648401,1051
315,1782580649418,1025
316,1782580650066,1037
317,1782580650483,1040
318,1782580651015,1038
319,1782580652047,1141
320,1782580652747,1146
321,1782580653297,1138
322,1782580654362,0
323,1782580655029,0
324,1782580655295,0
325,1782580655961,0
326,1782580657044,0
327,1782580658842,0
328,1782580661023,0
329,1782580661465,0
330,1782580662456,0
331,1782580662589,0
332,1782580663305,0
333,1782580664238,0
334,1782580664671,0
335,1782580666236,0
336,1782580667219,0
337,1782580667452,0
338,1782580667734,0
339,1782580668784,0
340,1782580670699,0
341,1782580671831,0
342,1782580673313,0
343,1782580674429,0
344,1782580674778,0
345,1782580674912,0
346,1782580675994,0
347,1782580677044,0
348,1782580677578,0
349,1782580678210,0
350,1782580679309,0
351,1782580680191,0
352,1782580680924,0
353,1782580681674,0
354,1782580682006,0
355,1782580682206,0
356,1782580682872,0
357,1782580683322,0
358,1782580683938,0
359,1782580684338,0
360,1782580684921,0
361,1782580685537,0
362,1782580685919,0
363,1782580688118,0
364,1782580690299,0
365,1782580691282,0
366,1782580691582,0
367,1782580692148,0
368,1782580693180,0
369,1782580695162,0
370,1782580696129,0
371,1782580696478,0
372,1782580696612,0
373,1782580697077,0
374,1782580697677,0
375,1782580698076,0
376,1782580698809,0
377,1782580699275,0
378,1782580700390,0
379,1782580701090,0
380,1782580701589,0
381,1782580702322,0
382,1782580703071,0
383,1782580704737,0
384,1782580705753,0
385,1782580706102,0
386,1782580706685,0
387,1782580707668,0
388,1782580709233,0
389,1782580710332,0
390,1782580712563,0
391,1782580713596,0
392,1782580714462,0
393,1782580714879,0
394,1782580716644,0
395,1782580717043,0
396,1782580718242,0
397,1782580718525,0
398,1782580718908,0
399,1782580719858,0
400,1782580720873,0
401,1782580721422,0
402,1782580721906,0
403,1782580722521,0
404,1782580722972,0
405,1782580723138,0
406,1782580723488,0
407,1782580724087,0
408,1782580724486,0
409,1782580725137,0
410,1782580725453,0
411,1782580725652,0
412,1782580726135,0
413,1782580726785,0
414,1782580727434,0
415,1782580727901,0
416,1782580728467,0
417,1782580729449,0
418,1782580730981,0
419,1782580732014,0
420,1782580733695,0
421,1782580734761,0
422,1782580735911,0
423,1782580736327,0
424,1782580736910,0
425,1782580737393,0
426,1782580737675,0
427,1782580737909,0
428,1782580738625,0
429,1782580739657,0
430,1782580740057,0
431,1782580740140,0
432,1782580741256,0
433,1782580742155,0
434,1782580743388,0
435,1782580744437,0
436,1782580744869,0
437,1782580745402,0
438,1782580746369,0
439,1782580748233,0
440,1782580748866,0
441,1782580749333,0
442,1782580749849,0
443,1782580750498,0
444,1782580750948,0
445,1782580751581,0
446,1782580752031,0
447,1782580752164,0
448,1782580752547,0
449,1782580753512,0
450,1782580755027,0
451,1782580755429,0
452,1782580756043,0
453,1782580756476,0
454,1782580757942,0
455,1782580758392,0
456,1782580758958,0
457,1782580759890,0
458,1782580760306,0
459,1782580762521,0
460,1782580764520,0
461,1782580765136,0
462,1782580765869,0
463,1782580768150,0
464,1782580770183,0
465,1782580771081,0
466,1782580771997,0
467,1782580772396,0
468,1782580773364,0
469,1782580774012,0
470,1782580774245,0
471,1782580775177,0
472,1782580775577,0
473,1782580777176,0
474,1782580777792,0
475,1782580778159,0
476,1782580778808,1
477,1782580779074,2
478,1782580779740,65151
479,1782580780772,1144
480,1782580781105,1088
481,1782580781689,1069
482,1782580782438,1100
483,1782580783054,1140
484,1782580783487,1131
485,1782580784004,1170
486,1782580784720,1150
487,1782580785769,1095
488,1782580786285,1080
489,1782580786652,1050
490,1782580787301,1065
491,1782580787650,1067
492,1782580789298,1038
493,1782580790125,1057
494,1782580791799,1148
495,1782580792246,1068
496,1782580792646,1206
497,1782580793562,1239
498,1782580794178,1232
499,1782580795261,1239
500,1782580795627,1206
501,1782580796126,1200
502,1782580797460,1199
503,1782580798125,1203
504,1782580798225,1115
505,1782580798658,1192
506,1782580799540,1209
507,1782580800889,1202
508,1782580803803,1223
509,1782580804386,1269
510,1782580806386,3
511,1782580807000,1231
512,1782580807966,1312
513,1782580808599,1260
514,1782580809732,1241
515,1782580810298,1238
516,1782580812313,1024
517,1782580812812,1298
518,1782580813245,1294
519,1782580814294,1229
520,1782580816476,1219
521,1782580818091,1155
522,1782580818541,1254
523,1782580819590,1183
524,1782580819874,1168
525,1782580820007,1144
526,1782580821072,1176
527,1782580821455,1158
528,1782580822039,1244
529,1782580823020,1169
530,1782580823636,1232
531,1782580824053,1219
532,1782580824719,1201
533,1782580824819,1280
534,1782580825252,1281
535,1782580826234,1146
536,1782580827234,1289
537,1782580827417,1244
538,1782580828382,1249
539,1782580829332,1241
540,1782580830281,1208
541,1782580831347,1286
542,1782580832262,1156
543,1782580832862,0
544,1782580833912,0
545,1782580834311,3
546,1782580834844,6
547,1782580835877,1147
548,1782580837342,1072
549,1782580837774,1068
550,1782580838390,0
551,1782580838840,0
552,1782580839357,0
553,1782580840372,0
554,1782580840739,0
555,1782580842238,0
556,1782580843303,0
557,1782580844603,1536
558,1782580845601,0
559,1782580845985,0
560,1782580847500,0
561,1782580848532,0
562,1782580848832,0
563,1782580849032,0
564,1782580850081,0
565,1782580851130,0
566,1782580852063,0
567,1782580852995,0
568,1782580853412,0
569,1782580853711,0
570,1782580855360,0
571,1782580857208,0
572,1782580899475,0
573,1782580899608,0
574,1782580900323,0
575,1782580900374,0
576,1782580901208,0
577,1782580902006,0
578,1782580902156,0
579,1782580902457,0
580,1782580902805,0
581,1782580903388,0
582,1782580904888,0
583,1782580906919,0
584,1782580909001,0
585,1782580909367,0
586,1782580909550,0
587,1782580909901,0
588,1782580910199,0
589,1782580910565,0
590,1782580910848,0
591,1782580913214,0
592,1782580913547,0
593,1782581233975,0
594,1782581234141,1
595,1782581234491,1
596,1782581234824,2
597,1782581235989,1261
598,1782581236473,1277
599,1782581236572,1296
600,1782581236989,1313
601,1782581237571,1329
602,1782581238038,1297
603,1782581239470,1272
604,1782581239936,1247
605,1782581240519,1216
606,1782581241469,1183
607,1782581242734,1173
608,1782581243117,1153
609,1782581244582,1164
610,1782581245049,1147
611,1782581245931,1151
612,1782581247164,1222
613,1782581248263,1197
614,1782581248562,1220
615,1782581248712,1254
616,1782581249728,1214
617,1782581250794,1179
618,1782581251326,1193
619,1782581251743,1192
620,1782581252359,1239
621,1782581253908,1191
622,1782581254391,1162
623,1782581255373,1165
624,1782581255939,1197
625,1782581256822,7
626,1782581257239,5
627,1782581258804,1287
628,1782581259869,1266
629,1782581261468,1201
630,1782581262534,1239
631,1782581263699,1204
632,1782581264715,1299
633,1782581265681,1224
634,1782581266647,1269
635,1782581267713,1353
636,1782581268595,1286
637,1782581269561,1101
638,1782581269961,1102
639,1782581270344,1114
640,1782581270411,1230
641,1782581270844,1355
642,1782581271726,1164
643,1782581272109,1128
644,1782581272809,1125
645,1782581276222,1233
646,1782581277238,1198
647,1782581277554,1206
648,1782581278138,1219
649,1782581278770,1233
650,1782581279153,1193
651,1782581280669,1153
652,1782581281751,1204
653,1782581282700,1251
654,1782581284332,1294
655,1782581284815,1274
656,1782581284932,1222
657,1782581285931,1312
658,1782581287014,1339
659,1782581287246,1315
660,1782581287547,1332
661,1782581288612,1301
662,1782581289528,1273
663,1782581290127,1258
664,1782581290577,1327
665,1782581291176,1372
666,1782581292793,1332
667,1782581293907,6
668,1782581295456,1322
669,1782581296438,1104
670,1782581296822,1243
671,1782581297272,1288
672,1782581297671,1245
673,1782581298671,1319
674,1782581300935,1311
675,1782581301684,0
676,1782581302200,4
677,1782581303216,987
678,1782581303883,1279
679,1782581304898,1228
680,1782581305481,1080
681,1782581305881,1075
682,1782581307380,0
683,1782581309129,1536
684,1782581309129,0
685,1782581309394,0
686,1782581310077,0
687,1782581310843,0
688,1782581312042,0
689,1782581312458,0
690,1782581313158,0
691,1782581314789,0
692,1782581315456,0
693,1782581317088,0
694,1782581318120,0
695,1782581319020,0
696,1782581319703,0
697,1782581320369,0
698,1782581321351,0
699,1782581322317,0
700,1782581323283,0
701,1782581324565,0
702,1782581325464,0
703,1782581326347,0
704,1782581326796,0
705,1782581329328,0
706,1782581330327,0
707,1782581330776,0
708,1782581330927,0
709,1782581331276,0
710,1782581332308,0
711,1782581332925,0
712,1782581333191,0
713,1782581333957,0
714,1782581334558,0
