index,date,RIGHT_MOTOR_CURRENT
185,1782580550933,0
186,1782580551316,0
187,1782580551449,0
188,1782580551715,0
189,1782580553048,0
190,1782580554030,0
191,1782580555612,0
192,1782580556079,0
193,1782580556313,0
194,1782580556579,0
195,1782580557212,0
196,1782580557645,0
197,1782580558262,0
198,1782580558611,0
199,1782580559178,0
200,1782580559827,0
201,1782580560276,0
202,1782580560926,0
203,1782580561427,0
204,1782580561876,0
205,1782580562491,0
206,1782580562925,0
207,1782580564057,0
208,1782580564507,0
209,1782580565124,0
210,1782580566721,0
211,1782580567254,0
212,1782580567770,0
213,1782580568470,0
214,1782580568770,0
215,1782580569402,0
216,1782580570085,0
217,1782580570485,0
218,1782580570818,0
219,1782580572000,0
220,1782580573149,0
221,1782580573265,0
222,1782580573683,0
223,1782580574298,0
224,1782580574748,0
225,1782580575364,0
226,1782580576263,0
227,1782580577212,0
228,1782580577645,0
229,1782580578511,0
230,1782580579477,0
231,1782580580663,0
232,1782580581658,0
233,1782580582775,0
234,1782580582891,0
235,1782580583307,0
236,1782580585040,0
237,1782580586555,6
238,1782580588503,770
239,1782580589602,1182
240,1782580591168,1189
241,1782580592150,1323
242,1782580592434,1325
243,1782580593015,1274
244,1782580594046,1287
245,1782580595695,1270
246,1782580597960,1265
247,1782580598343,1186
248,1782580599326,1265
249,1782580599942,1264
250,1782580600874,1284
251,1782580601957,1272
252,1782580602556,1253
253,1782580602923,1306
254,1782580603472,1302
255,1782580603938,1318
256,1782580605387,1218
257,1782580605837,1176
258,1782580606803,1282
259,1782580608668,1254
260,1782580609617,1085
261,1782580609917,1088
262,1782580612415,1270
263,1782580613547,1233
264,1782580614131,1257
265,1782580614746,1250
266,1782580615762,1239
267,1782580616195,1240
268,1782580617794,1325
269,1782580618409,1264
270,1782580619392,1111
271,1782580620058,1243
272,1782580621490,1277
273,1782580621591,1278
274,1782580622040,1279
275,1782580622656,1114
276,1782580623022,1237
277,1782580623621,1242
278,1782580624504,1171
279,1782580624937,1184
280,1782580625553,1238
281,1782580627202,1267
282,1782580628285,0
283,1782580629816,990
284,1782580630233,1247
285,1782580630815,1272
286,1782580631115,1236
287,1782580631732,1263
288,1782580633063,1244
289,1782580633431,1247
290,1782580633580,1256
291,1782580634263,1245
292,1782580635195,1254
293,1782580635978,1274
294,1782580636145,1251
295,1782580636395,1241
296,1782580637343,6
297,1782580637810,7
298,1782580639358,1223
299,1782580640774,1084
300,1782580640940,1052
301,1782580641273,0
302,1782580642339,0
303,1782580642906,0
304,1782580643221,7
305,1782580643888,8
306,1782580644905,1082
307,1782580646519,1030
308,1782580647568,1011
309,1782580649100,999
310,1782580650168,998
311,1782580650583,1007
312,1782580650665,1008
313,1782580651115,1003
314,1782580651682,1083
315,1782580652897,1114
316,1782580653031,1118
317,1782580653397,1111
318,1782580654063,1008
319,1782580655128,0
320,1782580655395,0
321,1782580655628,0
322,1782580656660,0
323,1782580658992,0
324,1782580659892,0
325,1782580660757,0
326,1782580661174,0
327,1782580662139,0
328,1782580662572,0
329,1782580662689,0
330,1782580663022,0
331,1782580663971,0
332,1782580664370,0
333,1782580665871,0
334,1782580666919,0
335,1782580667351,0
336,1782580667551,0
337,1782580668484,0
338,1782580668934,0
339,1782580669483,0
340,1782580669750,0
341,1782580672997,0
342,1782580673413,0
343,1782580674080,0
344,1782580675028,0
345,1782580675644,0
346,1782580676743,0
347,1782580677144,0
348,1782580677244,0
349,1782580677676,0
350,1782580678377,0
351,1782580678958,0
352,1782580679441,0
353,1782580679574,0
354,1782580679924,0
355,1782580680575,0
356,1782580681306,0
357,1782580682106,0
358,1782580682356,0
359,1782580682972,0
360,1782580683638,0
361,1782580684038,0
362,1782580684404,0
363,1782580685636,0
364,1782580686019,0
365,1782580687768,0
366,1782580689085,0
367,1782580690016,0
368,1782580690949,0
369,1782580691681,0
370,1782580691865,0
371,1782580694829,0
372,1782580695812,0
373,1782580696578,0
374,1782580696777,0
375,1782580697394,0
376,1782580698442,0
377,1782580698892,0
378,1782580699026,0
379,1782580699392,0
380,1782580700058,0
381,1782580701189,0
382,1782580701323,0
383,1782580701722,0
384,1782580702472,0
385,1782580703205,0
386,1782580704404,0
387,1782580704820,0
388,1782580705420,0
389,1782580705819,0
390,1782580706219,0
391,1782580706286,0
392,1782580707384,0
393,1782580708350,0
394,1782580709333,0
395,1782580709999,0
396,1782580711632,0
397,1782580712730,0
398,1782580714146,0
399,1782580714562,0
400,1782580715461,0
401,1782580716776,0
402,1782580717709,0
403,1782580718342,0
404,1782580718625,0
405,1782580719591,0
406,1782580719990,0
407,1782580721539,0
408,1782580724221,0
409,1782580725303,0
410,1782580725552,0
411,1782580725819,0
412,1782580727584,0
413,1782580727984,0
414,1782580728050,0
415,1782580729133,0
416,1782580730099,0
417,1782580730648,0
418,1782580731098,0
419,1782580731714,0
420,1782580733346,0
421,1782580734428,0
422,1782580736010,0
423,1782580737059,0
424,1782580738242,0
425,1782580739341,0
426,1782580740240,0
427,1782580740956,0
428,1782580741356,0
429,1782580743072,0
430,1782580743522,0
431,1782580744070,0
432,1782580745020,0
433,1782580746052,0
434,1782580747933,0
435,1782580748351,0
436,1782580748982,0
437,1782580750598,0
438,1782580751681,0
439,1782580752264,0
440,1782580753179,0
441,1782580755128,0
442,1782580756127,0
443,1782580757642,0
444,1782580758093,0
445,1782580759075,0
446,1782580759308,0
447,1782580759591,0
448,1782580760007,0
449,1782580760624,0
450,1782580761057,0
451,1782580762173,0
452,1782580762605,0
453,1782580763271,0
454,1782580764819,0
455,1782580765269,0
456,1782580765968,0
457,1782580767234,0
458,1782580768267,0
459,1782580769849,0
460,1782580770798,0
461,1782580771214,0
462,1782580771431,0
463,1782580772098,0
464,1782580773046,0
465,1782580775294,0
466,1782580775944,0
467,1782580776193,0
468,1782580776860,0
469,1782580777908,0
470,1782580778292,0
471,1782580779408,2
472,1782580779857,353
473,1782580780456,851
474,1782580780890,1069
475,1782580781206,1049
476,1782580781406,1077
477,1782580782039,1091
478,1782580783221,1146
479,1782580783588,1133
480,1782580783687,1147
481,1782580784836,1102
482,1782580785385,1062
483,1782580785868,1046
484,1782580786001,1046
485,1782580786384,1027
486,1782580787400,1010
487,1782580788949,965
488,1782580790125,999
489,1782580791297,1077
490,1782580792363,1053
491,1782580793895,1207
492,1782580794261,1208
493,1782580794927,1243
