index,date,SPEED_AVG,STEERING_WHEEL,THROTTLE,BRAKE
0,1782580171269,0,0.5,0,0
1,1782580171836,0,0.76000000000000001,0,0
2,1782580404457,19.600000000000001,-162.69,0,0
3,1782580405473,16.800000000000001,-162.69,0,0
4,1782580406455,14.6,-162.69,0,0
5,1782580407437,12.699999999999999,-162.69,126,0
6,1782580408519,10.4,-90.299999999999997,489,0
7,1782580409052,8.8000000000000007,-63.060000000000002,664,0
8,1782580410134,4,-107.45,976,0
9,1782580412001,10.800000000000001,-148.31,741,0
10,1782580412949,10.9,-162.69,102,0
11,1782580413549,9.8000000000000007,-162.69,381,0
12,1782580413849,9.5,-162.69,472,0
13,1782580414216,8.5,-162.69,598,0
14,1782580415197,5.7000000000000002,-162.69,751,0
15,1782580415581,4.7999999999999998,-162.69,879,0
16,1782580416097,5,-162.69,975,0
17,1782580416414,4,-162.69,906,0
18,1782580417445,5.9000000000000004,-162.69,0,0
19,1782580418945,2.2000000000000002,-162.69,710,0
20,1782580419977,0.5,-162.69,952,0
21,1782580420393,0.40000000000000002,-162.69,866,0
22,1782580420911,0.90000000000000002,-162.69,0,0
23,1782580421858,0,-162.69,0,0
24,1782580422874,0,-162.69,0,0
25,1782580423158,0,-162.69,0,0
26,1782580424457,0,-162.69,0,0
27,1782580424907,0,-162.69,0,0
28,1782580426521,0,-162.69,0,0
29,1782580427104,0,-162.69,0,0
30,1782580428787,0,-162.69,0,0
31,1782580429852,0,-162.69,0,0
32,1782580431367,0,-154.11000000000001,0,0
33,1782580432483,0,-154.87,0,0
34,1782580433033,0,-154.87,0,0
35,1782580434081,0,-156.63,0,0
36,1782580435148,0,-154.87,0,0
37,1782580435364,0,-154.11000000000001,0,0
38,1782580435663,0,-154.87,0,0
39,1782580436313,0,-154.87,0,0
40,1782580437312,0,-155.12,0,0
41,1782580437628,0,-155.12,0,0
42,1782580438294,0,-155.12,0,0
43,1782580439277,0,-156.13,0,0
44,1782580440825,0,-156.13,0,0
45,1782580442108,0,-156.63,0,0
46,1782580443357,0,-155.88,0,0
47,1782580443724,0,-156.13,0,0
48,1782580444657,0,-155.63,0,0
49,1782580444873,0,-155.88,0,0
50,1782580445588,0,-153.86000000000001,0,0
51,1782580446222,0,-153.86000000000001,0,0
52,1782580447237,0,-153.36000000000001,0,0
53,1782580447853,0,-155.37,0,0
54,1782580448985,0,-154.11000000000001,0,0
55,1782580449585,0,-154.62,0,0
56,1782580450136,0,-156.13,0,0
57,1782580451167,0,-156.38,0,0
58,1782580451633,0,-156.63,0,0
59,1782580452766,0,-156.63,0,0
60,1782580453232,0,-156.63,0,0
61,1782580453898,0,-156.13,0,0
62,1782580455430,0,-156.88999999999999,0,0
63,1782580456513,0,-156.88999999999999,0,0
64,1782580458194,0,-157.13999999999999,85,0
65,1782580458810,0,-157.13999999999999,789,0
66,1782580459226,0,-156.63,950,0
67,1782580459543,0,-156.88999999999999,971,0
68,1782580459710,0,-156.88999999999999,969,0
69,1782580460775,0.80000000000000004,-162.69,887,0
70,1782580461408,2.7000000000000002,-162.69,769,0
71,1782580461824,3.7999999999999998,-162.69,872,0
72,1782580463356,11,-162.69,971,0
73,1782580464089,14.4,-162.69,877,0
74,1782580464605,15.9,-162.69,830,0
75,1782580465055,16.800000000000001,-161.43000000000001,828,0
76,1782580465605,18.600000000000001,-143.27000000000001,822,0
77,1782580466004,19.5,-134.44,798,0
78,1782580466953,23.199999999999999,-114.51000000000001,828,0
79,1782580467853,24.800000000000001,-93.069999999999993,805,0
80,1782580468236,26.300000000000001,-98.120000000000005,793,0
81,1782580470017,27.899999999999999,-89.040000000000006,747,0
82,1782580470434,28.100000000000001,-83.989999999999995,776,0
83,1782580471317,29.399999999999999,-96.859999999999999,728,0
84,1782580472232,28.899999999999999,-81.719999999999999,729,0
85,1782580474131,27.699999999999999,-91.810000000000002,759,0
86,1782580475197,29.199999999999999,-68.609999999999999,772,0
87,1782580476245,29.300000000000001,-58.520000000000003,778,0
88,1782580477078,28.5,-67.090000000000003,821,0
89,1782580478027,28.600000000000001,-67.599999999999994,865,0
90,1782580479043,32,-69.359999999999999,871,0
91,1782580480009,27.699999999999999,-59.530000000000001,867,0
92,1782580481042,26.699999999999999,-156.13,666,0
93,1782580481974,27.199999999999999,-162.69,696,0
94,1782580482624,37.200000000000003,-162.69,717,0
