index,date,KP,TI,SLIP
264,1782580599209,0,0,0
265,1782580600757,0,0,0
266,1782580601741,0,0,0
267,1782580602340,0,0,0
268,1782580603289,0,0,0
269,1782580604272,0,0,0
270,1782580606203,0,0,0
271,1782580607152,0,0,0
272,1782580607519,0,0,0
273,1782580608102,0,0,0
274,1782580611266,0,0,0
275,1782580611715,0,0,0
276,1782580611916,0,0,0
277,1782580612264,0,0,0
278,1782580612881,0,0,0
279,1782580613331,0,0,0
280,1782580614080,0,0,0
281,1782580614331,0,0,0
282,1782580614597,0,0,0
283,1782580615562,0,0,0
284,1782580616511,0,0,0
285,1782580617161,0,0,0
286,1782580617544,0,0,0
287,1782580618227,0,0,0
288,1782580618876,0,0,0
289,1782580619858,0,0,0
290,1782580620474,0,0,0
291,1782580620924,0,0,0
292,1782580621825,0,0,0
293,1782580622406,0,0,0
294,1782580622839,0,0,0
295,1782580623372,0,0,0
296,1782580623855,0,0,0
297,1782580623971,0,0,0
298,1782580624321,0,0,0
299,1782580625337,0,0,0
300,1782580626003,0,0,0
301,1782580626969,0,0,0
302,1782580627602,0,0,0
303,1782580628118,0,0,0
304,1782580629250,0,0,0
305,1782580629634,0,0,0
306,1782580630600,0,0,0
307,1782580631315,0,0,0
308,1782580632464,0,0,0
309,1782580632847,0,0,0
310,1782580633780,0,0,0
311,1782580634096,0,0,0
312,1782580635012,0,0,0
313,1782580637177,0,0,0
314,1782580638159,0,0,0
315,1782580639125,0,0,0
316,1782580640124,0,0,0
317,1782580641623,0,0,0
318,1782580642040,0,0,0
319,1782580642689,0,0,0
320,1782580643155,0,0,0
321,1782580643406,0,0,0
322,1782580643689,0,0,0
323,1782580644288,0,0,0
324,1782580644704,0,0,0
325,1782580645637,0,0,0
326,1782580646303,0,0,0
327,1782580646885,0,0,0
328,1782580647319,0,0,0
329,1782580647918,0,0,0
330,1782580648884,0,0,0
331,1782580649933,0,0,0
332,1782580650849,0,0,0
333,1782580651515,0,0,0
334,1782580652164,0,0,0
335,1782580652631,0,0,0
336,1782580653863,0,0,0
337,1782580654912,0,0,0
338,1782580656478,0,0,0
339,1782580657476,0,0,0
340,1782580658392,0,0,0
341,1782580659325,0,0,0
342,1782580659708,0,0,0
343,1782580660307,0,0,0
344,1782580660575,0,0,0
345,1782580661490,0,0,0
346,1782580661923,0,0,0
347,1782580663755,0,0,0
348,1782580664720,0,0,0
349,1782580665703,0,0,0
350,1782580666719,0,0,0
351,1782580668301,0,0,0
352,1782580669267,0,0,0
353,1782580669733,0,0,0
354,1782580669949,0,0,0
355,1782580670217,0,0,0
356,1782580670599,0,0,0
357,1782580671281,0,0,0
358,1782580671864,0,0,0
359,1782580672181,0,0,0
360,1782580672798,0,0,0
361,1782580673197,0,0,0
362,1782580673846,0,0,0
363,1782580674513,0,0,0
364,1782580675411,0,0,0
365,1782580676495,0,0,0
366,1782580678093,0,0,0
367,1782580678775,0,0,0
368,1782580679758,0,0,0
369,1782580680807,0,0,0
370,1782580681040,0,0,0
371,1782580681540,0,0,0
372,1782580683405,0,0,0
373,1782580683871,0,0,0
374,1782580684987,0,0,0
375,1782580685437,0,0,0
376,1782580686352,0,0,0
377,1782580686736,0,0,0
378,1782580687618,0,0,0
379,1782580688534,0,0,0
380,1782580689266,0,0,0
381,1782580689817,0,0,0
382,1782580690716,0,0,0
383,1782580692680,0,0,0
384,1782580693081,0,0,0
385,1782580694029,0,0,0
386,1782580694646,0,0,0
387,1782580695561,0,0,0
388,1782580697144,0,0,0
389,1782580697594,0,0,0
390,1782580698126,0,0,0
391,1782580699791,0,0,0
392,1782580700940,0,0,0
393,1782580702189,0,0,0
394,1782580702938,0,0,0
395,1782580703638,0,0,0
396,1782580704170,0,0,0
397,1782580705220,0,0,0
398,1782580705636,0,0,0
399,1782580707152,0,0,0
400,1782580708200,0,0,0
401,1782580708584,0,0,0
402,1782580708683,0,0,0
403,1782580709100,0,0,0
404,1782580709732,0,0,0
405,1782580710399,0,0,0
406,1782580710815,0,0,0
407,1782580711032,0,0,0
408,1782580711365,0,0,0
409,1782580712047,0,0,0
410,1782580712497,0,0,0
411,1782580713146,0,0,0
412,1782580713313,0,0,0
413,1782580713962,0,0,0
414,1782580714362,0,0,0
415,1782580714911,0,0,0
416,1782580715328,0,0,0
417,1782580715744,0,0,0
418,1782580715861,0,0,0
419,1782580716177,0,0,0
420,1782580716560,0,0,0
421,1782580717460,0,0,0
422,1782580719358,0,0,0
423,1782580720357,0,0,0
424,1782580721340,0,0,0
425,1782580721972,0,0,0
426,1782580722405,0,0,0
427,1782580723554,0,0,0
428,1782580723987,0,0,0
429,1782580724570,0,0,0
430,1782580726185,0,0,0
431,1782580726635,0,0,0
432,1782580727351,0,0,0
433,1782580728500,0,0,0
434,1782580728933,0,0,0
435,1782580729915,0,0,0
436,1782580730348,0,0,0
437,1782580730432,0,0,0
438,1782580730882,0,0,0
439,1782580731481,0,0,0
440,1782580732597,0,0,0
441,1782580732747,0,0,0
442,1782580733113,0,0,0
443,1782580734212,0,0,0
444,1782580734778,0,0,0
445,1782580735094,0,0,0
446,1782580735777,0,0,0
447,1782580736377,0,0,0
448,1782580736843,0,0,0
449,1782580737976,0,0,0
450,1782580739175,0,0,0
451,1782580740756,0,0,0
452,1782580741672,0,0,0
453,1782580742072,0,0,0
454,1782580742489,0,0,0
455,1782580742522,0,0,0
456,1782580742938,0,0,0
457,1782580743904,0,0,0
458,1782580745453,0,0,0
459,1782580745885,0,0,0
460,1782580746835,0,0,0
461,1782580747251,0,0,0
462,1782580747717,0,0,0
463,1782580748766,0,0,0
464,1782580749399,0,0,0
465,1782580750398,0,0,0
466,1782580750981,0,0,0
467,1782580751431,0,0,0
468,1782580752580,0,0,0
469,1782580752979,0,0,0
470,1782580753962,0,0,0
471,1782580754628,0,0,0
472,1782580754962,0,0,0
473,1782580755512,0,0,0
474,1782580755961,0,0,0
475,1782580756860,0,0,0
476,1782580757510,0,0,0
477,1782580757908,0,0,0
478,1782580758425,0,0,0
479,1782580758875,0,0,0
480,1782580759524,0,0,0
481,1782580759791,0,0,0
482,1782580760374,0,0,0
483,1782580760806,0,0,0
484,1782580761456,0,0,0
485,1782580761789,0,0,0
486,1782580762355,0,0,0
487,1782580763038,0,0,0
488,1782580764104,0,0,0
489,1782580764603,0,0,0
490,1782580765004,0,0,0
491,1782580765703,0,0,0
492,1782580766435,0,0,0
493,1782580766635,0,0,0
494,1782580766951,0,0,0
495,1782580767667,0,0,0
496,1782580768116,0,0,0
497,1782580768766,0,0,0
498,1782580769033,0,0,0
499,1782580769649,0,0,0
500,1782580770648,0,0,0
501,1782580771614,0,0,0
502,1782580772863,0,0,0
503,1782580774678,0,0,0
504,1782580775111,0,0,0
505,1782580776160,0,0,0
506,1782580776393,0,0,0
507,1782580776626,0,0,0
508,1782580777658,0,0,0
509,1782580779174,0,0,0
510,1782580779657,0,0,0
511,1782580780240,0,0,0
512,1782580781805,0,0,0
513,1782580782921,0,0,0
514,1782580784569,0,0,0
515,1782580785235,0,0,0
516,1782580785618,0,0,0
517,1782580786201,0,0,0
518,1782580787184,0,0,0
519,1782580787767,0,0,0
520,1782580788216,0,0,0
521,1782580788449,0,0,0
522,1782580788749,0,0,0
523,1782580790125,0,0,0
524,1782580790482,0,0,0
525,1782580790831,0,0,0
526,1782580792131,0,0,0
527,1782580793129,0,0,0
528,1782580793645,0,0,0
529,1782580794694,0,0,0
530,1782580795094,0,0,0
531,1782580795993,0,0,0
532,1782580796563,0,0,0
533,1782580796962,0,0,0
534,1782580799124,0,0,0
535,1782580799490,0,0,0
536,1782580800074,0,0,0
537,1782580801339,0,0,0
538,1782580802272,0,0,0
539,1782580802704,0,0,0
540,1782580802987,0,0,0
541,1782580803220,0,0,0
542,1782580803870,0,0,0
543,1782580804320,0,0,0
544,1782580805219,0,0,0
545,1782580805818,0,0,0
546,1782580806467,0,0,0
547,1782580806884,0,0,0
548,1782580807567,0,0,0
549,1782580808083,0,0,0
550,1782580808483,0,0,0
551,1782580809182,0,0,0
552,1782580810747,0,0,0
553,1782580811796,0,0,0
554,1782580813778,0,0,0
555,1782580814361,0,0,0
556,1782580814827,0,0,0
557,1782580815060,0,0,0
558,1782580815344,0,0,0
559,1782580815993,0,0,0
560,1782580816410,0,0,0
561,1782580817059,0,0,0
562,1782580817392,0,0,0
563,1782580817992,0,0,0
564,1782580818591,0,0,0
565,1782580819023,0,0,0
566,1782580820523,0,0,0
567,1782580820972,0,0,0
568,1782580821954,0,0,0
569,1782580822471,0,0,0
570,1782580823554,0,0,0
571,1782580824452,0,0,0
572,1782580825285,0,0,0
573,1782580825718,0,0,0
574,1782580826951,0,0,0
575,1782580827900,0,0,0
576,1782580828266,0,0,0
577,1782580828882,0,0,0
578,1782580829299,0,0,0
579,1782580829632,0,0,0
580,1782580829732,0,0,0
581,1782580830165,0,0,0
582,1782580830747,0,0,0
583,1782580831797,0,0,0
584,1782580832329,0,0,0
585,1782580832762,0,0,0
586,1782580833378,0,0,0
587,1782580836392,0,0,0
588,1782580836892,0,0,0
589,1782580837292,0,0,0
590,1782580837842,0,0,0
591,1782580838324,0,0,0
592,1782580838907,0,0,0
593,1782580839840,0,0,0
594,1782580840239,0,0,0
595,1782580840789,0,0,0
596,1782580841239,0,0,0
597,1782580841805,0,0,0
598,1782580842754,0,0,0
599,1782580843886,0,0,0
600,1782580844152,0,0,0
601,1782580844437,0,0,0
602,1782580845068,0,0,0
603,1782580845485,0,0,0
604,1782580846051,0,0,0
605,1782580846334,0,0,0
606,1782580846983,0,0,0
607,1782580848033,0,0,0
608,1782580848451,0,0,0
609,1782580849581,0,0,0
610,1782580849998,0,0,0
611,1782580850597,0,0,0
612,1782580851396,0,0,0
613,1782580852912,0,0,0
614,1782580854361,0,0,0
615,1782580854811,0,0,0
616,1782580855376,0,0,0
617,1782580855826,0,0,0
618,1782580856109,0,0,0
619,1782580856643,0,0,0
620,1782580857641,0,0,0
621,1782580899091,0,0,0
622,1782580899224,0,0,0
623,1782580900025,0,0,0
624,1782580900810,0,0,0
625,1782580901589,0,0,0
626,1782580903788,0,0,0
627,1782580904154,0,0,0
628,1782580904420,0,0,0
629,1782580904921,0,0,0
630,1782580905286,0,0,0
631,1782580905603,0,0,0
632,1782580906003,0,0,0
633,1782580906220,0,0,0
634,1782580906585,0,0,0
635,1782580907352,0,0,0
636,1782580907768,0,0,0
637,1782580908068,0,0,0
638,1782580908650,0,0,0
639,1782580911231,0,0,0
640,1782580911648,0,0,0
641,1782580911964,0,0,0
642,1782580912497,0,0,0
643,1782580912797,0,0,0
644,1782581234841,0,0,0
645,1782581235190,0,0,0
646,1782581235523,0,0,0
647,1782581237039,0,0,0
648,1782581237505,0,0,0
649,1782581238071,0,0,0
650,1782581238487,0,0,0
651,1782581238871,0,0,0
652,1782581238971,0,0,0
653,1782581239986,0,0,0
654,1782581240369,1536,2304,0
655,1782581241002,0,0,0
656,1782581241868,0,0,0
657,1782581242269,0,0,0
658,1782581243184,0,0,0
659,1782581243650,0,0,0
660,1782581244499,0,0,0
661,1782581245398,0,0,0
662,1782581246198,0,0,0
663,1782581246314,0,0,0
664,1782581246714,0,0,0
665,1782581247663,0,0,0
666,1782581248279,0,0,0
667,1782581249195,0,0,0
668,1782581250277,0,0,0
669,1782581251226,0,0,0
670,1782581251810,0,0,0
671,1782581252259,0,0,0
672,1782581252909,0,0,0
673,1782581253342,0,0,0
674,1782581253492,0,0,0
675,1782581253808,0,0,0
676,1782581254441,0,0,0
677,1782581254841,0,0,0
678,1782581255440,0,0,0
679,1782581256305,0,0,0
680,1782581256772,0,0,0
681,1782581258420,0,0,0
682,1782581259370,0,0,0
683,1782581259953,0,0,0
684,1782581260419,0,0,0
685,1782581260619,0,0,0
686,1782581260919,0,0,0
687,1782581262018,0,0,0
688,1782581262600,0,0,0
689,1782581262984,0,0,0
690,1782581263616,0,0,0
691,1782581264249,0,0,0
692,1782581264649,0,0,0
693,1782581265298,0,0,0
694,1782581266181,0,0,0
695,1782581266597,0,0,0
696,1782581267180,0,0,0
697,1782581268079,0,0,0
698,1782581269045,0,0,0
699,1782581271293,0,0,0
700,1782581271659,0,0,0
701,1782581273391,0,0,0
702,1782581273841,0,0,0
703,1782581274790,0,0,0
704,1782581275157,0,0,0
705,1782581275706,0,0,0
706,1782581276722,0,0,0
707,1782581278221,0,0,0
708,1782581278686,0,0,0
709,1782581279636,0,0,0
710,1782581280019,0,0,0
711,1782581280169,0,0,0
712,1782581281218,0,0,0
713,1782581282250,0,0,0
714,1782581282800,0,0,0
715,1782581283216,0,0,0
716,1782581283833,0,0,0
717,1782581284249,1536,0,0
718,1782581285414,0,0,0
719,1782581286447,0,0,0
720,1782581288046,0,0,0
721,1782581289045,0,0,0
722,1782581290061,0,0,0
723,1782581290710,0,0,0
724,1782581291126,0,0,0
725,1782581291676,0,0,0
726,1782581292092,0,0,0
727,1782581292725,0,0,0
728,1782581293324,0,12288,0
729,1782581294441,0,0,0
730,1782581294590,0,0,0
731,1782581294973,0,0,0
732,1782581295922,0,0,0
733,1782581297188,0,0,0
734,1782581298170,0,0,0
735,1782581299136,0,0,0
736,1782581300036,0,0,0
737,1782581300435,0,0,0
738,1782581301052,0,0,0
739,1782581302683,0,0,0
740,1782581303785,0,0,0
741,1782581304399,0,0,0
742,1782581305381,0,0,0
743,1782581306413,0,0,0
744,1782581306663,0,0,0
745,1782581306898,0,0,0
746,1782581307929,0,0,0
747,1782581308329,0,0,0
748,1782581309544,0,0,0
749,1782581310211,0,0,0
750,1782581310960,0,0,0
751,1782581311610,0,0,0
752,1782581311992,0,0,0
753,1782581312559,0,0,0
754,1782581313607,0,0,0
755,1782581313907,0,0,0
756,1782581314141,0,0,0
757,1782581314923,0,0,0
758,1782581316007,0,0,0
759,1782581316339,0,0,0
760,1782581316522,0,0,0
761,1782581316955,0,0,0
762,1782581317587,0,0,0
763,1782581318553,0,0,0
764,1782581319119,0,2304,0
765,1782581319554,0,0,0
766,1782581320235,0,0,0
767,1782581320901,0,0,0
768,1782581321800,0,0,0
769,1782581322217,0,0,0
770,1782581322749,0,0,0
771,1782581323183,0,0,0
772,1782581323566,0,0,0
773,1782581323665,0,0,0
774,1782581324015,0,0,0
775,1782581324948,0,0,0
776,1782581325414,0,0,0
777,1782581326863,0,0,0
778,1782581327879,0,0,0
779,1782581328362,0,0,0
780,1782581328478,0,0,0
781,1782581328795,0,0,0
782,1782581329810,0,0,0
783,1782581331776,0,0,0
784,1782581332408,0,0,0
785,1782581332875,0,0,0
786,1782581334058,0,0,0
787,1782581334474,0,0,0
788,1782581335023,0,0,0
789,1782581335789,0,0,0
790,1782581336005,0,0,0
