index,date,ERROR_SUM_S4,ERROR_SUM_S5,ERROR_SUM_S6
0,1782580170236,0,0,0
1,1782580404323,0,0,0
2,1782580404822,0,0,0
3,1782580405322,0,0,0
4,1782580405872,0,0,0
5,1782580406788,0,0,0
6,1782580407337,0,0,0
7,1782580407804,0,0,0
8,1782580407871,0,0,0
9,1782580408952,0,0,0
10,1782580410068,0,0,0
11,1782580410618,0,0,0
12,1782580411467,0,0,0
13,1782580411867,0,0,0
14,1782580412450,0,0,0
15,1782580413399,0,0,0
16,1782580413799,0,0,0
17,1782580414248,0,0,0
18,1782580414282,0,0,0
19,1782580415314,0,0,0
20,1782580415864,0,0,0
21,1782580416614,0,0,0
22,1782580417063,0,0,0
23,1782580417646,0,0,0
24,1782580418095,0,0,0
25,1782580419044,0,0,0
26,1782580419127,0,0,0
27,1782580420094,0,0,0
28,1782580420678,0,0,0
29,1782580421042,0,0,0
30,1782580422125,0,0,0
31,1782580422575,0,0,0
32,1782580423607,0,0,0
33,1782580424140,0,0,0
34,1782580424724,0,0,0
35,1782580426254,0,0,0
36,1782580426771,0,0,0
37,1782580427454,0,0,0
38,1782580429037,0,0,0
39,1782580429436,0,0,0
40,1782580430085,0,0,0
41,1782580434065,0,0,0
42,1782580435696,0,0,0
43,1782580435746,0,0,0
44,1782580436248,0,0,0
45,1782580436829,0,0,0
46,1782580438228,0,0,0
47,1782580438827,0,0,0
48,1782580439327,0,0,0
49,1782580440327,0,0,0
50,1782580441227,0,0,0
51,1782580441725,0,0,0
52,1782580444340,0,0,0
53,1782580445439,0,0,0
54,1782580445922,0,0,0
55,1782580446537,0,0,0
56,1782580446987,0,0,0
57,1782580448170,0,0,0
58,1782580450202,0,0,0
59,1782580451283,0,0,0
60,1782580451916,0,0,0
61,1782580452849,0,0,0
62,1782580453499,0,0,0
63,1782580454131,0,0,0
64,1782580456096,0,0,0
65,1782580456546,0,0,0
66,1782580457696,0,0,0
67,1782580458177,0,0,0
68,1782580459776,0,0,0
69,1782580460343,0,0,0
70,1782580460759,0,0,0
71,1782580461375,0,0,0
72,1782580462391,0,0,0
73,1782580463406,0,0,0
74,1782580463606,0,0,0
75,1782580464140,0,0,0
76,1782580464988,0,0,0
77,1782580465937,0,0,0
78,1782580466520,0,0,0
79,1782580467003,0,0,0
80,1782580467420,0,0,0
81,1782580468353,0,0,0
82,1782580468835,0,0,0
83,1782580470251,0,0,0
84,1782580470717,0,0,0
85,1782580471166,0,0,0
86,1782580472082,0,0,0
87,1782580472565,0,0,0
88,1782580473183,0,0,0
89,1782580473664,0,0,0
90,1782580473698,0,0,0
91,1782580474548,0,0,0
92,1782580475081,0,0,0
93,1782580475646,0,0,0
94,1782580476196,0,0,0
95,1782580477012,0,0,0
96,1782580477462,0,0,0
97,1782580477978,0,0,0
98,1782580478494,0,0,0
99,1782580478527,0,0,0
100,1782580479426,0,0,0
101,1782580479926,0,0,0
102,1782580480376,0,12288,16384
103,1782580480376,0,0,0
104,1782580480459,0,0,0
105,1782580480992,0,0,0
106,1782580481575,0,0,0
107,1782580482124,0,0,0
108,1782580482624,0,0,0
109,1782580483123,0,0,0
110,1782580484139,0,0,0
111,1782580484689,0,0,0
112,1782580485205,0,0,0
113,1782580485755,0,0,0
114,1782580487353,0,0,0
115,1782580487886,0,0,0
116,1782580488919,0,0,0
117,1782580489468,0,0,0
118,1782580490001,0,0,0
119,1782580490101,0,0,0
120,1782580490667,0,0,0
121,1782580491699,0,0,0
122,1782580492699,0,0,0
123,1782580492732,0,0,0
124,1782580493232,0,0,0
125,1782580493698,0,0,0
126,1782580495096,0,0,0
127,1782580495629,0,0,0
128,1782580496029,0,0,0
129,1782580496562,0,0,0
130,1782580497994,0,0,0
131,1782580499359,0,0,0
132,1782580499776,0,0,0
133,1782580500442,0,0,0
134,1782580501241,0,0,0
135,1782580501774,0,0,0
136,1782580503689,0,0,0
137,1782580504988,0,0,0
138,1782580506487,0,0,0
139,1782580506986,0,0,0
140,1782580507569,0,0,0
141,1782580508435,0,0,0
142,1782580508968,0,0,0
143,1782580510034,0,0,0
144,1782580510450,0,0,0
145,1782580511066,0,0,0
146,1782580512182,0,0,0
147,1782580513081,0,0,0
148,1782580514164,0,0,0
149,1782580515712,0,0,0
150,1782580516745,0,0,0
151,1782580517944,0,0,0
152,1782580518377,0,0,0
153,1782580518944,0,0,0
154,1782580519410,0,0,0
155,1782580520492,0,0,0
156,1782580520958,0,0,0
157,1782580521541,0,0,0
158,1782580522024,0,0,0
159,1782580522873,0,0,0
160,1782580523306,0,0,0
161,1782580523340,0,0,0
162,1782580525272,0,0,0
163,1782580526221,0,0,0
164,1782580526720,0,0,0
165,1782580528152,0,0,0
166,1782580528668,0,0,0
167,1782580530218,0,0,0
168,1782580531199,0,0,0
169,1782580532832,0,0,0
170,1782580533331,0,0,0
171,1782580535529,0,0,0
172,1782580536578,0,0,0
173,1782580537394,0,0,0
174,1782580537961,0,0,0
175,1782580538427,0,0,0
176,1782580538959,0,0,0
177,1782580539825,0,0,0
178,1782580540375,0,0,0
179,1782580542323,0,0,0
180,1782580542873,0,0,0
181,1782580543439,0,0,0
182,1782580544005,0,0,0
183,1782580544505,0,0,0
184,1782580545004,0,0,0
185,1782580545537,0,0,0
186,1782580546053,0,0,0
187,1782580547154,0,0,0
188,1782580547602,0,0,0
189,1782580548219,0,0,0
190,1782580548635,0,0,0
191,1782580550050,0,0,0
192,1782580550600,0,0,0
193,1782580551882,0,0,0
194,1782580552232,0,0,0
195,1782580552765,0,0,0
196,1782580553714,0,0,0
197,1782580554163,0,0,0
198,1782580554696,0,0,0
199,1782580555246,0,0,0
200,1782580555797,0,0,0
201,1782580556779,0,0,0
202,1782580557329,0,0,0
203,1782580557828,0,0,0
204,1782580558378,0,0,0
205,1782580558878,0,0,0
206,1782580559360,0,0,0
207,1782580559910,0,0,0
208,1782580560459,0,0,0
209,1782580561493,0,0,0
210,1782580562025,0,0,0
211,1782580562525,0,0,0
212,1782580563057,0,0,0
213,1782580564640,0,0,0
214,1782580565223,0,0,0
215,1782580565805,0,0,0
216,1782580566272,0,0,0
217,1782580567304,0,0,0
218,1782580567853,0,0,0
219,1782580568936,0,0,0
220,1782580569502,0,0,0
221,1782580570568,0,0,0
222,1782580571018,0,0,0
223,1782580571584,0,0,0
224,1782580572034,0,0,0
225,1782580572585,0,0,0
226,1782580573666,0,0,0
227,1782580574232,0,0,0
228,1782580574764,0,0,0
229,1782580576197,0,0,0
230,1782580576696,0,0,0
231,1782580577179,0,0,0
232,1782580577679,0,0,0
233,1782580579061,0,0,0
234,1782580579510,0,0,0
235,1782580579960,0,0,0
236,1782580580799,0,0,0
237,1782580581359,0,0,0
238,1782580582508,0,0,0
239,1782580583474,0,0,0
240,1782580584540,0,0,0
241,1782580585122,0,0,0
242,1782580585672,0,0,0
243,1782580586104,0,0,0
244,1782580587106,0,0,0
245,1782580588103,0,0,0
246,1782580589119,0,0,0
247,1782580590767,0,0,0
248,1782580591767,0,0,0
249,1782580593647,0,0,0
250,1782580595246,0,0,0
251,1782580596378,0,0,0
252,1782580596928,0,0,0
253,1782580598476,0,0,0
254,1782580598927,0,0,0
255,1782580598976,0,0,0
256,1782580599525,0,0,0
257,1782580600475,0,0,0
258,1782580601041,0,0,0
259,1782580601458,0,0,0
260,1782580602973,0,0,0
261,1782580603572,0,0,0
262,1782580604021,0,0,0
263,1782580605004,0,0,0
264,1782580605454,0,0,0
265,1782580605987,0,0,0
266,1782580606420,0,0,0
267,1782580606953,0,0,0
268,1782580607386,0,0,0
269,1782580608368,0,0,0
270,1782580608785,0,0,0
271,1782580609234,0,0,0
272,1782580610716,0,0,0
273,1782580611149,0,0,0
274,1782580611749,0,0,0
275,1782580612215,0,0,0
276,1782580614014,0,0,0
277,1782580615962,0,0,0
278,1782580616428,0,0,0
279,1782580616861,0,0,0
280,1782580617411,0,0,0
281,1782580617960,0,0,0
282,1782580619509,0,0,0
283,1782580620091,0,0,0
284,1782580620658,0,0,0
285,1782580622074,0,0,0
286,1782580623072,0,0,0
287,1782580623606,0,0,0
288,1782580624504,0,0,0
289,1782580625087,0,0,0
290,1782580625587,0,0,0
291,1782580626203,0,0,0
292,1782580626719,0,0,0
