index,date,ENERGY_R_MOTOR,OVERLOAD_R_MOTOR,TEMPERATURE1_R,TEMPERATURE2_R
246,1782580592184,0,0,388,0
247,1782580592449,0,0,388,0
248,1782580593032,0,0,388,0
249,1782580594097,0,0,402,0
250,1782580594715,0,0,402,0
251,1782580595779,0,0,414,0
252,1782580596412,0,0,414,0
253,1782580597977,0,0,424,0
254,1782580598360,0,0,424,0
255,1782580599342,0,0,424,0
256,1782580599958,0,0,433,0
257,1782580600875,0,0,433,0
258,1782580601990,0,0,441,0
259,1782580602174,0,0,441,0
260,1782580602506,0,0,441,0
261,1782580602939,0,0,441,0
262,1782580603505,0,0,441,0
263,1782580606437,0,0,453,0
264,1782580606819,0,0,453,0
265,1782580607003,0,0,453,0
266,1782580607719,0,0,453,0
267,1782580608301,0,0,457,0
268,1782580608685,0,0,1481,0
269,1782580609634,0,0,457,0
270,1782580609950,0,0,461,0
271,1782580610899,0,0,461,0
272,1782580612431,0,0,465,0
273,1782580613131,0,0,465,0
274,1782580613581,0,0,465,0
275,1782580614148,0,0,467,0
276,1782580614746,0,0,467,0
277,1782580615196,0,0,467,0
278,1782580615762,0,0,469,0
279,1782580617827,0,0,471,0
280,1782580618443,0,0,471,0
281,1782580619410,0,0,471,0
282,1782580620108,0,0,473,0
283,1782580621124,0,0,473,0
284,1782580621507,0,0,473,0
285,1782580621608,0,0,473,0
286,1782580622057,0,0,475,0
287,1782580622673,0,0,475,0
288,1782580623655,0,0,477,0
289,1782580624538,0,0,477,0
290,1782580624971,0,0,477,0
291,1782580627218,0,0,479,0
292,1782580627884,0,0,481,0
293,1782580628301,0,0,481,0
294,1782580629833,0,0,483,0
295,1782580631149,0,0,483,0
296,1782580631765,0,0,483,0
297,1782580633063,0,0,483,0
298,1782580633463,0,0,483,0
299,1782580633597,0,0,483,0
300,1782580634296,0,0,483,0
301,1782580635229,0,0,483,0
302,1782580635595,0,0,483,0
303,1782580636145,0,0,484,0
304,1782580637394,0,0,484,0
305,1782580639375,0,0,485,0
306,1782580640358,0,0,485,0
307,1782580640790,0,0,485,0
308,1782580640957,0,0,485,0
309,1782580641290,0,0,485,0
310,1782580641873,0,0,485,0
311,1782580642339,0,0,485,0
312,1782580642955,0,0,485,0
313,1782580643238,0,0,485,0
314,1782580643905,0,0,485,0
315,1782580644920,0,0,485,0
316,1782580646519,0,0,485,0
317,1782580647152,0,0,485,0
318,1782580647585,0,0,485,0
319,1782580649117,0,0,485,0
320,1782580649750,0,0,485,0
321,1782580650168,0,0,485,0
322,1782580650599,0,0,485,0
323,1782580650682,0,0,485,0
324,1782580651698,0,0,485,0
325,1782580652930,0,0,485,0
326,1782580653064,0,0,485,0
327,1782580653431,0,0,485,0
328,1782580654063,0,0,486,0
329,1782580655145,0,0,486,0
330,1782580655428,0,0,486,0
331,1782580655645,0,0,486,0
332,1782580656677,0,0,487,0
333,1782580658642,0,0,487,0
334,1782580659008,0,0,487,0
335,1782580659924,0,0,487,0
336,1782580660124,0,0,487,0
337,1782580660773,0,0,487,0
338,1782580662156,0,0,487,0
339,1782580663039,0,0,487,0
340,1782580663988,0,0,487,0
341,1782580665888,0,0,487,0
342,1782580666935,0,0,487,0
343,1782580668484,0,0,487,0
344,1782580669500,0,0,487,0
345,1782580669783,0,0,487,0
346,1782580670432,0,0,487,0
347,1782580671482,0,0,487,0
348,1782580673031,0,0,487,0
349,1782580673463,0,0,487,0
350,1782580674129,0,0,487,0
351,1782580675678,0,0,487,0
352,1782580676777,0,0,487,0
353,1782580677144,0,0,487,0
354,1782580677277,0,0,487,0
355,1782580678409,0,0,487,0
356,1782580678975,0,0,487,0
357,1782580679591,0,0,487,0
358,1782580679957,0,0,487,0
359,1782580680607,0,0,487,0
360,1782580681340,0,0,487,0
361,1782580682122,0,0,487,0
362,1782580683006,0,0,487,0
363,1782580683672,0,0,487,0
364,1782580684038,0,0,487,0
365,1782580684439,0,0,487,0
366,1782580684503,0,0,487,0
367,1782580685653,0,0,487,0
368,1782580687768,0,0,487,0
369,1782580689118,0,0,487,0
370,1782580689651,0,0,487,0
371,1782580690034,0,0,487,0
372,1782580690965,0,0,487,0
373,1782580691433,0,0,487,0
374,1782580691698,0,0,487,0
375,1782580691915,0,0,487,0
376,1782580692880,0,0,487,0
377,1782580693863,0,0,487,0
378,1782580694829,0,0,487,0
379,1782580695829,0,0,487,0
380,1782580696794,0,0,487,0
381,1782580697410,0,0,487,0
382,1782580697810,0,0,487,0
383,1782580698459,0,0,487,0
384,1782580698909,0,0,487,0
385,1782580699042,0,0,487,0
386,1782580699425,0,0,487,0
387,1782580700074,0,0,487,0
388,1782580700724,0,0,487,0
389,1782580701206,0,0,487,0
390,1782580701356,0,0,487,0
391,1782580701739,0,0,487,0
392,1782580702505,0,0,487,0
393,1782580703238,0,0,487,0
394,1782580704404,0,0,487,0
395,1782580704853,0,0,487,0
396,1782580705436,0,0,487,0
397,1782580705852,0,0,487,0
398,1782580706219,0,0,487,0
399,1782580706319,0,0,487,0
400,1782580707351,0,0,487,0
401,1782580708400,0,0,487,0
402,1782580709333,0,0,487,0
403,1782580710033,0,0,487,0
404,1782580711664,0,0,487,0
405,1782580714179,0,0,487,0
406,1782580714579,0,0,487,0
407,1782580715478,0,0,487,0
408,1782580716344,0,0,487,0
409,1782580716793,0,0,487,0
410,1782580717726,0,0,487,0
411,1782580718342,0,0,487,0
412,1782580718658,0,0,487,0
413,1782580719624,0,0,487,0
414,1782580719990,0,0,487,0
415,1782580721572,0,0,487,0
416,1782580724253,0,0,487,0
417,1782580725569,0,0,487,0
418,1782580725836,0,0,487,0
419,1782580727618,0,0,487,0
420,1782580729183,0,0,487,0
421,1782580730132,0,0,487,0
422,1782580730682,0,0,487,0
423,1782580731114,0,0,487,0
424,1782580731747,0,0,487,0
425,1782580733363,0,0,487,0
426,1782580734445,0,0,487,0
427,1782580736028,0,0,487,0
428,1782580737076,0,0,487,0
429,1782580738275,0,0,487,0
430,1782580739374,0,0,487,0
431,1782580740257,0,0,487,0
432,1782580740989,0,0,487,0
433,1782580742272,0,0,487,0
434,1782580744137,0,0,487,0
435,1782580745036,0,0,487,0
436,1782580746102,0,0,487,0
437,1782580747068,0,0,487,0
438,1782580747950,0,0,487,0
439,1782580748999,0,0,487,0
440,1782580750615,0,0,487,0
441,1782580751681,0,0,487,0
442,1782580752264,0,0,487,0
443,1782580753179,0,0,487,0
444,1782580754461,0,0,487,0
445,1782580755161,0,0,487,0
446,1782580756160,0,0,486,0
447,1782580757676,0,0,486,0
448,1782580758108,0,0,486,0
449,1782580759108,0,0,486,0
450,1782580759341,0,0,486,0
451,1782580759591,0,0,486,0
452,1782580760040,0,0,486,0
453,1782580760624,0,0,486,0
454,1782580762188,0,0,486,0
455,1782580762638,0,0,486,0
456,1782580763304,0,0,486,0
457,1782580763937,0,0,486,0
458,1782580764836,0,0,486,0
459,1782580765985,0,0,486,0
460,1782580767251,0,0,486,0
461,1782580768316,0,0,486,0
462,1782580769866,0,0,486,0
463,1782580770831,0,0,486,0
464,1782580771231,0,0,486,0
465,1782580771447,0,0,486,0
466,1782580772098,0,0,486,0
467,1782580773046,0,0,486,0
468,1782580774927,0,0,485,0
469,1782580775311,0,0,485,0
470,1782580775977,0,0,485,0
471,1782580776210,0,0,485,0
472,1782580776860,0,0,485,0
473,1782580777908,0,0,485,0
474,1782580779424,0,0,485,0
475,1782580779890,0,0,485,0
476,1782580780473,0,0,485,0
477,1782580780923,0,0,485,0
478,1782580781206,0,0,485,0
479,1782580781455,0,0,485,0
480,1782580782055,0,0,485,0
481,1782580783221,0,0,485,0
482,1782580783704,0,0,485,0
483,1782580784369,0,0,485,0
484,1782580785402,0,0,485,0
485,1782580785868,0,0,485,0
486,1782580786020,0,0,485,0
487,1782580786402,0,0,485,0
488,1782580787400,0,0,485,0
489,1782580788966,0,0,485,0
490,1782580790125,0,0,485,0
491,1782580791297,0,0,485,0
492,1782580792380,0,0,485,0
493,1782580793912,0,0,485,0
494,1782580794294,0,0,485,0
495,1782580794927,0,0,485,0
496,1782580795826,0,0,485,0
497,1782580797205,0,0,485,0
498,1782580798391,0,0,485,0
499,1782580799324,0,0,485,0
500,1782580799723,0,0,485,0
501,1782580801556,0,0,485,0
502,1782580802771,0,0,486,0
503,1782580804086,0,0,487,0
504,1782580804536,0,0,487,0
505,1782580806101,0,0,489,0
506,1782580806751,0,0,489,0
507,1782580807201,0,0,489,0
508,1782580808800,0,0,489,0
509,1782580809399,0,0,489,0
510,1782580810997,0,0,489,0
511,1782580812063,0,0,490,0
512,1782580812463,0,0,490,0
513,1782580812646,0,0,490,0
514,1782580812979,0,0,490,0
515,1782580813595,0,0,490,0
516,1782580813995,0,0,490,0
517,1782580814611,0,0,490,0
518,1782580815610,0,0,490,0
519,1782580816659,0,0,490,0
520,1782580817225,0,0,490,0
521,1782580817808,0,0,492,0
522,1782580818225,0,0,492,0
523,1782580818841,0,0,492,0
524,1782580819274,0,0,492,0
525,1782580820190,0,0,493,0
526,1782580820789,0,0,493,0
527,1782580821205,0,0,493,0
528,1782580821772,0,0,494,0
529,1782580822171,0,0,494,0
530,1782580822704,0,0,494,0
531,1782580823354,0,0,494,0
532,1782580823753,0,0,494,0
533,1782580824153,0,0,495,0
534,1782580824919,0,0,495,0
535,1782580825918,0,0,496,0
536,1782580828116,0,0,497,0
537,1782580829116,0,0,497,0
538,1782580829448,0,0,497,0
539,1782580830398,0,0,498,0
540,1782580830997,0,0,498,0
541,1782580832978,0,0,498,0
542,1782580833612,0,0,498,0
543,1782580834011,0,0,499,0
544,1782580834427,0,0,499,0
545,1782580834527,0,0,499,0
546,1782580835543,0,0,499,0
547,1782580836575,0,0,499,0
548,1782580837525,0,0,499,0
549,1782580838507,0,0,499,0
550,1782580840072,0,0,499,0
551,1782580840489,0,0,499,0
552,1782580841038,0,0,499,0
553,1782580841472,0,0,499,0
554,1782580841622,0,0,499,0
555,1782580841938,0,0,499,0
556,1782580843003,0,0,499,0
557,1782580843703,0,0,499,0
558,1782580843986,0,0,499,0
559,1782580844236,0,0,499,0
560,1782580844703,0,0,499,0
561,1782580845318,0,0,499,0
562,1782580845734,0,0,499,0
563,1782580847183,0,0,499,0
564,1782580848182,0,0,499,0
565,1782580848682,0,0,499,0
566,1782580848965,0,0,499,0
567,1782580849215,0,0,499,0
568,1782580850264,0,0,499,0
569,1782580850813,0,0,499,0
570,1782580851247,0,0,499,0
571,1782580851763,0,0,499,0
572,1782580852163,0,0,499,0
573,1782580852745,0,0,499,0
574,1782580853811,0,0,499,0
575,1782580853994,0,0,499,0
576,1782580855043,0,0,499,0
577,1782580855960,0,0,499,0
578,1782580856909,0,0,499,0
579,1782580898908,0,0,0,0
580,1782580899724,0,0,0,0
581,1782580900541,0,0,0,0
582,1782580901323,0,0,0,0
583,1782580901389,0,0,0,0
584,1782580902273,0,0,0,0
585,1782580902555,0,0,0,0
586,1782580902905,0,0,0,0
587,1782580906052,0,0,0,0
588,1782580906385,0,0,0,0
589,1782580906719,0,0,0,0
590,1782580907052,0,0,0,0
591,1782580907550,0,0,0,0
592,1782580907834,0,0,0,0
593,1782580908101,0,0,0,0
594,1782580908468,0,0,0,0
595,1782580908767,0,0,0,0
596,1782580909133,0,0,0,0
597,1782580909682,0,0,0,0
598,1782580910001,0,0,0,0
599,1782580911780,0,0,0,0
600,1782580912615,0,0,0,0
601,1782580912980,0,0,0,0
602,1782580913330,0,0,0,0
603,1782581234274,0,0,220,0
604,1782581235724,0,0,264,0
605,1782581236123,0,0,264,0
606,1782581236672,0,0,264,0
607,1782581237672,0,0,301,0
608,1782581238671,0,0,301,0
609,1782581239636,0,0,332,0
610,1782581240669,0,0,332,0
611,1782581241568,0,0,332,0
612,1782581242117,0,0,358,0
613,1782581242451,0,0,358,0
614,1782581242884,0,0,358,0
615,1782581243416,0,0,358,0
616,1782581244732,0,0,379,0
617,1782581245648,0,0,396,0
618,1782581246048,0,0,396,0
619,1782581246481,0,0,396,0
620,1782581246848,0,0,396,0
621,1782581247913,0,0,411,0
622,1782581248812,0,0,411,0
623,1782581249412,0,0,411,0
624,1782581249894,0,0,423,0
625,1782581250494,0,0,423,0
626,1782581250927,0,0,423,0
627,1782581251044,0,0,423,0
628,1782581251443,0,0,423,0
629,1782581252093,0,0,433,0
630,1782581252476,0,0,433,0
631,1782581253158,0,0,433,0
632,1782581253641,0,0,441,0
633,1782581254024,0,0,441,0
634,1782581254674,0,0,441,0
635,1782581255057,0,0,441,0
636,1782581256939,0,0,448,0
637,1782581257604,0,0,454,0
638,1782581257954,0,0,454,0
639,1782581258222,0,0,454,0
640,1782581258537,0,0,454,0
641,1782581259586,0,0,459,0
642,1782581261152,0,0,459,0
643,1782581262217,0,0,463,0
644,1782581263866,0,0,467,0
645,1782581264898,0,0,467,0
646,1782581266364,0,0,470,0
647,1782581267414,0,0,470,0
648,1782581267813,0,0,472,0
649,1782581268279,0,0,472,0
650,1782581268712,0,0,472,0
651,1782581269262,0,0,472,0
652,1782581269678,0,0,474,0
653,1782581271909,0,0,476,0
654,1782581274074,0,0,478,0
655,1782581274990,0,0,478,0
656,1782581275540,0,0,480,0
657,1782581275956,0,0,480,0
658,1782581276922,0,0,480,0
659,1782581277671,0,0,480,0
660,1782581277871,0,0,482,0
661,1782581278903,0,0,482,0
662,1782581279853,0,0,484,0
663,1782581280419,0,0,484,0
664,1782581280819,0,0,484,0
665,1782581281435,0,0,484,0
666,1782581283416,0,0,486,0
667,1782581284016,0,0,488,0
668,1782581285065,0,0,488,0
669,1782581285648,0,0,489,0
670,1782581286680,0,0,489,0
671,1782581287363,0,0,489,0
672,1782581288296,0,0,490,0
673,1782581289328,0,0,490,0
674,1782581289644,0,0,491,0
675,1782581290277,0,0,491,0
676,1782581290893,0,0,491,0
677,1782581291326,0,0,491,0
678,1782581291926,0,0,492,0
679,1782581292492,0,0,492,0
680,1782581292925,0,0,492,0
681,1782581293575,0,0,494,0
682,1782581294224,0,0,494,0
683,1782581295173,0,0,494,0
684,1782581296173,0,0,494,0
685,1782581296523,0,0,494,0
686,1782581297021,0,0,494,0
687,1782581297388,0,0,494,0
688,1782581298786,0,0,494,0
689,1782581300651,0,0,494,0
690,1782581301351,0,0,494,0
691,1782581301918,0,0,495,0
692,1782581302950,0,0,495,0
693,1782581304032,0,0,496,0
694,1782581304216,0,0,496,0
695,1782581304566,0,0,496,0
696,1782581305631,0,0,496,0
697,1782581306498,0,0,496,0
698,1782581307096,0,0,496,0
699,1782581307563,0,0,496,0
700,1782581308528,0,0,496,0
701,1782581309761,0,0,496,0
702,1782581310543,0,0,496,0
703,1782581311226,0,0,496,0
704,1782581311744,0,0,496,0
705,1782581312191,0,0,496,0
706,1782581312809,0,0,496,0
707,1782581314423,0,0,496,0
708,1782581315123,0,0,496,0
709,1782581316155,0,0,496,0
710,1782581316755,0,0,496,0
711,1782581317787,0,0,496,0
712,1782581319353,0,0,496,0
713,1782581319802,0,0,496,0
714,1782581320519,0,0,496,0
715,1782581322034,0,0,496,0
716,1782581322433,0,0,496,0
717,1782581323416,3075,0,352,0
718,1782581324315,0,0,496,0
719,1782581325248,0,0,496,0
720,1782581325631,0,0,496,0
721,1782581326082,0,0,496,0
722,1782581326496,0,0,496,0
723,1782581327113,0,0,496,0
724,1782581328129,0,0,496,0
725,1782581329061,0,0,496,0
726,1782581329461,0,0,496,0
727,1782581330010,0,0,496,0
728,1782581330477,0,0,496,0
729,1782581331043,0,0,496,0
730,1782581331992,0,0,496,0
731,1782581332615,0,0,496,0
732,1782581333075,0,0,496,0
733,1782581333308,0,0,496,0
734,1782581333640,0,0,496,0
735,1782581334223,0,0,496,0
736,1782581334724,0,0,496,0
737,1782581335273,0,0,496,0
738,1782581335607,0,0,496,0
739,1782581336240,0,0,496,0
