index,date,LONGITUDE
0,1782580171119,0
1,1782580404889,-43.972448800000002
2,1782580405789,-43.972410600000003
3,1782580406371,-43.972376099999998
4,1782580407254,-43.972375100000001
5,1782580408170,-43.9723726
6,1782580408852,-43.972385600000003
7,1782580409757,-43.972383600000001
8,1782580411317,-43.972379599999996
9,1782580412100,-43.972374500000001
10,1782580412899,-43.972363000000001
11,1782580413566,-43.972363000000001
12,1782580414365,-43.972354799999998
13,1782580415147,-43.972369100000002
14,1782580416514,-43.972394100000002
15,1782580417429,-43.972402600000002
16,1782580419810,-43.972445999999998
17,1782580421193,-43.972449099999999
18,1782580422192,-43.972449099999999
19,1782580423708,-43.972450100000003
20,1782580424575,-43.972448800000002
21,1782580426073,-43.972450000000002
22,1782580428005,-43.972452799999999
23,1782580428703,-43.972452799999999
24,1782580429669,-43.972459299999997
25,1782580431168,-43.972459299999997
26,1782580433634,-43.972459100000002
27,1782580434548,-43.972459800000003
28,1782580435280,-43.972459800000003
29,1782580436131,-43.972459999999998
30,1782580437795,-43.972455500000002
31,1782580439427,-43.9724565
32,1782580440892,-43.9724565
33,1782580441791,-43.972453600000001
34,1782580443075,-43.972453799999997
35,1782580443874,-43.972453799999997
36,1782580444672,-43.972453799999997
37,1782580445238,-43.972456999999999
38,1782580448819,-43.972460300000002
39,1782580449701,-43.972461799999998
40,1782580450385,-43.972461799999998
41,1782580451233,-43.972462
42,1782580452766,-43.972459999999998
43,1782580453815,-43.972455799999999
44,1782580456230,-43.972451499999998
45,1782580457811,-43.972451499999998
46,1782580458777,-43.972451499999998
47,1782580460343,-43.9724486
48,1782580461192,-43.972449300000001
49,1782580463706,-43.972456000000001
50,1782580464405,-43.972456000000001
51,1782580465305,-43.972498999999999
52,1782580466121,-43.972507499999999
53,1782580466771,-43.972532299999997
54,1782580468319,-43.972607600000003
55,1782580470584,-43.9726833
56,1782580471899,-43.972658799999998
57,1782580472782,-43.972628800000003
58,1782580473698,-43.972545599999997
59,1782580474214,-43.972545599999997
60,1782580475146,-43.972584599999998
61,1782580476046,-43.972644000000003
62,1782580476679,-43.972674400000002
63,1782580478327,-43.972678500000001
64,1782580478960,-43.972666099999998
65,1782580479860,-43.972666099999998
66,1782580480692,-43.972540799999997
67,1782580481375,-43.972540799999997
68,1782580484739,-43.9724085
69,1782580485655,-43.972376099999998
70,1782580486271,-43.972375100000001
71,1782580487170,-43.972424799999999
72,1782580488252,-43.972484100000003
73,1782580488768,-43.972516800000001
74,1782580489801,-43.972550300000002
75,1782580490834,-43.972525599999997
76,1782580491433,-43.972442999999998
77,1782580492349,-43.972387099999999
78,1782580493781,-43.972375599999999
79,1782580496862,-43.972634300000003
80,1782580497661,-43.972634300000003
81,1782580498277,-43.972701299999997
82,1782580499077,-43.9727143
83,1782580499976,-43.972707499999999
84,1782580500625,-43.972707499999999
85,1782580501424,-43.972707499999999
86,1782580502340,-43.972558100000001
87,1782580503722,-43.972603900000003
88,1782580504622,-43.9726328
89,1782580505554,-43.9726328
90,1782580506287,-43.972722599999997
91,1782580507203,-43.9726608
92,1782580507936,-43.972628999999998
93,1782580508702,-43.972570300000001
94,1782580509667,-43.9725508
95,1782580512099,-43.972491300000002
96,1782580513681,-43.972388799999997
97,1782580514563,-43.972378499999998
98,1782580515229,-43.972373099999999
99,1782580516062,-43.972352800000003
100,1782580517061,-43.972340099999997
101,1782580518660,-43.972328099999999
102,1782580519509,-43.972325300000001
103,1782580520991,-43.972322300000002
104,1782580523273,-43.972343100000003
105,1782580524188,-43.972372499999999
106,1782580524871,-43.972399099999997
107,1782580525587,-43.972406300000003
108,1782580526420,-43.972409900000002
109,1782580527136,-43.972409900000002
110,1782580527803,-43.972414499999999
111,1782580528685,-43.972408799999997
112,1782580530167,-43.972403999999997
113,1782580531000,-43.972403999999997
114,1782580532565,-43.972400800000003
115,1782580533548,-43.9724006
116,1782580534530,-43.972403
117,1782580535129,-43.972403
118,1782580536012,-43.9724048
119,1782580536928,-43.9724048
120,1782580537478,-43.9724048
121,1782580538344,-43.9724048
122,1782580539193,-43.972412800000001
123,1782580539792,-43.972412800000001
124,1782580541691,-43.972415599999998
125,1782580542240,-43.972415599999998
126,1782580543106,-43.972411600000001
127,1782580544055,-43.972417499999999
128,1782580544622,-43.972417499999999
129,1782580545604,-43.972418599999997
130,1782580547187,-43.9724188
131,1782580548119,-43.9724255
132,1782580548868,-43.9724255
133,1782580549467,-43.9724255
134,1782580550383,-43.972431100000001
135,1782580552515,-43.972429099999999
136,1782580553331,-43.972429300000002
137,1782580553948,-43.972430299999999
138,1782580555813,-43.972429400000003
139,1782580558228,-43.972426800000001
140,1782580558828,-43.972426800000001
141,1782580559777,-43.972426800000001
142,1782580560743,-43.972426800000001
143,1782580561325,-43.972426800000001
144,1782580562291,-43.972426800000001
145,1782580563141,-43.972426800000001
146,1782580563724,-43.972426800000001
147,1782580564707,-43.972425000000001
148,1782580565672,-43.972425000000001
149,1782580566288,-43.972425000000001
150,1782580568119,-43.972425000000001
151,1782580568719,-43.972425000000001
152,1782580569735,-43.972425000000001
153,1782580571201,-43.972425000000001
154,1782580573149,-43.972425000000001
155,1782580573766,-43.972425000000001
156,1782580574664,-43.972425000000001
157,1782580576164,-43.972425000000001
158,1782580577046,-43.972425000000001
159,1782580577912,-43.972425000000001
160,1782580578378,-43.972425000000001
161,1782580579294,-43.972425000000001
162,1782580580094,-43.972425000000001
163,1782580581509,-43.972425000000001
164,1782580582425,-43.972425000000001
165,1782580583107,-43.972425000000001
166,1782580583990,-43.972425000000001
167,1782580585539,-43.972425000000001
168,1782580586488,-43.972425000000001
169,1782580587403,-43.972425000000001
170,1782580588836,-43.972425000000001
171,1782580589784,-43.972425000000001
172,1782580590402,-43.972425000000001
173,1782580592200,-43.972431800000003
174,1782580592718,-43.972431800000003
175,1782580593581,-43.972431800000003
176,1782580594563,-43.972431800000003
177,1782580595096,-43.972528599999997
178,1782580596230,-43.972550400000003
179,1782580597144,-43.972615300000001
180,1782580597727,-43.972644299999999
181,1782580598593,-43.972686099999997
182,1782580599492,-43.972723299999998
183,1782580601024,-43.972723299999998
184,1782580601907,-43.972723299999998
185,1782580602540,-43.972572599999999
186,1782580603406,-43.972552800000003
187,1782580604321,-43.972572
188,1782580605737,-43.972711799999999
189,1782580607252,-43.972721100000001
190,1782580608102,-43.972649500000003
191,1782580608918,-43.972649500000003
192,1782580609467,-43.972565099999997
193,1782580611083,-43.9725526
194,1782580611849,-43.972540799999997
195,1782580613664,-43.972467799999997
196,1782580616095,-43.972393799999999
197,1782580620225,-43.9725593
198,1782580621091,-43.972495000000002
199,1782580621674,-43.972495000000002
200,1782580623455,-43.972402000000002
201,1782580624071,-43.972402000000002
202,1782580624888,-43.972500099999998
203,1782580625853,-43.972577000000001
204,1782580626569,-43.972602500000001
205,1782580627403,-43.972694799999999
206,1782580628417,-43.972714600000003
207,1782580629017,-43.972701600000001
208,1782580630749,-43.9726298
209,1782580632164,-43.972549000000001
210,1782580632964,-43.972549000000001
211,1782580633597,-43.972549000000001
212,1782580634363,-43.972634100000001
213,1782580635994,-43.972721
214,1782580636511,-43.972721
215,1782580637343,-43.9727101
216,1782580638276,-43.972619999999999
217,1782580638792,-43.972572499999998
218,1782580639758,-43.972557000000002
219,1782580640574,-43.972552299999997
220,1782580641174,-43.972574999999999
221,1782580642106,-43.972605600000001
222,1782580643072,-43.972621099999998
223,1782580643672,-43.972621099999998
224,1782580644554,-43.972720600000002
225,1782580645453,-43.9727423
226,1782580646036,-43.9727423
227,1782580647085,-43.972689099999997
228,1782580647952,-43.972651499999998
229,1782580648517,-43.9726371
230,1782580649400,-43.972624099999997
231,1782580650350,-43.972617499999998
232,1782580650898,-43.972617499999998
233,1782580653563,-43.9725666
234,1782580654463,-43.9725666
235,1782580654496,-43.9725666
236,1782580655995,-43.9725076
237,1782580656927,-43.972487100000002
238,1782580658409,-43.972455799999999
239,1782580659142,-43.972455799999999
240,1782580660108,-43.972444099999997
241,1782580660607,-43.9724456
242,1782580661339,-43.9724456
243,1782580664487,-43.9724456
244,1782580665170,-43.9724456
245,1782580666053,-43.9724456
246,1782580666919,-43.9724456
247,1782580667635,-43.9724456
248,1782580669351,-43.9724456
249,1782580670782,-43.9724456
250,1782580671665,-43.9724456
251,1782580674213,-43.9724456
252,1782580675728,-43.9724456
253,1782580677226,-43.9724456
254,1782580680740,-43.9724456
255,1782580682439,-43.9724456
256,1782580683438,-43.9724456
257,1782580684937,-43.9724456
258,1782580686653,-43.9724456
259,1782580687186,-43.9724456
260,1782580688884,-43.9724456
261,1782580692448,-43.9724456
262,1782580693446,-43.9724456
263,1782580694945,-43.9724456
264,1782580695762,-43.9724456
265,1782580697326,-43.9724456
266,1782580698194,-43.9724456
267,1782580699774,-43.9724456
268,1782580700773,-43.9724456
269,1782580701473,-43.9724456
270,1782580702488,-43.9724456
271,1782580702522,-43.9724456
272,1782580703571,-43.9724456
273,1782580704187,-43.9724456
274,1782580705053,-43.9724456
275,1782580705919,-43.9724456
276,1782580707467,-43.9724456
277,1782580708334,-43.9724456
278,1782580708850,-43.9724456
279,1782580708900,-43.9724456
280,1782580710898,-43.9724456
281,1782580711464,-43.9724456
282,1782580712480,-43.9724456
283,1782580713862,-43.9724456
284,1782580714712,-43.9724456
285,1782580715545,-43.9724456
286,1782580716094,-43.9724456
287,1782580717792,-43.9724456
288,1782580719225,-43.9724456
289,1782580720690,-43.9724456
290,1782580721640,-43.9724456
291,1782580722538,-43.9724456
292,1782580723254,-43.9724456
293,1782580725053,-43.9724456
294,1782580726551,-43.9724456
295,1782580727618,-43.9724456
296,1782580727651,-43.9724456
297,1782580728133,-43.9724456
298,1782580729050,-43.9724456
299,1782580729999,-43.9724456
300,1782580730549,-43.9724456
301,1782580731547,-43.9724456
302,1782580732463,-43.9724456
303,1782580733096,-43.9724456
304,1782580733962,-43.9724456
305,1782580734911,-43.9724456
306,1782580736477,-43.9724456
307,1782580738059,-43.9724456
308,1782580739108,-43.9724523
309,1782580739907,-43.9724523
310,1782580740624,-43.9724523
311,1782580741439,-43.9724523
312,1782580742305,-43.9724523
313,1782580742788,-43.9724523
314,1782580743621,-43.9724523
315,1782580744670,-43.9724523
316,1782580745153,-43.9724523
317,1782580746035,-43.9724523
318,1782580746935,-43.9724523
319,1782580747401,-43.9724523
320,1782580748367,-43.9724523
