index,date,SPEED_R_MOTOR,TORQUE_R_MOTOR,POWER_R_MOTOR
92,1782580477844,2458,814,27
93,1782580479792,2524,903,31
94,1782580480809,2428,843,27
95,1782580481208,2485,757,25
96,1782580481391,2531,709,24
97,1782580482390,2675,688,25
98,1782580483423,2652,611,20
99,1782580483689,2578,449,15
100,1782580483956,2514,398,13
101,1782580484988,2467,855,29
102,1782580485954,2625,898,32
103,1782580486537,2643,810,29
104,1782580486987,2636,814,28
105,1782580487652,2660,856,31
106,1782580488352,2593,536,18
107,1782580488869,2486,691,23
108,1782580489318,2472,729,24
109,1782580489968,2530,841,28
110,1782580490717,2529,803,27
111,1782580490917,2556,802,27
112,1782580491233,2570,782,27
113,1782580491666,2582,772,27
114,1782580492265,1537,12288,0
115,1782580492282,2678,844,30
116,1782580494164,2764,811,29
117,1782580494547,2780,756,28
118,1782580495479,2656,615,22
119,1782580496395,2443,649,22
120,1782580496779,2436,783,25
121,1782580497727,2517,876,30
122,1782580498127,2589,927,32
123,1782580498227,2589,877,30
124,1782580498594,34318,2641,381
125,1782580499542,2519,801,27
126,1782580501508,2421,777,25
127,1782580502457,2476,776,26
128,1782580502841,2467,806,27
129,1782580503039,2526,853,29
130,1782580503373,2599,868,30
131,1782580504439,2638,848,30
132,1782580505121,2633,800,28
133,1782580505388,2577,777,27
134,1782580505671,2538,822,28
135,1782580506087,2582,899,31
136,1782580506687,2560,901,31
137,1782580507120,2548,916,31
138,1782580508669,2645,891,32
139,1782580509318,2803,899,34
140,1782580509784,2916,900,35
141,1782580511300,0,0,0
142,1782580512332,0,0,0
143,1782580512748,0,0,0
144,1782580512865,0,0,0
145,1782580514014,0,0,0
146,1782580514580,1,65528,0
147,1782580515030,1,65527,0
148,1782580515163,1296,65519,0
149,1782580515562,1784,65516,0
150,1782580516578,423,577,3
151,1782580517211,101,891,1
152,1782580517494,48,925,0
153,1782580517777,20,917,0
154,1782580518244,3,810,0
155,1782580518793,420,902,5
156,1782580519276,580,988,7
157,1782580520791,0,0,0
158,1782580521774,59,19,0
159,1782580522457,1652,6,0
160,1782580522707,876,3,0
161,1782580523639,200,531,1
162,1782580524055,123,580,0
163,1782580525954,0,0,0
164,1782580526887,0,0,0
165,1782580527119,0,0,0
166,1782580527703,0,0,0
167,1782580528119,0,0,0
168,1782580529085,0,0,0
169,1782580529768,0,0,0
170,1782580530017,0,0,0
171,1782580530650,0,0,0
172,1782580531083,0,0,0
173,1782580531682,0,0,0
174,1782580532032,0,0,0
175,1782580532665,0,0,0
176,1782580533264,0,0,0
177,1782580533997,0,0,0
178,1782580534963,0,0,0
179,1782580537844,0,0,0
180,1782580538810,0,0,0
181,1782580539276,0,0,0
182,1782580539759,0,0,0
183,1782580540826,0,0,0
184,1782580542357,0,0,0
185,1782580542739,0,0,0
186,1782580543373,0,0,0
187,1782580544971,0,0,0
188,1782580545404,0,0,0
189,1782580546037,0,0,0
190,1782580546721,0,0,0
191,1782580547635,0,0,0
192,1782580548685,0,0,0
193,1782580549034,0,0,0
194,1782580549167,0,0,0
195,1782580549584,0,0,0
196,1782580550500,0,0,0
197,1782580550900,0,0,0
198,1782580551299,0,0,0
199,1782580551416,0,0,0
200,1782580551666,0,0,0
201,1782580553014,0,0,0
202,1782580554013,0,0,0
203,1782580555046,0,0,0
204,1782580555596,0,0,0
205,1782580556062,0,0,0
206,1782580556279,0,0,0
207,1782580556579,0,0,0
208,1782580557180,0,0,0
209,1782580557645,0,0,0
210,1782580558228,0,0,0
211,1782580558595,0,0,0
212,1782580559162,0,0,0
213,1782580559810,0,0,0
214,1782580560276,0,0,0
215,1782580560909,0,0,0
216,1782580561427,0,0,0
217,1782580561858,0,0,0
218,1782580562475,0,0,0
219,1782580562891,0,0,0
220,1782580564474,0,0,0
221,1782580565123,0,0,0
222,1782580566704,0,0,0
223,1782580567140,0,0,0
224,1782580567754,0,0,0
225,1782580568203,0,0,0
226,1782580568470,0,0,0
227,1782580568736,0,0,0
228,1782580569402,0,0,0
229,1782580570485,0,0,0
230,1782580570801,0,0,0
231,1782580571983,0,0,0
232,1782580573133,0,0,0
233,1782580573633,0,0,0
234,1782580574283,0,0,0
235,1782580574714,0,0,0
236,1782580575347,0,0,0
237,1782580576246,0,0,0
238,1782580576613,0,0,0
239,1782580577629,0,0,0
240,1782580578095,0,0,0
241,1782580578494,0,0,0
242,1782580579446,0,0,0
243,1782580579844,0,0,0
244,1782580580663,0,0,0
245,1782580581608,0,0,0
246,1782580582741,0,0,0
247,1782580582891,0,0,0
248,1782580583274,0,0,0
249,1782580585023,0,0,0
250,1782580586555,1,2,0
251,1782580587005,0,0,0
252,1782580588469,1978,65519,0
253,1782580589569,480,520,3
254,1782580591134,616,775,6
255,1782580592100,1025,881,12
256,1782580592418,1151,869,13
257,1782580593015,1396,914,17
258,1782580593415,1485,881,17
259,1782580594046,1746,936,22
260,1782580595679,34912,2636,24
261,1782580596345,2259,816,25
262,1782580596794,2292,820,25
263,1782580597927,2473,803,26
264,1782580598328,2477,701,23
265,1782580599326,2411,758,24
266,1782580599942,2437,789,26
267,1782580600843,2518,827,28
268,1782580601307,2535,2585,8219
269,1782580601924,2544,799,27
270,1782580602890,2524,824,28
271,1782580603922,2650,894,32
272,1782580605387,2685,741,26
273,1782580605820,2621,685,22
274,1782580607686,2465,820,27
275,1782580608651,2575,838,29
276,1782580609068,2533,710,23
277,1782580609600,2348,503,16
278,1782580609900,2290,417,13
279,1782580610866,453,69,0
280,1782580613547,2217,769,23
281,1782580614714,1433,2561,26
282,1782580615113,2516,761,25
283,1782580616178,2570,718,25
284,1782580617761,2566,764,26
285,1782580618376,2645,826,29
286,1782580619376,2605,556,19
287,1782580620025,2505,659,22
288,1782580621040,2573,821,28
289,1782580621490,2605,808,28
290,1782580622007,2706,860,31
291,1782580622623,2712,530,19
292,1782580623022,2699,606,22
293,1782580624904,2674,618,22
294,1782580625553,2555,647,22
295,1782580630216,2003,432,11
296,1782580630765,1908,760,19
297,1782580631115,1957,766,20
298,1782580631715,2014,792,21
299,1782580632131,2078,799,22
300,1782580633431,2308,752,23
301,1782580633547,2332,751,23
302,1782580634230,2430,758,25
303,1782580635162,2627,755,26
304,1782580635562,2633,757,27
305,1782580635945,2638,816,29
306,1782580636111,2619,791,28
307,1782580636395,2599,758,26
308,1782580637760,339,90,0
309,1782580639309,1878,572,14
310,1782580640324,2021,515,14
311,1782580640774,2062,476,13
312,1782580640907,2095,410,11
313,1782580641257,0,0,0
314,1782580642323,0,0,0
315,1782580642906,0,0,0
316,1782580643205,26,10,0
317,1782580643888,7,14,0
318,1782580644887,1824,259,6
319,1782580646486,1737,413,9
320,1782580649067,1543,308,6
321,1782580650133,1428,246,4
322,1782580650565,1416,267,5
323,1782580650632,1411,281,5
324,1782580651099,1405,283,5
325,1782580651648,1412,382,7
326,1782580652847,1583,526,11
327,1782580653031,1636,552,12
328,1782580653364,1688,532,12
329,1782580654046,1776,381,9
330,1782580654446,0,0,0
331,1782580655112,0,0,0
332,1782580655378,0,0,0
333,1782580655628,0,0,0
334,1782580656062,0,0,0
335,1782580656660,0,0,0
336,1782580658559,0,0,0
337,1782580658992,0,0,0
338,1782580659858,0,0,0
339,1782580660724,0,0,0
340,1782580661124,0,0,0
341,1782580662122,0,0,0
342,1782580662556,0,0,0
343,1782580662672,0,0,0
344,1782580662989,0,0,0
345,1782580663955,0,0,0
346,1782580664354,0,0,0
347,1782580665853,0,0,0
348,1782580666902,0,0,0
349,1782580667318,0,0,0
350,1782580667551,0,0,0
351,1782580667834,0,0,0
352,1782580668451,0,0,0
353,1782580668884,0,0,0
354,1782580669466,0,0,0
355,1782580670349,0,0,0
356,1782580671398,0,0,0
357,1782580672980,0,0,0
358,1782580673396,0,0,0
359,1782580674029,0,0,0
360,1782580674978,0,0,0
361,1782580675644,0,0,0
362,1782580676078,0,0,0
363,1782580676727,0,0,0
364,1782580677111,0,0,0
365,1782580677210,0,0,0
366,1782580677660,0,0,0
367,1782580678377,0,0,0
368,1782580679408,0,0,0
369,1782580679541,0,0,0
370,1782580679908,0,0,0
371,1782580681773,0,0,0
372,1782580682091,0,0,0
373,1782580682322,0,0,0
374,1782580682972,0,0,0
375,1782580683621,0,0,0
376,1782580684004,0,0,0
377,1782580684404,0,0,0
378,1782580685621,0,0,0
379,1782580686003,0,0,0
380,1782580687734,0,0,0
381,1782580689068,0,0,0
382,1782580690000,0,0,0
383,1782580690916,0,0,0
384,1782580691398,0,0,0
385,1782580691664,0,0,0
386,1782580691849,0,0,0
387,1782580692281,0,0,0
388,1782580693297,0,0,0
389,1782580694812,0,0,0
390,1782580695778,0,0,0
391,1782580696194,1536,0,0
392,1782580696545,0,0,0
393,1782580696728,0,0,0
394,1782580697377,0,0,0
395,1782580697760,0,0,0
396,1782580698409,0,0,0
397,1782580698876,0,0,0
398,1782580699009,0,0,0
399,1782580699375,0,0,0
400,1782580700024,0,0,0
401,1782580701156,0,0,0
402,1782580701323,0,0,0
403,1782580701689,0,0,0
404,1782580702455,0,0,0
405,1782580703155,0,0,0
406,1782580704387,0,0,0
407,1782580704803,0,0,0
408,1782580705403,0,0,0
409,1782580705819,0,0,0
410,1782580706202,0,0,0
411,1782580706269,0,0,0
412,1782580707284,0,0,0
413,1782580708350,0,0,0
414,1782580709299,0,0,0
415,1782580709983,0,0,0
416,1782580711614,0,0,0
417,1782580712696,0,0,0
418,1782580714146,0,0,0
419,1782580714528,0,0,0
420,1782580717676,0,0,0
421,1782580718192,0,0,0
422,1782580718625,0,0,0
423,1782580719574,0,0,0
424,1782580721523,0,0,0
425,1782580723221,0,0,0
426,1782580724170,0,0,0
427,1782580725270,0,0,0
428,1782580725537,0,0,0
429,1782580725786,0,0,0
430,1782580726868,0,0,0
431,1782580727551,0,0,0
432,1782580727967,0,0,0
433,1782580728033,0,0,0
434,1782580729099,0,0,0
435,1782580730065,0,0,0
436,1782580731065,0,0,0
437,1782580731681,0,0,0
438,1782580733329,0,0,0
439,1782580734395,0,0,0
440,1782580735977,0,0,0
441,1782580737043,0,0,0
442,1782580737743,0,0,0
443,1782580738692,0,0,0
444,1782580739308,0,0,0
445,1782580740206,0,0,0
446,1782580740956,0,0,0
447,1782580741323,0,0,0
448,1782580742222,0,0,0
449,1782580743055,0,0,0
450,1782580743488,0,0,0
451,1782580744987,0,0,0
452,1782580746019,0,0,0
453,1782580747018,0,0,0
454,1782580747919,0,0,0
455,1782580748318,0,0,0
456,1782580748966,0,0,0
457,1782580749948,0,0,0
458,1782580750581,0,0,0
459,1782580751648,0,0,0
460,1782580752247,0,0,0
461,1782580753146,0,0,0
462,1782580753595,0,0,0
463,1782580754162,0,0,0
464,1782580755111,0,0,0
465,1782580756127,0,0,0
466,1782580758059,0,0,0
467,1782580759041,0,0,0
468,1782580759308,0,0,0
469,1782580759557,0,0,0
470,1782580759990,0,0,0
471,1782580760590,0,0,0
472,1782580761039,0,0,0
473,1782580762605,0,0,0
474,1782580763221,0,0,0
475,1782580765253,0,0,0
476,1782580765937,0,0,0
477,1782580767201,0,0,0
478,1782580768233,0,0,0
479,1782580769832,0,0,0
480,1782580770248,0,0,0
481,1782580771164,0,0,0
482,1782580771414,0,0,0
483,1782580772080,0,0,0
484,1782580773013,0,0,0
485,1782580774061,0,0,0
486,1782580775277,0,0,0
487,1782580775927,0,0,0
488,1782580776843,0,0,0
489,1782580777875,0,0,0
490,1782580778275,0,0,0
491,1782580779840,1015,65531,0
492,1782580780424,1138,18,0
493,1782580780890,788,280,3
494,1782580781189,411,517,2
495,1782580781389,182,588,1
496,1782580782505,300,685,2
497,1782580783171,474,683,4
498,1782580783570,545,703,5
499,1782580783670,623,687,5
500,1782580784120,717,681,6
501,1782580784803,961,659,8
502,1782580785835,1164,560,8
503,1782580785985,1198,537,8
504,1782580786351,1226,511,8
505,1782580787367,1267,415,7
506,1782580788916,1282,293,5
507,1782580790125,1227,367,6
508,1782580791265,1184,504,8
509,1782580792346,1266,500,8
510,1782580793879,1662,733,16
511,1782580794245,1724,722,16
512,1782580794910,1898,753,19
513,1782580795343,1957,737,20
514,1782580795710,1995,710,19
515,1782580795793,2029,684,18
516,1782580797128,2177,632,18
517,1782580798191,2265,636,19
518,1782580798342,2278,503,15
519,1782580799690,2343,600,19
520,1782580801505,2357,621,19
521,1782580801888,2352,651,20
522,1782580803387,2366,686,22
523,1782580804469,2468,689,23
524,1782580806051,380,100,0
525,1782580807119,2032,286,7
526,1782580808716,2132,792,22
527,1782580809365,2215,724,21
528,1782580810381,2331,710,22
529,1782580810948,1080,249,3
530,1782580811997,1072,22,0
531,1782580812429,2098,46,1
532,1782580812579,2115,381,10
533,1782580812930,2147,558,16
534,1782580813312,2185,632,18
535,1782580813961,2278,723,22
536,1782580815560,2469,568,18
537,1782580816609,2557,632,21
538,1782580818191,2530,521,17
539,1782580819224,2534,728,24
540,1782580819956,2565,602,21
541,1782580820106,2544,523,18
542,1782580820739,2480,500,17
543,1782580821138,2473,539,18
544,1782580822121,2519,671,23
545,1782580822654,2572,640,22
546,1782580823703,2575,623,21
547,1782580824136,2584,638,22
548,1782580824869,2607,667,24
549,1782580825868,2544,499,17
550,1782580828050,2587,721,25
551,1782580829048,2572,797,27
552,1782580829432,2567,768,26
553,1782580829964,2568,747,25
554,1782580830347,2607,702,23
555,1782580830981,2500,776,26
556,1782580831413,2476,819,27
557,1782580832930,0,0,0
558,1782580833578,0,0,0
559,1782580833978,0,0,0
560,1782580834394,43,8,0
561,1782580834477,24,7,0
562,1782580835494,1989,4,1
563,1782580836526,1839,370,9
564,1782580837475,1872,326,8
565,1782580838474,0,0,0
566,1782580840039,0,0,0
567,1782580840456,0,0,0
568,1782580841422,0,0,0
569,1782580841904,0,0,0
570,1782580842371,0,0,0
571,1782580842953,0,0,0
572,1782580843636,0,0,0
573,1782580843936,0,0,0
574,1782580844669,0,0,0
575,1782580845285,0,0,0
576,1782580845685,0,0,0
577,1782580848600,0,0,0
578,1782580848915,0,0,0
579,1782580849165,0,0,0
580,1782580850181,0,0,0
581,1782580851196,0,0,0
582,1782580851730,0,0,0
583,1782580852129,0,0,0
584,1782580852696,0,0,0
585,1782580853079,0,0,0
586,1782580853778,0,0,0
587,1782580853944,0,0,0
588,1782580854960,0,0,0
589,1782580855910,0,0,0
590,1782580856858,0,0,0
591,1782580898875,0,0,0
592,1782580899574,0,0,0
593,1782580899674,0,0,0
594,1782580900499,0,0,0
595,1782580901291,0,0,0
596,1782580901372,0,0,0
597,1782580902222,0,0,0
598,1782580902539,0,0,0
599,1782580902872,0,0,0
600,1782580906337,0,0,0
601,1782580906668,0,0,0
602,1782580906985,0,0,0
603,1782580907801,0,0,0
604,1782580908435,0,0,0
605,1782580908717,0,0,0
606,1782580909099,0,0,0
607,1782580909449,0,0,0
608,1782580909633,0,0,0
609,1782580909967,0,0,0
610,1782580910315,0,0,0
611,1782580911731,0,0,0
612,1782580912932,0,0,0
613,1782580913296,0,0,0
614,1782580913614,32774,37120,51566
615,1782581234225,0,65535,0
616,1782581235673,244,694,2
617,1782581236089,316,788,3
618,1782581236639,509,878,6
619,1782581237639,943,966,12
620,1782581238620,1330,907,16
621,1782581239586,1657,809,19
622,1782581240619,1879,731,18
623,1782581241535,2080,634,17
624,1782581242850,2203,504,15
625,1782581245998,2275,499,15
626,1782581246814,2251,665,20
627,1782581247814,2337,659,20
628,1782581248779,2458,676,22
629,1782581249861,2440,503,16
630,1782581250444,2478,577,19
631,1782581250877,2495,613,20
632,1782581250994,2508,588,20
633,1782581251393,2516,561,19
634,1782581252426,2565,572,20
635,1782581253108,2614,727,25
636,1782581253974,2650,637,22
637,1782581255007,2746,575,21
638,1782581256023,2773,565,21
639,1782581256889,860,132,1
640,1782581257904,2096,12,0
641,1782581258171,2121,312,9
642,1782581258504,2137,596,17
643,1782581258920,2196,585,17
644,1782581259520,2382,764,25
645,1782581261085,2633,718,25
646,1782581262134,2663,635,23
647,1782581263799,2695,635,23
648,1782581264832,2634,648,23
649,1782581265781,2661,681,24
650,1782581266813,2697,590,22
651,1782581267363,2729,734,27
652,1782581267779,2762,906,34
653,1782581268263,2878,845,33
654,1782581268683,2918,833,33
655,1782581269645,2934,459,18
656,1782581270495,2875,451,18
657,1782581271843,2578,483,16
658,1782581273025,2023,490,13
659,1782581274941,1655,596,13
660,1782581275922,1924,779,20
661,1782581276855,2168,698,20
662,1782581277638,2241,646,19
663,1782581277804,2277,667,20
664,1782581279803,2404,648,21
665,1782581280369,2396,539,17
666,1782581280769,2366,498,16
667,1782581281401,2464,691,23
668,1782581281851,2504,689,23
669,1782581283350,2496,625,20
670,1782581284449,2819,737,28
671,1782581285032,2685,774,27
672,1782581285614,2481,580,19
673,1782581286081,2476,698,23
674,1782581286630,2452,813,27
675,1782581287114,2477,865,29
676,1782581287329,2521,860,29
677,1782581287662,2639,871,31
678,1782581288229,2573,814,28
679,1782581288695,2716,837,31
680,1782581289595,2781,820,31
681,1782581290211,2806,755,28
682,1782581291243,3441,894,41
683,1782581291893,3354,922,42
684,1782581292858,2900,793,31
685,1782581293508,1124,288,4
686,1782581295123,2318,552,17
687,1782581295556,2437,696,23
688,1782581296489,2642,505,18
689,1782581296921,2637,583,20
690,1782581297354,2615,654,23
691,1782581297737,2624,680,22
692,1782581298354,2624,503,17
693,1782581298736,2613,692,24
694,1782581299636,2706,827,31
695,1782581300602,2827,536,20
696,1782581301268,2856,732,28
697,1782581301784,0,0,0
698,1782581301850,1242,210,3
699,1782581302850,911,15,0
700,1782581303949,2286,561,17
701,1782581304182,2341,684,21
702,1782581304499,2388,716,23
703,1782581305548,2410,403,12
704,1782581307529,0,0,0
705,1782581308496,0,0,0
706,1782581310461,0,0,0
707,1782581311209,0,0,0
708,1782581312159,0,0,0
709,1782581312791,0,0,0
710,1782581314390,0,0,0
711,1782581315572,0,0,0
712,1782581316705,0,0,0
713,1782581317737,0,0,0
714,1782581318204,0,0,0
715,1782581319769,0,0,0
716,1782581320485,0,0,0
717,1782581321985,0,0,0
718,1782581322383,0,0,0
719,1782581323366,0,0,0
720,1782581324265,0,0,0
721,1782581325214,0,0,0
722,1782581325598,0,0,0
723,1782581325997,0,0,0
724,1782581326446,0,0,0
725,1782581327063,0,0,0
726,1782581327512,0,0,0
727,1782581328096,0,0,0
728,1782581329011,0,0,0
729,1782581329394,0,0,0
730,1782581330393,0,0,0
731,1782581330993,0,0,0
732,1782581331925,0,0,0
733,1782581333008,0,0,0
734,1782581333275,0,0,0
735,1782581333558,0,0,0
736,1782581334641,0,0,0
737,1782581335573,0,0,0
738,1782581336172,0,0,0
