index,date,SPEED_L_MOTOR,TORQUE_L_MOTOR,POWER_L_MOTOR
130,1782580508552,2911,894,35
131,1782580509035,2921,984,38
132,1782580509667,2832,915,35
133,1782580510367,2825,813,31
134,1782580510616,0,0,0
135,1782580511216,0,0,0
136,1782580511632,0,0,0
137,1782580512233,0,0,0
138,1782580512649,0,0,0
139,1782580512782,0,0,0
140,1782580513248,0,0,0
141,1782580513864,0,0,0
142,1782580514897,1,7,0
143,1782580515413,1782,65533,0
144,1782580515829,469,65535,0
145,1782580516428,427,527,3
146,1782580518177,315,914,3
147,1782580519126,577,939,7
148,1782580521158,226,144,0
149,1782580522157,1813,6,0
150,1782580522357,1592,7,0
151,1782580522606,932,2,0
152,1782580522990,933,123,1
153,1782580523939,124,433,0
154,1782580525804,0,0,0
155,1782580526239,0,0,0
156,1782580528019,0,0,0
157,1782580528385,0,0,0
158,1782580529401,0,0,0
159,1782580529684,0,0,0
160,1782580530900,0,0,0
161,1782580531915,0,0,0
162,1782580532532,0,0,0
163,1782580533664,0,0,0
164,1782580534313,0,0,0
165,1782580534830,0,0,0
166,1782580535279,0,0,0
167,1782580535862,0,0,0
168,1782580536312,0,0,0
169,1782580537195,0,0,0
170,1782580538177,0,0,0
171,1782580539143,0,0,0
172,1782580539659,0,0,0
173,1782580540109,0,0,0
174,1782580541124,0,0,0
175,1782580542640,0,0,0
176,1782580543705,0,0,0
177,1782580544355,0,0,0
178,1782580545304,0,0,0
179,1782580545937,0,0,0
180,1782580546370,0,0,0
181,1782580546637,0,0,0
182,1782580546896,0,0,0
183,1782580547936,0,0,0
184,1782580548568,0,0,0
185,1782580548918,0,0,0
186,1782580550750,0,0,0
187,1782580551183,0,0,0
188,1782580551998,0,0,0
189,1782580553347,0,0,0
190,1782580553880,0,0,0
191,1782580554263,0,0,0
192,1782580554947,0,0,0
193,1782580555963,0,0,0
194,1782580556180,0,0,0
195,1782580556479,0,0,0
196,1782580557545,0,0,0
197,1782580558495,0,0,0
198,1782580559078,0,0,0
199,1782580559494,0,0,0
200,1782580560176,0,0,0
201,1782580561759,0,0,0
202,1782580562808,0,0,0
203,1782580563740,0,0,0
204,1782580564390,0,0,0
205,1782580565505,0,0,0
206,1782580566122,0,0,0
207,1782580567037,0,0,0
208,1782580568087,0,0,0
209,1782580568370,0,0,0
210,1782580568603,0,0,0
211,1782580569303,0,0,0
212,1782580570368,0,0,0
213,1782580570684,0,0,0
214,1782580571317,0,0,0
215,1782580572366,0,0,0
216,1782580573016,0,0,0
217,1782580573532,0,0,0
218,1782580573999,0,0,0
219,1782580574597,0,0,0
220,1782580576497,0,0,0
221,1782580577462,0,0,0
222,1782580577995,0,0,0
223,1782580578361,0,0,0
224,1782580578811,0,0,0
225,1782580579361,0,0,0
226,1782580579745,0,0,0
227,1782580580510,0,0,0
228,1782580580560,0,0,0
229,1782580581958,0,0,0
230,1782580582641,0,0,0
231,1782580584273,0,0,0
232,1782580585855,0,0,0
233,1782580586855,0,0,0
234,1782580588820,1211,10,0
235,1782580590202,28,715,0
236,1782580590469,210,765,2
237,1782580591484,633,758,6
238,1782580593299,1351,871,16
239,1782580594363,1745,902,21
240,1782580595579,2232,846,25
241,1782580596045,2337,862,27
242,1782580596695,2566,827,30
243,1782580597644,2676,795,29
244,1782580598227,2758,708,26
245,1782580598677,2742,724,27
246,1782580599676,2708,772,28
247,1782580599842,2737,798,29
248,1782580600192,2764,771,28
249,1782580601208,2809,791,30
250,1782580602723,2775,823,31
251,1782580603823,2861,890,34
252,1782580604787,2943,843,33
253,1782580605703,2878,651,25
254,1782580606703,2736,724,26
255,1782580608002,2722,879,32
256,1782580608985,2812,736,26
257,1782580609351,2761,582,21
258,1782580609484,2686,504,18
259,1782580609801,2589,438,15
260,1782580610167,0,0,0
261,1782580610750,466,68,0
262,1782580611182,255,37,0
263,1782580612781,1859,650,17
264,1782580613381,1939,740,19
265,1782580615013,2211,757,22
266,1782580616045,2287,710,22
267,1782580616761,2331,632,19
268,1782580617078,2305,551,17
269,1782580617627,2257,762,23
270,1782580618743,2416,792,26
271,1782580619143,2371,637,20
272,1782580619276,2298,546,17
273,1782580620408,2246,729,22
274,1782580621390,2301,805,25
275,1782580621923,2414,860,27
276,1782580622922,2366,607,19
277,1782580623322,2375,644,20
278,1782580624787,2564,621,21
279,1782580625920,2730,730,27
280,1782580626519,2722,839,31
281,1782580627535,2831,823,31
282,1782580628134,0,0,0
283,1782580628884,694,169,1
284,1782580629168,381,102,0
285,1782580630116,2078,282,7
286,1782580632065,2333,788,25
287,1782580633330,2597,749,26
288,1782580634596,2750,730,27
289,1782580635462,2821,760,29
290,1782580635844,2816,802,30
291,1782580636011,2800,780,29
292,1782580638625,2066,24,2
293,1782580640641,2203,479,14
294,1782580641123,0,0,0
295,1782580641523,0,0,0
296,1782580642622,0,0,0
297,1782580643788,8,18,0
298,1782580644188,1182,0,0
299,1782580644788,1605,218,4
300,1782580645187,1513,370,7
301,1782580646403,1413,410,7
302,1782580646802,1394,343,6
303,1782580647469,1357,342,6
304,1782580648234,1331,339,6
305,1782580648351,1330,318,5
306,1782580649383,1423,243,4
307,1782580650050,1461,244,4
308,1782580650466,1469,265,5
309,1782580650982,1485,284,5
310,1782580652031,1523,471,9
311,1782580652714,1600,530,11
312,1782580653280,1685,531,12
313,1782580654329,0,0,0
314,1782580655012,0,0,0
315,1782580655928,0,0,0
316,1782580657011,0,0,0
317,1782580658826,0,0,0
318,1782580661007,0,0,0
319,1782580661407,0,0,0
320,1782580662389,0,0,0
321,1782580663305,0,0,0
322,1782580664221,0,0,0
323,1782580665270,0,0,0
324,1782580666203,0,0,0
325,1782580667185,0,0,0
326,1782580667452,0,0,0
327,1782580667702,0,0,0
328,1782580668751,0,0,0
329,1782580670683,0,0,0
330,1782580671798,0,0,0
331,1782580673313,0,0,0
332,1782580674380,0,0,0
333,1782580674745,0,0,0
334,1782580674895,0,0,0
335,1782580675977,0,0,0
336,1782580677027,0,0,0
337,1782580677559,0,0,0
338,1782580678675,0,0,0
339,1782580679291,0,0,0
340,1782580680191,0,0,0
341,1782580680907,0,0,0
342,1782580681623,0,0,0
343,1782580681989,0,0,0
344,1782580682156,0,0,0
345,1782580683305,0,0,0
346,1782580683922,0,0,0
347,1782580684287,0,0,0
348,1782580684887,0,0,0
349,1782580685902,0,0,0
350,1782580686252,0,0,0
351,1782580687153,0,0,0
352,1782580688085,0,0,0
353,1782580690266,0,0,0
354,1782580690649,0,0,0
355,1782580691249,0,0,0
356,1782580691565,0,0,0
357,1782580692115,0,0,0
358,1782580693147,0,0,0
359,1782580695128,0,0,0
360,1782580696095,0,0,0
361,1782580696461,0,0,0
362,1782580697060,0,0,0
363,1782580697660,0,0,0
364,1782580698076,0,0,0
365,1782580698760,0,0,0
366,1782580699242,0,0,0
367,1782580699691,0,0,0
368,1782580700357,0,0,0
369,1782580701040,0,0,0
370,1782580701572,0,0,0
371,1782580702289,0,0,0
372,1782580703022,0,0,0
373,1782580704087,0,0,0
374,1782580704703,0,0,0
375,1782580705719,0,0,0
376,1782580706086,0,0,0
377,1782580706668,0,0,0
378,1782580707668,0,0,0
379,1782580709216,0,0,0
380,1782580710299,0,0,0
381,1782580711981,0,0,0
382,1782580712563,0,0,0
383,1782580713596,0,0,0
384,1782580713862,0,0,0
385,1782580714445,0,0,0
386,1782580714862,0,0,0
387,1782580716610,0,0,0
388,1782580717010,0,0,0
389,1782580718076,0,0,0
390,1782580718242,0,0,0
391,1782580718492,0,0,0
392,1782580718891,0,0,0
393,1782580719841,0,0,0
394,1782580720273,0,0,0
395,1782580720840,0,0,0
396,1782580721857,0,0,0
397,1782580722921,0,0,0
398,1782580723122,0,0,0
399,1782580723454,0,0,0
400,1782580724054,0,0,0
401,1782580724454,0,0,0
402,1782580725103,0,0,0
403,1782580725436,0,0,0
404,1782580726085,0,0,0
405,1782580726752,0,0,0
406,1782580727418,0,0,0
407,1782580727867,0,0,0
408,1782580728417,0,0,0
409,1782580729416,0,0,0
410,1782580730948,0,0,0
411,1782580731980,0,0,0
412,1782580733663,0,0,0
413,1782580734728,0,0,0
414,1782580735344,0,0,0
415,1782580735860,0,0,0
416,1782580736311,0,0,0
417,1782580737359,0,0,0
418,1782580737644,0,0,0
419,1782580737892,0,0,0
420,1782580739625,0,0,0
421,1782580740040,0,0,0
422,1782580740140,0,0,0
423,1782580741206,0,0,0
424,1782580744387,0,0,0
425,1782580744869,0,0,0
426,1782580745402,0,0,0
427,1782580746352,0,0,0
428,1782580749299,0,0,0
429,1782580749816,0,0,0
430,1782580750482,0,0,0
431,1782580750931,0,0,0
432,1782580751565,0,0,0
433,1782580751997,0,0,0
434,1782580752147,0,0,0
435,1782580752513,0,0,0
436,1782580753479,0,0,0
437,1782580755011,0,0,0
438,1782580755411,0,0,0
439,1782580756027,0,0,0
440,1782580756444,0,0,0
441,1782580757376,0,0,0
442,1782580758358,0,0,0
443,1782580758942,0,0,0
444,1782580759858,0,0,0
445,1782580760290,0,0,0
446,1782580760922,0,0,0
447,1782580762439,0,0,0
448,1782580763555,0,0,0
449,1782580764503,0,0,0
450,1782580765136,0,0,0
451,1782580765852,0,0,0
452,1782580767584,0,0,0
453,1782580768150,0,0,0
454,1782580770149,0,0,0
455,1782580771064,0,0,0
456,1782580771981,0,0,0
457,1782580772363,0,0,0
458,1782580773329,0,0,0
459,1782580773979,0,0,0
460,1782580774211,0,0,0
461,1782580775177,0,0,0
462,1782580775544,0,0,0
463,1782580777143,0,0,0
464,1782580778125,0,0,0
465,1782580778575,0,0,0
466,1782580778774,8,0,0
467,1782580779074,4,65533,0
468,1782580779723,804,65533,0
469,1782580780756,786,210,2
470,1782580781089,367,427,2
471,1782580781672,43,650,0
472,1782580782355,359,683,3
473,1782580783470,661,698,6
474,1782580783986,800,683,7
475,1782580784703,875,653,7
476,1782580785735,939,547,7
477,1782580786251,978,495,6
478,1782580786634,982,431,5
479,1782580787267,998,410,5
480,1782580789282,972,295,3
481,1782580790125,960,369,4
482,1782580791799,1205,570,9
483,1782580792629,1386,604,11
484,1782580793545,1590,744,16
485,1782580794145,1740,734,17
486,1782580795243,2003,749,20
487,1782580795627,2089,698,19
488,1782580796110,2238,659,20
489,1782580797409,2486,614,20
490,1782580798092,2579,626,21
491,1782580798608,2619,548,19
492,1782580800006,2661,626,22
493,1782580801771,2626,650,23
494,1782580803786,2687,693,25
495,1782580804353,2753,691,25
496,1782580804803,2782,705,26
497,1782580806385,233,92,0
498,1782580807949,2259,721,22
499,1782580809032,2446,783,26
500,1782580809732,2511,717,24
501,1782580810281,2556,703,24
502,1782580811297,645,110,0
503,1782580812296,2039,65525,0
504,1782580813229,1934,575,15
505,1782580814262,2007,712,19
506,1782580815910,2170,619,18
507,1782580818091,2226,527,15
508,1782580818507,2193,603,17
509,1782580819557,2279,668,20
510,1782580819841,2262,607,18
511,1782580819973,2215,531,16
512,1782580821039,2152,546,15
513,1782580821438,2160,536,15
514,1782580822022,2199,663,19
515,1782580823004,2272,591,18
516,1782580824036,2302,640,20
517,1782580824386,2305,589,18
518,1782580824702,2330,584,18
519,1782580824786,2360,666,21
520,1782580825252,2414,712,23
521,1782580826218,2691,516,19
522,1782580827367,2848,766,29
523,1782580828349,2837,697,27
524,1782580829332,2804,765,29
525,1782580830664,2777,656,24
526,1782580831314,2677,804,29
527,1782580832046,2742,817,30
528,1782580832845,0,0,0
529,1782580833878,0,0,0
530,1782580834294,50,9,0
531,1782580834827,15,4,0
532,1782580835843,1996,128,4
533,1782580837741,1967,314,8
534,1782580838792,0,0,0
535,1782580839324,0,0,0
536,1782580840723,0,0,0
537,1782580841322,0,0,0
538,1782580842238,0,0,0
539,1782580843287,0,0,0
540,1782580844569,0,0,0
541,1782580844952,0,0,0
542,1782580845985,0,0,0
543,1782580846617,0,0,0
544,1782580847483,0,0,0
545,1782580848516,0,0,0
546,1782580848815,0,0,0
547,1782580849498,0,0,0
548,1782580850065,0,0,0
549,1782580850497,0,0,0
550,1782580851097,0,0,0
551,1782580852046,0,0,0
552,1782580852978,0,0,0
553,1782580853695,0,0,0
554,1782580854295,0,0,0
555,1782580855260,0,0,0
556,1782580857175,0,0,0
557,1782580899475,0,0,0
558,1782580899608,0,0,0
559,1782580900322,0,0,0
560,1782580900363,0,0,0
561,1782580901173,0,0,0
562,1782580901973,0,0,0
563,1782580902124,0,0,0
564,1782580902440,0,0,0
565,1782580902755,0,0,0
566,1782580903121,0,0,0
567,1782580903355,0,0,0
568,1782580904854,3075,12288,16544
569,1782580909001,0,0,0
570,1782580909350,0,0,0
571,1782580909516,0,0,0
572,1782580909882,0,0,0
573,1782580910166,0,0,0
574,1782580910565,0,0,0
575,1782580910816,0,0,0
576,1782580913198,0,0,0
577,1782580913513,0,0,0
578,1782581233941,0,0,0
579,1782581234108,1,2,0
580,1782581234474,0,3,0
581,1782581234790,0,6,0
582,1782581235973,341,850,3
583,1782581236440,423,873,5
584,1782581236556,534,869,6
585,1782581236955,658,875,7
586,1782581237555,984,943,12
587,1782581238004,1109,900,13
588,1782581239903,1824,811,19
589,1782581240470,2078,738,20
590,1782581240953,2182,710,21
591,1782581241452,2329,639,19
592,1782581241818,2389,568,18
593,1782581242700,2497,499,16
594,1782581243117,2538,489,16
595,1782581244016,2588,511,18
596,1782581245015,2587,500,17
597,1782581245898,2477,494,16
598,1782581247130,2537,651,22
599,1782581248229,2658,633,22
600,1782581248562,2696,638,23
601,1782581248679,2710,669,24
602,1782581249128,2682,632,23
603,1782581249695,2726,508,18
604,1782581250760,2786,611,23
605,1782581251293,2816,558,21
606,1782581251743,2814,562,21
607,1782581252326,2817,576,23
608,1782581254357,2710,558,20
609,1782581255357,2542,501,17
610,1782581255923,2475,552,18
611,1782581256256,2442,529,17
612,1782581257222,418,70,0
613,1782581258770,1941,544,14
614,1782581259837,2185,802,23
615,1782581261468,2361,651,20
616,1782581262517,2359,652,20
617,1782581265531,2342,674,21
618,1782581265681,2390,679,22
619,1782581266647,2368,578,19
620,1782581267696,2537,893,30
621,1782581268562,2649,835,30
622,1782581268979,2747,791,28
623,1782581269528,2876,427,16
624,1782581269945,2837,346,13
625,1782581270311,2839,310,11
626,1782581272075,2670,473,16
627,1782581272809,2436,450,15
628,1782581273358,2242,477,14
629,1782581274240,1896,511,13
630,1782581277205,2049,646,18
631,1782581277538,2137,643,18
632,1782581278120,2308,651,20
633,1782581279153,2608,691,24
634,1782581280652,2650,503,18
635,1782581281734,2726,688,25
636,1782581282683,2765,717,27
637,1782581284315,2724,755,28
638,1782581284765,2693,774,28
639,1782581284898,2741,734,27
640,1782581285315,2741,591,20
641,1782581285914,2690,710,26
642,1782581286347,2640,743,26
643,1782581286997,2718,858,31
644,1782581287230,2745,863,32
645,1782581287546,2769,878,33
646,1782581287963,2726,891,33
647,1782581288595,2795,843,31
648,1782581290111,2869,747,29
649,1782581290544,11041,803,31
650,1782581291160,2804,887,33
651,1782581291610,2678,880,32
652,1782581292775,2641,867,31
653,1782581293208,0,0,0
654,1782581293891,583,136,1
655,1782581296405,2309,561,17
656,1782581296805,2299,565,17
657,1782581297654,2349,692,22
658,1782581299536,2397,825,27
659,1782581300918,2509,640,21
660,1782581301668,0,0,0
661,1782581302150,697,186,1
662,1782581303199,2040,65512,0
663,1782581303849,2024,475,13
664,1782581304865,2182,707,20
665,1782581305447,2130,389,11
666,1782581305864,2129,321,9
667,1782581307380,0,0,0
668,1782581307829,0,0,0
669,1782581310044,0,0,0
670,1782581310827,0,0,0
671,1782581312025,0,0,0
672,1782581312441,0,0,0
673,1782581313124,0,0,0
674,1782581314757,0,0,0
675,1782581315439,0,0,0
676,1782581317072,0,0,0
677,1782581318104,0,0,0
678,1782581318986,0,0,0
679,1782581319686,0,0,0
680,1782581320352,0,0,0
681,1782581321351,0,0,0
682,1782581322300,0,0,0
683,1782581322716,0,0,0
684,1782581324531,0,0,0
685,1782581324898,0,0,0
686,1782581325881,0,0,0
687,1782581326780,0,0,0
688,1782581327396,0,0,0
689,1782581329328,0,0,0
690,1782581329711,0,0,0
691,1782581330294,0,0,0
692,1782581330760,0,0,0
693,1782581330910,0,0,0
694,1782581331242,0,0,0
695,1782581332308,0,0,0
696,1782581332892,0,0,0
697,1782581333191,0,0,0
698,1782581333924,0,0,0
699,1782581334523,0,0,0
700,1782581334974,0,0,0
