index,date,DISTANCE_P_ODOM,DISTANCE_T_ODOM
658,1782581250211,99,0
659,1782581251193,105,0
660,1782581252243,115,0
661,1782581252859,121,0
662,1782581253308,124,0
663,1782581253425,127,0
664,1782581253775,129,0
665,1782581254808,138,0
666,1782581256723,154,0
667,1782581257805,161,0
668,1782581258371,165,0
669,1782581259320,172,0
670,1782581260369,179,0
671,1782581260585,182,0
672,1782581260885,185,0
673,1782581261318,188,0
674,1782581261968,193,0
675,1782581262951,203,0
676,1782581263567,208,0
677,1782581264182,214,0
678,1782581264616,216,0
679,1782581265232,222,0
680,1782581266147,229,0
681,1782581266547,232,0
682,1782581267113,238,0
683,1782581268046,246,0
684,1782581268995,255,0
685,1782581269444,258,0
686,1782581270661,269,0
687,1782581271210,276,0
688,1782581271609,279,0
689,1782581273791,294,0
690,1782581274757,299,0
691,1782581275673,305,0
692,1782581276672,312,0
693,1782581278604,326,0
694,1782581279586,335,0
695,1782581279969,337,0
696,1782581280102,340,0
697,1782581280602,342,0
698,1782581281135,348,0
699,1782581282217,357,0
700,1782581283183,366,0
701,1782581283766,371,0
702,1782581284199,374,0
703,1782581285831,388,0
704,1782581286381,396,0
705,1782581286863,398,0
706,1782581288012,410,0
707,1782581289012,420,0
708,1782581289527,422,0
709,1782581289794,425,0
710,1782581289994,428,0
711,1782581291076,438,0
712,1782581291643,445,0
713,1782581292059,448,0
714,1782581292675,454,0
715,1782581293258,460,0
716,1782581294390,469,0
717,1782581295856,482,0
718,1782581296322,485,0
719,1782581297138,491,0
720,1782581299086,508,0
721,1782581299986,515,0
722,1782581300402,516,0
723,1782581301002,524,0
724,1782581302633,537,0
725,1782581303749,544,0
726,1782581304349,549,0
727,1782581305331,556,0
728,1782581306347,564,0
729,1782581306614,566,0
730,1782581306647,0,2304
731,1782581306846,568,0
732,1782581307296,570,0
733,1782581308295,575,0
734,1782581309461,581,0
735,1782581309910,582,0
736,1782581310910,584,0
737,1782581311392,584,0
738,1782581311575,584,0
739,1782581311909,584,0
740,1782581311942,0,2304
741,1782581312508,584,0
742,1782581312992,584,0
743,1782581313557,584,0
744,1782581313857,584,0
745,1782581315290,584,0
746,1782581315972,584,0
747,1782581316289,584,0
748,1782581316905,584,0
749,1782581317522,584,0
750,1782581317921,584,0
751,1782581318536,584,0
752,1782581319504,584,0
753,1782581320169,584,0
754,1782581320869,584,0
755,1782581321717,584,0
756,1782581322167,584,0
757,1782581323134,584,0
758,1782581323532,584,0
759,1782581323633,584,0
760,1782581323998,584,0
761,1782581324914,584,0
762,1782581325381,584,0
763,1782581326213,584,0
764,1782581326830,584,0
765,1782581327246,584,0
766,1782581327829,584,0
767,1782581328262,584,0
768,1782581328445,584,0
769,1782581328712,584,0
770,1782581330210,584,0
771,1782581331726,584,0
772,1782581332824,584,0
773,1782581333457,584,0
774,1782581334007,584,0
775,1782581334424,584,0
776,1782581335489,584,0
777,1782581335972,584,0
