index,date,LATITUDE
0,1782580171086,0
1,1782580404856,-19.864664600000001
2,1782580405738,-19.864656
3,1782580406354,-19.864608499999999
4,1782580407221,-19.864597100000001
5,1782580408137,-19.864550999999999
6,1782580409718,-19.8644918
7,1782580410686,-19.8644766
8,1782580411284,-19.864467099999999
9,1782580412083,-19.864463000000001
10,1782580413532,-19.864447599999998
11,1782580414315,-19.864402500000001
12,1782580415130,-19.864385599999999
13,1782580416498,-19.8643745
14,1782580419777,-19.8643666
15,1782580420711,-19.864368299999999
16,1782580421159,-19.864368299999999
17,1782580422175,-19.864368299999999
18,1782580423041,-19.864372800000002
19,1782580423690,-19.864372800000002
20,1782580427970,-19.864377300000001
21,1782580428671,-19.864377300000001
22,1782580429619,-19.864371800000001
23,1782580431101,-19.864371800000001
24,1782580433600,-19.864367099999999
25,1782580434515,-19.864361599999999
26,1782580435247,-19.864361599999999
27,1782580436080,-19.864356099999998
28,1782580437762,-19.864356600000001
29,1782580438494,-19.864356600000001
30,1782580439410,-19.864356600000001
31,1782580440842,-19.864360000000001
32,1782580441774,-19.864366499999999
33,1782580443041,-19.8643663
34,1782580443807,-19.8643663
35,1782580444639,-19.8643663
36,1782580447170,-19.864373799999999
37,1782580448769,-19.864375500000001
38,1782580449668,-19.864373499999999
39,1782580450334,-19.864373499999999
40,1782580451217,-19.8643733
41,1782580453782,-19.864369
42,1782580455247,-19.864369
43,1782580456196,-19.864368500000001
44,1782580457062,-19.864368500000001
45,1782580457778,-19.864368500000001
46,1782580458743,-19.864368500000001
47,1782580459560,-19.864366100000002
48,1782580460276,-19.864366100000002
49,1782580461142,-19.8643641
50,1782580462707,-19.864371500000001
51,1782580463673,-19.8643733
52,1782580464373,-19.8643733
53,1782580465272,-19.864429000000001
54,1782580466054,-19.864443600000001
55,1782580466737,-19.864501000000001
56,1782580467503,-19.864519000000001
57,1782580468302,-19.8645493
58,1782580470550,-19.864535100000001
59,1782580471866,-19.864403299999999
60,1782580472748,-19.8643961
61,1782580473631,-19.864446300000001
62,1782580474164,-19.864446300000001
63,1782580475113,-19.864544800000001
64,1782580476029,-19.864553600000001
