index,date,TIMESTAMP
0,1782580171119,17764149214
1,1782580403361,17825696026
2,1782580403940,17825696032
3,1782580404906,17825696037
4,1782580404940,17825696037
5,1782580405838,17825696043
6,1782580406405,105786626278
7,1782580407321,17825696057
8,1782580408203,17825696070
9,1782580408886,17825696077
10,1782580409802,17825696090
11,1782580411317,17825696103
12,1782580412133,17825696113
13,1782580412916,17825696117
14,1782580413615,17825696117
15,1782580414398,17825696134
16,1782580415180,17825696142
17,1782580416563,17825696152
18,1782580417462,17825696157
19,1782580417496,17825696157
20,1782580418895,17825696174
21,1782580419844,17825696187
22,1782580421210,17825696195
23,1782580422209,17825696195
24,1782580423724,17825696217
25,1782580427054,17825696262
26,1782580428037,17825696262
27,1782580428719,17825696274
28,1782580429719,17825696285
29,1782580431217,17825696290
30,1782580432034,17825696305
31,1782580434582,17825696334
32,1782580435297,17825696334
33,1782580436164,17825696350
34,1782580437046,17825696357
35,1782580437828,17825696362
36,1782580438528,17825696375
37,1782580439460,17825696384
38,1782580440910,17825696395
39,1782580442424,17825696410
40,1782580443090,17825696422
41,1782580443890,17825696422
42,1782580444706,17825696422
43,1782580445255,17825696441
44,1782580446205,17825696441
45,1782580447804,17825696461
46,1782580448852,17825696474
47,1782580449752,17825696486
48,1782580450401,17825696486
49,1782580451283,17825696500
50,1782580452816,17825696516
51,1782580453815,17825696528
52,1782580456263,17825696548
53,1782580457095,17825696553
54,1782580457861,17825696566
55,1782580458794,17825696566
56,1782580461225,17825696597
57,1782580462757,17825696617
58,1782580463706,17825696617
59,1782580464456,17825696617
60,1782580465321,17825696642
61,1782580466804,17825696657
62,1782580470600,17825696686
63,1782580471333,17825696702
64,1782580471899,17825696707
65,1782580473732,17825696725
66,1782580474248,17825696725
67,1782580475146,17825696742
68,1782580476079,17825696750
69,1782580478344,17825696775
70,1782580478976,17825696777
71,1782580479876,17825696777
72,1782580480726,17825696797
73,1782580481424,17825696797
74,1782580482274,17825696807
75,1782580483223,17825696820
76,1782580484772,17825696837
77,1782580485671,17825696845
78,1782580487187,17825696860
79,1782580488785,17825696872
80,1782580489851,17825696882
81,1782580490883,17825696892
82,1782580492382,17825696914
83,1782580493781,17825696920
84,1782580494664,17825696920
85,1782580495446,17825696944
86,1782580496045,17825696950
87,1782580496895,17825696960
88,1782580497711,17825696960
89,1782580498294,17825696970
90,1782580499110,17825696974
91,1782580500042,17825696982
92,1782580500642,17825696982
93,1782580501457,17825696982
94,1782580502374,17825697008
95,1782580503739,17825697025
96,1782580504656,17825697030
97,1782580505588,17825697030
98,1782580506304,17825697050
99,1782580507236,17825697061
100,1782580507969,17825697065
101,1782580509684,17825697078
102,1782580512166,17825697106
103,1782580513748,17825697128
104,1782580514613,17825697133
105,1782580515246,17825697138
106,1782580516095,17825697150
107,1782580517095,17825697158
108,1782580518711,17825697176
109,1782580520175,17825697190
110,1782580521025,17825697200
111,1782580524206,17825697223
112,1782580524871,17825697237
113,1782580525621,17825697246
114,1782580526438,17825697252
115,1782580527169,17825697252
116,1782580527836,17825697267
117,1782580528702,17825697273
118,1782580530234,17825697290
119,1782580531066,17825697297
120,1782580532582,17825697310
121,1782580533564,17825697317
122,1782580534546,17825697332
123,1782580535129,17825697332
124,1782580536062,17825697350
125,1782580537494,17825697362
126,1782580538360,17825697362
127,1782580539243,17825697384
128,1782580539842,17825697385
129,1782580540741,17825697395
130,1782580541707,17825697404
131,1782580542273,17825697404
132,1782580543123,17825697414
133,1782580544688,17825697437
134,1782580545621,17825697445
135,1782580547204,17825697462
