index,date,AIR_MINUS,AIR_PLUS,GVL,CURRENT
123,1782580641573,1,1,10.5,0
124,1782580641673,1,1,10.449999999999999,0
125,1782580642755,1,1,10.43,0
126,1782580647835,1,1,10.43,34
127,1782580648367,1,1,10.43,34
128,1782580649534,1,1,10.449999999999999,23
129,1782580650949,1,1,10.41,27
130,1782580652580,1,1,10.42,53
131,1782580653746,1,1,10.380000000000001,32
132,1782580656294,1,1,10.369999999999999,0
133,1782580657344,1,1,10.380000000000001,0
134,1782580657476,1,1,10.380000000000001,0
135,1782580659775,1,1,10.380000000000001,0
136,1782580660624,1,1,10.380000000000001,0
137,1782580665354,1,1,10.35,0
138,1782580666387,1,1,10.35,0
139,1782580666836,1,1,10.359999999999999,0
140,1782580667885,1,1,10.34,0
141,1782580668401,1,1,10.369999999999999,0
142,1782580670932,1,1,10.34,0
143,1782580671998,1,1,10.300000000000001,0
144,1782580675112,1,1,10.26,0
145,1782580678309,1,1,10.31,0
146,1782580678908,1,1,10.32,0
147,1782580680407,1,1,10.300000000000001,0
148,1782580680990,1,1,10.300000000000001,0
149,1782580681090,1,1,10.300000000000001,0
150,1782580681689,1,1,10.300000000000001,0
151,1782580682823,1,1,10.31,0
152,1782580683206,1,1,10.289999999999999,0
153,1782580685420,1,1,10.24,0
154,1782580688001,1,1,10.220000000000001,0
155,1782580690882,1,1,10.19,0
156,1782580691365,1,1,10.220000000000001,0
157,1782580693297,1,1,10.140000000000001,0
158,1782580693330,1,1,10.140000000000001,0
159,1782580694746,1,1,10.18,0
160,1782580695262,1,1,10.17,0
161,1782580696760,1,1,10.19,0
162,1782580698342,1,1,10.19,0
163,1782580698409,1,1,10.19,0
164,1782580700574,1,1,10.08,0
165,1782580701622,1,1,10.130000000000001,0
166,1782580702388,1,1,10.130000000000001,0
167,1782580705086,1,1,10.15,0
168,1782580710699,1,1,10.109999999999999,0
169,1782580714229,1,1,10.07,0
170,1782580717959,1,1,10.050000000000001,0
171,1782580719974,1,1,10.109999999999999,0
172,1782580720540,1,1,10.17,0
173,1782580722488,1,1,10.07,0
174,1782580727268,1,1,10.050000000000001,0
175,1782580728267,1,1,10.050000000000001,0
176,1782580731398,1,1,10.09,0
177,1782580735561,1,1,10.039999999999999,0
178,1782580735611,1,1,10.039999999999999,0
179,1782580740407,1,1,9.9800000000000004,0
180,1782580740989,1,1,10.029999999999999,0
181,1782580742738,1,1,10.01,0
182,1782580743288,1,1,10.01,0
183,1782580743671,1,1,10.02,0
184,1782580744170,1,1,10.06,0
185,1782580745787,1,1,9.9800000000000004,0
186,1782580746735,1,1,9.9299999999999997,0
187,1782580747667,1,1,9.9499999999999993,0
188,1782580748700,1,1,9.9900000000000002,0
189,1782580750383,1,1,10.02,0
190,1782580751880,1,1,9.9399999999999995,0
191,1782580755394,1,1,9.9199999999999999,0
192,1782580755994,1,1,9.9399999999999995,0
193,1782580762505,1,1,9.9199999999999999,0
194,1782580763588,1,1,9.8599999999999994,0
195,1782580768483,1,1,9.8900000000000006,0
196,1782580770482,1,1,9.8699999999999992,0
197,1782580774761,1,1,9.8800000000000008,0
198,1782580775210,1,1,9.9000000000000004,0
199,1782580775660,1,1,9.9000000000000004,0
200,1782580779324,1,1,9.8499999999999996,0
201,1782580780823,1,1,9.8800000000000008,11
202,1782580782405,1,1,9.8000000000000007,23
203,1782580784153,1,1,9.8699999999999992,36
204,1782580786684,1,1,9.8000000000000007,27
205,1782580788832,1,1,9.7599999999999998,23
206,1782580790500,1,1,9.8000000000000007,31
207,1782580796578,2,1537,30.309999999999999,77
208,1782580799207,1,1,9.8300000000000001,82
209,1782580800190,1,1,9.8000000000000007,85
210,1782580801073,1,1,9.7899999999999991,98
211,1782580801522,1,1,9.75,85
212,1782580801988,1,1,9.7699999999999996,106
213,1782580804036,1,1,9.8000000000000007,96
214,1782580804569,1,1,9.8000000000000007,99
215,1782580805019,1,1,9.7200000000000006,68
216,1782580805502,1,1,9.7200000000000006,68
217,1782580807134,1,1,9.7200000000000006,33
218,1782580809282,1,1,9.7599999999999998,88
219,1782580813895,1,1,9.7899999999999991,80
220,1782580816143,1,1,9.7799999999999994,87
221,1782580818658,1,1,9.6999999999999993,107
222,1782580819174,1,1,9.6999999999999993,94
223,1782580821189,1,1,9.7300000000000004,71
224,1782580825085,1,1,9.7899999999999991,111
225,1782580827267,1,1,9.7799999999999994,121
226,1782580830781,1,1,9.7899999999999991,109
227,1782580832230,1,1,9.7899999999999991,109
228,1782580833362,1,1,9.8000000000000007,0
229,1782580839008,1,1,9.7400000000000002,0
230,1782580839823,1,1,9.75,0
231,1782580842338,1,1,9.7599999999999998,0
232,1782580843437,1,1,9.8300000000000001,0
233,1782580844520,1,1,9.8100000000000005,0
234,1782580851596,1,1,9.75,0
235,1782580852512,1,1,9.7300000000000004,0
236,1782580855426,0,0,9.75,0
237,1782580855893,0,0,10.359999999999999,0
238,1782580857308,0,0,10.32,0
239,1782580857808,0,0,10.41,0
240,1782580908800,0,0,10.57,0
241,1782581235090,1,1,14.140000000000001,223
242,1782581236023,1,1,14.18,233
243,1782581237922,1,1,14.140000000000001,270
244,1782581239370,1,1,14.140000000000001,282
245,1782581240919,1,1,14.140000000000001,284
246,1782581243300,1,1,14.109999999999999,279
247,1782581248929,1,1,14.130000000000001,294
248,1782581249528,1,1,14.16,282
249,1782581249978,1,1,14.140000000000001,302
250,1782581251510,1,1,14.09,294
251,1782581255140,1,1,14.109999999999999,309
252,1782581255639,1,1,14.07,294
253,1782581256455,1,1,14.15,205
254,1782581257056,1,1,14.15,203
255,1782581257522,1,1,14.119999999999999,203
256,1782581259053,1,1,14.18,312
257,1782581261185,1,1,14.16,310
258,1782581261668,1,1,14.17,258
259,1782581263966,1,1,14.15,247
260,1782581264499,1,1,14.15,288
261,1782581265898,1,1,14.16,287
262,1782581267513,1,1,14.199999999999999,326
263,1782581268346,1,1,14.15,323
264,1782581268845,1,1,14.109999999999999,309
265,1782581269794,1,1,14.119999999999999,256
266,1782581273908,1,1,14.1,250
267,1782581281984,1,1,14.109999999999999,321
268,1782581283500,1,1,14.18,294
269,1782581285531,1,1,14.109999999999999,303
270,1782581287779,1,1,14.19,332
271,1782581290361,1,1,14.15,350
272,1782581291410,1,1,14.19,379
273,1782581292425,1,1,14.130000000000001,300
274,1782581293525,1,1,14.18,205
275,1782581296155,1,1,14.119999999999999,292
276,1782581297921,1,1,14.16,287
277,1782581298453,1,1,14.07,261
278,1782581301368,1,1,14.08,331
279,1782581302417,1,1,14.15,203
280,1782581308213,1,1,14.130000000000001,203
281,1782581309810,1,1,14.119999999999999,204
282,1782581310393,1,1,14.119999999999999,204
283,1782581310444,1,1,14.119999999999999,203
284,1782581312741,1,1,14.18,204
285,1782581314290,1,1,14.16,203
286,1782581314890,1,1,14.119999999999999,203
287,1782581316538,1,1,14.09,203
288,1782581317539,1,1,14.08,203
289,1782581319087,1,1,14.109999999999999,202
290,1782581321784,1,1,14.08,202
291,1782581325048,1,1,14.050000000000001,204
292,1782581326513,1,1,14.17,203
293,1782581327046,1,1,14.17,203
294,1782581327579,1,1,14.119999999999999,203
295,1782581334740,1,1,14.130000000000001,203
