index,date,MODE_ID,ERROR_ID,AIR_P,AIR_N,1,2,3,4
0,1765820038022,1,0,108,25,0,0,0,0
1,1765820039155,1,0,108,25,0,0,0,0
2,1765820045438,1,0,108,25,0,0,0,0
3,1765820047787,1,0,108,25,0,0,0,0
4,1765820050156,1,0,108,25,0,0,0,0
5,1765820051872,1,0,108,25,0,0,0,0
6,1765820052790,1,0,108,25,0,0,0,0
7,1765820053088,1,0,108,25,0,0,0,0
8,1765820055488,1,0,108,25,0,0,0,0
9,1765820057588,1,0,108,25,0,0,0,0
10,1765820058739,1,0,108,25,0,0,0,0
11,1765820059339,1,0,108,25,0,0,0,0
12,1765820060239,1,0,108,25,0,0,0,0
13,1765820061705,1,0,108,25,0,0,0,0
14,1765820221702,1,0,108,25,0,0,0,0
15,1765820225287,1,0,108,25,0,0,0,0
16,1765820228787,1,0,108,25,0,0,0,0
17,1765820229070,1,0,108,25,0,0,0,0
18,1765820231469,1,0,108,25,0,0,0,0
19,1765820235384,1,0,108,25,0,0,0,0
20,1765820239401,1,0,108,25,0,0,0,0
21,1765820239701,1,0,108,25,0,0,0,0
22,1765820243437,1,0,108,25,0,0,0,0
23,1765820243704,1,0,108,25,0,0,0,0
24,1765820372768,1,0,108,25,0,0,0,0
25,1765820372983,1,0,108,25,0,0,0,0
26,1765820373984,1,0,108,25,0,0,0,0
27,1765820374267,1,0,108,25,0,0,0,0
28,1765820375201,1,0,108,25,0,0,0,0
29,1765820375467,1,0,108,25,0,0,0,0
30,1765820376735,1,0,108,25,0,0,0,0
31,1765820376984,1,0,108,25,0,0,0,0
32,1765820377968,1,0,108,25,0,0,0,0
33,1765820378284,1,0,108,25,0,0,0,0
34,1765820379799,1,0,108,25,0,0,0,0
35,1765820380734,1,0,108,25,0,0,0,0
36,1765820380984,1,0,108,25,0,0,0,0
37,1765820381967,1,0,108,25,0,0,0,0
38,1765820382234,1,0,108,25,0,0,0,0
39,1765820383101,1,0,108,25,0,0,0,0
40,1765820383384,1,0,108,25,0,0,0,0
41,1765820384334,1,0,108,25,0,0,0,0
42,1765820384566,1,0,108,25,0,0,0,0
43,1765820385468,1,0,108,25,0,0,0,0
44,1765820386617,1,0,108,25,0,0,0,0
45,1765820387834,1,0,108,25,0,0,0,0
46,1765820388085,1,0,108,25,0,0,0,0
47,1765820388984,1,0,108,25,0,0,0,0
48,1765820389249,1,0,108,25,0,0,0,0
49,1765820390417,1,0,108,25,0,0,0,0
50,1765820391666,1,0,108,25,0,0,0,0
51,1765820392784,1,0,108,25,0,0,0,0
52,1765820393067,1,0,108,25,0,0,0,0
53,1765820393968,1,0,108,25,0,0,0,0
54,1765820395151,1,0,108,25,0,0,0,0
55,1765820395434,1,0,108,25,0,0,0,0
56,1765820396284,1,0,108,25,0,0,0,0
57,1765820396569,1,0,108,25,0,0,0,0
58,1765820397517,1,0,108,25,0,0,0,0
59,1765820505565,1,0,108,25,0,0,0,0
60,1765820507099,1,0,108,25,0,0,0,0
61,1765820512616,1,0,108,25,0,0,0,0
62,1765820513565,1,0,108,25,0,0,0,0
63,1765820513866,1,0,108,25,0,0,0,0
64,1765820514199,1,0,108,25,0,0,0,0
65,1765820515150,1,0,108,25,0,0,0,0
66,1765820519164,1,0,108,25,0,0,0,0
67,1765820522098,1,0,108,25,0,0,0,0
68,1765820527965,1,0,108,25,0,0,0,0
69,1765820581882,1,0,108,25,0,0,0,0
70,1765820583149,1,0,108,25,0,0,0,0
71,1765820583415,1,0,108,25,0,0,0,0
72,1765820584347,1,0,108,25,0,0,0,0
73,1765820584649,1,0,108,25,0,0,0,0
74,1765820585848,1,0,108,25,0,0,0,0
75,1765820587098,1,0,108,25,0,0,0,0
76,1765820587332,1,0,108,25,0,0,0,0
77,1765820588231,1,0,108,25,0,0,0,0
78,1765820588514,1,0,108,25,0,0,0,0
79,1765820589464,1,0,108,25,0,0,0,0
80,1765820590598,1,0,108,25,0,0,0,0
81,1765820590865,1,0,108,25,0,0,0,0
82,1765820591715,1,0,108,25,0,0,0,0
83,1765820593765,1,0,108,25,0,0,0,0
84,1765820594014,1,0,108,25,0,0,0,0
85,1765820594965,1,0,108,25,0,0,0,0
86,1765820595231,1,0,108,25,0,0,0,0
87,1765820596364,1,0,108,25,0,0,0,0
88,1765820597515,1,0,108,25,0,0,0,0
89,1765820598449,1,0,108,25,0,0,0,0
90,1765820598731,1,0,108,25,0,0,0,0
91,1765820599615,1,0,108,25,0,0,0,0
92,1765820599831,1,0,108,25,0,0,0,0
93,1765820601031,1,0,108,25,0,0,0,0
94,1765820601898,1,0,108,25,0,0,0,0
95,1765820602181,1,0,108,25,0,0,0,0
96,1765820603098,1,0,108,25,0,0,0,0
97,1765820603331,1,0,108,25,0,0,0,0
98,1765820604249,1,0,108,25,0,0,0,0
99,1765820604531,1,0,108,25,0,0,0,0
100,1765820605415,1,0,108,25,0,0,0,0
101,1765820605631,1,0,108,25,0,0,0,0
102,1765820606598,1,0,108,25,0,0,0,0
103,1765820606848,1,0,108,25,0,0,0,0
104,1765820607697,1,0,108,25,0,0,0,0
105,1765820607997,1,0,108,25,0,0,0,0
106,1765820664213,1,0,108,25,0,0,0,0
107,1765820665015,1,0,108,25,0,0,0,0
108,1765820665130,1,0,108,25,0,0,0,0
109,1765820665747,1,0,108,25,0,0,0,0
110,1765820665864,1,0,108,25,0,0,0,0
111,1765820666664,1,0,108,25,0,0,0,0
112,1765820667397,1,0,108,25,0,0,0,0
113,1765820668130,1,0,108,25,0,0,0,0
114,1765820668930,1,0,108,25,0,0,0,0
115,1765820669647,1,0,108,25,0,0,0,0
116,1765820669781,1,0,108,25,0,0,0,0
117,1765820670414,1,0,108,25,0,0,0,0
118,1765820670614,1,0,108,25,0,0,0,0
119,1765820671297,1,0,108,25,0,0,0,0
120,1765820672064,1,0,108,25,0,0,0,0
121,1765820672862,1,0,108,25,0,0,0,0
122,1765820673563,1,0,108,25,0,0,0,0
123,1765820674347,1,0,108,25,0,0,0,0
124,1765820674480,1,0,108,25,0,0,0,0
125,1765820675213,1,0,108,25,0,0,0,0
126,1765820675981,1,0,108,25,0,0,0,0
127,1765820676780,1,0,108,25,0,0,0,0
128,1765820677479,1,0,108,25,0,0,0,0
129,1765820678264,1,0,108,25,0,0,0,0
130,1765820678430,1,0,108,25,0,0,0,0
131,1765820679164,1,0,108,25,0,0,0,0
132,1765820679947,1,0,108,25,0,0,0,0
133,1765820680747,1,0,108,25,0,0,0,0
134,1765820681447,1,0,108,25,0,0,0,0
135,1765820682280,1,0,108,25,0,0,0,0
136,1765820682479,1,0,108,25,0,0,0,0
137,1765820683213,1,0,108,25,0,0,0,0
138,1765820684030,1,0,108,25,0,0,0,0
139,1765820684213,1,0,108,25,0,0,0,0
140,1765820684864,1,0,108,25,0,0,0,0
141,1765820684980,1,0,108,25,0,0,0,0
142,1765820685797,1,0,108,25,0,0,0,0
143,1765820686630,1,0,108,25,0,0,0,0
144,1765820687363,1,0,108,25,0,0,0,0
145,1765820687547,1,0,108,25,0,0,0,0
146,1765820688397,1,0,108,25,0,0,0,0
147,1765820689146,1,0,108,25,0,0,0,0
148,1765820689963,1,0,108,25,0,0,0,0
149,1765820690130,1,0,108,25,0,0,0,0
150,1765820690847,1,0,108,25,0,0,0,0
151,1765820691596,1,0,108,25,0,0,0,0
152,1765820692396,1,0,108,25,0,0,0,0
153,1765820693098,1,0,108,25,0,0,0,0
154,1765820693880,1,0,108,25,0,0,0,0
155,1765820694046,1,0,108,25,0,0,0,0
156,1765820797895,1,0,108,25,0,0,0,0
157,1765820799045,1,0,108,25,0,0,0,0
158,1765820799329,1,0,108,25,0,0,0,0
159,1765820800196,1,0,204,25,0,0,0,0
160,1765820800446,1,0,108,25,0,0,0,0
161,1765820801628,1,0,108,25,0,0,0,0
162,1765820802794,1,0,108,25,0,0,0,0
163,1765820803695,1,0,108,25,0,0,0,0
164,1765820804878,1,0,108,25,0,0,0,0
165,1765820805127,1,0,108,25,0,0,0,0
166,1765820805996,1,0,108,25,0,0,0,0
167,1765820807229,1,0,108,25,0,0,0,0
168,1765820808345,1,0,108,25,0,0,0,0
169,1765820808628,1,0,108,25,0,0,0,0
170,1765820809528,1,0,108,25,0,0,0,0
171,1765820810696,1,0,108,25,0,0,0,0
172,1765820810961,1,0,108,25,0,0,0,0
173,1765820811844,1,0,108,25,0,0,0,0
174,1765820812127,1,0,108,25,0,0,0,0
175,1765820813095,1,0,108,25,0,0,0,0
176,1765820813295,1,0,108,25,0,0,0,0
177,1765820814213,1,0,108,25,0,0,0,0
178,1765820815396,1,0,108,25,0,0,0,0
179,1765820815663,1,0,108,25,0,0,0,0
180,1765820816862,1,0,108,25,0,0,0,0
181,1765820817745,1,0,108,25,0,0,0,0
182,1765820818046,1,0,108,25,0,0,0,0
183,1765820819028,1,0,108,25,0,0,0,0
184,1765820819261,1,0,108,25,0,0,0,0
185,1765820820794,1,0,108,25,0,0,0,0
186,1765820821745,1,0,108,25,0,0,0,0
187,1765820986477,1,0,108,25,0,0,0,0
188,1765820986693,1,0,108,25,0,0,0,0
189,1765820987659,1,0,108,25,0,0,0,0
190,1765820987910,1,0,108,25,0,0,0,0
191,1765820988793,1,0,108,25,0,0,0,0
192,1765820989076,1,0,108,25,0,0,0,0
193,1765820990009,1,0,108,25,0,0,0,0
194,1765820990226,1,0,108,25,0,0,0,0
195,1765820991193,1,0,108,25,0,0,0,0
196,1765820991527,1,0,108,25,0,0,0,0
197,1765820992693,1,0,108,25,0,0,0,0
198,1765820993026,1,0,108,25,0,0,0,0
199,1765820993943,1,0,108,25,0,0,0,0
200,1765820994193,1,0,108,25,0,0,0,0
201,1765820995193,1,0,108,25,0,0,0,0
202,1765820995477,1,0,108,25,0,0,0,0
203,1765820996676,1,0,108,25,0,0,0,0
204,1765820996960,1,0,108,25,0,0,0,0
205,1765820997893,1,0,108,25,0,0,0,0
