index,date,CEL_1,CEL_2,CEL_3,CEL_4,1,2,3,4
0,1765820037889,3.31,3.32,3.35,3.31,0,0,0,0
1,1765820038155,3.31,3.32,3.35,3.31,0,0,0,0
2,1765820039021,3.31,3.32,3.35,3.31,0,0,0,0
3,1765820039305,3.31,3.32,3.35,3.31,0,0,0,0
4,1765820040272,3.31,3.32,3.35,3.31,0,0,0,0
5,1765820040523,3.31,3.32,3.35,3.31,0,0,0,0
6,1765820041438,3.31,3.32,3.35,3.31,0,0,0,0
7,1765820041722,3.31,3.32,3.35,3.31,0,0,0,0
8,1765820042904,3.31,3.32,3.35,3.31,0,0,0,0
9,1765820044171,3.31,3.32,3.35,3.31,0,0,0,0
10,1765820045289,3.31,3.32,3.35,3.31,0,0,0,0
11,1765820046472,3.31,3.32,3.35,3.31,0,0,0,0
12,1765820047748,3.31,3.32,3.35,3.31,0,0,0,0
13,1765820047939,3.31,3.32,3.35,3.31,0,0,0,0
14,1765820048822,3.31,3.32,3.35,3.31,0,0,0,0
15,1765820049088,3.31,3.32,3.35,3.31,0,0,0,0
16,1765820050055,3.31,3.32,3.35,3.31,0,0,0,0
17,1765820050305,3.31,3.32,3.35,3.31,0,0,0,0
18,1765820051189,3.31,3.32,3.35,3.31,0,0,0,0
19,1765820051505,3.31,3.32,3.35,3.31,0,0,0,0
20,1765820052456,3.31,3.32,3.35,3.31,0,0,0,0
21,1765820052688,3.31,3.32,3.35,3.31,0,0,0,0
22,1765820053922,3.31,3.32,3.35,3.31,0,0,0,0
23,1765820055071,3.31,3.32,3.35,3.31,0,0,0,0
24,1765820055339,3.31,3.32,3.35,3.31,0,0,0,0
25,1765820056305,3.31,3.32,3.35,3.31,0,0,0,0
26,1765820056522,3.31,3.32,3.35,3.31,0,0,0,0
27,1765820057455,3.31,3.32,3.35,3.31,0,0,0,0
28,1765820057755,3.31,3.32,3.35,3.31,0,0,0,0
29,1765820058673,3.31,3.32,3.35,3.31,0,0,0,0
30,1765820058906,3.31,3.32,3.35,3.31,0,0,0,0
31,1765820059856,3.31,3.32,3.35,3.31,0,0,0,0
32,1765820060122,3.31,3.32,3.35,3.31,0,0,0,0
33,1765820061021,3.31,3.32,3.35,3.31,0,0,0,0
34,1765820061305,3.31,3.32,3.35,3.31,0,0,0,0
35,1765820062555,3.31,3.32,3.35,3.31,0,0,0,0
36,1765820063789,3.31,3.32,3.35,3.31,0,0,0,0
37,1765820064072,3.31,3.32,3.35,3.31,0,0,0,0
38,1765820064972,3.31,3.32,3.35,3.31,0,0,0,0
39,1765820065273,3.31,3.32,3.35,3.31,0,0,0,0
40,1765820216520,3.31,3.32,3.35,3.31,0,0,0,0
41,1765820217753,3.31,3.32,3.35,3.31,0,0,0,0
42,1765820218020,3.31,3.32,3.35,3.31,0,0,0,0
43,1765820218920,3.31,3.32,3.35,3.31,0,0,0,0
44,1765820219203,3.31,3.32,3.35,3.31,0,0,0,0
45,1765820220153,3.31,3.32,3.35,3.31,0,0,0,0
46,1765820220386,3.31,3.32,3.35,3.31,0,0,0,0
47,1765820221320,3.31,3.32,3.35,3.31,0,0,0,0
48,1765820221620,3.31,3.32,3.35,3.31,0,0,0,0
49,1765820222503,3.31,3.32,3.35,3.31,0,0,0,0
50,1765820222737,3.31,3.32,3.35,3.31,0,0,0,0
51,1765820223952,3.31,3.32,3.35,3.31,0,0,0,0
52,1765820225137,3.31,3.32,3.35,3.31,0,0,0,0
53,1765820225420,3.31,3.32,3.35,3.31,0,0,0,0
54,1765820226286,3.31,3.32,3.35,3.31,0,0,0,0
55,1765820227520,3.31,3.32,3.35,3.31,0,0,0,0
56,1765820227753,3.31,3.32,3.35,3.31,0,0,0,0
57,1765820228669,3.31,3.32,3.35,3.31,0,0,0,0
58,1765820228936,3.31,3.32,3.35,3.31,0,0,0,0
59,1765820229919,3.31,3.32,3.35,3.31,0,0,0,0
60,1765820230108,3.31,3.32,3.35,3.31,0,0,0,0
61,1765820231087,3.31,3.32,3.35,3.31,0,0,0,0
62,1765820231387,3.31,3.32,3.35,3.31,0,0,0,0
63,1765820232285,3.31,3.32,3.35,3.31,0,0,0,0
64,1765820232535,3.31,3.32,3.35,3.31,0,0,0,0
65,1765820233768,3.31,3.32,3.35,3.31,0,0,0,0
66,1765820234986,3.31,3.32,3.35,3.31,0,0,0,0
67,1765820235284,3.31,3.32,3.35,3.31,0,0,0,0
68,1765820236202,3.31,3.32,3.35,3.31,0,0,0,0
69,1765820236484,3.31,3.32,3.35,3.31,0,0,0,0
70,1765820237751,3.31,3.32,3.35,3.31,0,0,0,0
71,1765820238985,3.31,3.32,3.35,3.31,0,0,0,0
72,1765820239318,3.31,3.32,3.35,3.31,0,0,0,0
73,1765820240535,3.31,3.32,3.35,3.31,0,0,0,0
74,1765820241819,3.31,3.32,3.35,3.31,0,0,0,0
75,1765820242068,3.31,3.32,3.35,3.31,0,0,0,0
76,1765820243369,3.31,3.32,3.35,3.31,0,0,0,0
77,1765820243632,3.31,3.32,3.35,3.31,0,0,0,0
78,1765820244553,3.31,3.32,3.35,3.31,0,0,0,0
79,1765820244835,3.31,3.32,3.35,3.31,0,0,0,0
80,1765820372317,3.31,3.32,3.35,3.31,0,0,0,0
81,1765820372668,3.31,3.32,3.35,3.31,0,0,0,0
82,1765820373850,3.31,3.32,3.35,3.31,0,0,0,0
83,1765820374134,3.31,3.32,3.35,3.31,0,0,0,0
84,1765820375116,3.31,3.32,3.35,3.31,0,0,0,0
85,1765820375351,3.31,3.32,3.35,3.31,0,0,0,0
86,1765820376336,3.31,3.32,3.35,3.31,0,0,0,0
87,1765820376634,3.31,3.32,3.35,3.31,0,0,0,0
88,1765820377834,3.31,3.32,3.35,3.31,0,0,0,0
89,1765820378150,3.31,3.32,3.35,3.31,0,0,0,0
90,1765820379118,3.31,3.32,3.35,3.31,0,0,0,0
91,1765820379351,3.31,3.32,3.35,3.31,0,0,0,0
92,1765820380651,3.31,3.32,3.35,3.31,0,0,0,0
93,1765820380884,3.31,3.32,3.35,3.31,0,0,0,0
94,1765820381851,3.31,3.32,3.35,3.31,0,0,0,0
95,1765820382117,3.31,3.32,3.35,3.31,0,0,0,0
96,1765820383035,3.31,3.32,3.35,3.31,0,0,0,0
97,1765820383267,3.31,3.32,3.35,3.31,0,0,0,0
98,1765820384217,3.31,3.32,3.35,3.31,0,0,0,0
99,1765820384468,3.31,3.32,3.35,3.31,0,0,0,0
100,1765820385334,3.31,3.32,3.35,3.31,0,0,0,0
101,1765820385617,3.31,3.32,3.35,3.31,0,0,0,0
102,1765820386549,3.31,3.32,3.35,3.31,0,0,0,0
103,1765820386767,3.31,3.32,3.35,3.31,0,0,0,0
104,1765820387701,3.31,3.32,3.35,3.31,0,0,0,0
105,1765820388000,3.31,3.32,3.35,3.31,0,0,0,0
106,1765820388867,3.31,3.32,3.35,3.31,0,0,0,0
107,1765820389117,3.31,3.32,3.35,3.31,0,0,0,0
108,1765820390100,3.31,3.32,3.35,3.31,0,0,0,0
109,1765820390317,3.31,3.32,3.35,3.31,0,0,0,0
110,1765820391234,3.31,3.32,3.35,3.31,0,0,0,0
111,1765820391517,3.31,3.32,3.35,3.31,0,0,0,0
112,1765820392451,3.31,3.32,3.35,3.31,0,0,0,0
113,1765820392649,3.31,3.32,3.35,3.31,0,0,0,0
114,1765820393619,3.31,3.32,3.35,3.31,0,0,0,0
115,1765820393884,3.31,3.32,3.35,3.31,0,0,0,0
116,1765820394751,3.31,3.32,3.35,3.31,0,0,0,0
117,1765820395017,3.31,3.32,3.35,3.31,0,0,0,0
118,1765820396202,3.31,3.32,3.35,3.31,0,0,0,0
119,1765820397117,3.31,3.32,3.35,3.31,0,0,0,0
120,1765820397401,3.31,3.32,3.35,3.31,0,0,0,0
121,1765820502816,3.31,3.32,3.35,3.31,0,0,0,0
122,1765820503098,3.31,3.32,3.35,3.31,0,0,0,0
123,1765820503965,3.31,3.32,3.35,3.31,0,0,0,0
124,1765820504266,3.31,3.32,3.35,3.31,0,0,0,0
125,1765820505498,3.31,3.32,3.35,3.31,0,0,0,0
126,1765820506769,3.31,3.32,3.35,3.31,0,0,0,0
127,1765820507015,3.31,3.32,3.35,3.31,0,0,0,0
128,1765820507916,3.31,3.32,3.35,3.31,0,0,0,0
129,1765820508199,3.31,3.32,3.35,3.31,0,0,0,0
130,1765820509433,3.31,3.32,3.35,3.31,0,0,0,0
131,1765820510699,3.31,3.32,3.35,3.31,0,0,0,0
132,1765820510999,3.31,3.32,3.35,3.31,0,0,0,0
133,1765820511899,3.31,3.32,3.35,3.31,0,0,0,0
134,1765820512199,3.31,3.32,3.35,3.31,0,0,0,0
135,1765820512515,3.31,3.32,3.35,3.31,0,0,0,0
136,1765820513482,3.31,3.32,3.35,3.31,0,0,0,0
137,1765820513732,3.31,3.32,3.35,3.31,0,0,0,0
138,1765820515066,3.31,3.32,3.35,3.31,0,0,0,0
139,1765820515332,3.31,3.32,3.35,3.31,0,0,0,0
140,1765820516298,3.31,3.32,3.35,3.31,0,0,0,0
141,1765820516632,3.31,3.32,3.35,3.31,0,0,0,0
142,1765820517830,3.31,3.32,3.35,3.31,0,0,0,0
143,1765820518131,3.31,3.32,3.35,3.31,0,0,0,0
144,1765820519081,3.31,3.32,3.35,3.31,0,0,0,0
145,1765820519300,3.31,3.32,3.35,3.31,0,0,0,0
146,1765820520265,3.31,3.32,3.35,3.31,0,0,0,0
147,1765820520565,3.31,3.32,3.35,3.31,0,0,0,0
148,1765820521449,3.31,3.32,3.35,3.31,0,0,0,0
149,1765820521666,3.31,3.32,3.35,3.31,0,0,0,0
150,1765820522666,3.31,3.32,3.35,3.31,0,0,0,0
151,1765820522899,3.31,3.32,3.35,3.31,0,0,0,0
152,1765820523765,3.31,3.32,3.35,3.31,0,0,0,0
153,1765820524049,3.31,3.32,3.35,3.31,0,0,0,0
154,1765820524999,3.31,3.32,3.35,3.31,0,0,0,0
155,1765820525200,3.31,3.32,3.35,3.31,0,0,0,0
156,1765820526132,3.31,3.32,3.35,3.31,0,0,0,0
157,1765820526398,3.31,3.32,3.35,3.31,0,0,0,0
158,1765820527332,3.31,3.32,3.35,3.31,0,0,0,0
159,1765820527532,3.31,3.32,3.35,3.31,0,0,0,0
160,1765820581815,3.31,3.32,3.35,3.31,0,0,0,0
161,1765820582715,3.31,3.32,3.35,3.31,0,0,0,0
162,1765820582997,3.31,3.32,3.35,3.31,0,0,0,0
163,1765820584247,3.31,3.32,3.35,3.31,0,0,0,0
164,1765820585498,3.31,3.32,3.35,3.31,0,0,0,0
165,1765820585765,3.31,3.32,3.35,3.31,0,0,0,0
166,1765820586681,3.31,3.32,3.35,3.31,0,0,0,0
167,1765820586964,3.31,3.32,3.35,3.31,0,0,0,0
168,1765820587915,3.31,3.32,3.35,3.31,0,0,0,0
