index,TEMPERATURE,1,2,3,4,5,6,7
307,-104,0,0,0,0,0,0,0
308,-97,10,0,0,0,0,0,0
309,-97,-6,-2,0,0,0,0,0
310,-103,0,0,0,0,0,0,0
311,-100,0,-1,0,0,0,0,0
312,-99,0,0,0,0,0,0,0
313,-89,-7,0,0,0,0,0,0
314,-103,0,0,0,0,0,0,0
315,-93,-7,-1,0,0,0,0,0
316,-97,0,0,0,0,0,0,0
317,-103,0,0,0,0,0,0,0
318,-106,0,0,0,0,0,0,0
319,-97,-9,0,0,0,0,0,0
320,-107,0,0,0,0,0,0,0
321,-105,0,-2,0,0,0,0,0
322,-89,0,0,0,0,0,0,0
323,-103,-7,0,0,0,0,0,0
324,-99,0,0,0,0,0,0,0
325,-101,0,-1,0,0,0,0,0
326,-95,0,0,0,0,0,0,0
327,-95,-7,0,0,0,0,0,0
328,-91,0,0,0,0,0,0,0
329,-95,0,-1,0,0,0,0,0
330,-101,0,0,0,0,0,0,0
331,-95,-7,-1,0,0,0,0,0
332,-101,0,0,0,0,0,0,0
333,-103,0,0,0,0,0,0,0
334,-102,0,0,0,0,0,0,0
335,-93,-7,0,0,0,0,0,0
336,-95,0,0,0,0,0,0,0
337,-87,0,-1,0,0,0,0,0
338,-95,0,0,0,0,0,0,0
339,-101,-8,0,0,0,0,0,0
340,-91,0,9,0,0,0,0,0
341,-97,-6,-1,0,0,0,0,0
342,-101,0,9,0,0,0,0,0
343,-103,0,0,0,0,0,0,0
344,-89,0,9,0,0,0,0,0
345,-97,-7,-1,0,0,0,0,0
346,-103,0,9,0,0,0,0,0
347,-91,-7,-2,0,0,0,0,0
348,-80,0,9,0,0,0,0,0
349,-89,-7,-1,0,0,0,0,0
350,-97,0,2,0,0,0,0,0
351,-99,0,1,0,0,0,0,0
352,-99,0,2,0,0,0,0,0
353,-85,-7,-1,0,0,0,0,0
354,-93,0,2,0,0,0,0,0
355,-91,0,-1,0,0,0,0,0
356,-85,0,2,0,0,0,0,0
357,-89,-8,0,0,0,0,0,0
358,-89,0,0,0,0,0,0,0
359,-89,0,-1,0,0,0,0,0
360,-93,0,0,0,0,0,0,0
361,-95,-9,-1,0,0,0,0,0
362,-89,0,0,0,0,0,0,0
363,-97,0,0,0,0,0,0,0
364,-89,0,10,0,0,0,0,0
365,-87,0,0,0,0,0,0,0
366,-89,0,10,0,0,0,0,0
367,-93,-8,-2,0,0,0,0,0
368,-97,0,10,0,0,0,0,0
369,-91,0,1,0,0,0,0,0
370,-96,0,10,0,0,0,0,0
371,-87,-7,-1,0,0,0,0,0
372,-95,0,2,0,0,0,0,0
373,-89,0,0,0,0,0,0,0
374,-87,0,2,0,0,0,0,0
375,-91,-7,0,0,0,0,0,0
376,-78,0,2,0,0,0,0,0
377,-87,0,-1,0,0,0,0,0
378,-87,0,2,0,0,0,0,0
379,-101,-8,0,0,0,0,0,0
380,-82,0,0,0,0,0,0,0
381,-76,0,0,0,0,0,0,0
382,-87,0,0,0,0,0,0,0
383,-89,0,0,0,0,0,0,0
384,-87,8090,-220,0,0,0,0,0
385,-91,0,0,0,0,0,0,0
386,-95,0,0,0,0,0,0,0
387,-94,-9,-1,0,0,0,0,0
388,-72,0,0,0,0,0,0,0
389,-87,0,0,0,0,0,0,0
390,-85,0,0,0,0,0,0,0
391,-95,-28,19,0,0,0,0,0
392,-93,0,-13,0,0,0,0,0
393,-91,-7,5,0,0,0,0,0
394,-80,-32,-6,0,0,0,0,0
395,-91,0,0,0,0,0,0,0
396,-74,-6,5,0,0,0,0,0
397,-85,-8,-3,0,0,0,0,0
398,-87,0,0,0,0,0,0,0
399,-87,-7,3,0,0,0,0,0
400,-87,-7,-2,0,0,0,0,0
401,-93,0,0,0,0,0,0,0
402,-82,0,0,0,0,0,0,0
403,-78,0,0,0,0,0,0,0
404,-80,0,0,0,0,0,0,0
405,-82,0,0,0,0,0,0,0
406,-87,0,0,0,0,0,0,0
407,-78,0,0,0,0,0,0,0
408,-76,0,0,0,0,0,0,0
409,-85,0,0,0,0,0,0,0
410,-85,0,0,0,0,0,0,0
411,-89,0,-1,0,0,0,0,0
412,-87,0,0,0,0,0,0,0
413,-78,0,0,0,0,0,0,0
414,-78,0,0,0,0,0,0,0
415,-91,0,0,0,0,0,0,0
416,-71,0,0,0,0,0,0,0
417,-89,0,0,0,0,0,0,0
418,-85,0,0,0,0,0,0,0
419,-97,0,0,0,0,0,0,0
420,-76,0,-1,0,0,0,0,0
421,-78,0,0,0,0,0,0,0
422,-89,0,0,0,0,0,0,0
423,-87,0,0,0,0,0,0,0
424,-74,-8,-1,0,0,0,0,0
425,-93,10,0,0,0,0,0,0
426,-80,0,0,0,0,0,0,0
427,-76,10,0,0,0,0,0,0
428,-78,-8,0,0,0,0,0,0
429,-80,0,0,0,0,0,0,0
430,-72,0,-1,0,0,0,0,0
431,-85,0,0,0,0,0,0,0
432,-72,-7,0,0,0,0,0,0
433,-72,0,0,0,0,0,0,0
434,-87,0,-1,0,0,0,0,0
435,-80,0,0,0,0,0,0,0
436,-72,-8,-1,0,0,0,0,0
437,-76,0,0,0,0,0,0,0
438,-78,0,-1,0,0,0,0,0
439,-78,0,0,0,0,0,0,0
440,-73,0,-2,0,0,0,0,0
441,-85,0,0,0,0,0,0,0
442,-85,-6,0,0,0,0,0,0
443,-80,0,0,0,0,0,0,0
444,-76,0,-1,0,0,0,0,0
445,-82,0,0,0,0,0,0,0
446,-82,-7,0,0,0,0,0,0
447,-76,0,0,0,0,0,0,0
448,-80,0,0,0,0,0,0,0
449,-78,0,0,0,0,0,0,0
450,-85,0,0,0,0,0,0,0
451,-89,0,0,0,0,0,0,0
452,-85,-7,0,0,0,0,0,0
453,-72,0,0,0,0,0,0,0
454,-82,0,-1,0,0,0,0,0
455,-71,-8,0,0,0,0,0,0
456,-80,0,0,0,0,0,0,0
457,-82,0,158,0,0,0,0,0
458,-72,0,2,0,0,0,0,0
459,-70,-8,0,0,0,0,0,0
460,-74,0,190,0,0,0,0,0
461,-77,0,1,0,0,0,0,0
462,-82,0,190,0,0,0,0,0
463,-86,0,0,0,0,0,0,0
464,-72,0,190,0,0,0,0,0
465,-72,-7,0,0,0,0,0,0
466,-69,0,2,0,0,0,0,0
467,-76,0,-1,0,0,0,0,0
468,-71,0,190,0,0,0,0,0
469,-82,-7,-1,0,0,0,0,0
470,-68,0,2,0,0,0,0,0
471,-75,0,0,0,0,0,0,0
472,-76,0,2,0,0,0,0,0
473,-71,-7,0,0,0,0,0,0
474,-79,0,0,0,0,0,0,0
475,-70,0,0,0,0,0,0,0
476,-73,0,0,0,0,0,0,0
477,-76,-6,-1,0,0,0,0,0
478,-78,0,0,0,0,0,0,0
479,-76,0,-1,0,0,0,0,0
480,-71,0,0,0,0,0,0,0
481,-70,0,0,0,0,0,0,0
482,-71,0,0,0,0,0,0,0
483,-71,0,0,0,0,0,0,0
484,-71,0,0,0,0,0,0,0
485,-71,0,1,0,0,0,0,0
486,-80,-7,0,0,0,0,0,0
487,-70,0,218,0,0,0,0,0
488,-70,0,-1,0,0,0,0,0
489,-73,-8,0,0,0,0,0,0
490,-72,0,218,0,0,0,0,0
491,-69,0,-2,0,0,0,0,0
492,-71,-7,-1,0,0,0,0,0
493,-74,0,2,0,0,0,0,0
494,-72,0,-1,0,0,0,0,0
495,-72,0,2,0,0,0,0,0
496,-66,-7,0,0,0,0,0,0
497,-74,0,2,0,0,0,0,0
498,-72,0,0,0,0,0,0,0
499,-66,-8,1,0,0,0,0,0
500,-72,0,0,0,0,0,0,0
501,-71,-8,0,0,0,0,0,0
502,-77,0,0,0,0,0,0,0
503,-71,0,-1,0,0,0,0,0
504,-71,-6,0,0,0,0,0,0
505,-70,-7,0,0,0,0,0,0
506,-71,-9,0,0,0,0,0,0
507,-75,0,0,0,0,0,0,0
508,-81,-7,-1,0,0,0,0,0
509,-68,0,0,0,0,0,0,0
510,-74,0,-2,0,0,0,0,0
511,-69,0,0,0,0,0,0,0
512,-68,-7,1,0,0,0,0,0
513,-75,0,0,0,0,0,0,0
514,-69,0,0,0,0,0,0,0
515,-71,0,0,0,0,0,0,0
516,-73,0,0,0,0,0,0,0
517,-71,0,0,0,0,0,0,0
518,-68,0,0,0,0,0,0,0
519,-71,0,0,0,0,0,0,0
520,-64,0,0,0,0,0,0,0
521,-72,0,0,0,0,0,0,0
522,-72,0,0,0,0,0,0,0
523,-69,0,0,0,0,0,0,0
524,-71,0,0,0,0,0,0,0
525,-73,0,0,0,0,0,0,0
526,-72,0,0,0,0,0,0,0
527,-76,0,0,0,0,0,0,0
528,-66,0,0,0,0,0,0,0
529,-68,0,0,0,0,0,0,0
530,-71,0,-1,0,0,0,0,0
531,-71,-7,0,0,0,0,0,0
532,-71,0,-2,0,0,0,0,0
533,-67,0,2,0,0,0,0,0
534,-72,0,0,0,0,0,0,0
535,-67,0,0,0,0,0,0,0
536,-68,0,0,0,0,0,0,0
537,-70,0,0,0,0,0,0,0
538,-71,-7,-1,0,0,0,0,0
539,-74,0,0,0,0,0,0,0
540,-66,0,0,0,0,0,0,0
541,-73,0,0,0,0,0,0,0
542,-67,-7,0,0,0,0,0,0
543,-67,0,0,0,0,0,0,0
544,-67,0,-1,0,0,0,0,0
545,-71,0,2,0,0,0,0,0
546,-68,-7,0,0,0,0,0,0
547,-68,0,2,0,0,0,0,0
548,-73,-9,0,0,0,0,0,0
549,-68,0,0,0,0,0,0,0
550,-73,0,1,0,0,0,0,0
551,-69,0,0,0,0,0,0,0
552,-70,0,-1,0,0,0,0,0
553,-73,5,0,0,0,0,0,0
554,-64,-6,0,0,0,0,0,0
555,-70,5,0,0,0,0,0,0
556,-70,0,255,0,0,0,0,0
557,-68,10,0,0,0,0,0,0
558,-68,0,0,0,0,0,0,0
559,-68,10,0,0,0,0,0,0
560,-66,0,0,0,0,0,0,0
561,-70,0,0,0,0,0,0,0
562,-66,0,0,0,0,0,0,0
563,-68,0,0,0,0,0,0,0
564,-66,0,256,0,0,0,0,0
565,-70,-8,-1,0,0,0,0,0
566,-73,0,0,0,0,0,0,0
567,-74,-7,0,0,0,0,0,0
568,-66,-8,0,0,0,0,0,0
569,-73,0,0,0,0,0,0,0
570,-72,0,-1,0,0,0,0,0
571,-71,0,253,0,0,0,0,0
572,-66,-6,-1,0,0,0,0,0
573,-68,0,0,0,0,0,0,0
574,-66,0,0,0,0,0,0,0
575,-64,0,0,0,0,0,0,0
576,-70,0,0,0,0,0,0,0
577,-68,5,0,0,0,0,0,0
578,-70,0,0,0,0,0,0,0
579,-66,0,0,0,0,0,0,0
580,-64,0,0,0,0,0,0,0
581,-66,0,0,0,0,0,0,0
582,-68,0,0,0,0,0,0,0
583,-71,-7,-1,0,0,0,0,0
584,-73,0,2,0,0,0,0,0
585,-70,-8,0,0,0,0,0,0
586,-68,0,270,0,0,0,0,0
587,-64,-8,0,0,0,0,0,0
588,-66,0,0,0,0,0,0,0
589,-64,0,-1,0,0,0,0,0
590,-70,0,2,0,0,0,0,0
591,-64,0,0,0,0,0,0,0
592,-70,0,0,0,0,0,0,0
593,-54,0,-1,0,0,0,0,0
594,-62,0,0,0,0,0,0,0
595,-68,-8,0,0,0,0,0,0
596,-68,10,0,0,0,0,0,0
597,-70,0,0,0,0,0,0,0
598,-64,0,-1,0,0,0,0,0
599,-66,0,0,0,0,0,0,0
600,-64,-7,-1,0,0,0,0,0
601,-64,1,0,2,0,0,0,0
602,-66,-6,-1,0,0,0,0,0
603,-62,0,2,0,0,0,0,0
604,-62,-7,0,0,0,0,0,0
605,-60,2,0,3,0,0,0,0
606,-67,-8,-1,0,0,0,0,0
607,-68,5,579,579,0,0,0,0
608,-62,0,0,0,0,0,0,0
609,-68,0,628,0,0,0,0,0
610,-71,0,0,0,0,0,0,0
611,-62,0,0,0,0,0,0,0
612,-64,0,0,0,0,0,0,0
613,-64,0,0,0,0,0,0,0
614,-71,0,0,0,0,0,0,0
615,-66,24,10,0,0,0,0,0
616,-64,-13,-4,0,0,0,0,0
617,-64,0,281,0,0,0,0,0
618,-70,0,9,0,0,0,0,0
619,-68,0,0,926,0,0,0,0
620,-66,0,2,0,0,0,0,0
621,-66,0,277,0,0,0,0,0
622,-68,0,-3,0,0,0,0,0
623,-68,414,0,892,0,0,0,0
624,-66,1,0,0,0,0,0,0
625,-66,458,0,902,0,0,0,0
626,-62,0,3,0,0,0,0,0
627,-62,0,147,142,0,0,0,0
628,-66,0,2,0,0,0,0,0
629,-62,10,4,0,0,0,0,0
630,-64,0,0,0,0,0,0,0
631,-62,10,4,0,0,0,0,0
632,-68,0,0,0,0,0,0,0
633,-56,0,0,0,0,0,0,0
634,-62,0,0,0,0,0,0,0
635,-60,249,-14,0,0,0,0,0
636,-64,-31,-7,0,0,0,0,0
637,-66,0,0,0,0,0,0,0
638,-64,-24,16,0,0,0,0,0
639,-64,0,-11,0,0,0,0,0
640,-66,0,277,0,0,0,0,0
641,-56,0,-13,0,0,0,0,0
642,-58,-41,34,0,0,0,0,0
643,-62,0,332,321,0,0,0,0
644,-62,4,19,0,0,0,0,0
645,-62,5,721,721,0,0,0,0
646,-71,0,-7,0,0,0,0,0
647,-64,10,12,0,0,0,0,0
648,-60,-3,-6,0,0,0,0,0
649,-66,0,582,0,0,0,0,0
650,-68,0,0,0,0,0,0,0
651,-64,0,13,0,0,0,0,0
652,-66,0,0,0,0,0,0,0
653,-66,-56,-29,0,0,0,0,0
654,-64,0,291,0,0,0,0,0
655,-64,0,216,0,0,0,0,0
656,-62,630,4,1035,0,0,0,0
657,-68,0,-123,0,0,0,0,0
658,-60,0,15,0,0,0,0,0
659,-66,19,19,0,0,0,0,0
660,-62,0,287,0,0,0,0,0
661,-68,38,-24,0,0,0,0,0
662,-58,0,287,0,0,0,0,0
663,-68,0,8,0,0,0,0,0
664,-66,0,680,678,0,0,0,0
665,-64,0,-19,0,0,0,0,0
666,-66,5,421,421,0,0,0,0
667,-64,13,-11,0,0,0,0,0
668,-68,5,384,384,0,0,0,0
669,-62,0,0,0,0,0,0,0
670,-62,0,385,0,0,0,0,0
671,-60,0,0,0,0,0,0,0
672,-66,10,39,0,0,0,0,0
673,-66,0,0,0,0,0,0,0
674,-62,0,0,0,0,0,0,0
675,-64,0,0,0,0,0,0,0
676,-62,253,18,0,0,0,0,0
677,-62,-30,35,0,0,0,0,0
678,-66,425,4,1002,0,0,0,0
679,-66,0,-28,0,0,0,0,0
680,-58,420,4,1004,0,0,0,0
681,-60,0,24,0,0,0,0,0
682,-62,-9,22,0,0,0,0,0
683,-66,0,0,1056,0,0,0,0
684,-64,0,296,0,0,0,0,0
685,-62,353,4,977,0,0,0,0
686,-64,5,28,0,0,0,0,0
687,-64,236,0,1006,0,0,0,0
688,-64,0,934,939,0,0,0,0
689,-70,7709,-945,185,0,0,0,0
690,-64,10,98,0,0,0,0,0
691,-68,9,3,0,0,0,0,0
692,-64,0,0,0,0,0,0,0
693,-65,-15,-24,0,0,0,0,0
694,-66,30,3,0,0,0,0,0
695,-58,-32,-46,0,0,0,0,0
696,-62,0,2,0,0,0,0,0
697,-68,0,0,0,0,0,0,0
698,-62,5,244,244,0,0,0,0
699,-54,0,0,0,0,0,0,0
700,-58,0,0,0,0,0,0,0
701,-62,0,0,0,0,0,0,0
702,-58,0,0,0,0,0,0,0
703,-62,0,0,0,0,0,0,0
704,-47,0,0,0,0,0,0,0
705,-58,0,0,0,0,0,0,0
706,-60,0,0,0,0,0,0,0
707,-62,0,0,0,0,0,0,0
708,-60,0,0,0,0,0,0,0
709,-52,0,0,0,0,0,0,0
710,-62,0,0,0,0,0,0,0
711,-52,0,792,0,0,0,0,0
712,-43,0,0,0,0,0,0,0
713,-58,10,301,0,0,0,0,0
714,-64,0,16,0,0,0,0,0
715,-52,10,304,0,0,0,0,0
