tempo;corrente
29.866595985215177; 47.34685571220095
30.72591043741329; 37.83940310268784
32.05058407712948; 39.238362051652814
33.79587233548561; 73.03374703779573
33.67662795106081; 68.8844439089047
33.18765362072225; 64.80148880052485
33.1568447369014; 61.43305083611146
33.04049452035068; 58.587741494959246
34.76665337380484; 84.6013907457455
34.40343752847096; 79.21942402699122
34.532274678994526; 76.84620637024543
34.8774742181691; 71.79354942362535
36.17394805973433; 100.2065423831902
36.08634097982579; 95.33085767909242
36.05553209600494; 91.96241971467904
36.37011371551458; 88.64965841083446
36.35504027814106; 85.20605695465318
37.22490110474668; 106.2434831505804
37.448965714352894; 101.11427079567821
37.36575838797309; 96.95476027901623
37.33494950415223; 93.58632231460285
37.25942105866414; 89.2788046752621
37.82742484401589; 48.6738161224244
39.73872142584432; 0.8754030240956467
41.35164106082215; 19.210920420704724
40.82288859368893; 0.903241354380043
47.52140194541645; 47.36541459905722
47.61288650704316; 51.98100976021209
49.059330259484405; 67.16376997037321
48.60353216226463; 61.53512471382095
48.50953005651577; 58.664296903241365
50.2496734980174; 78.80019202925578
50.16510971989519; 74.25724165379546
49.89097006496032; 70.61969982996614
50.19579129427877; 67.73611278467287
51.6557456091921; 94.27167549350946
51.56818702811682; 89.40129332851349
51.537378144295964; 86.0328553641001
51.71592963007591; 83.3342772221553
51.45708832585374; 77.25450188108341
52.62353133936207; 106.02912800739047
52.58828117488652; 102.17511002473049
52.60000455535342; 99.50660722175364
52.91817630099425; 94.79079407157491
52.83928688636206; 90.11581047247998
52.79634116952087; 85.42041209784313
52.82279324148827; 1.6262646548223074
53.829839181329504; 0.903241354380043
55.93579189275334; 33.64111776884401
57.303190731178304; 35.008675744065556
58.5326752562019; 66.0672048841226
58.37772835464226; 61.41603852315987
60.34591810944016; 82.52087600915775
59.876957883553416; 79.391673695626
59.70679535521245; 75.22087616364036
61.875892614855445; 105.60187591926356
61.78858865265471; 100.759332084552
61.757779768833856; 97.39089412013863
61.726970885013; 94.02245615572525
61.7017636164323; 91.26646145756884
61.12706335467982; 87.68645218299395
61.16095312688276; 84.80796883158615
61.33460319932756; 80.75053219263367
62.51234280357022; 120.63589990761942
62.48153391974937; 117.26746194320603
62.450725035928514; 113.89902397879266
62.41991615210766; 110.53058601437925
62.93106354277184; 107.16214804996588
62.900254658950985; 103.79371008555249
62.86944577513013; 100.4252721211391
62.838636891309264; 97.05683415672573
62.797324978913124; 92.54006506808051
62.898760894886934; 2.24040915237444
64.39705293124747; 0.8011674766705426
65.56802391707494; 59.69779491505001
65.53721503325409; 56.32935695063664
65.50640614943323; 52.96091898622325
65.47559726561238; 49.59248102180986
65.43498555512124; 45.15226734144677
67.03592719075763; 23.99235249226814
66.83615322178373; 20.584940865456588
66.48482161138034; 16.408263378452546
67.87254997154882; 30.583184257602866
67.9259538322278; 26.16652608748042
68.2009081160024; 21.66342760745701
68.64254682729654; 0.8197263635268257
70.68738430833106; 50.78513369820503
70.40992009028416; 45.917821424267984
70.3791112064633; 42.54938345985461
70.34830232264245; 39.18094549544122
70.3174934388216; 35.81250753102783
70.22125457698726; 32.971451268113526
69.81754927863774; 0.903241354380043
72.21307336750058; 70.47388000466687
72.12547841230035; 65.59952093534453
72.0946695284795; 62.231082970931155
72.06602490509235; 59.09927081393525
71.7602594641141; 55.295858938827976
72.14432020901724; 51.20014459573443
73.43774872801143; 78.49640072654896
73.79511622029102; 74.33518897859182
73.8238711785238; 70.23692278855552
73.48310625141437; 65.89878298590193
73.40488369573934; 61.57887066141075
74.90785041338957; 88.58470230683753
74.82010996168961; 83.69443562020982
74.65160319051076; 73.17154677270355
75.58623269333066; 79.56392336426077
74.65874524994196; 75.92754147085995
76.31298892202425; 103.95411189338171
76.2254788397822; 99.08903226748751
76.19466995596134; 95.72059430307414
76.36986365533315; 92.6548981805037
76.70415171482117; 88.87816470525232
76.1504087082683; 84.29759944303868
77.2821145257297; 111.30006601557393
77.55454692846725; 106.1414092728709
77.5237380446464; 102.77297130845753
77.49292916082554; 99.40453334404414
77.46212027700467; 96.03609537963075
77.43131139318382; 92.66765741521738
77.7554581950808; 41.202008274089266
78.11494185311777; 39.027834678876985
78.76313785300984; 1.2651396480773371
80.75883756057536; 2.1973923039111583
82.25033430416241; 17.132987910189996
84.19849606161358; 52.37034869376116
84.1573341924828; 47.86998433546211
84.12652530866193; 44.50154637104873
84.09571642484107; 41.133108406635344
84.06567776311574; 37.848881391332284
85.18116163798099; 21.54938435242086
84.98917405564583; 17.841125436799615
85.25406043631469; 15.693746234486099
87.0943777632137; 65.47517639340752
87.08217303182683; 61.50728638353655
87.05200069519236; 58.20844424483418
86.56451164162202; 54.2878793964467
86.53370275780117; 50.91944143203331
86.50289387398031; 47.551003467619935
86.31612668584815; 44.90729003494397
88.14473396945941; 74.22144951485836
88.13020978137241; 69.43564284853598
88.79621071334222; 66.75790478995685
88.21395392921275; 60.15712736474275
89.57574660563195; 92.4197637122086
89.48806677747352; 87.53612519945816
89.45725789365267; 84.16768723504475
89.42644900983181; 80.79924927063138
89.60227925638999; 77.80314897377195
89.96305828795123; 74.82792742462583
89.23554850863607; 69.80310880829016
90.76168857504767; 103.57498034760357
90.67433611401368; 98.72713397379022
90.90392959061018; 95.61321788626285
91.16754560496564; 91.42235610716152
90.74074920379279; 86.2370031195191
90.70994031997193; 82.86856515510571
90.67913143615108; 79.50012719069233
90.48540890909572; 78.07109290275937
91.67038393302357; 118.74753316999373
91.63957504920272; 115.37909520558034
91.60876616538187; 112.01065724116697
91.57795728156101; 108.64221927675356
91.90751897819014; 105.17170743463069
91.87671009436929; 101.80326947021732
91.84590121054843; 98.43483150580393
91.81509232672758; 95.06639354139054
91.95099515101998; 1.2929779783617619
93.36160493428045; 27.136227925720647
94.15394173996867; 2.6640157448688626
94.24175872888986; 4.858604115623024
96.31730305076427; 45.38193356629313
95.84650479487685; 42.051773306020806
95.815695911056; 38.68333534160743
95.7036135918311; 34.89384263164237
97.4557953085219; 58.2477454170004
97.12252273793115; 53.17964872417217
97.09191391179745; 49.83308373355368
97.31587849256007; 44.692934891754035
99.00173127921185; 74.29435942750801
98.53352960538884; 69.19066554203319
98.50272072156798; 65.8222275776198
98.47191183774713; 62.453789613206425
98.7120810911688; 59.085351648793036
100.2544925161351; 94.63622505675767
100.16665506676866; 89.73535329192639
100.1358461829478; 86.366915327513
100.10681963124883; 83.19334567509048
99.61580834991383; 78.88768392443535
99.15390849323603; 77.76487126963089
101.0814643089109; 110.74931575232819
101.05065542509004; 107.3808777879148
101.01984654126919; 104.01243982350141
100.98903765744834; 100.64400185908804
101.226856233046; 1.553962324778098
101.40785842549352; 97.05683415672573
101.37704954167266; 93.68839619231234
101.34624065785181; 90.31995822789895
101.2773874705249; 86.08389230295485
101.37915014738772; 84.04241474876493
102.60546820379639; 6.122618967925632
102.33492574773922; 0.903241354380043
103.83965964162593; 17.286098726754233
103.2608260668099; 13.25418055722912
105.20295275069873; 37.95605896292726
105.45168918037004; 33.200617130814265
106.82276688709273; 29.742113980186616
106.62480820091861; 25.52624449093905
108.11391318625549; 37.6014865456206
108.0003994016323; 33.714889344097685
108.51868885172765; 27.177057476804436
109.2088078493148; 24.94163955496647
109.01515200815513; 49.85495670734856
108.98434312433427; 46.486518742935175
108.95353424051342; 43.1180807785218
109.81549389990828; 38.602526855087405
109.6682676084448; 35.07479177849102
110.28890111516655; 31.107829712962868
110.69643681095032; 27.69763425312287
110.89209322898145; 23.977041410611733
112.10414272657005; 41.93694019359762
112.0733338427492; 38.56850222918425
112.04252495892834; 35.20006426477086
112.48333388549737; 30.425790620994874
112.86046081283459; 27.28204775101993
113.47263733550871; 23.67300707486271
114.35756750739878; 31.544543519299523
113.86375011388382; 26.932080170301646
115.35090893995456; 46.33122062899146
115.26428123335994; 41.7977485421756
114.78544922152439; 38.823686923457984
114.75464033770353; 35.455248959044596
114.74110310087316; 33.97517773225691
116.3501337356599; 57.05845607713303
116.26251453104305; 52.18144573825981
116.54599021137818; 50.2559612269216
117.53754279478137; 68.37407452035721
117.45005696195598; 63.511646164013925
117.68165101542398; 60.61645981443549
116.38727777957378; 46.070932240832235
117.60474217189453; 55.73477661297879
117.48575452816824; 51.613543800457904
119.06749507156478; 86.730360195115
118.88725319936763; 82.38603409684264
118.85644431554677; 79.01759613242926
118.82563543172593; 75.64915816801587
118.79482654790506; 72.28072020360248
119.16241132980072; 68.57822227577621
118.58077694736461; 62.04549410236844
119.93676795085649; 93.67381420978242
120.15296362476819; 89.095071695385
121.01615697323378; 85.81169529572952
120.8259812205339; 80.57490507951586
120.9430714543921; 78.04047073944653
119.9870157732786; 74.24332248865326
119.95970789898284; 71.2576615656505
121.08103123544963; 104.97485067047667
121.05022235162876; 101.60641270606328
121.01941346780792; 98.23797474164991
121.25928263469886; 94.83672731654417
121.22847375087802; 91.4682893521308
122.273875195072; 87.25774189661406
122.24306631125113; 83.88930393220068
122.20070409599747; 79.25770173113227
122.48187759734186; 1.367213525786866
124.22673830817111; 53.87958388560871
124.19592942435027; 50.511145921195336
124.1651205405294; 47.14270795678195
124.13431165670856; 43.77426999236856
124.09369994621743; 39.33405631200547
124.46798969180965; 1.251220482935139
125.82179824780535; 1.132907579226412
126.56745941496602; 28.722298948591288
126.48258878845654; 24.00110168178611
126.38966199277608; 21.247841105354055
129.3720765251283; 23.897702169301155
129.49120633105957; 29.51582519982327
129.91360313026252; 26.31963690404467
130.3607870769032; 38.50725790255855
130.2750823637288; 33.74551150741054
130.78272874486788; 29.994296501586547
130.74281723628178; 25.630638229505564
132.19503598729204; 71.07174128839391
131.73790417215793; 65.29727620654239
131.63855052327784; 61.841346346949436
131.77724885063043; 59.72331338447738
133.7200757364243; 86.82542900278561
133.5223641803343; 82.63657906940232
133.49562919850626; 79.71355438953947
133.10369800232007; 76.36500094675779
133.38467902392; 72.52082580230551
134.5721802664856; 94.0126308626837
134.7070803417397; 89.70751496164198
135.17949656417187; 111.44925091376473
135.09947348931257; 106.93248182511951
135.06866460549173; 103.56404386070614
135.03785572167084; 100.19560589629273
134.75497415204302; 98.89416395549667
135.12864856868833; 87.07911261062245
134.59112690626847; 80.98019841748003
135.66905591168654; 1.3208163086461582
137.38556268901044; 1.3549182632445707
138.217705972999; 13.330735965511224
141.93372416306403; 20.639225609511186
143.79948215917875; 17.898541993011207
145.55268770050378; 15.361277032803713
146.4595491963475; 0.9415190585210951
146.04362926476597; 9.783668715106245
146.01282038094513; 6.415230750692842
148.49013472090377; 0.7501305378158065
150.4773077273489; 0.7501305378158065
151.83184831260894; 0.7118528336747261
