index,date,MODE_ID,TORQUE_GAIN_ID,ODOM_DISTANCE_P,ODOM_DISTANCE_T,1,2,3,4
0,1764700956592,0,0,192,0,0,0,0,0
1,1764700956859,0,0,192,0,0,0,0,0
2,1764700957159,0,0,192,0,0,0,0,0
3,1764700957426,0,0,192,0,0,0,0,0
4,1764700957759,0,0,192,0,0,0,0,0
5,1764700958009,0,0,192,0,0,0,0,0
6,1764700958326,0,0,192,0,0,0,0,0
7,1764700958626,0,0,192,0,0,0,0,0
8,1764700959209,0,0,192,0,0,0,0,0
9,1764700959793,0,0,192,0,0,0,0,0
10,1764700960376,0,0,192,0,0,0,0,0
11,1764700961009,0,0,192,0,0,0,0,0
12,1764700961292,0,0,192,0,0,0,0,0
13,1764700961609,0,0,192,0,0,0,0,0
14,1764700962176,0,0,192,0,0,0,0,0
15,1764700962810,0,0,192,0,0,0,0,0
16,1764700963059,0,0,192,0,0,0,0,0
17,1764700963392,0,0,192,0,0,0,0,0
18,1764700963642,0,0,192,0,0,0,0,0
19,1764700963993,0,0,192,0,0,0,0,0
20,1764700964542,0,0,192,0,0,0,0,0
21,1764700965159,0,0,192,0,0,0,0,0
22,1764700965425,0,0,192,0,0,0,0,0
23,1764700965759,0,0,192,0,0,0,0,0
24,1764700966009,0,0,192,0,0,0,0,0
25,1764700966326,0,0,192,0,0,0,0,0
26,1764700966609,0,0,192,0,0,0,0,0
27,1764700966975,0,0,192,0,0,0,0,0
28,1764700967242,0,0,192,0,0,0,0,0
29,1764700967559,0,0,192,0,0,0,0,0
30,1764700967792,0,0,192,0,0,0,0,0
31,1764700968125,0,0,192,0,0,0,0,0
32,1764700968392,0,0,192,0,0,0,0,0
33,1764700968726,0,0,192,0,0,0,0,0
34,1764700968992,0,0,192,0,0,0,0,0
35,1764700969325,0,0,192,0,0,0,0,0
36,1764700969575,0,0,192,0,0,0,0,0
37,1764700969909,0,0,192,0,0,0,0,0
38,1764700970175,0,0,192,0,0,0,0,0
39,1764700970492,0,0,192,0,0,0,0,0
40,1764700970759,0,0,192,0,0,0,0,0
41,1764700971125,0,0,192,0,0,0,0,0
42,1764700971376,0,0,192,0,0,0,0,0
43,1764700971710,0,0,192,0,0,0,0,0
44,1764700971976,0,0,192,0,0,0,0,0
45,1764700972292,0,0,192,0,0,0,0,0
46,1764700972542,0,0,192,0,0,0,0,0
47,1764700972926,0,0,192,0,0,0,0,0
48,1764700973192,0,0,192,0,0,0,0,0
49,1764700973509,0,0,192,0,0,0,0,0
50,1764700973776,0,0,192,0,0,0,0,0
51,1764700974125,0,0,192,0,0,0,0,0
52,1764700974392,0,0,192,0,0,0,0,0
53,1764700974709,0,0,192,0,0,0,0,0
54,1764700974992,0,0,192,0,0,0,0,0
55,1764700975659,0,0,192,0,0,0,0,0
