index,date,AIR_MINUS,AIR_PLUS,GVL,CURRENT
0,1782569784886,0,0,14.32,0
1,1782569790497,0,0,14.25,0
2,1782569790864,0,0,14.289999999999999,0
3,1782569791380,0,0,14.31,0
4,1782569792045,0,0,14.25,0
5,1782569794693,0,0,14.31,0
6,1782569797690,0,0,14.32,0
7,1782569800671,0,0,14.289999999999999,0
8,1782569803351,0,0,14.279999999999999,0
9,1782569808313,0,0,14.279999999999999,0
10,1782569810860,0,0,14.32,0
11,1782569816707,0,0,14.279999999999999,0
12,1782569820184,0,0,14.31,0
13,1782569823081,0,0,14.31,0
14,1782569824563,0,0,14.24,0
15,1782569826361,0,0,14.23,0
16,1782569831023,0,0,14.34,0
17,1782569838348,0,0,14.199999999999999,0
18,1782569843194,0,0,14.27,0
19,1782569846090,0,0,14.289999999999999,0
20,1782569847206,0,0,14.23,0
21,1782569850073,0,0,14.26,0
22,1782569852900,0,0,14.300000000000001,0
23,1782569862408,0,0,14.31,0
24,1782569864122,0,0,14.279999999999999,0
25,1782569866088,0,0,14.31,0
26,1782569871632,0,0,14.279999999999999,0
