index,date,STACK_1,STACK_2,STACK_3
0,1782569784337,13.119999999999999,13.140000000000001,13.210000000000001
1,1782569787184,13.119999999999999,13.140000000000001,13.210000000000001
2,1782569788166,13.119999999999999,13.140000000000001,13.210000000000001
3,1782569792195,13.119999999999999,13.140000000000001,13.210000000000001
4,1782569793927,13.119999999999999,13.140000000000001,13.210000000000001
5,1782569796891,13.119999999999999,13.140000000000001,13.210000000000001
6,1782569800438,13.119999999999999,13.140000000000001,13.210000000000001
7,1782569800887,13.119999999999999,13.140000000000001,13.210000000000001
8,1782569805749,13.119999999999999,13.140000000000001,13.210000000000001
9,1782569810594,13.119999999999999,13.140000000000001,13.210000000000001
10,1782569817455,13.119999999999999,13.140000000000001,13.210000000000001
11,1782569827526,13.119999999999999,13.140000000000001,13.210000000000001
12,1782569827860,13.119999999999999,13.140000000000001,13.210000000000001
13,1782569830290,13.119999999999999,13.140000000000001,13.210000000000001
14,1782569834937,13.119999999999999,13.140000000000001,13.210000000000001
15,1782569836119,13.119999999999999,13.140000000000001,13.210000000000001
16,1782569847956,13.119999999999999,13.140000000000001,13.210000000000001
17,1782569856713,13.119999999999999,13.140000000000001,13.210000000000001
18,1782569857279,13.119999999999999,13.140000000000001,13.210000000000001
19,1782569857395,13.119999999999999,13.140000000000001,13.210000000000001
20,1782569869917,13.119999999999999,13.140000000000001,13.210000000000001
21,1782569870533,13.119999999999999,13.140000000000001,13.210000000000001
