index,date,TIMESTAMP
0,1782569779825,17764149214
1,1782569781589,17764149214
2,1782569781906,17764149214
3,1782569783487,17764149214
4,1782569784869,17825572100
5,1782569785402,17825572105
6,1782569786851,17825572115
7,1782569787500,17825572125
8,1782569788034,17825572132
9,1782569788749,17825572137
10,1782569789465,17825572145
11,1782569790131,17825572152
12,1782569790647,17825572157
13,1782569792012,17825572172
14,1782569794027,17825572190
15,1782569795209,17825572204
16,1782569795958,17825572212
17,1782569796608,17825572217
18,1782569797290,17825572224
19,1782569797840,17825572230
20,1782569799755,17825572250
21,1782569801020,17825572261
22,1782569801736,17825572270
23,1782569803634,17825572288
24,1782569804250,17825572291
25,1782569804850,17825572300
26,1782569805382,17825572306
27,1782569806048,17825572311
28,1782569806698,17825590051
29,1782569809145,17825590064
30,1782569809711,17825590074
31,1782569810294,17825590085
32,1782569811710,17825590095
33,1782569812941,17825590112
34,1782569813624,17825590112
35,1782569815522,17825590132
36,1782569817487,17825590155
37,1782569818236,17825590160
38,1782569820134,17825590177
39,1782569821550,17825590194
40,1782569822115,17825590194
41,1782569823514,17825590216
42,1782569824763,17825590216
43,1782569825479,17825590216
44,1782569826228,17825590216
45,1782569826777,17825590216
46,1782569827310,17825590216
47,1782569829841,17825590216
48,1782569830407,17825590216
49,1782569831123,17825590216
50,1782569831605,17825590216
51,1782569832355,17825590216
52,1782569832904,17825590216
53,1782569834121,17825590216
54,1782569834670,17825590216
55,1782569835268,17825590216
56,1782569835951,17825590216
57,1782569836601,17825590216
58,1782569837118,17825590216
59,1782569837865,17825590216
60,1782569839130,17825590216
61,1782569841095,17825590216
62,1782569841646,17825590216
63,1782569842977,17825590216
64,1782569843726,17825590216
65,1782569844342,17825590216
66,1782569844958,17825590216
67,1782569846273,17825590216
68,1782569846823,17825590216
69,1782569847558,17825590216
70,1782569848222,17825590216
71,1782569849422,17825590216
72,1782569850785,17825590216
73,1782569852118,17825590216
74,1782569853417,17825590216
75,1782569854715,17825590216
76,1782569855947,17825590216
77,1782569856530,17825590216
78,1782569857146,17825590216
79,1782569857862,17825590216
80,1782569858561,17825590216
81,1782569859077,17825590216
82,1782569860326,17825590216
83,1782569863856,17825590610
84,1782569865074,17825590610
85,1782569865688,17825590617
86,1782569866337,17825590617
87,1782569867086,17825590617
88,1782569868984,17825590627
89,1782569869617,17825590627
90,1782569870266,17825590684
91,1782569870865,17825590687
92,1782569872197,17825590695
