timestamp,THROTTLE,BRAKE,ECU_MODE_ID,TORQUE_GAIN,TORQUE_REF_LEFT_MOTOR,TORQUE_REF_RIGHT_MOTOR,LEFT_MOTOR_RPM,LEFT_MOTOR_TORQUE,LEFT_MOTOR_CURRENT,RIGHT_MOTOR_RPM,RIGHT_MOTOR_TORQUE,RIGHT_MOTOR_CURRENT,REAR_LEFT_WHEEL_SPEED,REAR_RIGHT_WHEEL_SPEED,FRONT_LEFT_WHEEL_SPEED,FRONT_RIGHT_WHEEL_SPEED,ACCEL_LONGITUDINAL,ACCEL_LATERAL,ACCEL_NORMAL,VEL_ANGULAR_YAW,VEL_ANGULAR_PITCH,VEL_ANGULAR_ROLL,ELETROBUILD_TEMPERATURE,STACK_1_CELL_1,STACK_1_CELL_2,STACK_1_CELL_3,STACK_1_CELL_4,STACK_2_CELL_1,STACK_2_CELL_2,STACK_2_CELL_3,STACK_2_CELL_4,STACK_3_CELL_1,STACK_3_CELL_2,STACK_3_CELL_3,STACK_3_CELL_4,STACK_4_CELL_1,STACK_4_CELL_2,STACK_4_CELL_3,STACK_4_CELL_4,STACK_5_CELL_1,STACK_5_CELL_2,STACK_5_CELL_3,STACK_5_CELL_4,STACK_6_CELL_1,STACK_6_CELL_2,STACK_6_CELL_3,STACK_6_CELL_4,MAX_VOLTAGE,MIN_VOLTAGE,SHUNT_CURRENT,BMS_MODE_ID,BMS_ERROR_ID,AIR_P,AIR_N,t,VEHICLE_SPEED,TOTAL_VOLTAGE,HODOMETRO
1765219660013,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,2.0,-0.021716,0.007808,0.992714,-6.300000000000001,0.6300000000000001,1.7500000000000002,29.640625,3.31,3.32,3.31,3.3,3.3,3.31,3.3,3.18,3.32,3.32,3.32,3.32,3.3,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.32,3.2,45.0,1.0,0.0,1.0,1.0,1154987,0.0,79.38999999999997,315.30268022716643
1765219660030,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,2.0,-0.021716,0.007808,0.992714,-0.7000000000000001,0.49000000000000005,0.0,29.8828125,3.31,3.32,3.31,3.3,3.3,3.31,3.3,3.18,3.32,3.32,3.32,3.32,3.3,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.32,3.2,45.0,1.0,0.0,1.0,1.0,1155004,0.0,79.38999999999997,315.30268022716643
1765219660080,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,2.0,-0.019032,0.012078,0.995642,-0.7000000000000001,0.49000000000000005,0.0,29.8828125,3.31,3.32,3.31,3.3,3.3,3.31,3.3,3.18,3.32,3.32,3.32,3.32,3.3,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.32,3.2,45.0,1.0,0.0,1.0,1.0,1155054,0.0,79.38999999999997,315.30268022716643
1765219660097,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,2.0,-0.019032,0.012078,0.995642,-0.7000000000000001,0.49000000000000005,0.0,29.8828125,3.31,3.32,3.31,3.3,3.3,3.31,3.3,3.18,3.32,3.32,3.32,3.32,3.3,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.32,3.2,45.0,1.0,0.0,1.0,1.0,1155071,0.0,79.38999999999997,315.30268022716643
1765219660113,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,2.0,-0.019032,0.012078,0.995642,-0.7000000000000001,0.49000000000000005,0.0,29.8828125,3.31,3.32,3.31,3.3,3.3,3.31,3.3,3.18,3.32,3.32,3.32,3.32,3.3,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.32,3.2,45.0,1.0,0.0,1.0,1.0,1155087,0.0,79.38999999999997,315.30268022716643
1765219660130,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019032,0.012078,0.995642,-0.7000000000000001,0.49000000000000005,0.0,29.8828125,3.31,3.32,3.31,3.3,3.3,3.31,3.3,3.18,3.32,3.32,3.32,3.32,3.3,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.32,3.2,45.0,1.0,0.0,1.0,1.0,1155104,0.0,79.38999999999997,315.30268022716643
1765219660147,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019032,0.012078,0.995642,-0.77,0.6300000000000001,0.0,29.8828125,3.31,3.32,3.31,3.3,3.3,3.31,3.3,3.18,3.32,3.32,3.32,3.32,3.3,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.32,3.2,45.0,1.0,0.0,1.0,1.0,1155121,0.0,79.38999999999997,315.30268022716643
1765219660163,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019032,0.012078,0.995642,-0.77,0.6300000000000001,0.0,29.8828125,3.32,3.33,3.32,3.31,3.3,3.31,3.3,3.18,3.32,3.32,3.32,3.32,3.3,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.32,3.2,45.0,1.0,0.0,1.0,1.0,1155137,0.0,79.42999999999998,315.30268022716643
1765219660180,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019032,0.012078,0.995642,-0.77,0.6300000000000001,0.0,29.8828125,3.32,3.33,3.32,3.31,3.3,3.31,3.3,3.18,3.32,3.32,3.32,3.32,3.3,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.32,3.2,45.0,1.0,0.0,1.0,1.0,1155154,0.0,79.42999999999998,315.30268022716643
1765219660197,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019032,0.012078,0.995642,-0.77,0.6300000000000001,0.0,29.8828125,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.3,3.32,3.32,3.32,3.32,3.3,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.32,3.2,45.0,1.0,0.0,1.0,1.0,1155171,0.0,79.59999999999998,315.30268022716643
1765219660214,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019032,0.012078,0.995642,-0.77,0.6300000000000001,0.0,29.8828125,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.3,3.33,3.33,3.33,3.32,3.3,3.31,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.32,3.2,45.0,1.0,0.0,1.0,1.0,1155188,0.0,79.62999999999998,315.30268022716643
1765219660247,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019032,0.012078,0.995642,-0.77,0.6300000000000001,0.0,29.8828125,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.3,3.33,3.33,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.32,3.2,45.0,1.0,0.0,1.0,1.0,1155221,0.0,79.66999999999997,315.30268022716643
1765219660264,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019032,0.012078,0.995642,-0.77,0.6300000000000001,0.0,29.8828125,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.3,3.33,3.33,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.32,3.32,3.31,3.32,3.32,3.32,3.32,3.32,3.2,45.0,1.0,0.0,1.0,1.0,1155238,0.0,79.66999999999997,315.30268022716643
1765219660280,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019032,0.012078,0.995642,-0.77,0.6300000000000001,0.0,29.8828125,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.3,3.33,3.33,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.2,45.0,1.0,0.0,1.0,1.0,1155254,0.0,79.67999999999998,315.30268022716643
1765219660297,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019032,0.012078,0.995642,-0.77,0.6300000000000001,0.0,29.8828125,3.32,3.33,3.32,3.31,3.32,3.32,3.32,3.3,3.33,3.33,3.33,3.32,3.31,3.32,3.32,3.32,3.32,3.32,3.32,3.32,3.33,3.33,3.33,3.33,3.32,3.2,45.0,1.0,0.0,1.0,1.0,1155271,0.0,79.72,315.30268022716643
