timestamp,THROTTLE,BRAKE,ECU_MODE_ID,TORQUE_GAIN,TORQUE_REF_LEFT_MOTOR,TORQUE_REF_RIGHT_MOTOR,LEFT_MOTOR_RPM,LEFT_MOTOR_TORQUE,LEFT_MOTOR_CURRENT,RIGHT_MOTOR_RPM,RIGHT_MOTOR_TORQUE,RIGHT_MOTOR_CURRENT,REAR_LEFT_WHEEL_SPEED,REAR_RIGHT_WHEEL_SPEED,FRONT_LEFT_WHEEL_SPEED,FRONT_RIGHT_WHEEL_SPEED,ACCEL_LONGITUDINAL,ACCEL_LATERAL,ACCEL_NORMAL,VEL_ANGULAR_YAW,VEL_ANGULAR_PITCH,VEL_ANGULAR_ROLL,ELETROBUILD_TEMPERATURE,STACK_1_CELL_1,STACK_1_CELL_2,STACK_1_CELL_3,STACK_1_CELL_4,STACK_2_CELL_1,STACK_2_CELL_2,STACK_2_CELL_3,STACK_2_CELL_4,STACK_3_CELL_1,STACK_3_CELL_2,STACK_3_CELL_3,STACK_3_CELL_4,STACK_4_CELL_1,STACK_4_CELL_2,STACK_4_CELL_3,STACK_4_CELL_4,STACK_5_CELL_1,STACK_5_CELL_2,STACK_5_CELL_3,STACK_5_CELL_4,STACK_6_CELL_1,STACK_6_CELL_2,STACK_6_CELL_3,STACK_6_CELL_4,MAX_VOLTAGE,MIN_VOLTAGE,SHUNT_CURRENT,BMS_MODE_ID,BMS_ERROR_ID,AIR_P,AIR_N,t,VEHICLE_SPEED,TOTAL_VOLTAGE,HODOMETRO
1765222740005,0.0,0.0,0.0,0.0,0.0,0.0,3044.0,30.81,251.10000000000002,3050.0,30.692999999999998,260.90000000000003,3044.0,3050.0,0.0,0.0,-0.142252,-0.169458,0.984296,-23.87,1.12,0.49000000000000005,25.0,3.31,3.32,3.31,3.29,3.29,3.3,3.29,3.32,3.31,3.32,3.32,3.31,3.28,3.3,3.29,3.3,3.31,3.32,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.29,0.0,1.0,2.0,0.0,0.0,4234979,33.639271757142865,79.37999999999998,685.5829068466697
1765222740022,0.0,0.0,0.0,0.0,0.0,0.0,3044.0,30.81,251.10000000000002,3050.0,30.692999999999998,260.90000000000003,0.0,0.0,0.0,0.0,-0.142252,-0.169458,0.984296,-23.87,1.12,0.49000000000000005,25.0,3.31,3.32,3.31,3.29,3.29,3.3,3.29,3.32,3.31,3.32,3.32,3.31,3.28,3.3,3.29,3.3,3.31,3.32,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.29,0.0,1.0,2.0,0.0,0.0,4234996,33.639271757142865,79.37999999999998,685.5829068466697
1765222740055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3050.0,30.692999999999998,260.90000000000003,0.0,0.0,0.0,0.0,-0.142252,-0.169458,0.984296,-23.87,1.12,0.49000000000000005,25.0,3.31,3.32,3.31,3.29,3.29,3.3,3.29,3.32,3.31,3.32,3.32,3.31,3.28,3.3,3.29,3.3,3.31,3.32,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.29,0.0,1.0,2.0,0.0,0.0,4235029,16.83619607142857,79.37999999999998,685.5829068466697
1765222740089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3050.0,30.692999999999998,260.90000000000003,0.0,0.0,0.0,0.0,-0.142252,-0.169458,0.984296,-23.87,1.12,0.49000000000000005,25.0,3.32,3.33,3.33,3.31,3.29,3.3,3.29,3.32,3.31,3.32,3.32,3.31,3.28,3.3,3.29,3.3,3.31,3.32,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.29,0.0,1.0,2.0,0.0,0.0,4235063,16.83619607142857,79.43999999999998,685.5829068466697
1765222740122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.142252,-0.169458,0.984296,-23.87,1.12,0.49000000000000005,25.0,3.32,3.33,3.33,3.31,3.3,3.31,3.3,3.31,3.31,3.32,3.32,3.31,3.28,3.3,3.29,3.3,3.31,3.32,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.29,0.0,1.0,2.0,0.0,0.0,4235096,0.0,79.45999999999998,685.5829068466697
1765222740139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.142252,-0.169458,0.984296,-23.87,1.12,0.49000000000000005,25.0,3.32,3.33,3.33,3.31,3.3,3.31,3.3,3.31,3.33,3.33,3.33,3.32,3.28,3.3,3.29,3.3,3.31,3.32,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.29,0.0,1.0,2.0,0.0,0.0,4235113,0.0,79.50999999999998,685.5829068466697
1765222740155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.142252,-0.169458,0.984296,-23.87,1.12,0.49000000000000005,25.0,3.32,3.33,3.33,3.31,3.3,3.31,3.3,3.31,3.33,3.33,3.33,3.32,3.29,3.31,3.3,3.3,3.31,3.32,3.31,3.31,3.32,3.32,3.32,3.31,3.32,3.29,0.0,1.0,2.0,0.0,0.0,4235129,0.0,79.53999999999998,685.5829068466697
1765222740189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.142252,-0.169458,0.984296,-23.87,1.12,0.49000000000000005,25.0,3.32,3.33,3.33,3.31,3.3,3.31,3.3,3.31,3.33,3.33,3.33,3.32,3.29,3.31,3.3,3.3,3.32,3.33,3.33,3.32,3.32,3.32,3.32,3.31,3.32,3.29,0.0,1.0,2.0,0.0,0.0,4235163,0.0,79.58999999999996,685.5829068466697
1765222740222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.142252,-0.169458,0.984296,-23.87,1.12,0.49000000000000005,25.0,3.32,3.33,3.33,3.31,3.3,3.31,3.3,3.31,3.33,3.33,3.33,3.32,3.29,3.31,3.3,3.3,3.32,3.33,3.33,3.32,3.33,3.33,3.33,3.33,3.32,3.29,0.0,1.0,2.0,0.0,0.0,4235196,0.0,79.63999999999997,685.5829068466697
1765222740239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026108,0.015006,0.9916159999999999,-23.87,1.12,0.49000000000000005,25.0,3.32,3.33,3.33,3.31,3.3,3.31,3.3,3.31,3.33,3.33,3.33,3.32,3.29,3.31,3.3,3.3,3.32,3.33,3.33,3.32,3.33,3.33,3.33,3.33,3.32,3.29,0.0,1.0,2.0,0.0,0.0,4235213,0.0,79.63999999999997,685.5829068466697
1765222740255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026108,0.015006,0.9916159999999999,-0.56,0.42000000000000004,-0.07,25.0,3.32,3.33,3.33,3.31,3.3,3.31,3.3,3.31,3.33,3.33,3.33,3.32,3.29,3.31,3.3,3.3,3.32,3.33,3.33,3.32,3.33,3.33,3.33,3.33,3.32,3.29,0.0,1.0,2.0,0.0,0.0,4235229,0.0,79.63999999999997,685.5829068466697
1765222740272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026108,0.015006,0.9916159999999999,-0.56,0.42000000000000004,-0.07,25.0,3.32,3.33,3.33,3.31,3.3,3.31,3.3,3.31,3.33,3.33,3.33,3.32,3.29,3.31,3.3,3.3,3.32,3.33,3.33,3.32,3.33,3.33,3.33,3.33,3.32,3.29,0.0,1.0,2.0,0.0,0.0,4235246,0.0,79.63999999999997,685.5829068466697
1765222740305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026108,0.015006,0.9916159999999999,-0.56,0.42000000000000004,-0.07,25.0,3.32,3.33,3.33,3.31,3.3,3.31,3.3,3.31,3.33,3.33,3.33,3.32,3.29,3.31,3.3,3.3,3.32,3.33,3.33,3.32,3.33,3.33,3.33,3.33,3.32,3.29,0.0,1.0,2.0,0.0,0.0,4235279,0.0,79.63999999999997,685.5829068466697
1765222740322,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026108,0.015006,0.9916159999999999,-0.56,0.42000000000000004,-0.07,25.0,3.32,3.33,3.33,3.31,3.3,3.31,3.3,3.31,3.33,3.33,3.33,3.32,3.29,3.31,3.3,3.3,3.32,3.33,3.33,3.32,3.33,3.33,3.33,3.33,3.32,3.29,0.0,1.0,2.0,0.0,0.0,4235296,0.0,79.63999999999997,685.5829068466697
1765222740339,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026718,0.014395999999999999,0.992104,-0.56,0.42000000000000004,-0.07,25.0,3.32,3.33,3.33,3.31,3.3,3.31,3.3,3.31,3.33,3.33,3.33,3.32,3.29,3.31,3.3,3.3,3.32,3.33,3.33,3.32,3.33,3.33,3.33,3.33,3.32,3.29,0.0,1.0,2.0,0.0,0.0,4235313,0.0,79.63999999999997,685.5829068466697
1765222740355,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026718,0.014395999999999999,0.992104,-0.56,0.42000000000000004,-0.07,25.0,3.32,3.33,3.33,3.31,3.3,3.31,3.3,3.31,3.33,3.33,3.33,3.32,3.29,3.31,3.3,3.3,3.32,3.33,3.33,3.32,3.33,3.33,3.33,3.33,3.32,3.29,0.0,1.0,2.0,0.0,0.0,4235329,0.0,79.63999999999997,685.5829068466697
1765222740372,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026718,0.014395999999999999,0.992104,-0.56,0.35000000000000003,0.0,25.0,3.32,3.33,3.33,3.31,3.3,3.31,3.3,3.31,3.33,3.33,3.33,3.32,3.29,3.31,3.3,3.3,3.32,3.33,3.33,3.32,3.33,3.33,3.33,3.33,3.32,3.29,0.0,1.0,2.0,0.0,0.0,4235346,0.0,79.63999999999997,685.5829068466697
1765222740389,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026718,0.014395999999999999,0.992104,-0.56,0.35000000000000003,0.0,25.0,3.32,3.33,3.33,3.31,3.3,3.31,3.3,3.31,3.33,3.33,3.33,3.32,3.29,3.31,3.3,3.3,3.32,3.33,3.33,3.32,3.33,3.33,3.33,3.33,3.32,3.29,0.0,1.0,2.0,0.0,0.0,4235363,0.0,79.63999999999997,685.5829068466697
1765222740439,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026718,0.014395999999999999,0.992104,-0.56,0.35000000000000003,0.0,25.0,3.32,3.33,3.33,3.31,3.3,3.31,3.3,3.31,3.33,3.33,3.33,3.32,3.29,3.31,3.3,3.3,3.32,3.33,3.33,3.32,3.33,3.33,3.33,3.33,3.32,3.29,0.0,1.0,2.0,0.0,0.0,4235413,0.0,79.63999999999997,685.5829068466697
