index,date,MODE_ID,TORQUE_GAIN_ID,ODOM_DISTANCE_P,ODOM_DISTANCE_T,1,2,3,4
0,1765220698682,1,10,0,0,0,0,0,0
1,1765220698982,1,10,0,0,0,0,0,0
2,1765220699049,1,10,0,0,0,0,0,0
3,1765220699332,1,10,0,0,0,0,0,0
4,1765220699615,1,10,0,0,0,0,0,0
5,1765220699965,1,10,0,0,0,0,0,0
6,1765220700248,1,10,0,0,0,0,0,0
7,1765220700598,1,10,0,0,0,0,0,0
8,1765220700899,1,10,0,0,0,0,0,0
9,1765220701215,1,10,0,0,0,0,0,0
10,1765220701500,1,10,0,0,0,0,0,0
11,1765220701815,1,10,0,0,0,0,0,0
12,1765220702115,1,10,0,0,0,0,0,0
13,1765220702398,1,10,0,0,0,0,0,0
14,1765220702715,1,10,0,0,0,0,0,0
15,1765220702982,1,10,0,0,0,0,0,0
16,1765220703299,1,10,0,0,0,0,0,0
17,1765220703582,1,10,0,0,0,0,0,0
18,1765220703898,1,10,0,0,0,0,0,0
19,1765220704182,1,10,0,0,0,0,0,0
20,1765220704465,1,10,0,0,0,0,0,0
21,1765220704781,1,10,0,0,0,0,0,0
22,1765220705048,1,10,0,0,0,0,0,0
23,1765220705381,1,10,0,0,0,0,0,0
24,1765220705666,1,10,0,0,0,0,0,0
25,1765220705931,1,10,0,0,0,0,0,0
26,1765220705965,1,10,0,0,0,0,0,0
27,1765220706249,1,10,0,0,0,0,0,0
28,1765220706532,1,10,0,0,0,0,0,0
29,1765220706849,1,10,0,0,0,0,0,0
30,1765220707132,1,10,0,0,0,0,0,0
31,1765220707431,1,10,0,0,0,0,0,0
32,1765220707715,1,10,0,0,0,0,0,0
33,1765220707998,1,10,0,0,0,0,0,0
34,1765220708314,1,10,0,0,0,0,0,0
35,1765220708615,1,10,0,0,0,0,0,0
36,1765220708915,1,10,0,0,0,0,0,0
37,1765220709199,1,10,0,0,0,0,0,0
38,1765220709525,1,10,0,0,0,0,0,0
39,1765220709799,1,10,0,0,0,0,0,0
40,1765220710082,1,10,0,0,0,0,0,0
41,1765220710398,1,10,0,0,0,0,0,0
42,1765220710665,1,10,0,0,0,0,0,0
43,1765220710980,1,10,0,0,0,0,0,0
44,1765220711265,1,10,0,0,0,0,0,0
45,1765220711599,1,10,0,0,0,0,0,0
46,1765220711865,1,10,0,0,0,0,0,0
47,1765220712148,1,10,0,0,0,0,0,0
48,1765220712464,1,10,0,0,0,0,0,0
49,1765220712749,1,10,0,0,0,0,0,0
50,1765220713065,1,10,0,0,0,0,0,0
51,1765220713331,1,10,0,0,0,0,0,0
52,1765220713615,1,10,0,0,0,0,0,0
53,1765220713931,1,10,0,0,0,0,0,0
54,1765220714215,1,10,0,0,0,0,0,0
55,1765220714532,1,10,0,0,0,0,0,0
56,1765220714816,1,10,0,0,0,0,0,0
57,1765220715115,1,10,0,0,0,0,0,0
58,1765220715399,1,10,0,0,0,0,0,0
