index,ACCEL_X,ACCEL_Y,ACCEL_Z,1,2,3,4,5
0,1220,8072,-47,0,0,0,0,0
1,1236,8052,-59,0,0,0,0,0
2,1224,8046,-46,0,0,0,0,0
3,1228,8072,-70,0,0,0,0,0
4,1215,8072,-52,0,0,0,0,0
5,1210,8050,-55,0,0,0,0,0
6,1269,8082,-30,0,0,0,0,0
7,1253,8054,-32,0,0,0,0,0
8,1185,8071,-42,0,0,0,0,0
9,1227,8066,-84,0,0,0,0,0
10,1238,8055,-46,0,0,0,0,0
11,1219,8104,-14,0,0,0,0,0
12,1210,8045,-60,0,0,0,0,0
13,1237,8067,-8,0,0,0,0,0
14,1228,8100,-80,0,0,0,0,0
15,1234,8030,-77,0,0,0,0,0
16,1230,8064,-22,0,0,0,0,0
17,1216,8052,-38,0,0,0,0,0
18,1226,8067,-10,0,0,0,0,0
19,1252,8051,-64,0,0,0,0,0
20,1218,8067,-61,0,0,0,0,0
21,1254,8075,-22,0,0,0,0,0
22,1235,8038,-22,0,0,0,0,0
23,1211,8068,-65,0,0,0,0,0
24,1262,8107,-36,0,0,0,0,0
25,1262,8049,-16,0,0,0,0,0
26,1213,8064,-66,0,0,0,0,0
27,1216,8064,-30,0,0,0,0,0
28,1227,8047,82,0,0,0,0,0
29,1266,8112,-5,0,0,0,0,0
30,1218,8029,-115,0,0,0,0,0
31,1221,8085,-22,0,0,0,0,0
32,1262,8076,-40,0,0,0,0,0
33,1217,8077,36,0,0,0,0,0
34,1201,8086,-36,0,0,0,0,0
35,1234,8043,-104,0,0,0,0,0
36,1241,8020,-39,0,0,0,0,0
37,1231,8132,-28,0,0,0,0,0
38,1205,8047,-38,0,0,0,0,0
39,1224,8076,-74,0,0,0,0,0
40,1237,8056,-51,0,0,0,0,0
41,1228,8014,-40,0,0,0,0,0
42,1232,8094,8,0,0,0,0,0
43,1232,8068,-27,0,0,0,0,0
44,1234,8059,-52,0,0,0,0,0
45,1221,8045,-40,0,0,0,0,0
46,1210,8074,-48,0,0,0,0,0
47,1250,8058,-32,0,0,0,0,0
48,1238,8053,-30,0,0,0,0,0
49,1222,8068,-34,0,0,0,0,0
50,1230,8071,-36,0,0,0,0,0
51,1241,8055,-44,0,0,0,0,0
52,1222,8061,-14,0,0,0,0,0
53,1221,8075,-44,0,0,0,0,0
54,1237,8053,-38,0,0,0,0,0
55,1241,8084,-50,0,0,0,0,0
56,1220,8062,-30,0,0,0,0,0
57,1230,8062,-37,0,0,0,0,0
58,1224,8065,-33,0,0,0,0,0
59,1222,8075,-44,0,0,0,0,0
60,1230,8057,-34,0,0,0,0,0
61,1233,8072,-37,0,0,0,0,0
62,1237,8057,-56,0,0,0,0,0
63,1239,8078,-15,0,0,0,0,0
64,1222,8094,-39,0,0,0,0,0
65,1215,8028,-62,0,0,0,0,0
66,1231,8080,-38,0,0,0,0,0
67,1243,8073,-28,0,0,0,0,0
68,1236,8056,-15,0,0,0,0,0
69,1213,8038,-50,0,0,0,0,0
70,1236,8078,-73,0,0,0,0,0
71,1240,8063,-46,0,0,0,0,0
72,1226,8055,-23,0,0,0,0,0
73,1209,8071,-20,0,0,0,0,0
74,1238,8044,-20,0,0,0,0,0
75,1244,8068,-32,0,0,0,0,0
76,1236,8055,-54,0,0,0,0,0
77,1227,8052,-35,0,0,0,0,0
78,1230,8076,-5,0,0,0,0,0
79,1234,8073,-44,0,0,0,0,0
80,1227,8069,-38,0,0,0,0,0
81,1230,8055,-19,0,0,0,0,0
82,1230,8054,-31,0,0,0,0,0
83,1238,8072,-54,0,0,0,0,0
84,1224,8080,-52,0,0,0,0,0
85,1232,8050,-41,0,0,0,0,0
86,1228,8072,-25,0,0,0,0,0
87,1220,8060,-32,0,0,0,0,0
88,1239,8077,-22,0,0,0,0,0
89,1230,8071,-43,0,0,0,0,0
90,1230,8055,-47,0,0,0,0,0
91,1235,8053,-38,0,0,0,0,0
92,1226,8084,-8,0,0,0,0,0
93,1239,8050,-62,0,0,0,0,0
94,1234,8080,-31,0,0,0,0,0
95,1210,8062,-31,0,0,0,0,0
96,1240,8048,-58,0,0,0,0,0
97,1246,8066,-26,0,0,0,0,0
98,1234,8082,7,0,0,0,0,0
99,1206,8057,-42,0,0,0,0,0
100,1243,8073,-65,0,0,0,0,0
101,1231,8072,-31,0,0,0,0,0
102,1222,8075,-14,0,0,0,0,0
103,1241,8054,-45,0,0,0,0,0
104,1218,8057,-48,0,0,0,0,0
105,1228,8072,-34,0,0,0,0,0
106,1225,8059,-48,0,0,0,0,0
107,1226,8072,-35,0,0,0,0,0
108,1220,8069,-37,0,0,0,0,0
109,1233,8070,-27,0,0,0,0,0
110,1239,8054,-43,0,0,0,0,0
111,1222,8071,-47,0,0,0,0,0
112,1238,8056,-26,0,0,0,0,0
113,1234,8070,-38,0,0,0,0,0
114,1230,8072,-37,0,0,0,0,0
115,1222,8052,-44,0,0,0,0,0
116,1224,8072,-30,0,0,0,0,0
117,1224,8064,-35,0,0,0,0,0
118,1242,8057,-21,0,0,0,0,0
119,1224,8067,-37,0,0,0,0,0
120,1239,8084,-27,0,0,0,0,0
121,1240,8063,-56,0,0,0,0,0
122,1233,8054,-38,0,0,0,0,0
123,1229,8075,-28,0,0,0,0,0
124,1212,8062,-38,0,0,0,0,0
125,1230,8073,-32,0,0,0,0,0
126,1236,8063,-28,0,0,0,0,0
127,1218,8049,-30,0,0,0,0,0
128,1220,8069,-32,0,0,0,0,0
129,1234,8052,-42,0,0,0,0,0
130,1231,8053,-29,0,0,0,0,0
131,1234,8064,-26,0,0,0,0,0
132,1225,8060,-34,0,0,0,0,0
133,1232,8073,-42,0,0,0,0,0
134,1236,8059,-28,0,0,0,0,0
135,1231,8070,-38,0,0,0,0,0
136,1228,8067,-24,0,0,0,0,0
137,1239,8068,-52,0,0,0,0,0
138,1228,8068,-30,0,0,0,0,0
139,1224,8066,-27,0,0,0,0,0
140,1232,8061,-31,0,0,0,0,0
141,1228,8067,-41,0,0,0,0,0
142,1233,8068,-44,0,0,0,0,0
143,1235,8065,-55,0,0,0,0,0
144,1230,8078,-25,0,0,0,0,0
145,1237,8045,-46,0,0,0,0,0
146,1237,8084,-28,0,0,0,0,0
147,1242,8072,-26,0,0,0,0,0
148,1214,8058,-44,0,0,0,0,0
149,1240,8052,-5,0,0,0,0,0
150,1223,8073,-34,0,0,0,0,0
151,1216,8070,-52,0,0,0,0,0
152,1226,8057,-36,0,0,0,0,0
153,1218,8060,-32,0,0,0,0,0
154,1244,8066,-25,0,0,0,0,0
155,1233,8071,-35,0,0,0,0,0
156,1230,8049,-30,0,0,0,0,0
157,1227,8078,-25,0,0,0,0,0
158,1239,8069,-26,0,0,0,0,0
159,1213,8052,-26,0,0,0,0,0
160,1234,8052,-42,0,0,0,0,0
161,1210,8077,-22,0,0,0,0,0
162,1230,8059,-52,0,0,0,0,0
163,1239,8068,-27,0,0,0,0,0
164,1221,8070,-12,0,0,0,0,0
165,1226,8067,-38,0,0,0,0,0
166,1223,8068,-31,0,0,0,0,0
167,1230,8066,-41,0,0,0,0,0
168,1232,8065,-26,0,0,0,0,0
169,1224,8056,-19,0,0,0,0,0
170,1229,8065,-27,0,0,0,0,0
171,1234,8056,-19,0,0,0,0,0
172,1227,8068,-39,0,0,0,0,0
173,1228,8056,-34,0,0,0,0,0
174,1244,8055,-36,0,0,0,0,0
175,1202,8048,-62,0,0,0,0,0
176,1246,8090,-1,0,0,0,0,0
177,1230,8050,-46,0,0,0,0,0
178,1216,8062,-41,0,0,0,0,0
179,1215,8087,-62,0,0,0,0,0
180,1251,8057,-20,0,0,0,0,0
