index,date,MAX_VOLTAGE,MIN_VOLTAGE,MAX_TEMPERATURE,ACUMULATOR_VOLTAGE
0,1780263079307,0,6.55,0,7910
1,1780263079324,0,6.55,0,7910
2,1780263081241,0,6.55,0,7909
3,1780263084374,0,6.55,0,7660
4,1780263085457,0,6.55,0,7495
5,1780263085758,0,6.55,0,7495
6,1780263085940,0,6.55,0,7382
7,1780263087773,0,6.55,0,7125
