index,date,ERROR_MASK,ERROR_LOG_1,ERROR_LOG_2,ERROR_LOG_3
0,1780263079307,0,0,0,0
1,1780263079307,0,0,0,0
2,1780263082074,0,0,0,0
3,1780263083841,0,0,0,0
4,1780263087857,0,0,0,0
5,1780263089140,0,0,0,0
