index,date,FRONT_LEFT,FRONT_RIGHT,REAR_LEFT,REAR_RIGHT
0,1780263079307,0,0,0,0
1,1780263079307,0,0,0,4
2,1780263079307,0,0,0,5
3,1780263079324,0,0,0,5
4,1780263079475,0,0,0,5
5,1780263083340,2,5,0,0
6,1780263083891,3,0,2,5
7,1780263084958,3,0,2,5
8,1780263085208,3,0,2,5
9,1780263086108,3,0,2,5
10,1780263087574,3,0,2,5
11,1780263087625,3,0,2,5
12,1780263088057,3,0,2,5
13,1780263088224,3,0,2,5
14,1780263089257,3,0,2,5
15,1780263090790,3,0,0,5
