index,ACCEL_X,ACCEL_Y,ACCEL_Z,1,2,3,4,5
383,1154,8103,-214,0,0,0,0,0
384,1205,8028,-102,653,0,0,0,0
385,1099,8078,-209,0,0,0,0,0
386,1190,8107,-138,0,0,0,0,0
387,1123,8042,-158,0,0,0,0,0
388,1122,8037,-106,0,0,0,0,0
389,1171,8108,-232,0,0,0,0,0
390,1166,8020,-63,0,0,0,0,0
391,1102,8104,-249,0,0,0,0,0
392,1225,8050,-98,0,0,0,0,0
393,1121,8070,-192,0,0,0,0,0
394,1177,8051,242,0,0,0,0,0
395,1152,8089,-144,0,0,0,0,0
396,1160,8034,-29,698,0,0,0,0
397,1175,8050,-65,0,0,0,0,0
398,1174,8066,31,0,0,0,0,0
399,1138,8009,-47,0,0,0,0,0
400,1136,8072,-25,0,0,0,0,0
401,1198,8044,-24,0,0,0,0,0
402,1168,8070,77,0,0,0,0,0
403,1134,8055,-10,0,0,0,0,0
404,1158,8094,5,0,0,0,0,0
405,1196,8046,-11,0,0,0,0,0
406,1171,8064,72,0,0,0,0,0
407,1094,8074,37,0,0,0,0,0
408,1162,8056,72,0,0,0,0,0
409,1169,8068,94,0,0,0,0,0
410,1060,7916,88,0,0,0,0,0
411,1163,8127,122,0,0,0,0,0
412,1118,8264,408,0,0,0,0,0
413,1018,7960,94,0,0,0,0,0
414,1017,8056,26,0,0,0,0,0
415,1187,8146,370,482,0,0,0,0
416,933,8002,52,0,0,0,0,0
417,1245,7924,-64,488,0,0,0,0
418,1228,8029,31,0,0,0,0,0
419,997,8227,4,132,0,0,0,0
420,1050,8043,174,0,0,0,0,0
421,930,7862,88,930,0,0,0,0
422,1242,7872,-17,0,0,0,0,0
423,694,8060,-157,942,0,0,0,0
424,1272,8289,180,0,0,0,0,0
425,1198,8172,48,0,0,0,0,0
426,1061,8108,124,0,0,0,0,0
427,880,7810,-123,0,0,0,0,0
428,832,8132,0,0,0,0,0,0
429,1144,7963,232,0,0,0,0,0
430,1210,8019,320,0,0,0,0,0
431,852,8330,-126,0,0,0,0,0
432,1125,8040,302,0,0,0,0,0
433,1164,7814,-115,0,0,0,0,0
434,811,7952,46,0,0,0,0,0
435,748,8144,-118,0,0,0,0,0
436,1050,8131,-118,0,0,0,0,0
437,1042,7986,166,0,0,0,0,0
438,1034,7943,235,0,0,0,0,0
439,734,7913,46,0,0,0,0,0
440,986,8224,197,0,0,0,0,0
441,1094,8126,34,0,0,0,0,0
442,788,8300,186,0,0,0,0,0
443,1173,8162,554,0,0,0,0,0
444,946,8130,410,0,0,0,0,0
445,914,7890,85,0,0,0,0,0
446,1007,7548,-442,0,0,0,0,0
447,758,8113,519,0,0,0,0,0
448,953,7883,206,0,0,0,0,0
449,1156,8532,764,0,0,0,0,0
450,767,8051,974,0,0,0,0,0
451,994,8006,-85,0,0,0,0,0
452,962,8412,680,0,0,0,0,0
453,747,8638,162,0,0,0,0,0
454,984,7780,-26,0,0,0,0,0
455,1078,7573,136,0,0,0,0,0
456,820,8099,35,0,0,0,0,0
457,851,8149,-230,0,0,0,0,0
458,831,7894,156,0,0,0,0,0
459,1122,7893,40,0,0,0,0,0
460,1161,8070,66,474,0,0,0,0
461,776,8082,299,0,0,0,0,0
462,984,8057,306,499,0,0,0,0
463,776,8116,-192,515,0,0,0,0
464,869,7633,-240,0,0,0,0,0
465,550,8122,427,531,0,0,0,0
466,738,8306,-352,0,0,0,0,0
467,964,7986,130,547,0,0,0,0
468,877,8426,44,0,0,0,0,0
469,867,7672,762,561,0,0,0,0
470,352,8058,-412,0,0,0,0,0
471,415,8752,632,574,0,0,0,0
472,1006,7644,-609,0,0,0,0,0
473,989,8390,119,592,0,0,0,0
474,926,7461,-308,0,0,0,0,0
475,886,8285,-1460,1028,0,0,0,0
476,998,8574,-942,0,0,0,0,0
477,855,7860,-401,0,0,0,0,0
478,1032,8088,-651,0,0,0,0,0
479,966,7826,-857,0,0,0,0,0
480,708,8236,-1117,0,0,0,0,0
481,1326,8737,-310,0,0,0,0,0
482,684,7941,-1002,0,0,0,0,0
483,1129,7830,-1181,6,0,0,0,0
484,676,8151,-214,0,0,0,0,0
485,794,7897,-1660,6,0,0,0,0
486,1142,8209,-1059,0,0,0,0,0
487,1358,7736,-746,150,0,0,0,0
488,726,8111,-1192,0,0,0,0,0
489,650,8022,-875,123,0,0,0,0
490,1099,8184,-615,0,0,0,0,0
491,1235,8223,-1406,8,0,0,0,0
492,988,8196,-787,0,0,0,0,0
493,756,8223,-627,76,0,0,0,0
494,1098,7926,-1232,0,0,0,0,0
495,1230,7866,-1231,8,0,0,0,0
496,622,8104,-905,0,0,0,0,0
497,782,8374,-710,51,0,0,0,0
498,1372,7788,-938,0,0,0,0,0
499,862,8176,-449,28,0,0,0,0
500,767,8293,-729,0,0,0,0,0
501,1120,8119,-1131,0,0,0,0,0
502,844,7970,-1420,0,0,0,0,0
503,768,8138,-2971,0,0,0,0,0
504,1167,7938,-1693,0,0,0,0,0
505,1244,8256,-1568,0,0,0,0,0
506,640,8582,-1622,0,0,0,0,0
507,1236,7853,-418,0,0,0,0,0
508,1497,8434,2822,0,0,0,0,0
509,721,6672,-151,0,0,0,0,0
510,1516,9437,546,0,0,0,0,0
511,412,7426,-382,0,0,0,0,0
512,1154,7922,351,0,0,0,0,0
513,1341,7829,-74,0,0,0,0,0
514,871,8352,323,0,0,0,0,0
515,765,8236,-44,0,0,0,0,0
516,1051,8102,-100,0,0,0,0,0
517,1297,7887,212,0,0,0,0,0
518,1102,8277,46,0,0,0,0,0
519,883,8166,18,0,0,0,0,0
520,1080,7954,346,0,0,0,0,0
521,1103,8406,660,0,0,0,0,0
522,666,8180,15,0,0,0,0,0
523,1370,8147,208,0,0,0,0,0
524,986,7998,397,0,0,0,0,0
525,930,8211,370,0,0,0,0,0
526,1230,7993,110,0,0,0,0,0
527,1016,8058,300,0,0,0,0,0
528,1084,8350,104,0,0,0,0,0
529,1118,7882,288,0,0,0,0,0
530,1045,8249,130,0,0,0,0,0
531,1026,8020,505,0,0,0,0,0
532,1026,8009,270,0,0,0,0,0
533,1379,7870,4,347,0,0,0,0
534,1435,8147,229,0,0,0,0,0
535,979,8090,460,366,0,0,0,0
536,1110,8168,450,0,0,0,0,0
537,904,7757,582,0,0,0,0,0
538,1043,8002,578,1148,0,0,0,0
539,1312,8233,815,0,0,0,0,0
540,1507,7867,489,0,0,0,0,0
541,1394,7916,491,0,0,0,0,0
542,1425,8510,568,0,0,0,0,0
543,1589,7554,511,1129,0,0,0,0
544,993,8244,32,0,0,0,0,0
545,792,7479,46,0,0,0,0,0
546,1753,8549,-22,0,0,0,0,0
547,1022,8738,-649,0,0,0,0,0
548,1034,7476,-1204,0,0,0,0,0
549,1530,7947,-595,0,0,0,0,0
550,1288,8276,-385,0,0,0,0,0
551,1306,7755,-141,0,0,0,0,0
552,1087,8082,370,0,0,0,0,0
553,1626,7282,-244,0,0,0,0,0
554,1051,8404,-659,0,0,0,0,0
555,1050,7364,-754,0,0,0,0,0
556,1475,7973,-886,0,0,0,0,0
557,1032,7298,-119,0,0,0,0,0
558,1057,8636,-223,0,0,0,0,0
559,907,7888,-206,0,0,0,0,0
560,1255,7586,326,0,0,0,0,0
561,2231,8418,599,0,0,0,0,0
562,1692,7731,546,0,0,0,0,0
563,1958,8014,526,0,0,0,0,0
564,1755,8102,576,0,0,0,0,0
565,1699,7780,197,0,0,0,0,0
566,1876,7964,260,0,0,0,0,0
567,1856,8022,721,0,0,0,0,0
568,1705,7870,210,0,0,0,0,0
569,1756,8058,516,0,0,0,0,0
570,1592,7801,236,0,0,0,0,0
571,1846,8356,375,0,0,0,0,0
572,1815,8084,541,0,0,0,0,0
573,1713,7914,964,1203,0,0,0,0
574,1616,8122,165,0,0,0,0,0
575,1962,8232,364,0,0,0,0,0
576,1250,7952,401,0,0,0,0,0
577,1468,8172,331,0,0,0,0,0
578,1236,7781,944,0,0,0,0,0
579,1552,8258,-39,0,0,0,0,0
580,1372,8094,782,0,0,0,0,0
581,1044,8046,230,0,0,0,0,0
582,1302,7970,-198,0,0,0,0,0
583,775,7860,451,0,0,0,0,0
584,930,8049,451,0,0,0,0,0
585,1148,7994,288,0,0,0,0,0
586,1024,8117,420,0,0,0,0,0
587,408,8459,184,0,0,0,0,0
588,1191,7777,644,0,0,0,0,0
589,1265,8448,-51,1185,0,0,0,0
590,943,7516,-495,0,0,0,0,0
591,1094,7944,494,0,0,0,0,0
592,1435,7825,107,0,0,0,0,0
593,1346,8102,216,0,0,0,0,0
594,946,8062,1121,0,0,0,0,0
595,772,8128,549,0,0,0,0,0
596,1452,7967,-141,0,0,0,0,0
597,994,7996,265,0,0,0,0,0
598,784,8203,843,0,0,0,0,0
599,1170,8089,416,0,0,0,0,0
600,1215,8222,1226,0,0,0,0,0
601,1328,8017,-170,0,0,0,0,0
602,837,8011,260,0,0,0,0,0
603,882,8074,974,0,0,0,0,0
604,1312,8136,-77,0,0,0,0,0
605,1088,8225,-179,0,0,0,0,0
606,1094,7650,503,0,0,0,0,0
607,1588,8117,242,0,0,0,0,0
608,1195,7755,684,0,0,0,0,0
609,1506,8310,462,0,0,0,0,0
610,1359,7618,131,0,0,0,0,0
611,1226,7936,337,0,0,0,0,0
612,1034,7957,-117,0,0,0,0,0
613,897,8692,-772,0,0,0,0,0
614,900,7850,-373,0,0,0,0,0
615,1206,8113,-464,0,0,0,0,0
616,1052,8261,-30,0,0,0,0,0
617,916,7755,332,0,0,0,0,0
618,1077,7987,312,0,0,0,0,0
619,1417,8429,88,0,0,0,0,0
620,1044,7794,860,0,0,0,0,0
621,1043,7822,-181,0,0,0,0,0
622,914,8111,402,0,0,0,0,0
623,1202,7952,894,0,0,0,0,0
624,507,8148,792,0,0,0,0,0
625,1033,7542,257,0,0,0,0,0
626,986,8515,771,0,0,0,0,0
627,1195,7728,944,536,0,0,0,0
628,620,8187,144,0,0,0,0,0
629,700,7990,948,1187,0,0,0,0
630,1300,8330,364,0,0,0,0,0
631,618,8287,984,1191,0,0,0,0
632,901,7595,932,0,0,0,0,0
633,815,8369,653,1191,0,0,0,0
634,809,8138,612,0,0,0,0,0
635,1148,8000,488,0,0,0,0,0
636,867,8126,636,0,0,0,0,0
637,672,7839,734,1174,0,0,0,0
638,1016,8190,789,0,0,0,0,0
639,1021,8740,1367,0,0,0,0,0
640,753,7794,352,0,0,0,0,0
641,1030,7974,552,0,0,0,0,0
642,1139,8261,250,0,0,0,0,0
643,1026,7866,-104,0,0,0,0,0
644,982,8138,35,0,0,0,0,0
645,487,8478,248,0,0,0,0,0
646,1240,7902,292,0,0,0,0,0
647,596,8050,341,0,0,0,0,0
648,428,7476,382,0,0,0,0,0
649,581,7902,-406,0,0,0,0,0
650,1364,8540,896,0,0,0,0,0
651,799,8453,123,0,0,0,0,0
652,1009,7033,-268,0,0,0,0,0
653,854,8248,603,0,0,0,0,0
654,837,8160,1198,0,0,0,0,0
655,1300,7821,-357,0,0,0,0,0
656,1128,8356,369,0,0,0,0,0
657,840,7644,47,0,0,0,0,0
658,786,8234,999,0,0,0,0,0
659,1496,8202,131,787,0,0,0,0
660,798,8048,714,0,0,0,0,0
661,453,8174,20,542,0,0,0,0
662,1678,8724,1245,0,0,0,0,0
663,772,7914,395,789,0,0,0,0
664,449,7376,312,0,0,0,0,0
665,1044,7611,692,549,0,0,0,0
666,1317,8263,1203,0,0,0,0,0
667,1363,8526,-172,552,0,0,0,0
668,1115,8289,946,0,0,0,0,0
669,1003,7492,133,0,0,0,0,0
670,1017,8166,764,0,0,0,0,0
671,1142,7864,374,0,0,0,0,0
672,1193,8166,791,0,0,0,0,0
