index,date,GYRO_X,GYRO_Y,GYRO_Z
129,1780263174886,-452,-5416,6262
130,1780263175702,-444,-5449,6306
131,1780263176003,-424,-5399,6311
132,1780263176652,-438,-5428,6308
133,1780263176902,-437,-5384,6379
134,1780263178968,-389,-5406,6313
135,1780263179537,-440,-5472,6328
136,1780263181201,-399,-5428,6292
137,1780263181853,-436,-5427,6295
138,1780263182386,-433,-5400,6284
139,1780263183169,-433,-5431,6331
140,1780263183385,6280,0,0
141,1780263185035,-406,-5436,6307
142,1780263185853,-418,-5435,6303
143,1780263186018,-404,-5450,6320
144,1780263186602,6307,0,0
145,1780263186802,-413,-5435,6300
146,1780263188035,-412,-5437,6322
147,1780263188501,-425,-5436,6308
148,1780263189851,-420,-5425,6320
149,1780263190851,-420,-5414,6318
150,1780263193068,-422,-5422,6305
151,1780263193851,-425,-5418,6300
152,1780263194221,-422,-5420,6310
153,1780263194318,-425,-5422,6305
154,1780263194469,-421,-5428,6321
155,1780263194934,-422,-5427,6305
156,1780263195134,-415,-5435,6308
157,1780263195252,-415,-5424,6314
158,1780263195501,-422,-5429,6309
159,1780263195918,-428,-5417,6329
160,1780263196251,-442,-5395,6304
