index,date,ECU_MODE
163,1782589958731,1
164,1782589959244,1
165,1782589959612,1
166,1782589960277,1
167,1782589960477,1
168,1782589960893,1
169,1782589961776,1
170,1782589962741,1
171,1782589963041,1
172,1782589963990,1
173,1782589964657,1
174,1782589965591,1
175,1782589966022,1
176,1782589966605,1
177,1782589968254,1
178,1782589968886,1
179,1782589969419,1
180,1782589970534,1
181,1782589971601,1
182,1782589972017,1
183,1782589972516,1
184,1782589973515,1
185,1782589974548,1
186,1782589975031,1
187,1782589975464,1
188,1782589976047,1
189,1782589976480,1
190,1782589978063,1
191,1782589979760,1
192,1782589980693,1
193,1782589981776,1
194,1782589981976,1
195,1782589982258,1
196,1782589983274,1
197,1782589983673,1
198,1782589985573,1
199,1782589986571,1
200,1782589986805,1
201,1782589986987,1
202,1782589987404,1
203,1782589988353,1
204,1782589988786,1
205,1782589990368,1
206,1782589991067,1
207,1782589992666,1
208,1782589993699,1
209,1782589994083,1
210,1782589994199,1
211,1782589995214,1
212,1782589995614,1
213,1782589996797,1
214,1782589997213,1
215,1782589997862,1
216,1782589998262,1
217,1782589999427,1
218,1782589999843,1
219,1782590000543,1
220,1782590001159,1
221,1782590001759,1
222,1782590002478,1
223,1782590002841,1
224,1782590004423,1
225,1782590034081,1
226,1782590034797,1
227,1782590035497,1
228,1782590036263,1
229,1782590036762,1
230,1782590037012,1
231,1782590037463,1
232,1782590045406,1
233,1782590045855,1
234,1782590046473,1
235,1782590046704,1
236,1782590049884,1
237,1782590050284,1
238,1782590050634,1
239,1782590051433,1
240,1782590051850,1
241,1782590052116,1
242,1782590054714,1
243,1782590061842,0
244,1782590072483,1
245,1782590072798,1
246,1782590073250,1
247,1782590073315,1
248,1782590073698,1
249,1782590073998,1
250,1782590074347,1
251,1782590080192,1
252,1782590082024,1
253,1782590082341,1
254,1782590082741,1
255,1782590082973,1
256,1782590084372,1
257,1782590084605,1
258,1782590084939,1
259,1782590085288,1
260,1782590086454,1
261,1782590086620,1
262,1782590086937,1
263,1782590087570,1
264,1782590087820,1
265,1782590089318,1
266,1782590089701,1
267,1782590089985,1
268,1782590090334,1
269,1782590090800,1
270,1782590091033,1
271,1782590091350,1
272,1782590091717,1
273,1782590091966,1
274,1782590092382,1
275,1782590092615,1
276,1782590092832,1
277,1782590093132,1
278,1782590093515,1
279,1782590098777,1
280,1782590099111,1
281,1782590100259,1
282,1782590100692,1
283,1782590104490,1
284,1782590104822,1
285,1782590105621,1
286,1782590105987,1
287,1782590106338,1
288,1782590107736,1
289,1782590108452,1
290,1782590110201,1
291,1782590110767,1
292,1782590111050,1
293,1782590112498,1
294,1782590112632,1
295,1782590112948,1
296,1782590113282,1
297,1782590113964,1
298,1782590115063,1
299,1782590115429,1
300,1782590119493,1
301,1782590120643,1
302,1782590120959,1
303,1782590121324,1
304,1782590121674,1
305,1782590122291,1
306,1782590122457,1
307,1782590122873,1
308,1782590123173,1
309,1782590126620,1
310,1782590127803,1
311,1782590128153,1
312,1782590128453,1
313,1782590128835,1
314,1782590129086,1
315,1782590129434,1
316,1782590129551,1
317,1782590129901,1
318,1782590130484,1
319,1782590130583,1
320,1782590130916,1
321,1782590137029,1
322,1782590137228,1
323,1782590137877,1
324,1782590138177,1
325,1782590138410,1
326,1782590138776,1
327,1782590139076,1
328,1782590139343,1
329,1782590140059,1
330,1782590140408,1
331,1782590140792,1
332,1782590141499,1
333,1782590143740,1
334,1782590144072,1
335,1782590144889,1
336,1782590145271,1
337,1782590145588,1
338,1782590146204,1
339,1782590146537,1
340,1782590146736,1
341,1782590146986,1
342,1782590147320,1
343,1782590147652,1
344,1782590150267,1
345,1782590150666,1
346,1782590151000,1
347,1782590151682,1
348,1782590151815,1
349,1782590152489,1
350,1782590152531,1
351,1782590155412,1
352,1782590155763,1
353,1782590156162,1
354,1782590156412,1
355,1782590156628,1
356,1782590156878,1
357,1782590157311,1
358,1782590157627,1
359,1782590159359,1
360,1782590159659,1
361,1782590159958,1
362,1782590161857,1
363,1782590162240,1
364,1782590162556,1
365,1782590162823,1
366,1782590163501,1
367,1782590163522,1
368,1782590163772,1
369,1782590163872,1
370,1782590164156,1
371,1782590164772,1
372,1782590165005,1
373,1782590165339,1
374,1782590165721,1
375,1782590166020,1
376,1782590166204,1
377,1782590167436,1
378,1782590167785,1
379,1782590168119,1
380,1782590168985,1
381,1782590170833,1
382,1782590171066,1
383,1782590171682,1
384,1782590171998,1
385,1782590173831,1
386,1782590174537,1
387,1782590176711,1
388,1782590177127,1
389,1782590178709,1
390,1782590179326,1
391,1782590179792,1
392,1782590180458,1
393,1782590181058,1
394,1782590181659,1
395,1782590182107,1
396,1782590182739,1
397,1782590183189,1
398,1782590183456,1
399,1782590183722,1
400,1782590186603,1
401,1782590187902,1
402,1782590188151,1
403,1782590188768,1
404,1782590189151,1
405,1782590190050,1
406,1782590190666,1
407,1782590191050,1
408,1782590192731,1
409,1782590192997,1
410,1782590193231,1
411,1782590194330,1
412,1782590195262,1
413,1782590195862,1
414,1782590196578,1
415,1782590196911,1
416,1782590197294,1
417,1782590198843,1
418,1782590199841,1
419,1782590200309,1
420,1782590200392,1
421,1782590200825,1
422,1782590201441,1
423,1782590202556,1
424,1782590202722,1
425,1782590203055,1
426,1782590204138,1
427,1782590204738,1
428,1782590205037,1
429,1782590205720,1
430,1782590206369,1
431,1782590207585,1
432,1782590208051,1
433,1782590208734,1
434,1782590209800,1
435,1782590211615,1
436,1782590211981,1
437,1782590212897,1
438,1782590214263,1
439,1782590215711,1
440,1782590216760,1
441,1782590217210,1
442,1782590217293,1
443,1782590217726,1
444,1782590218593,1
445,1782590219475,1
446,1782590219625,1
447,1782590219975,1
448,1782590221057,1
449,1782590221656,1
450,1782590222572,1
451,1782590223755,1
452,1782590224304,1
453,1782590224904,1
454,1782590225353,1
455,1782590225936,1
456,1782590227586,1
457,1782590228651,1
458,1782590230283,1
459,1782590230882,1
460,1782590231915,1
461,1782590232897,1
462,1782590233513,1
463,1782590233947,1
464,1782590234179,1
465,1782590234463,1
466,1782590235445,1
467,1782590235878,1
468,1782590237278,1
469,1782590237660,1
470,1782590238626,1
471,1782590239575,1
472,1782590239975,1
473,1782590240591,1
474,1782590242173,1
475,1782590243289,1
476,1782590244854,1
477,1782590245753,1
478,1782590246087,1
479,1782590246669,1
480,1782590247752,1
481,1782590249316,1
482,1782590250416,1
483,1782590251632,1
484,1782590252048,1
485,1782590252697,1
486,1782590254263,1
487,1782590254695,1
488,1782590255328,1
489,1782590255728,1
490,1782590255944,1
491,1782590256278,1
492,1782590256861,1
493,1782590257343,1
494,1782590257877,1
495,1782590258159,1
496,1782590258843,1
497,1782590259241,1
498,1782590261840,1
499,1782590262772,1
500,1782590263005,1
501,1782590263955,1
502,1782590264354,1
503,1782590265254,1
504,1782590265504,1
505,1782590266153,1
506,1782590266802,1
507,1782590267251,1
508,1782590267801,1
509,1782590268384,1
510,1782590268817,1
511,1782590269400,1
512,1782590269816,1
513,1782590270482,1
514,1782590270716,1
515,1782590271764,1
516,1782590272664,1
517,1782590273616,1
518,1782590273713,1
519,1782590274296,1
520,1782590274712,1
521,1782590276227,1
522,1782590276844,1
523,1782590277293,1
524,1782590277826,1
525,1782590278459,1
526,1782590278892,1
527,1782590279491,1
528,1782590279991,1
529,1782590280124,1
530,1782590280474,1
531,1782590281489,1
532,1782590283354,1
533,1782590284637,1
534,1782590285020,1
535,1782590285370,1
536,1782590286920,1
537,1782590288184,1
538,1782590289133,1
539,1782590289716,1
540,1782590290049,1
541,1782590290432,1
542,1782590291331,1
543,1782590293363,1
544,1782590294096,1
545,1782590295678,1
546,1782590296011,1
547,1782590296627,1
548,1782590296845,1
549,1782590297510,1
550,1782590300141,0
551,1782590302855,1
552,1782590303554,1
553,1782590304271,1
554,1782590304970,1
555,1782590305719,1
556,1782590306219,1
557,1782590306552,1
558,1782590306918,1
559,1782590307235,1
560,1782590307551,1
561,1782590308483,1
562,1782590308667,1
563,1782590309034,1
564,1782590312481,1
565,1782590312847,1
566,1782590313097,1
567,1782590313996,1
568,1782590314328,1
569,1782590314695,1
570,1782590315012,1
571,1782590315877,1
572,1782590317576,1
573,1782590317876,1
574,1782590319974,1
575,1782590320274,1
576,1782590321106,1
577,1782590321406,1
578,1782590321757,1
579,1782590322155,1
580,1782590322388,1
581,1782590323055,1
582,1782590323188,1
583,1782590323555,1
584,1782590324903,1
585,1782590325736,1
586,1782590326685,1
587,1782590327134,1
588,1782590328850,1
589,1782590329865,1
590,1782590331115,1
591,1782590332098,1
592,1782590332746,1
593,1782590333030,1
594,1782590334062,1
595,1782590334695,1
596,1782590335029,1
597,1782590335627,1
598,1782590336710,1
599,1782590338160,1
600,1782590338575,1
601,1782590339624,1
602,1782590339924,1
603,1782590340541,1
604,1782590341457,1
605,1782590342255,1
606,1782590342755,1
607,1782590343188,1
608,1782590343920,1
609,1782590344503,1
610,1782590344753,1
611,1782590345036,1
612,1782590346118,1
613,1782590347700,1
614,1782590348133,1
615,1782590349116,1
616,1782590350649,1
617,1782590351697,1
618,1782590352427,1
619,1782590352563,1
620,1782590354878,1
621,1782590355427,1
622,1782590355794,1
623,1782590357742,1
624,1782590358758,1
625,1782590360323,1
626,1782590361356,1
627,1782590361755,1
628,1782590361889,1
629,1782590362288,1
630,1782590362921,1
631,1782590363570,1
632,1782590364037,1
633,1782590364237,1
634,1782590364570,1
635,1782590365186,1
636,1782590365619,1
637,1782590366251,1
638,1782590367168,1
639,1782590368167,1
640,1782590370898,1
641,1782590372097,1
642,1782590373146,1
643,1782590374495,1
644,1782590374811,1
645,1782590375778,1
646,1782590376211,1
647,1782590376343,1
648,1782590376659,1
649,1782590377742,1
650,1782590379224,1
651,1782590380256,1
652,1782590380690,1
653,1782590381272,1
654,1782590381539,1
655,1782590382522,1
656,1782590384070,1
657,1782590385471,1
658,1782590385486,1
659,1782590386368,1
660,1782590387034,1
661,1782590388066,1
662,1782590388383,1
663,1782590388599,1
664,1782590389032,1
665,1782590389632,1
666,1782590390048,1
667,1782590390598,1
668,1782590391164,1
669,1782590392263,1
670,1782590393812,1
671,1782590395860,1
672,1782590397177,1
673,1782590397758,1
674,1782590398692,1
675,1782590399757,1
676,1782590401689,1
677,1782590402621,1
678,1782590403503,1
679,1782590404486,1
680,1782590404952,1
681,1782590405485,1
682,1782590405801,1
683,1782590406767,1
684,1782590408716,1
685,1782590409683,1
686,1782590410314,1
687,1782590410648,1
688,1782590411248,1
689,1782590412279,1
690,1782590412512,1
691,1782590413229,1
692,1782590413861,1
693,1782590414246,1
694,1782590414811,1
695,1782590415461,1
696,1782590415860,1
697,1782590418458,1
698,1782590419157,1
699,1782590419873,1
700,1782590420890,1
701,1782590421355,1
702,1782590421521,1
703,1782590421855,1
704,1782590422173,1
705,1782590422454,1
706,1782590422838,1
707,1782590423138,1
708,1782590423470,1
709,1782590424053,1
710,1782590424252,1
711,1782590424603,1
712,1782590425785,1
713,1782590426085,1
714,1782590427516,1
715,1782590427900,1
716,1782590428151,1
717,1782590428582,1
718,1782590428715,1
719,1782590429832,1
720,1782590430198,1
721,1782590430582,1
722,1782590430914,1
723,1782590431247,1
724,1782590431855,1
725,1782590431880,1
726,1782590432063,1
727,1782590432663,1
728,1782590435510,1
729,1782590435926,1
730,1782590437009,1
731,1782590437625,2
732,1782590438264,2
733,1782590438308,2
734,1782590438542,2
735,1782590438758,2
736,1782590439041,2
737,1782590439507,2
738,1782590439789,2
739,1782590441188,2
740,1782590441772,2
741,1782590442055,2
742,1782590442917,2
743,1782590442938,2
744,1782590442970,2
745,1782590443354,2
746,1782590443453,2
747,1782590443704,2
748,1782590444036,2
749,1782590444370,2
750,1782590446001,2
751,1782590446484,2
752,1782590446801,2
753,1782590449698,2
754,1782590450331,2
755,1782590450648,2
756,1782590451463,2
757,1782590452013,2
758,1782590452379,2
759,1782590452696,2
760,1782590453095,2
761,1782590453245,2
762,1782590453912,2
763,1782590453912,2
764,1782590454928,1
765,1782590455727,1
766,1782590455827,1
767,1782590456659,1
768,1782590457425,2
769,1782590463753,2
770,1782590467234,2
771,1782590467550,2
772,1782590468666,2
773,1782590468965,2
774,1782590469349,2
775,1782590469664,2
776,1782590470481,2
777,1782590470731,2
778,1782590471197,2
779,1782590473911,2
780,1782590474477,2
781,1782590474960,2
782,1782590475194,2
783,1782590475460,2
784,1782590476659,2
785,1782590477126,2
786,1782590477509,2
787,1782590478091,2
788,1782590479040,2
789,1782590479441,2
790,1782590480939,2
791,1782590482055,2
792,1782590482487,2
793,1782590482571,2
794,1782590483636,2
795,1782590484652,2
796,1782590485452,2
797,1782590485851,2
798,1782590486768,2
799,1782590487633,2
800,1782590487666,2
801,1782590488066,2
802,1782590488966,2
803,1782590489399,2
804,1782590489732,2
805,1782590490947,2
806,1782590491963,2
807,1782590492529,2
808,1782590493644,2
809,1782590494260,2
810,1782590495160,2
811,1782590495793,2
812,1782590497474,2
813,1782590498690,2
814,1782590500040,2
815,1782590500522,2
816,1782590501488,2
817,1782590501754,2
818,1782590502404,2
819,1782590503037,2
820,1782590504036,2
821,1782590505018,2
822,1782590505601,2
823,1782590506334,2
824,1782590507267,2
825,1782590507949,2
826,1782590508399,2
827,1782590509715,2
828,1782590509947,2
829,1782590510831,2
830,1782590511309,2
831,1782590512046,2
832,1782590514727,0
833,1782590515427,0
834,1782590516175,0
835,1782590516742,0
836,1782590518590,0
837,1782590518724,0
838,1782590519073,0
839,1782590519740,0
840,1782590520921,0
841,1782590521189,0
842,1782590521421,0
843,1782590522454,0
844,1782590523136,0
845,1782590523520,0
846,1782590524136,0
847,1782590524851,0
848,1782590525568,0
849,1782590526833,0
850,1782590527566,0
851,1782590528265,0
852,1782590528882,0
853,1782590530630,0
854,1782590531710,0
855,1782590532179,0
856,1782590532929,0
857,1782590533878,0
858,1782590536558,0
859,1782590537624,0
860,1782590538440,0
861,1782590539089,0
862,1782590539839,0
863,1782590540188,0
864,1782590541121,0
865,1782590541804,0
866,1782590542753,0
867,1782590542869,0
868,1782590543552,0
869,1782590544285,0
870,1782590544619,0
871,1782590545600,0
872,1782590546300,0
873,1782590546966,0
874,1782590547416,0
875,1782590547699,0
876,1782590547932,0
877,1782590549381,0
878,1782590550397,0
879,1782590551046,0
880,1782590551712,0
881,1782590552212,0
882,1782590554127,0
883,1782590554794,0
884,1782590555427,0
885,1782590556941,0
886,1782590557591,0
887,1782590558190,0
888,1782590559339,0
889,1782590560504,0
890,1782590562819,0
891,1782590564818,0
892,1782590565101,0
893,1782590565202,0
894,1782590565818,0
895,1782590565900,0
896,1782590566684,0
897,1782590567549,0
898,1782590567633,0
899,1782590568082,0
900,1782590571595,0
901,1782590571945,0
902,1782590572195,0
903,1782590573344,0
904,1782590573660,0
905,1782590574043,0
906,1782590574294,0
907,1782590574610,0
908,1782590574893,0
909,1782590575776,0
910,1782590575792,0
911,1782590576008,0
912,1782590576375,0
913,1782590576642,0
914,1782590577008,0
915,1782590577374,0
916,1782590577490,0
917,1782590577807,0
918,1782590578090,0
919,1782590578473,0
920,1782590578723,0
921,1782590579938,0
922,1782590580205,0
923,1782590580521,0
924,1782590580804,0
925,1782590583685,0
926,1782590584001,0
927,1782590584368,0
928,1782590584617,0
929,1782590585750,0
930,1782590586066,0
931,1782590586800,0
932,1782590586816,0
933,1782590586949,0
934,1782590589896,0
935,1782590594859,0
936,1782590598590,0
937,1782590600687,0
938,1782590601021,0
939,1782590601403,0
940,1782590601737,0
941,1782590601936,0
942,1782590602103,0
943,1782590602486,0
944,1782590602819,0
945,1782590605800,0
946,1782590606084,0
947,1782590606383,0
948,1782590606683,0
949,1782590607249,0
950,1782590607566,0
951,1782590607882,0
952,1782590608182,0
953,1782590608815,0
954,1782590609164,0
955,1782590609280,0
956,1782590609696,0
957,1782590609963,0
958,1782590610280,0
959,1782590611779,0
960,1782590612344,0
961,1782590612644,0
962,1782590612927,0
963,1782590613261,0
964,1782590613478,0
965,1782590614010,0
966,1782590614210,0
967,1782590614592,0
968,1782590614925,0
969,1782590615509,0
970,1782590615759,0
971,1782590616108,0
972,1782590616308,0
973,1782590618056,0
974,1782590618406,0
975,1782590618689,0
976,1782590619172,0
977,1782590619805,0
978,1782590619888,0
979,1782590620271,0
980,1782590620538,0
981,1782590620805,0
982,1782590621388,0
983,1782590621621,0
984,1782590622287,0
985,1782590625218,0
986,1782590625585,0
987,1782590625933,0
988,1782590626166,0
989,1782590626450,0
990,1782590626782,0
991,1782590629980,0
992,1782590630828,0
993,1782590630846,0
994,1782590630863,0
995,1782590631745,0
996,1782590632111,0
997,1782590632477,0
998,1782590633643,0
999,1782590633977,0
1000,1782590635442,0
1001,1782590635758,0
1002,1782590636875,0
1003,1782590637174,0
1004,1782590637507,0
1005,1782590637873,0
1006,1782590638039,0
1007,1782590638306,0
1008,1782590641820,0
1009,1782590642153,0
1010,1782590642452,0
1011,1782590642719,0
1012,1782590643020,0
1013,1782590643318,0
1014,1782590643818,0
1015,1782590644118,0
1016,1782590644451,0
1017,1782590644800,0
1018,1782590715808,1
1019,1782590716558,1
1020,1782590717340,1
1021,1782590717473,1
1022,1782590718673,1
1023,1782590720071,1
1024,1782590722386,1
1025,1782590722702,1
1026,1782590722988,1
1027,1782590726781,1
1028,1782590727148,1
1029,1782590727465,1
1030,1782590727782,1
1031,1782590728031,1
1032,1782590728863,1
1033,1782590729196,1
1034,1782590730712,1
1035,1782590730978,1
1036,1782590732827,1
1037,1782590734842,1
1038,1782590741586,1
1039,1782590744200,1
1040,1782590744551,1
1041,1782590744934,1
1042,1782590745234,1
1043,1782590745433,1
1044,1782590745750,1
1045,1782590746350,1
1046,1782590746815,1
1047,1782590747465,1
1048,1782590747681,1
1049,1782590747948,1
1050,1782590748365,1
1051,1782590749031,1
1052,1782590749431,1
1053,1782590750962,1
1054,1782590751595,1
1055,1782590752027,1
1056,1782590753575,1
1057,1782590755191,1
1058,1782590756257,1
1059,1782590756857,1
1060,1782590757306,1
1061,1782590757789,1
1062,1782590758821,1
1063,1782590760420,0
1064,1782590761454,0
1065,1782590763334,1
1066,1782590763767,1
1067,1782590765815,2
1068,1782590766482,2
1069,1782590766865,2
1070,1782590767131,2
1071,1782590768446,2
1072,1782590769430,2
1073,1782590770046,2
1074,1782590771128,2
1075,1782590773026,2
1076,1782590773642,2
1077,1782590774059,2
1078,1782590774458,2
1079,1782590774542,2
1080,1782590775624,2
1081,1782590776807,2
1082,1782590777572,2
1083,1782590778172,2
1084,1782590778605,2
1085,1782590780187,2
1086,1782590780786,2
1087,1782590781202,2
1088,1782590781753,2
1089,1782590782119,2
1090,1782590782734,2
1091,1782590783751,2
1092,1782590784017,2
1093,1782590784333,2
1094,1782590784782,2
1095,1782590785315,2
1096,1782590786111,2
1097,1782590794748,2
1098,1782590796292,2
1099,1782590796292,2
1100,1782590796293,2
1101,1782590796881,2
1102,1782590797260,2
1103,1782590798811,2
1104,1782590799835,2
1105,1782590800235,2
1106,1782590800460,2
1107,1782590800780,2
1108,1782590801340,2
1109,1782590802585,2
1110,1782590802861,2
1111,1782590803113,2
1112,1782590804773,2
1113,1782590805190,2
1114,1782590805288,2
1115,1782590806488,2
1116,1782590807470,2
1117,1782590807952,2
1118,1782590808968,2
1119,1782590809401,2
1120,1782590810933,2
1121,1782590811983,2
1122,1782590812498,2
1123,1782590812831,2
1124,1782590813797,2
1125,1782590815662,2
1126,1782590816661,2
1127,1782590817445,2
1128,1782590817461,2
1129,1782590817577,2
1130,1782590818993,2
1131,1782590820491,2
1132,1782590820941,2
1133,1782590821508,2
1134,1782590821957,2
1135,1782590822257,2
1136,1782590822523,2
1137,1782590823472,2
1138,1782590823873,2
1139,1782590825387,2
1140,1782590826470,2
1141,1782590827652,2
1142,1782590828452,2
1143,1782590828768,2
1144,1782590829667,2
1145,1782590830284,2
1146,1782590830684,2
1147,1782590831316,2
1148,1782590831733,2
1149,1782590831916,2
1150,1782590832248,2
1151,1782590833297,2
1152,1782590833913,2
1153,1782590834879,2
1154,1782590835562,2
1155,1782590836311,2
1156,1782590836661,2
1157,1782590837194,2
1158,1782590838176,2
1159,1782590838609,2
1160,1782590839459,2
1161,1782590840441,2
1162,1782590842972,2
1163,1782590970998,1
1164,1782590971715,1
1165,1782590972464,2
1166,1782590973263,3
1167,1782590973430,3
1168,1782590973762,3
1169,1782590974012,3
1170,1782590974445,3
1171,1782590974729,3
1172,1782590979374,3
1173,1782590979691,3
1174,1782590979974,3
1175,1782590980275,3
1176,1782590984904,3
1177,1782590985271,3
1178,1782590985536,3
1179,1782590986785,3
1180,1782590987818,3
1181,1782590988118,3
1182,1782590988352,3
1183,1782590989051,3
1184,1782590989450,3
1185,1782590990099,3
1186,1782590990416,3
1187,1782590991031,3
1188,1782590991647,3
1189,1782590992064,3
1190,1782590993529,3
1191,1782590993945,3
1192,1782590995246,3
1193,1782590996210,3
1194,1782590997159,3
1195,1782590997959,3
1196,1782590999074,3
1197,1782591000040,3
1198,1782591000557,3
1199,1782591000973,3
1200,1782591001589,3
1201,1782591002006,3
1202,1782591003537,3
1203,1782591004553,3
1204,1782591005170,3
1205,1782591006069,3
1206,1782591006485,3
1207,1782591007135,3
1208,1782591008117,3
1209,1782591009632,3
1210,1782591009949,3
1211,1782591010115,3
1212,1782591011181,3
1213,1782591011847,3
1214,1782591012247,3
1215,1782591012380,3
1216,1782591012796,3
1217,1782591013412,3
1218,1782591013845,3
1219,1782591014395,3
1220,1782591015344,3
1221,1782591016377,3
1222,1782591017259,3
1223,1782591018192,3
1224,1782591018675,3
1225,1782591020623,3
1226,1782591020889,3
1227,1782591021756,3
1228,1782591022572,3
1229,1782591023054,3
1230,1782591023638,3
1231,1782591024636,3
1232,1782591025652,3
1233,1782591026302,3
1234,1782591026918,3
1235,1782591027234,3
1236,1782591027817,3
1237,1782591028233,3
1238,1782591030131,3
1239,1782591030814,0
1240,1782591032080,0
1241,1782591032513,0
1242,1782591033262,0
1243,1782591034012,0
1244,1782591034128,0
1245,1782591034528,0
1246,1782591035244,0
1247,1782591036012,0
1248,1782591037159,0
1249,1782591037975,0
1250,1782591038675,0
1251,1782591039274,0
1252,1782591040323,0
1253,1782591041139,0
1254,1782591041405,0
1255,1782591041655,0
1256,1782591042655,0
1257,1782591043070,0
1258,1782591043953,0
1259,1782591044636,0
1260,1782591045052,0
1261,1782591046068,0
1262,1782591046551,0
1263,1782591047717,0
1264,1782591048416,0
1265,1782591048566,0
1266,1782591048883,0
1267,1782591049715,0
1268,1782591050498,0
1269,1782591050615,0
1270,1782591051397,0
1271,1782591052214,0
1272,1782591052364,0
1273,1782591052696,0
1274,1782591053714,0
1275,1782591055594,0
1276,1782591056026,0
1277,1782591056692,0
1278,1782591057109,0
1279,1782591057342,0
1280,1782591057642,0
1281,1782591058191,0
1282,1782591059707,0
1283,1782591059823,0
1284,1782591060156,0
1285,1782591060822,0
1286,1782591061256,0
1287,1782591061921,0
1288,1782591062854,0
1289,1782591063821,0
1290,1782591064986,0
1291,1782591065802,0
1292,1782591066635,0
1293,1782591066701,0
1294,1782591067550,0
1295,1782591070014,0
1296,1782591070248,0
1297,1782591070847,0
1298,1782591071796,0
1299,1782591072696,0
1300,1782591072962,0
1301,1782591073445,0
1302,1782591074028,0
1303,1782591106801,1
1304,1782591107554,1
1305,1782591108233,1
1306,1782591108932,1
1307,1782591109715,1
1308,1782591109848,1
1309,1782591110197,1
1310,1782591110464,1
1311,1782591110830,1
1312,1782591111163,1
1313,1782591112429,1
1314,1782591112629,1
1315,1782591112929,1
1316,1782591113278,1
1317,1782591116126,1
1318,1782591116775,1
1319,1782591117909,1
1320,1782591118591,1
1321,1782591118673,1
1322,1782591118974,1
1323,1782591119607,1
1324,1782591119724,1
1325,1782591120107,1
1326,1782591123919,1
1327,1782591124269,1
1328,1782591125068,1
1329,1782591125401,1
1330,1782591125751,1
1331,1782591126034,1
1332,1782591126368,1
1333,1782591126700,1
1334,1782591126867,1
1335,1782591127150,1
1336,1782591127467,1
1337,1782591129616,1
1338,1782591130214,1
1339,1782591130531,1
1340,1782591130813,1
1341,1782591131896,1
1342,1782591132146,1
1343,1782591132429,1
1344,1782591132845,1
1345,1782591133411,1
1346,1782591133994,1
1347,1782591134210,1
1348,1782591134727,1
1349,1782591135326,1
1350,1782591135676,1
1351,1782591135992,1
1352,1782591136342,1
1353,1782591136875,1
1354,1782591137092,1
1355,1782591137458,1
1356,1782591137724,1
1357,1782591141288,1
1358,1782591142754,1
1359,1782591144236,1
1360,1782591144402,1
