index,date,TIMESTAMP
0,1782589765926,17825785822
1,1782589765927,17825785832
2,1782589767423,17825785851
3,1782589768140,17825785858
4,1782589768157,17825785860
5,1782589768772,17825785865
6,1782589770070,17825785878
7,1782589771420,17825785891
8,1782589772801,17825785906
9,1782589773567,17825785913
10,1782589774800,17825785923
11,1782589776165,17825785940
12,1782589776814,17825785946
13,1782589777531,17825785951
14,1782589778231,17825785960
15,1782589778797,17825785966
16,1782589779512,17825785972
17,1782589780828,17825785986
18,1782589784924,17825786027
19,1782589785625,17825786033
20,1782589786106,17825786036
21,1782589786873,17825789853
22,1782589788338,17825789864
23,1782589788904,17825789874
24,1782589789521,17825789880
25,1782589790220,17825789887
26,1782589790886,17825789887
27,1782589791469,17825789900
28,1782589792169,17825789905
29,1782589792834,17825789905
30,1782589793434,17825789917
31,1782589794050,17825789925
32,1782589795416,17825789935
33,1782589795932,17825789944
34,1782589796865,17825789944
35,1782589797814,17825789964
36,1782589798330,17825789967
37,1782589799345,17825789977
38,1782589800829,17825789985
39,1782589801677,17825789995
40,1782589802609,17825789995
41,1782589803226,17825790016
42,1782589804908,17825790025
43,1782589806323,17825790050
44,1782589807139,17825790055
45,1782589808572,17825790060
46,1782589809337,17825790080
47,1782589810253,17825790083
48,1782589810720,17825790083
49,1782589811503,17825790101
50,1782589812534,17825790106
51,1782589813052,17825790116
52,1782589814051,17825790128
53,1782589814932,17825790136
54,1782589815516,17825790136
55,1782589817364,17825790158
56,1782589817913,17825790163
57,1782589818863,17825790163
58,1782589819695,17825790183
59,1782589820262,17825790186
60,1782589821260,17825790190
61,1782589822110,17825790206
62,1782589822676,17825790212
63,1782589823575,17825790220
64,1782589824558,17825790220
65,1782589825107,69175305353421960
66,1782589826107,17825790246
67,1782589827589,17825790260
68,1782589829387,17825790276
69,1782589829904,17825790276
70,1782589830769,17825790292
71,1782589830819,17825790292
72,1782589831685,17825790302
73,1782589833151,17825790310
74,1782589833968,17825790325
75,1782589836281,17825790332
76,1782589837696,17825790357
77,1782589838580,17825790365
78,1782589839362,17825790365
79,1782589842476,17825790410
80,1782589843509,17825790417
81,1782589845074,17825790435
82,1782589845973,17825790444
83,1782589846723,17825790452
84,1782589847489,17825790455
85,1782589848438,17825790455
86,1782589849120,17825790474
87,1782589849870,17825790477
88,1782589850769,17825790490
89,1782589854815,17825790534
90,1782589855749,17825790542
91,1782589857213,17825790555
92,1782589857963,17825790564
93,1782589859428,17825790575
94,1782589860294,17825790590
95,1782589861044,17825790594
96,1782589861627,17825790597
97,1782589862559,17825790612
98,1782589863358,17825790616
99,1782589864025,17825790624
100,1782589937279,17825791351
101,1782589938163,17825791367
102,1782589938696,17825791370
103,1782589939611,17825791373
104,1782589940560,17825791373
105,1782589941076,17825791373
106,1782589942175,17825791406
107,1782589943008,17825791416
108,1782589943657,17825791423
109,1782589944624,17825791430
110,1782589944690,17825791430
111,1782589945605,17825791437
112,1782589946189,17825791446
113,1782589947403,17825791452
114,1782589948721,17825791472
115,1782589949702,17825791476
116,1782589951068,17825791497
117,1782589953532,17825791520
118,1782589954465,17825791532
119,1782589955897,17825791542
120,1782589956830,17825791554
121,1782589957630,17825791557
122,1782589958445,17825791570
123,1782589959144,17825791577
124,1782589959961,17825791584
125,1782589960444,17825791584
126,1782589961310,17825791584
127,1782589962109,17825791607
128,1782589962725,17825791610
129,1782589964373,17825791624
130,1782589965139,17825791624
131,1782589965889,17825791644
132,1782589966804,17825791654
133,1782589967572,17825791655
134,1782589968420,17825791667
135,1782589970985,17825791694
136,1782589971884,17825791697
137,1782589972450,17825791705
138,1782589973383,17825791715
139,1782589974265,17825791727
140,1782589974898,17825791732
141,1782589975681,17825791740
142,1782589976613,17825791740
143,1782589977296,17825791755
144,1782589979111,17825791765
145,1782589980643,17825791794
146,1782589983940,17825791825
147,1782589986239,17825791841
148,1782589987671,17825791860
149,1782589988553,17825791864
150,1782589989186,17825791871
151,1782589989968,17825791886
152,1782589991017,17825791893
153,1782589992533,17825791911
154,1782589993449,17825791920
155,1782589994931,17825791933
156,1782589995863,17825791938
157,1782589996579,17825791950
158,1782589997429,17825791960
159,1782589999011,17825791972
160,1782590000960,17825791990
161,1782590001542,17825792000
162,1782590002508,17825792012
163,1782590003457,17825792016
164,1782590004007,17825792026
165,1782590035297,17764149214
166,1782590035663,17764149214
167,1782590036479,17764149214
168,1782590037246,17764149214
169,1782590037928,17764149214
170,1782590039127,17764149214
171,1782590039844,17764149214
172,1782590040477,17764149214
173,1782590041225,17764149214
174,1782590042408,17764149214
175,1782590043108,17825791774
176,1782590043758,17825791780
177,1782590045040,17825791794
178,1782590045755,17825791794
179,1782590048370,17825791827
180,1782590048952,17825791832
181,1782590049768,17825791841
182,1782590051150,17825791855
183,1782590051733,17825791860
184,1782590053399,17825791875
185,1782590053699,17825791881
186,1782590055814,17825791900
187,1782590056363,17825791903
188,1782590057512,17825792558
189,1782590057695,17825792563
190,1782590058529,17825792563
191,1782590059094,17825792573
192,1782590059360,17825792573
193,1782590060359,17825792586
194,1782590060642,17825792586
195,1782590061226,17825792597
196,1782590062474,17825792607
197,1782590062707,17825792607
198,1782590063491,17825792617
199,1782590064422,17825792630
200,1782590065088,17825792630
201,1782590065206,17825792636
202,1782590065938,17825792640
203,1782590066637,17825792647
204,1782590067569,17825792652
205,1782590067852,17825792652
206,1782590068370,17825792670
207,1782590069169,17825792673
208,1782590069469,17825792677
209,1782590071384,17825792700
210,1782590072033,17825792703
211,1782590072832,17825792712
212,1782590073448,17825792720
213,1782590074864,17825792734
214,1782590076146,17825792737
215,1782590077379,17825792760
216,1782590078027,17825792764
217,1782590078561,17825792772
218,1782590080575,17825792790
219,1782590081242,17825792794
220,1782590082690,17825792794
221,1782590083839,17825792824
222,1782590084539,17825792827
223,1782590086454,17825792845
224,1782590086953,17825792850
