index,date,SPEED_AVG,STEERING_WHEEL,THROTTLE,BRAKE
0,1782589766240,0,-0.5,0,0
1,1782589767972,0,-0.76000000000000001,0,0
2,1782589768423,0,-1.01,0,0
3,1782589768705,0,-0.5,0,0
4,1782589768905,0,-1.01,0,0
5,1782589769454,0,0,0,0
6,1782589769837,0,-1.01,0,0
7,1782589772835,0,-1.01,0,0
8,1782589773201,0,-0.5,0,0
9,1782589773834,0,-0.5,0,0
10,1782589773967,0,-0.76000000000000001,0,0
11,1782589774366,0,-0.25,0,0
12,1782589774683,0,0,0,0
13,1782589777897,0,-0.5,0,0
14,1782589778314,0,-0.5,0,0
15,1782589778829,0,-1.01,0,0
16,1782589779147,0,-0.25,0,0
17,1782589779446,0,-0.5,0,0
18,1782589779812,0,-0.76000000000000001,0,0
19,1782589780095,0,-1.51,0,0
20,1782589781461,0,-0.76000000000000001,0,0
21,1782589781711,0,1.77,0,0
22,1782589781993,0,-2.27,0,0
23,1782589782294,0,-1.01,0,0
24,1782589787805,0,-1.01,0,0
25,1782589788189,0,-1.26,0,0
26,1782589788372,0,0.76000000000000001,0,0
27,1782589788955,0,1.01,0,0
28,1782589789254,0,1.01,0,0
29,1782589789654,0,1.51,0,0
30,1782589789937,0,2.27,0,0
31,1782589790952,0,-0.5,0,0
32,1782589791053,0,-0.76000000000000001,0,0
33,1782589791435,0,-1.01,0,0
34,1782589796464,1.2,-14.380000000000001,935,0
35,1782589797447,7.5999999999999996,-25.73,858,0
36,1782589798430,12.1,-22.199999999999999,930,0
37,1782589800129,9.5999999999999996,-6.0499999999999998,800,0
38,1782589800545,9.6999999999999993,-5.5499999999999998,602,0
39,1782589800644,9.5,-8.3200000000000003,0,0
40,1782589801061,8.9000000000000004,-7.3099999999999996,0,0
41,1782589802010,5.4000000000000004,3651.02,16384,0
42,1782589803942,7.0999999999999996,-3.5299999999999998,0,0
43,1782589804975,6.2999999999999998,-18.920000000000002,0,0
44,1782589805357,6,-14.880000000000001,0,0
45,1782589805824,5.5999999999999996,-18.66,0,0
46,1782589806223,5.4000000000000004,-18.66,0,0
47,1782589807206,4.2000000000000002,-16.140000000000001,0,0
48,1782589808022,4.0999999999999996,-15.390000000000001,0,0
49,1782589809371,2.8999999999999999,-15.890000000000001,0,0
50,1782589810537,2.5,-17.399999999999999,0,0
51,1782589811520,1.8,-15.640000000000001,0,0
52,1782589812169,1.7,-15.390000000000001,0,0
53,1782589812618,1.6000000000000001,-17.149999999999999,0,0
54,1782589813118,1.2,-15.890000000000001,0,0
55,1782589814200,0.69999999999999996,-16.140000000000001,0,0
56,1782589816165,0,-15.640000000000001,10,0
57,1782589816697,0,-15.390000000000001,0,0
58,1782589817098,0,-16.140000000000001,0,0
59,1782589817647,0,-15.640000000000001,0,0
60,1782589818729,0,-15.390000000000001,0,0
61,1782589819761,0,-15.890000000000001,0,0
62,1782589820595,0,-15.890000000000001,0,0
63,1782589821627,0,-15.640000000000001,0,0
64,1782589823142,0,-15.130000000000001,0,0
65,1782589824208,0,-15.390000000000001,0,0
66,1782589824908,0,-14.630000000000001,0,0
67,1782589825174,0,-14.880000000000001,0,0
68,1782589825790,0,-15.130000000000001,0,0
69,1782589826822,0,-16.390000000000001,0,0
70,1782589827155,0,-15.890000000000001,0,0
71,1782589827705,0,-16.390000000000001,0,0
72,1782589828721,0,-16.899999999999999,0,0
73,1782589830653,0,-16.899999999999999,0,0
74,1782589831752,0,-16.390000000000001,0,0
75,1782589832241,0,-16.140000000000001,0,0
76,1782589832567,0,-16.390000000000001,0,0
77,1782589833534,0,-16.140000000000001,0,0
78,1782589835482,0,-15.130000000000001,0,0
79,1782589837280,0,-16.390000000000001,0,0
80,1782589837747,0,-16.899999999999999,0,0
81,1782589838762,0,-16.140000000000001,0,0
82,1782589840261,0,-16.649999999999999,0,0
83,1782589840661,0,-16.649999999999999,0,0
84,1782589841244,0,-16.390000000000001,0,0
85,1782589841610,0,-16.649999999999999,0,0
86,1782589842260,0,-17.399999999999999,0,0
87,1782589842842,0,-16.390000000000001,0,0
88,1782589843308,0,-16.390000000000001,0,0
89,1782589843875,0,-16.390000000000001,0,0
90,1782589844907,0,-16.140000000000001,0,0
91,1782589845524,0,-16.649999999999999,0,0
92,1782589847105,0,-16.899999999999999,0,0
93,1782589848122,0,-16.390000000000001,11,0
94,1782589850087,0,-16.649999999999999,0,0
95,1782589850737,0,-16.390000000000001,0,0
96,1782589851169,0,-16.390000000000001,0,0
97,1782589851402,0,-16.390000000000001,0,0
98,1782589851718,0,-16.649999999999999,0,0
99,1782589852767,0,-16.390000000000001,0,0
100,1782589853367,0,-16.390000000000001,0,0
101,1782589853750,0,-16.390000000000001,0,0
102,1782589854333,0,-16.649999999999999,0,0
103,1782589854949,0,-16.390000000000001,0,0
104,1782589855398,0,-16.649999999999999,0,0
105,1782589855999,0,-16.649999999999999,0,0
