index,date,SPEED,TORQUE,POWER,CURRENT,1,2,3,4
0,1765915244891,0,0,0,0,0,0,0,0
1,1765915245175,0,0,0,0,0,0,0,0
2,1765915245525,0,0,0,0,0,0,0,0
3,1765915245825,0,0,0,0,0,0,0,0
4,1765915246175,0,0,0,0,0,0,0,0
5,1765915246459,0,0,0,0,0,0,0,0
6,1765915246841,0,0,0,0,0,0,0,0
7,1765915247125,0,0,0,0,0,0,0,0
8,1765915247409,0,0,0,0,0,0,0,0
9,1765915247475,0,0,0,0,0,0,0,0
10,1765915247775,0,0,0,0,0,0,0,0
11,1765915248042,0,0,0,0,0,0,0,0
12,1765915248392,0,0,0,0,0,0,0,0
13,1765915248659,0,0,0,0,0,0,0,0
14,1765915248992,0,0,0,0,0,0,0,0
15,1765915249275,0,0,0,0,0,0,0,0
16,1765915249591,0,0,0,0,0,0,0,0
17,1765915249858,0,0,0,0,0,0,0,0
18,1765915250158,0,0,0,0,0,0,0,0
19,1765915250191,0,0,0,0,0,0,0,0
20,1765915250475,0,0,0,0,0,0,0,0
21,1765915250758,0,0,0,0,0,0,0,0
22,1765915251075,0,0,0,0,0,0,0,0
23,1765915251359,0,0,0,0,0,0,0,0
24,1765915251709,0,0,0,0,0,0,0,0
25,1765915251975,0,0,0,0,0,0,0,0
26,1765915252259,0,0,0,0,0,0,0,0
27,1765915252309,0,0,0,0,0,0,0,0
28,1765915252592,0,0,0,0,0,0,0,0
29,1765915252859,0,0,0,0,0,0,0,0
30,1765915253191,0,0,0,0,0,0,0,0
31,1765915253475,0,0,0,0,0,0,0,0
32,1765915253808,0,0,0,0,0,0,0,0
33,1765915254092,0,0,0,0,0,0,0,0
34,1765915254409,0,0,0,0,0,0,0,0
35,1765915254692,0,0,0,0,0,0,0,0
36,1765915254975,0,0,0,0,0,0,0,0
37,1765915255293,0,0,0,0,0,0,0,0
38,1765915255591,0,0,0,0,0,0,0,0
39,1765915255908,0,0,0,0,0,0,0,0
40,1765915256192,0,0,0,0,0,0,0,0
41,1765915256525,0,0,0,0,0,0,0,0
42,1765915256808,0,0,0,0,0,0,0,0
43,1765915257092,0,0,0,0,0,0,0,0
44,1765915257125,0,0,0,0,0,0,0,0
45,1765915257425,0,0,0,0,0,0,0,0
46,1765915257691,0,0,0,0,0,0,0,0
47,1765915258041,0,0,0,0,0,0,0,0
48,1765915258308,0,0,0,0,0,0,0,0
49,1765915258641,0,0,0,0,0,0,0,0
50,1765915258925,0,0,0,0,0,0,0,0
51,1765915259191,0,0,0,0,0,0,0,0
52,1765915259242,0,0,0,0,0,0,0,0
53,1765915259525,0,0,0,0,0,0,0,0
54,1765915259808,0,0,0,0,0,0,0,0
55,1765915260125,0,0,0,0,0,0,0,0
56,1765915260391,0,0,0,0,0,0,0,0
57,1765915260725,0,0,0,0,0,0,0,0
58,1765915261008,0,0,0,0,0,0,0,0
59,1765915261325,0,0,0,0,0,0,0,0
60,1765915261625,0,0,0,0,0,0,0,0
61,1765915261908,0,0,0,0,0,0,0,0
62,1765915262225,0,0,0,0,0,0,0,0
63,1765915262508,0,0,0,0,0,0,0,0
64,1765915262825,0,0,0,0,0,0,0,0
65,1765915263125,0,0,0,0,0,0,0,0
66,1765915263443,0,0,0,0,0,0,0,0
67,1765915263709,0,0,0,0,0,0,0,0
68,1765915263992,0,0,0,0,0,0,0,0
69,1765915264310,0,0,0,0,0,0,0,0
70,1765915264609,0,0,0,0,0,0,0,0
71,1765915264926,0,0,0,0,0,0,0,0
72,1765915265209,0,0,0,0,0,0,0,0
73,1765915265526,0,0,0,0,0,0,0,0
74,1765915265809,0,0,0,0,0,0,0,0
75,1765915266110,0,0,0,0,0,0,0,0
76,1765915266143,0,0,0,0,0,0,0,0
77,1765915266424,0,0,0,0,0,0,0,0
78,1765915266708,0,0,0,0,0,0,0,0
79,1765915267043,0,0,0,0,0,0,0,0
80,1765915267324,0,0,0,0,0,0,0,0
81,1765915267643,0,0,0,0,0,0,0,0
82,1765915267924,0,0,0,0,0,0,0,0
83,1765915268208,0,0,0,0,0,0,0,0
84,1765915268257,0,0,0,0,0,0,0,0
85,1765915268542,0,0,0,0,0,0,0,0
86,1765915268809,0,0,0,0,0,0,0,0
87,1765915269141,0,0,0,0,0,0,0,0
88,1765915269424,0,0,0,0,0,0,0,0
89,1765915269741,0,0,0,0,0,0,0,0
90,1765915270023,0,0,0,0,0,0,0,0
91,1765915270358,0,0,0,0,0,0,0,0
92,1765915270625,0,0,0,0,0,0,0,0
93,1765915270925,0,0,0,0,0,0,0,0
94,1765915271241,0,0,0,0,0,0,0,0
95,1765915271542,0,0,0,0,0,0,0,0
96,1765915271858,0,0,0,0,0,0,0,0
97,1765915272142,0,0,0,0,0,0,0,0
98,1765915272460,0,0,0,0,0,0,0,0
99,1765915272758,0,0,0,0,0,0,0,0
100,1765915273025,0,0,0,0,0,0,0,0
101,1765915273358,0,0,0,0,0,0,0,0
102,1765915273641,0,0,0,0,0,0,0,0
103,1765915273975,0,0,0,0,0,0,0,0
104,1765915274258,0,0,0,0,0,0,0,0
105,1765915274591,0,0,0,0,0,0,0,0
106,1765915274892,0,0,0,0,0,0,0,0
107,1765915275225,0,0,0,0,0,0,0,0
108,1765915275508,0,0,0,0,0,0,0,0
109,1765915275791,0,0,0,0,0,0,0,0
110,1765915275858,0,0,0,0,0,0,0,0
111,1765915276142,0,0,0,0,0,0,0,0
112,1765915276425,0,0,0,0,0,0,0,0
113,1765915276491,0,0,0,0,0,0,0,0
114,1765915276775,0,0,0,0,0,0,0,0
115,1765915277091,0,0,0,0,0,0,0,0
116,1765915277425,0,0,0,0,0,0,0,0
117,1765915277708,0,0,0,0,0,0,0,0
118,1765915278058,0,1,0,2,0,0,0,0
119,1765915278358,1,2,0,2,0,0,0,0
120,1765915278675,0,4,0,4,0,0,0,0
121,1765915278958,12,4,0,4,0,0,0,0
122,1765915279324,240,512,0,1113,0,0,0,0
123,1765915279591,237,623,19,1158,0,0,0,0
124,1765915279924,321,780,49,1157,0,0,0,0
125,1765915280208,350,695,54,1164,0,0,0,0
126,1765915280491,383,723,58,1204,0,0,0,0
127,1765915280558,565,792,82,1283,0,0,0,0
128,1765915280842,614,811,89,1317,0,0,0,0
129,1765915281125,660,826,94,1345,0,0,0,0
130,1765915281458,915,962,138,1404,0,0,0,0
131,1765915281757,980,963,146,1402,0,0,0,0
132,1765915282075,1197,924,173,1376,0,0,0,0
133,1765915282341,1254,987,181,1330,0,0,0,0
134,1765915282608,1296,974,183,1327,0,0,0,0
135,1765915282642,1488,947,198,1378,0,0,0,0
136,1765915282925,1532,928,204,1339,0,0,0,0
137,1765915283208,1578,921,207,1334,0,0,0,0
138,1765915283508,1830,963,228,1347,0,0,0,0
139,1765915283791,1876,936,235,1316,0,0,0,0
140,1765915284092,2127,990,250,1323,0,0,0,0
141,1765915284376,2177,969,246,1305,0,0,0,0
142,1765915284641,2249,940,257,1295,0,0,0,0
143,1765915284956,2468,869,275,1306,0,0,0,0
144,1765915285223,2509,883,281,1325,0,0,0,0
145,1765915285541,2708,901,306,1356,0,0,0,0
146,1765915285809,2746,902,304,1354,0,0,0,0
147,1765915286091,2782,894,309,1340,0,0,0,0
148,1765915286390,2999,955,326,1321,0,0,0,0
149,1765915286674,3034,927,328,1312,0,0,0,0
150,1765915286973,3214,895,342,1342,0,0,0,0
151,1765915287257,3267,935,338,1343,0,0,0,0
152,1765915287541,3302,949,354,1351,0,0,0,0
153,1765915287842,3465,860,363,1321,0,0,0,0
154,1765915288108,3489,859,366,1317,0,0,0,0
155,1765915288424,3628,935,383,1360,0,0,0,0
156,1765915288707,3645,904,396,1341,0,0,0,0
157,1765915288975,3659,893,412,1344,0,0,0,0
158,1765915289274,3723,957,425,1343,0,0,0,0
159,1765915289558,3757,944,429,1336,0,0,0,0
160,1765915289858,3916,855,460,1323,0,0,0,0
161,1765915290141,3951,872,450,1331,0,0,0,0
162,1765915290407,3983,863,460,1324,0,0,0,0
163,1765915290723,4159,650,464,1191,0,0,0,0
164,1765915290991,4172,543,471,1159,0,0,0,0
165,1765915291308,0,0,421,0,0,0,0,0
166,1765915291591,0,0,414,1,0,0,0,0
167,1765915291908,0,0,393,0,0,0,0,0
168,1765915292191,0,0,387,0,0,0,0,0
169,1765915292458,0,0,379,0,0,0,0,0
170,1765915292774,0,0,354,0,0,0,0,0
171,1765915293057,0,0,354,0,0,0,0,0
172,1765915293374,31,4,343,7,0,0,0,0
173,1765915293658,26,4,338,6,0,0,0,0
174,1765915293941,21,4,338,6,0,0,0,0
175,1765915293974,614,0,329,322,0,0,0,0
176,1765915294241,1479,2,319,486,0,0,0,0
177,1765915294541,1971,-15,332,1080,0,0,0,0
178,1765915295124,2745,528,368,1800,0,0,0,0
179,1765915295426,0,0,359,0,0,0,0,0
180,1765915295708,0,0,352,0,0,0,0,0
181,1765915295990,0,0,340,0,0,0,0,0
182,1765915296290,0,0,335,0,0,0,0,0
183,1765915296575,0,0,318,0,0,0,0,0
184,1765915296923,0,0,252,0,0,0,0,0
185,1765915297190,0,0,257,0,0,0,0,0
186,1765915297476,0,0,251,0,0,0,0,0
187,1765915297493,25,6,205,2,0,0,0,0
188,1765915297774,20,5,203,9,0,0,0,0
189,1765915298058,17,5,197,13,0,0,0,0
190,1765915298391,5,1,200,5,0,0,0,0
191,1765915298658,5,0,203,6,0,0,0,0
192,1765915298974,2,-1,188,7,0,0,0,0
193,1765915299257,53,-2,189,6,0,0,0,0
194,1765915299541,927,-2,188,369,0,0,0,0
195,1765915299858,1916,187,196,1149,0,0,0,0
196,1765915300125,1909,308,203,1152,0,0,0,0
197,1765915300426,1906,571,227,1320,0,0,0,0
198,1765915300708,1920,616,232,1321,0,0,0,0
199,1765915300991,1939,652,231,1324,0,0,0,0
200,1765915301025,2042,769,264,1343,0,0,0,0
201,1765915301275,2064,850,263,1336,0,0,0,0
202,1765915301558,2088,853,268,1320,0,0,0,0
203,1765915301874,2268,862,255,1338,0,0,0,0
204,1765915302158,2343,880,255,1338,0,0,0,0
205,1765915302424,2391,880,257,1324,0,0,0,0
206,1765915302458,2554,902,283,1314,0,0,0,0
207,1765915302741,2549,890,295,1301,0,0,0,0
208,1765915303007,2539,886,290,1307,0,0,0,0
209,1765915303325,2616,877,297,1305,0,0,0,0
210,1765915303608,2640,869,309,1309,0,0,0,0
211,1765915303906,2815,869,320,1336,0,0,0,0
212,1765915304190,2853,882,327,1351,0,0,0,0
213,1765915304474,2906,938,333,1346,0,0,0,0
214,1765915304774,3106,882,345,1315,0,0,0,0
215,1765915305059,3137,869,310,1309,0,0,0,0
216,1765915305373,1312,335,322,11,0,0,0,0
217,1765915305658,1074,276,309,14,0,0,0,0
218,1765915305941,879,227,300,16,0,0,0,0
219,1765915305975,350,95,261,18,0,0,0,0
220,1765915306241,286,92,259,18,0,0,0,0
221,1765915306540,234,78,260,19,0,0,0,0
222,1765915306842,2127,-48,240,1134,0,0,0,0
223,1765915307125,2227,147,244,1217,0,0,0,0
224,1765915307441,2449,612,268,1364,0,0,0,0
225,1765915307724,2488,675,272,1398,0,0,0,0
226,1765915307990,2520,720,277,1428,0,0,0,0
227,1765915308308,2740,1021,309,1377,0,0,0,0
228,1765915308590,2780,1023,311,1366,0,0,0,0
229,1765915308908,2967,931,330,1315,0,0,0,0
230,1765915309191,3000,941,342,1314,0,0,0,0
231,1765915309508,3163,895,358,1309,0,0,0,0
232,1765915309809,3200,882,365,1319,0,0,0,0
233,1765915310091,3226,869,370,1312,0,0,0,0
234,1765915310406,3385,902,386,1338,0,0,0,0
235,1765915310692,3412,885,387,1336,0,0,0,0
236,1765915311023,3586,911,416,1359,0,0,0,0
237,1765915311326,3621,907,413,1358,0,0,0,0
238,1765915311640,3804,912,435,1332,0,0,0,0
239,1765915311923,3834,885,436,1316,0,0,0,0
240,1765915312206,3880,885,446,1317,0,0,0,0
241,1765915312239,4007,928,462,1347,0,0,0,0
242,1765915312523,4063,920,470,1339,0,0,0,0
243,1765915312823,4097,918,470,1329,0,0,0,0
244,1765915313140,4287,904,492,1282,0,0,0,0
245,1765915313424,4321,897,495,1272,0,0,0,0
246,1765915313760,4479,619,501,1228,0,0,0,0
247,1765915314042,4499,595,500,1210,0,0,0,0
248,1765915314358,4590,530,509,1204,0,0,0,0
249,1765915314658,4604,489,517,1175,0,0,0,0
250,1765915314925,4623,460,511,1159,0,0,0,0
251,1765915314975,4664,463,515,1124,0,0,0,0
252,1765915315258,4672,466,513,1127,0,0,0,0
253,1765915315542,4677,448,517,1116,0,0,0,0
254,1765915315891,4655,152,493,991,0,0,0,0
255,1765915316175,4641,136,491,1001,0,0,0,0
256,1765915316492,4546,59,457,1070,0,0,0,0
257,1765915316791,4507,40,443,1073,0,0,0,0
258,1765915317058,0,0,445,1076,0,0,0,0
259,1765915317074,1716,6,407,0,0,0,0,0
260,1765915317358,1405,2,402,3,0,0,0,0
261,1765915317641,1061,0,405,4,0,0,0,0
262,1765915317942,346,-6,391,5,0,0,0,0
263,1765915318224,283,-7,380,6,0,0,0,0
264,1765915318524,2605,33,381,1275,0,0,0,0
265,1765915318809,2812,184,381,1435,0,0,0,0
266,1765915319075,2997,302,385,1490,0,0,0,0
267,1765915319373,3656,938,395,1419,0,0,0,0
268,1765915319640,3716,913,393,1364,0,0,0,0
269,1765915319925,3785,885,398,1306,0,0,0,0
270,1765915319957,3906,873,399,1285,0,0,0,0
271,1765915320207,3930,874,395,1283,0,0,0,0
272,1765915320492,3947,899,392,1301,0,0,0,0
273,1765915320807,4000,873,400,1319,0,0,0,0
274,1765915321073,4008,880,399,1321,0,0,0,0
275,1765915321391,4050,926,811,1263,0,0,0,0
276,1765915321657,4055,911,395,1258,0,0,0,0
277,1765915321941,4057,898,396,1231,0,0,0,0
278,1765915322241,4050,887,413,1251,0,0,0,0
279,1765915322508,4039,894,438,1312,0,0,0,0
280,1765915322839,4017,856,447,1418,0,0,0,0
281,1765915323091,4037,873,454,1438,0,0,0,0
282,1765915323374,4058,878,457,1428,0,0,0,0
283,1765915323690,4212,873,486,1280,0,0,0,0
284,1765915323957,4244,862,483,1259,0,0,0,0
285,1765915324274,4402,801,501,1179,0,0,0,0
286,1765915324542,4424,731,493,1164,0,0,0,0
287,1765915324807,4457,638,507,1127,0,0,0,0
288,1765915325140,4469,462,505,1069,0,0,0,0
289,1765915325408,4447,294,496,1060,0,0,0,0
290,1765915325709,4161,83,456,1062,0,0,0,0
291,1765915325991,0,0,913,0,0,0,0,0
292,1765915326273,0,0,422,0,0,0,0,0
293,1765915326307,0,0,369,0,0,0,0,0
294,1765915326590,0,0,347,0,0,0,0,0
295,1765915326873,0,0,332,0,0,0,0,0
296,1765915327191,307,2,300,4,0,0,0,0
297,1765915327474,223,0,294,4,0,0,0,0
298,1765915327756,1077,-11,289,412,0,0,0,0
299,1765915328043,1764,-12,280,609,0,0,0,0
300,1765915328325,2012,-43,286,-964,0,0,0,0
301,1765915328624,2434,445,301,1370,0,0,0,0
