index,date,GYRO_X,GYRO_Y,GYRO_Z,1,2,3,4,5
0,1765915244808,-8,10,1,0,0,0,0,0
1,1765915245025,-5,11,2,0,0,0,0,0
2,1765915245092,-6,10,1,0,0,0,0,0
3,1765915245309,-6,10,1,0,0,0,0,0
4,1765915245376,-6,11,1,0,0,0,0,0
5,1765915245625,-5,10,1,0,0,0,0,0
6,1765915245708,-5,10,2,0,0,0,0,0
7,1765915245909,-6,9,2,0,0,0,0,0
8,1765915246009,-6,9,2,0,0,0,0,0
9,1765915246208,-7,15,2,0,0,0,0,0
10,1765915246342,-3,15,1,0,0,0,0,0
11,1765915246475,-7,8,0,0,0,0,0,0
12,1765915246625,-2,10,1,0,0,0,0,0
13,1765915246759,-8,11,4,0,0,0,0,0
14,1765915246792,-6,9,0,0,0,0,0,0
15,1765915246975,-6,10,1,0,0,0,0,0
16,1765915247059,-6,12,1,0,0,0,0,0
17,1765915247258,-4,10,1,0,0,0,0,0
18,1765915247342,-6,9,0,0,0,0,0,0
19,1765915247608,-5,11,1,0,0,0,0,0
20,1765915247692,-7,11,2,0,0,0,0,0
21,1765915247908,-6,11,1,0,0,0,0,0
22,1765915248025,-7,11,1,0,0,0,0,0
23,1765915248225,-5,10,0,0,0,0,0,0
24,1765915248292,-6,11,1,0,0,0,0,0
25,1765915248525,-6,8,0,0,0,0,0,0
26,1765915248609,-6,13,1,0,0,0,0,0
27,1765915248841,-8,10,1,0,0,0,0,0
28,1765915248892,-5,9,3,0,0,0,0,0
29,1765915249125,-6,9,0,0,0,0,0,0
30,1765915249242,-5,10,1,0,0,0,0,0
31,1765915249425,-4,10,0,0,0,0,0,0
32,1765915249525,-9,12,1,0,0,0,0,0
33,1765915249742,-5,11,0,0,0,0,0,0
34,1765915249875,-8,12,2,0,0,0,0,0
35,1765915250041,-9,11,1,0,0,0,0,0
36,1765915250342,-6,11,2,0,0,0,0,0
37,1765915250475,-4,7,2,0,0,0,0,0
38,1765915250641,-8,13,0,0,0,0,0,0
39,1765915250792,-6,13,2,0,0,0,0,0
40,1765915250958,-6,9,1,0,0,0,0,0
41,1765915251091,-6,10,0,0,0,0,0,0
42,1765915251242,-6,9,0,0,0,0,0,0
43,1765915251425,-5,12,1,0,0,0,0,0
44,1765915251542,-7,10,3,0,0,0,0,0
45,1765915251559,-6,10,1,0,0,0,0,0
46,1765915251691,-5,10,1,0,0,0,0,0
47,1765915251842,-6,10,1,0,0,0,0,0
48,1765915252008,-6,11,0,0,0,0,0,0
49,1765915252142,-7,11,2,0,0,0,0,0
50,1765915252292,-6,10,1,0,0,0,0,0
51,1765915252458,-5,11,1,0,0,0,0,0
52,1765915252608,-7,9,1,0,0,0,0,0
53,1765915252758,-6,11,1,0,0,0,0,0
54,1765915252942,-6,11,0,0,0,0,0,0
55,1765915253075,-6,10,0,0,0,0,0,0
56,1765915253225,-4,10,0,0,0,0,0,0
57,1765915253375,-6,10,1,0,0,0,0,0
58,1765915253559,-5,10,0,0,0,0,0,0
59,1765915253676,-5,11,1,0,0,0,0,0
60,1765915253808,-7,10,2,0,0,0,0,0
61,1765915253975,-9,12,0,0,0,0,0,0
62,1765915254159,-6,11,0,0,0,0,0,0
63,1765915254258,-7,11,1,0,0,0,0,0
64,1765915254441,-6,9,1,0,0,0,0,0
65,1765915254575,-5,11,2,0,0,0,0,0
66,1765915254808,-6,11,2,0,0,0,0,0
67,1765915254875,-7,10,0,0,0,0,0,0
68,1765915255075,-4,11,1,0,0,0,0,0
69,1765915255192,-7,10,0,0,0,0,0,0
70,1765915255391,-7,11,0,0,0,0,0,0
71,1765915255492,-6,11,2,0,0,0,0,0
72,1765915255808,-6,11,1,0,0,0,0,0
73,1765915256008,-5,11,1,0,0,0,0,0
74,1765915256092,-7,10,2,0,0,0,0,0
75,1765915256325,-6,11,2,0,0,0,0,0
76,1765915256409,-5,11,1,0,0,0,0,0
77,1765915256608,-7,10,1,0,0,0,0,0
78,1765915256693,-6,9,1,0,0,0,0,0
79,1765915256942,-6,11,0,0,0,0,0,0
80,1765915257042,-5,10,0,0,0,0,0,0
81,1765915257258,-8,11,1,0,0,0,0,0
82,1765915257341,-7,12,2,0,0,0,0,0
83,1765915257559,-5,9,1,0,0,0,0,0
84,1765915257658,-6,10,1,0,0,0,0,0
85,1765915257874,-6,10,0,0,0,0,0,0
86,1765915257958,-6,10,1,0,0,0,0,0
87,1765915258159,-8,11,1,0,0,0,0,0
88,1765915258291,-4,12,0,0,0,0,0,0
89,1765915258458,-6,12,-1,0,0,0,0,0
90,1765915258475,-6,12,1,0,0,0,0,0
91,1765915258542,-6,9,1,0,0,0,0,0
92,1765915258775,-6,10,1,0,0,0,0,0
93,1765915258892,-7,11,1,0,0,0,0,0
94,1765915259075,-4,9,1,0,0,0,0,0
95,1765915259375,-6,10,0,0,0,0,0,0
96,1765915259492,-6,10,2,0,0,0,0,0
97,1765915259675,-5,10,2,0,0,0,0,0
98,1765915259825,-5,10,1,0,0,0,0,0
99,1765915259991,-7,10,2,0,0,0,0,0
100,1765915260141,-6,11,0,0,0,0,0,0
101,1765915260291,-6,10,2,0,0,0,0,0
102,1765915260475,-7,12,2,0,0,0,0,0
103,1765915260608,-6,11,2,0,0,0,0,0
