index,date,LOST_MESSAGE,BUS_OFF,CAN_STATE,1,2,3,4,5
0,1765895465047,0,0,0,0,0,0,0,0
1,1765895465582,0,0,0,0,0,0,0,0
2,1765895466148,0,0,0,0,0,0,0,0
3,1765895466681,0,0,0,0,0,0,0,0
4,1765895468348,0,0,0,0,0,0,0,0
5,1765895468899,0,0,0,0,0,0,0,0
6,1765895469414,0,0,0,0,0,0,0,0
7,1765895469931,0,0,0,0,0,0,0,0
8,1765895470464,0,0,0,0,0,0,0,0
9,1765895470965,0,0,0,0,0,0,0,0
10,1765895471866,0,0,0,0,0,0,0,0
11,1765895472381,0,0,0,0,0,0,0,0
12,1765895472948,0,0,0,0,0,0,0,0
13,1765895518748,0,0,2,0,0,0,0,0
14,1765895520679,0,0,2,0,0,0,0,0
15,1765895521230,0,0,2,0,0,0,0,0
16,1765895521730,0,0,2,0,0,0,0,0
17,1765895522213,0,0,2,0,0,0,0,0
18,1765895522764,0,0,2,0,0,0,0,0
19,1765895523315,0,0,2,0,0,0,0,0
20,1765895524981,0,0,2,0,0,0,0,0
21,1765895527732,0,0,2,0,0,0,0,0
22,1765895528814,0,0,2,0,0,0,0,0
23,1765895529931,0,0,2,0,0,0,0,0
24,1765895530481,0,0,2,0,0,0,0,0
25,1765895532997,0,0,2,0,0,0,0,0
26,1765895533548,0,0,2,0,0,0,0,0
27,1765895534047,0,0,2,0,0,0,0,0
28,1765895534614,0,0,2,0,0,0,0,0
29,1765895535097,0,0,2,0,0,0,0,0
30,1765895535647,0,0,2,0,0,0,0,0
31,1765895540047,0,0,2,0,0,0,0,0
32,1765895540597,0,0,2,0,0,0,0,0
33,1765895541146,0,0,2,0,0,0,0,0
34,1765895542230,0,0,2,0,0,0,0,0
35,1765895543347,0,0,2,0,0,0,0,0
36,1765895544997,0,0,2,0,0,0,0,0
37,1765895547513,0,0,2,0,0,0,0,0
38,1765895548029,0,0,2,0,0,0,0,0
39,1765895548546,0,0,2,0,0,0,0,0
40,1765895551063,0,0,2,0,0,0,0,0
41,1765895555463,0,0,2,0,0,0,0,0
42,1765895556012,0,0,2,0,0,0,0,0
43,1765895558979,0,0,2,0,0,0,0,0
44,1765895559496,0,0,2,0,0,0,0,0
45,1765895561496,0,0,2,0,0,0,0,0
46,1765895562012,0,0,2,0,0,0,0,0
47,1765895562530,0,0,2,0,0,0,0,0
48,1765895563012,0,0,2,0,0,0,0,0
49,1765895563947,0,0,2,0,0,0,0,0
50,1765895564495,0,0,2,0,0,0,0,0
51,1765895565012,0,0,2,0,0,0,0,0
52,1765895565562,0,0,2,0,0,0,0,0
53,1765895566079,0,0,2,0,0,0,0,0
