index,date,ENERGY,OVERLOAD,TEMPERATURE_1,TEMPERATURE_2,1,2,3,4
0,1765895464498,0,0,0,0,0,0,0,0
1,1765895465015,0,0,0,0,0,0,0,0
2,1765895465548,0,0,0,0,0,0,0,0
3,1765895466098,0,0,0,0,0,0,0,0
4,1765895466648,0,0,0,0,0,0,0,0
5,1765895467265,0,0,0,0,0,0,0,0
6,1765895467798,0,0,0,0,0,0,0,0
7,1765895468332,0,0,0,0,0,0,0,0
8,1765895468881,0,0,0,0,0,0,0,0
9,1765895469382,0,0,0,0,0,0,0,0
10,1765895469897,0,0,0,0,0,0,0,0
11,1765895470415,0,0,0,0,0,0,0,0
12,1765895471832,0,0,0,0,0,0,0,0
13,1765895472348,0,0,0,0,0,0,0,0
14,1765895472932,0,0,0,0,0,0,0,0
15,1765895520630,0,0,231,0,0,0,0,0
16,1765895521196,0,0,231,0,0,0,0,0
17,1765895521713,0,0,235,0,0,0,0,0
18,1765895522213,0,0,235,0,0,0,0,0
19,1765895525514,0,0,243,0,0,0,0,0
20,1765895525864,0,0,243,0,0,0,0,0
21,1765895526981,0,0,243,0,0,0,0,0
22,1765895529914,0,0,247,0,0,0,0,0
23,1765895530463,0,0,247,0,0,0,0,0
24,1765895532997,0,0,249,0,0,0,0,0
25,1765895533514,0,0,251,0,0,0,0,0
26,1765895534014,0,0,251,0,0,0,0,0
27,1765895534582,0,0,251,0,0,0,0,0
28,1765895535996,0,0,253,0,0,0,0,0
29,1765895536531,0,0,253,0,0,0,0,0
30,1765895541132,0,0,257,0,0,0,0,0
31,1765895546446,0,0,263,0,0,0,0,0
32,1765895546996,0,0,263,0,0,0,0,0
33,1765895548029,0,0,265,0,0,0,0,0
34,1765895548513,0,0,265,0,0,0,0,0
35,1765895550513,0,0,267,0,0,0,0,0
36,1765895551029,0,0,267,0,0,0,0,0
37,1765895551596,0,0,269,0,0,0,0,0
38,1765895552162,0,0,269,0,0,0,0,0
39,1765895552742,0,0,269,0,0,0,0,0
40,1765895553813,0,0,270,0,0,0,0,0
41,1765895554913,0,0,270,0,0,0,0,0
42,1765895555429,0,0,270,0,0,0,0,0
43,1765895555979,0,0,270,0,0,0,0,0
44,1765895556563,0,0,270,0,0,0,0,0
45,1765895558213,0,0,272,0,0,0,0,0
46,1765895558962,0,0,272,0,0,0,0,0
47,1765895560396,0,0,273,0,0,0,0,0
48,1765895560962,0,0,273,0,0,0,0,0
49,1765895561463,0,0,273,0,0,0,0,0
50,1765895561980,0,0,273,0,0,0,0,0
51,1765895563379,0,0,275,0,0,0,0,0
52,1765895563914,0,0,275,0,0,0,0,0
53,1765895564462,0,0,275,0,0,0,0,0
54,1765895565546,0,0,276,0,0,0,0,0
55,1765895566046,0,0,276,0,0,0,0,0
56,1765895567195,0,0,276,0,0,0,0,0
57,1765895567746,0,0,277,0,0,0,0,0
58,1765895568295,0,0,277,0,0,0,0,0
59,1765895568863,0,0,277,0,0,0,0,0
60,1765895569412,0,0,278,0,0,0,0,0
61,1765895569962,0,0,278,0,0,0,0,0
62,1765895570462,0,0,278,0,0,0,0,0
63,1765895571029,0,0,278,0,0,0,0,0
64,1765895571579,0,0,280,0,0,0,0,0
65,1765895572178,0,0,280,0,0,0,0,0
66,1765895572679,0,0,280,0,0,0,0,0
67,1765895573763,0,0,281,0,0,0,0,0
68,1765895574279,0,0,281,0,0,0,0,0
69,1765895574824,0,0,281,0,0,0,0,0
70,1765895575362,0,0,281,0,0,0,0,0
71,1765895576762,0,0,281,0,0,0,0,0
72,1765895577229,0,0,281,0,0,0,0,0
73,1765895577778,0,0,281,0,0,0,0,0
74,1765895578895,0,0,281,0,0,0,0,0
75,1765895579445,0,0,281,0,0,0,0,0
76,1765895580029,0,0,281,0,0,0,0,0
77,1765895580546,0,0,281,0,0,0,0,0
78,1765895581079,0,0,281,0,0,0,0,0
79,1765895581629,0,0,283,0,0,0,0,0
80,1765895582180,0,0,283,0,0,0,0,0
81,1765895582746,0,0,283,0,0,0,0,0
82,1765895583363,0,0,283,0,0,0,0,0
83,1765895583929,0,0,285,0,0,0,0,0
84,1765895584513,0,0,285,0,0,0,0,0
85,1765895584997,0,0,285,0,0,0,0,0
86,1765895585564,0,0,285,0,0,0,0,0
87,1765895586114,0,0,285,0,0,0,0,0
88,1765895586681,0,0,285,0,0,0,0,0
89,1765895587214,0,0,285,0,0,0,0,0
90,1765895587729,0,0,286,0,0,0,0,0
91,1765895588314,0,0,286,0,0,0,0,0
92,1765895589646,0,0,287,0,0,0,0,0
93,1765895590164,0,0,287,0,0,0,0,0
94,1765895590696,0,0,287,0,0,0,0,0
95,1765895591195,0,0,287,0,0,0,0,0
96,1765895595930,0,0,290,0,0,0,0,0
97,1765895596462,0,0,290,0,0,0,0,0
98,1765895596981,0,0,290,0,0,0,0,0
99,1765895597497,0,0,291,0,0,0,0,0
100,1765895598081,0,0,291,0,0,0,0,0
101,1765895598630,0,0,291,0,0,0,0,0
102,1765895599147,0,0,291,0,0,0,0,0
103,1765895599680,0,0,291,0,0,0,0,0
104,1765895600214,0,0,291,0,0,0,0,0
105,1765895600764,0,0,291,0,0,0,0,0
106,1765895601314,0,0,293,0,0,0,0,0
107,1765895601864,0,0,293,0,0,0,0,0
108,1765895602431,0,0,293,0,0,0,0,0
109,1765895603847,0,0,293,0,0,0,0,0
110,1765895604412,0,0,293,0,0,0,0,0
111,1765895604931,0,0,389,24576,0,0,0,0
112,1765895605447,0,0,294,0,0,0,0,0
113,1765895606013,0,0,294,0,0,0,0,0
114,1765895606547,0,0,294,0,0,0,0,0
115,1765895607113,0,0,294,0,0,0,0,0
116,1765895607664,0,0,295,0,0,0,0,0
117,1765895608196,0,0,295,0,0,0,0,0
118,1765895608763,0,0,295,0,0,0,0,0
119,1765895609346,0,0,295,0,0,0,0,0
120,1765895609881,0,0,297,0,0,0,0,0
121,1765895610396,0,0,297,0,0,0,0,0
122,1765895610963,0,0,297,0,0,0,0,0
123,1765895611513,0,0,298,0,0,0,0,0
124,1765895612095,0,0,298,0,0,0,0,0
125,1765895612662,0,0,298,0,0,0,0,0
126,1765895613212,0,0,298,0,0,0,0,0
127,1765895614263,0,0,298,0,0,0,0,0
128,1765895614747,0,0,298,0,0,0,0,0
129,1765895615296,0,0,298,0,0,0,0,0
130,1765895615813,0,0,298,0,0,0,0,0
131,1765895617229,0,0,298,0,0,0,0,0
132,1765895617781,0,0,298,0,0,0,0,0
133,1765895618297,0,0,298,0,0,0,0,0
134,1765895618876,0,0,298,0,0,0,0,0
135,1765895619463,0,0,298,0,0,0,0,0
136,1765895620029,0,0,298,0,0,0,0,0
137,1765895621129,0,0,298,0,0,0,0,0
138,1765895621646,0,0,298,0,0,0,0,0
139,1765895622229,0,0,298,0,0,0,0,0
140,1765895622762,0,0,298,0,0,0,0,0
141,1765895625714,0,0,298,0,0,0,0,0
142,1765895626263,0,0,298,0,0,0,0,0
143,1765895627163,0,0,298,0,0,0,0,0
144,1765895627730,0,0,298,0,0,0,0,0
145,1765895628247,0,0,298,0,0,0,0,0
146,1765895628813,0,0,298,0,0,0,0,0
147,1765895629280,0,0,298,0,0,0,0,0
148,1765895630713,0,0,298,0,0,0,0,0
149,1765895631796,0,0,298,0,0,0,0,0
150,1765895632547,0,0,298,0,0,0,0,0
151,1765895632848,0,0,298,0,0,0,0,0
152,1765895633445,0,0,298,0,0,0,0,0
153,1765895633980,0,0,298,0,0,0,0,0
154,1765895635098,0,0,298,0,0,0,0,0
155,1765895636180,0,0,298,0,0,0,0,0
156,1765895636663,0,0,298,0,0,0,0,0
157,1765895637230,0,0,298,0,0,0,0,0
158,1765895637795,0,0,298,0,0,0,0,0
159,1765895638364,0,0,298,0,0,0,0,0
160,1765895638831,0,0,298,0,0,0,0,0
161,1765895639381,0,0,298,0,0,0,0,0
162,1765895640263,0,0,298,0,0,0,0,0
163,1765895640797,0,0,298,0,0,0,0,0
164,1765895641330,0,0,298,0,0,0,0,0
165,1765895641847,0,0,298,0,0,0,0,0
166,1765895642347,0,0,298,0,0,0,0,0
167,1765895642879,0,0,298,0,0,0,0,0
168,1765895643799,0,0,298,0,0,0,0,0
169,1765895644298,0,0,298,0,0,0,0,0
170,1765895644831,0,0,298,0,0,0,0,0
171,1765895645329,0,0,297,0,0,0,0,0
172,1765895649713,0,0,2,0,0,0,0,0
173,1765895650813,0,0,297,0,0,0,0,0
174,1765895651381,0,0,297,0,0,0,0,0
175,1765895651967,0,0,297,0,0,0,0,0
176,1765895652480,0,0,297,0,0,0,0,0
177,1765895653081,0,0,297,0,0,0,0,0
178,1765895653629,0,0,297,0,0,0,0,0
179,1765895654114,0,0,297,0,0,0,0,0
180,1765895656114,0,0,297,0,0,0,0,0
181,1765895656597,0,0,297,0,0,0,0,0
182,1765895657114,0,0,297,0,0,0,0,0
183,1765895657630,0,0,297,0,0,0,0,0
184,1765895659346,0,0,297,0,0,0,0,0
185,1765895659813,0,0,297,0,0,0,0,0
186,1765895662979,0,0,297,0,0,0,0,0
187,1765895663464,0,0,296,0,0,0,0,0
188,1765895664014,0,0,296,0,0,0,0,0
189,1765895665114,0,0,296,0,0,0,0,0
190,1765895665697,0,0,296,0,0,0,0,0
191,1765895668328,0,0,296,0,0,0,0,0
192,1765895668864,0,0,296,0,0,0,0,0
193,1765895669397,0,0,296,0,0,0,0,0
194,1765895670296,0,0,296,0,0,0,0,0
195,1765895670797,0,0,296,0,0,0,0,0
196,1765895671313,0,0,296,0,0,0,0,0
197,1765895672414,0,0,296,0,0,0,0,0
198,1765895672962,0,0,296,0,0,0,0,0
199,1765895673513,0,0,296,0,0,0,0,0
200,1765895674029,0,0,296,0,0,0,0,0
201,1765895674613,0,0,296,0,0,0,0,0
202,1765895675214,0,0,296,0,0,0,0,0
203,1765895675713,0,0,296,0,0,0,0,0
204,1765895676280,0,0,296,0,0,0,0,0
205,1765895676830,0,0,296,0,0,0,0,0
206,1765895677380,0,0,296,0,0,0,0,0
207,1765895677913,0,0,296,0,0,0,0,0
208,1765895678447,0,0,296,0,0,0,0,0
209,1765895678997,0,0,296,0,0,0,0,0
210,1765895679529,0,0,296,0,0,0,0,0
211,1765895680130,0,0,296,0,0,0,0,0
212,1765895680647,0,0,296,0,0,0,0,0
213,1765895681213,0,0,296,0,0,0,0,0
214,1765895681713,0,0,296,0,0,0,0,0
215,1765895682613,3,-2305,16384,1,0,0,0,0
216,1765895683730,0,0,296,0,0,0,0,0
217,1765895684180,0,0,296,0,0,0,0,0
218,1765895684681,0,0,296,0,0,0,0,0
219,1765895687780,0,0,296,0,0,0,0,0
220,1765895691280,0,0,296,0,0,0,0,0
221,1765895693480,0,0,296,0,0,0,0,0
222,1765895694028,0,0,296,0,0,0,0,0
223,1765895695447,0,0,296,0,0,0,0,0
224,1765895696098,0,0,296,0,0,0,0,0
225,1765895696564,0,0,296,0,0,0,0,0
226,1765895697062,0,0,296,0,0,0,0,0
227,1765895697563,0,0,296,0,0,0,0,0
228,1765895699013,0,0,296,0,0,0,0,0
229,1765895699514,0,0,296,0,0,0,0,0
230,1765895700045,0,0,296,0,0,0,0,0
231,1765895701162,0,0,296,0,0,0,0,0
232,1765895701730,0,0,296,0,0,0,0,0
233,1765895702230,0,0,296,0,0,0,0,0
234,1765895702814,0,0,296,0,0,0,0,0
235,1765895703312,0,0,296,0,0,0,0,0
236,1765895703913,0,0,296,0,0,0,0,0
237,1765895704446,0,0,296,0,0,0,0,0
238,1765895705029,0,0,296,0,0,0,0,0
239,1765895705580,0,0,296,0,0,0,0,0
240,1765895706097,0,0,296,0,0,0,0,0
241,1765895706613,0,0,296,0,0,0,0,0
242,1765895707179,0,0,296,0,0,0,0,0
243,1765895707747,0,0,296,0,0,0,0,0
244,1765895708248,0,0,296,0,0,0,0,0
