index,date,FRONT_LEFT_SPEED,FRONT_RIGHT_SPEED,REAR_LEFT_SPEED,REAR_RIGHT_SPEED,1,2,3,4
57,1765895545314,167,164,1484,1465,0,0,0,0
58,1765895545831,160,161,1491,1471,0,0,0,0
59,1765895546330,180,163,1497,1477,0,0,0,0
60,1765895546912,81,165,1503,1486,0,0,0,0
61,1765895549329,159,159,1488,1469,0,0,0,0
62,1765895549863,16,160,1505,1458,0,0,0,0
63,1765895550413,7,158,1524,1452,0,0,0,0
64,1765895550963,163,159,1538,1448,0,0,0,0
65,1765895551546,0,160,1550,1451,0,0,0,0
66,1765895552096,0,160,1572,1441,0,0,0,0
67,1765895552596,17,160,1584,1447,0,0,0,0
68,1765895553146,21,166,1584,1463,0,0,0,0
69,1765895553679,0,162,1586,1469,0,0,0,0
70,1765895554263,0,162,1604,1457,0,0,0,0
71,1765895554829,3,165,1597,1471,0,0,0,0
72,1765895555363,92,166,1591,1489,0,0,0,0
73,1765895555913,173,169,1587,1505,0,0,0,0
74,1765895556463,90,166,1574,1513,0,0,0,0
75,1765895557013,173,169,1559,1513,0,0,0,0
76,1765895557562,43,164,1549,1507,0,0,0,0
77,1765895558162,33,171,1697,26331,0,0,0,0
78,1765895558696,160,162,1527,1489,0,0,0,0
79,1765895559295,164,163,1513,1478,0,0,0,0
80,1765895559813,0,167,1504,1479,0,0,0,0
81,1765895560329,0,163,1492,1480,0,0,0,0
82,1765895560862,0,162,1481,1473,0,0,0,0
83,1765895562829,0,154,1429,1426,0,0,0,0
84,1765895563296,0,153,1412,1409,0,0,0,0
85,1765895563796,0,151,1396,1394,0,0,0,0
86,1765895565447,0,145,1328,1327,0,0,0,0
87,1765895566546,0,139,1291,1288,0,0,0,0
88,1765895567113,0,140,1268,1265,0,0,0,0
89,1765895567645,2,136,1249,1246,0,0,0,0
90,1765895568179,0,134,1238,1235,0,0,0,0
91,1765895568795,0,134,1232,1229,0,0,0,0
92,1765895569280,0,136,1228,1229,0,0,0,0
93,1765895569863,0,138,1234,1235,0,0,0,0
94,1765895570429,0,136,1247,1248,0,0,0,0
95,1765895570962,0,142,1260,1261,0,0,0,0
96,1765895571496,0,142,1272,1270,0,0,0,0
97,1765895572046,0,141,1290,1283,0,0,0,0
98,1765895574595,37,140,1356,1282,0,0,0,0
99,1765895575113,47,146,1345,1297,0,0,0,0
100,1765895576179,0,158,1245,1386,0,0,0,0
101,1765895576696,128,148,1218,1385,0,0,0,0
102,1765895578112,0,138,1319,1288,0,0,0,0
103,1765895579212,53,141,1399,1262,0,0,0,0
104,1765895581416,146,151,1356,1407,0,0,0,0
105,1765895583814,173,162,1537,1429,0,0,0,0
106,1765895584413,179,158,1548,1445,0,0,0,0
107,1765895584912,173,162,1561,1456,0,0,0,0
108,1765895585531,171,168,1574,1477,0,0,0,0
109,1765895586030,169,170,1594,1503,0,0,0,0
110,1765895586597,176,170,1601,1519,0,0,0,0
111,1765895589063,174,163,1597,1478,0,0,0,0
112,1765895589530,183,162,1597,1474,0,0,0,0
113,1765895591531,7,157,1588,1428,0,0,0,0
114,1765895592029,167,159,1577,1413,0,0,0,0
115,1765895592580,153,164,1531,1448,0,0,0,0
116,1765895593114,149,170,1460,1503,0,0,0,0
117,1765895593664,165,164,1430,1514,0,0,0,0
118,1765895594263,159,163,1468,1481,0,0,0,0
119,1765895594813,167,160,1503,1458,0,0,0,0
120,1765895595328,34,160,1524,1449,0,0,0,0
121,1765895595862,158,159,1541,1440,0,0,0,0
122,1765895596346,160,158,1540,1444,0,0,0,0
123,1765895599131,22,170,1452,1560,0,0,0,0
124,1765895601647,42,171,1580,1532,0,0,0,0
125,1765895602730,0,182,1564,1597,0,0,0,0
126,1765895603264,33,180,1556,1613,0,0,0,0
127,1765895603731,15,180,1521,1649,0,0,0,0
128,1765895604281,81,184,1511,1666,0,0,0,0
129,1765895604814,0,183,1502,1671,0,0,0,0
130,1765895605928,0,182,1451,1683,0,0,0,0
131,1765895606496,4,184,1451,1672,0,0,0,0
132,1765895607047,0,180,1455,1660,0,0,0,0
133,1765895607563,175,187,1471,1648,0,0,0,0
134,1765895609213,183,169,1512,1609,0,0,0,0
135,1765895609780,35,168,1572,1555,0,0,0,0
136,1765895610330,172,172,0,0,0,0,0,0
137,1765895610897,70,177,502,461,0,0,0,0
138,1765895611446,134,165,164,156,0,0,0,0
139,1765895611979,147,140,1955,2031,0,0,0,0
140,1765895612547,11,122,793,818,0,0,0,0
141,1765895613096,35,114,0,0,0,0,0,0
142,1765895613663,114,104,0,0,0,0,0,0
143,1765895614179,113,96,0,0,0,0,0,0
144,1765895616129,85,75,0,0,0,0,0,0
145,1765895616697,18,67,0,0,0,0,0,0
146,1765895617179,73,56,0,0,0,0,0,0
147,1765895617729,58,48,0,0,0,0,0,0
148,1765895619346,25,24,0,0,0,0,0,0
149,1765895619912,17,14,0,0,0,0,0,0
150,1765895620479,12,8,0,0,0,0,0,0
151,1765895621046,0,0,1,1,0,0,0,0
152,1765895622162,0,0,0,0,0,0,0,0
153,1765895622680,0,0,0,0,0,0,0,0
154,1765895623262,0,0,0,0,0,0,0,0
155,1765895623780,0,0,0,0,0,0,0,0
156,1765895624914,0,0,0,0,0,0,0,0
157,1765895625497,0,0,0,1,0,0,0,0
158,1765895626047,0,0,0,0,0,0,0,0
159,1765895626614,0,0,0,0,0,0,0,0
160,1765895627078,0,0,0,0,0,0,0,0
161,1765895627615,0,0,0,0,0,0,0,0
162,1765895628132,0,0,0,0,0,0,0,0
163,1765895628680,0,0,0,0,0,0,0,0
164,1765895630081,0,0,0,0,0,0,0,0
165,1765895631164,0,0,0,0,0,0,0,0
166,1765895631695,0,0,0,0,0,0,0,0
167,1765895632296,0,0,0,0,0,0,0,0
168,1765895632796,0,0,0,0,0,0,0,0
169,1765895633363,0,0,0,0,0,0,0,0
170,1765895633881,0,0,0,1,0,0,0,0
171,1765895634414,0,0,0,0,0,0,0,0
172,1765895634980,0,0,0,0,0,0,0,0
173,1765895636097,0,0,0,0,0,0,0,0
174,1765895636597,0,0,0,0,0,0,0,0
175,1765895637164,0,0,0,0,0,0,0,0
176,1765895637714,0,0,0,0,0,0,0,0
177,1765895639696,0,0,0,1,0,0,0,0
178,1765895640197,0,0,0,0,0,0,0,0
179,1765895640680,0,0,0,0,0,0,0,0
180,1765895642680,0,0,0,0,0,0,0,0
181,1765895643146,0,0,0,0,0,0,0,0
182,1765895643664,0,0,0,0,0,0,0,0
183,1765895644180,0,0,0,0,0,0,0,0
184,1765895645613,0,0,0,0,0,0,0,0
185,1765895646162,0,0,0,0,0,0,0,0
186,1765895646729,0,0,0,0,0,0,0,0
187,1765895647247,0,0,0,0,0,0,0,0
188,1765895647846,0,0,0,0,0,0,0,0
189,1765895648382,0,0,0,0,0,0,0,0
190,1765895648930,0,0,0,0,0,0,0,0
191,1765895649446,0,0,0,0,0,0,0,0
192,1765895650013,0,0,0,0,0,0,0,0
193,1765895650581,0,0,0,0,0,0,0,0
194,1765895654964,0,0,0,0,0,0,0,0
195,1765895655496,0,0,0,0,0,0,0,0
196,1765895656013,0,0,0,0,0,0,0,0
197,1765895656530,0,0,0,0,0,0,0,0
198,1765895657064,0,0,0,0,0,0,0,0
199,1765895657964,0,0,0,0,0,0,0,0
200,1765895658497,0,0,0,0,0,0,0,0
201,1765895659064,0,0,0,0,0,0,0,0
202,1765895659596,0,0,0,0,0,0,0,0
203,1765895660164,0,0,0,0,0,0,0,0
204,1765895660661,0,0,0,1,0,0,0,0
205,1765895661179,0,0,0,0,0,0,0,0
206,1765895661781,0,0,0,0,0,0,0,0
207,1765895662297,0,0,0,0,0,0,0,0
208,1765895662830,0,0,0,0,0,0,0,0
209,1765895663947,0,0,0,0,0,0,0,0
210,1765895664462,0,0,0,0,0,0,0,0
211,1765895664996,0,0,0,1,0,0,0,0
212,1765895665580,0,0,0,0,0,0,0,0
213,1765895666114,0,0,1518,1514,0,0,0,0
214,1765895666730,0,0,968,976,0,0,0,0
215,1765895667330,0,0,0,0,0,0,0,0
216,1765895667780,0,0,0,0,0,0,0,0
217,1765895669197,0,0,0,0,0,0,0,0
218,1765895670247,0,0,0,0,0,0,0,0
219,1765895670714,0,0,0,0,0,0,0,0
220,1765895674545,0,0,0,0,0,0,0,0
221,1765895675097,0,0,0,0,0,0,0,0
222,1765895682030,0,0,0,0,0,0,0,0
223,1765895682530,0,0,0,0,0,0,0,0
224,1765895683081,0,0,0,0,0,0,0,0
225,1765895683597,0,0,0,0,0,0,0,0
226,1765895685028,0,0,0,0,0,0,0,0
227,1765895685531,0,0,0,0,0,0,0,0
228,1765895686080,0,0,0,0,0,0,0,0
229,1765895686630,0,0,0,0,0,0,0,0
230,1765895687180,0,0,0,0,0,0,0,0
231,1765895687730,0,0,0,0,0,0,0,0
232,1765895688280,0,0,0,0,0,0,0,0
233,1765895688845,0,0,0,0,0,0,0,0
234,1765895689363,0,0,0,0,0,0,0,0
235,1765895689931,0,0,0,0,0,0,0,0
236,1765895690514,0,0,0,0,0,0,0,0
237,1765895691031,0,0,0,0,0,0,0,0
238,1765895691630,0,0,0,0,0,0,0,0
239,1765895692164,0,0,0,0,0,0,0,0
240,1765895692647,0,0,0,0,0,0,0,0
241,1765895693264,0,0,0,0,0,0,0,0
242,1765895693797,0,0,0,0,0,0,0,0
243,1765895694379,0,0,0,0,0,0,0,0
244,1765895694881,0,0,0,0,0,0,0,0
245,1765895695930,0,0,0,0,0,0,0,0
246,1765895696447,0,0,0,0,0,0,0,0
247,1765895698414,0,0,0,0,0,0,0,0
248,1765895698929,0,0,0,0,0,0,0,0
249,1765895699413,0,0,0,0,0,0,0,0
250,1765895701064,0,0,0,0,0,0,0,0
251,1765895701629,0,0,0,0,0,0,0,0
252,1765895702165,0,0,0,0,0,0,0,0
253,1765895702714,0,0,0,0,0,0,0,0
254,1765895705497,0,0,0,0,0,0,0,0
255,1765895706030,0,0,0,0,0,0,0,0
256,1765895706564,0,0,0,0,0,0,0,0
257,1765895709629,0,0,0,0,0,0,0,0
258,1765895710095,0,0,0,0,0,0,0,0
259,1765895710647,0,0,0,0,0,0,0,0
260,1765895712580,0,0,0,0,0,0,0,0
261,1765895713113,0,0,0,0,0,0,0,0
262,1765895713630,0,0,0,0,0,0,0,0
263,1765895714213,0,0,0,0,0,0,0,0
264,1765895714779,0,0,0,0,0,0,0,0
265,1765895715313,0,0,0,0,0,0,0,0
266,1765895715828,0,0,0,0,0,0,0,0
267,1765895716380,0,0,0,0,0,0,0,0
268,1765895716913,0,0,0,0,0,0,0,0
269,1765895719113,0,0,0,0,0,0,0,0
270,1765895719696,0,0,0,0,0,0,0,0
271,1765895720213,0,0,0,0,0,0,0,0
272,1765895722747,0,0,0,0,0,0,0,0
273,1765895723280,0,0,0,0,0,0,0,0
274,1765895723780,0,0,0,0,0,0,0,0
275,1765895724263,0,0,0,0,0,0,0,0
276,1765895726812,0,0,0,0,0,0,0,0
277,1765895727913,0,0,0,0,0,0,0,0
278,1765895728479,0,0,0,0,0,0,0,0
279,1765895729564,0,0,0,0,0,0,0,0
280,1765895730080,0,0,0,0,0,0,0,0
281,1765895730612,0,0,0,0,0,0,0,0
282,1765895731145,0,0,0,0,0,0,0,0
283,1765895731714,0,0,0,0,0,0,0,0
284,1765895732863,0,0,0,0,0,0,0,0
285,1765895733413,0,0,0,0,0,0,0,0
286,1765895733946,0,0,0,0,0,0,0,0
287,1765895734462,0,0,0,0,0,0,0,0
288,1765895735030,0,0,0,0,0,0,0,0
289,1765895735579,0,0,0,0,0,0,0,0
290,1765895736130,0,0,0,0,0,0,0,0
291,1765895736680,0,0,0,0,0,0,0,0
292,1765895737197,0,0,0,0,0,0,0,0
293,1765895737749,0,0,0,0,0,0,0,0
294,1765895739698,0,0,0,0,0,0,0,0
295,1765895740132,0,0,0,0,0,0,0,0
296,1765895740714,0,0,0,0,0,0,0,0
297,1765895741213,0,0,0,0,0,0,0,0
298,1765895741763,0,0,0,0,0,0,0,0
299,1765895742879,0,0,0,0,0,0,0,0
300,1765895744029,0,0,0,0,0,0,0,0
301,1765895744579,0,0,0,0,0,0,0,0
302,1765895745097,0,5,0,0,0,0,0,0
303,1765895745649,0,0,0,0,0,0,0,0
304,1765895746182,0,0,0,0,0,0,0,0
305,1765895746730,0,0,0,0,0,0,0,0
306,1765895747282,0,0,0,0,0,0,0,0
307,1765895747914,0,0,0,0,0,0,0,0
308,1765895748397,0,0,0,0,0,0,0,0
309,1765895748914,0,0,0,0,0,0,0,0
310,1765895750363,0,0,0,0,0,0,0,0
311,1765895751599,0,0,0,0,0,0,0,0
312,1765895751898,0,0,0,0,0,0,0,0
313,1765895753330,0,0,0,0,0,0,0,0
314,1765895753814,0,0,0,0,0,0,0,0
315,1765895754347,0,0,0,0,0,0,0,0
316,1765895754881,0,0,0,0,0,0,0,0
317,1765895755398,0,0,0,0,0,0,0,0
318,1765895756548,0,0,0,0,0,0,0,0
319,1765895757113,0,0,0,0,0,0,0,0
320,1765895757681,0,0,0,0,0,0,0,0
321,1765895758215,0,0,0,0,0,0,0,0
322,1765895758731,0,0,0,0,0,0,0,0
323,1765895759281,0,0,0,0,0,0,0,0
324,1765895759848,0,0,0,0,0,0,0,0
325,1765895760398,0,0,0,0,0,0,0,0
326,1765895760964,0,0,0,0,0,0,0,0
327,1765895761514,0,0,0,0,0,0,0,0
328,1765895762047,0,0,0,0,0,0,0,0
329,1765895763997,0,0,0,0,0,0,0,0
330,1765895764482,0,0,0,0,0,0,0,0
331,1765895764963,0,0,0,0,0,0,0,0
332,1765895765883,0,0,0,0,0,0,0,0
333,1765895766397,0,0,0,0,0,0,0,0
334,1765895766949,0,0,0,0,0,0,0,0
335,1765895767427,0,0,0,0,0,0,0,0
336,1765895767980,0,0,0,0,0,0,0,0
337,1765895768498,0,0,0,0,0,0,0,0
338,1765895769579,0,0,0,0,0,0,0,0
339,1765895771047,0,0,0,0,0,0,0,0
340,1765895771579,0,0,0,0,0,0,0,0
341,1765895772146,0,0,0,0,0,0,0,0
342,1765895775427,0,0,0,0,0,0,0,0
343,1765895775996,0,0,0,0,0,0,0,0
344,1765895776479,0,0,0,0,0,0,0,0
345,1765895776996,0,0,0,0,0,0,0,0
346,1765895777529,0,0,0,0,0,0,0,0
347,1765895778062,0,0,0,0,0,0,0,0
348,1765895778946,0,0,0,0,0,0,0,0
349,1765895779445,0,0,0,0,0,0,0,0
350,1765895780478,0,0,0,0,0,0,0,0
351,1765895782679,0,0,0,0,0,0,0,0
352,1765895783229,0,0,0,0,0,0,0,0
353,1765895783778,0,0,0,0,0,0,0,0
354,1765895787980,0,0,0,0,0,0,0,0
355,1765895788478,0,0,0,0,0,0,0,0
356,1765895789580,0,0,0,0,0,0,0,0
357,1765895790129,0,0,0,0,0,0,0,0
358,1765895790646,0,0,0,0,0,0,0,0
359,1765895792045,0,0,0,0,0,0,0,0
360,1765895792545,0,0,0,0,0,0,0,0
361,1765895793029,0,0,0,0,0,0,0,0
362,1765895796662,0,0,0,0,0,0,0,0
363,1765895797178,0,0,0,0,0,0,0,0
364,1765895798863,0,0,0,0,0,0,0,0
365,1765895801611,0,0,0,0,0,0,0,0
366,1765895802713,0,0,0,0,0,0,0,0
367,1765895803261,0,0,0,0,0,0,0,0
368,1765895803745,0,0,0,0,0,0,0,0
369,1765895804278,0,0,0,0,0,0,0,0
370,1765895805144,0,0,0,0,0,0,0,0
371,1765895805679,0,0,0,0,0,0,0,0
372,1765895806244,0,0,0,0,0,0,0,0
373,1765895806762,0,0,0,0,0,0,0,0
374,1765895807262,0,0,0,0,0,0,0,0
375,1765895807762,0,0,0,0,0,0,0,0
376,1765895808312,0,0,0,0,0,0,0,0
377,1765895808896,0,0,0,0,0,0,0,0
378,1765895809428,0,0,0,0,0,0,0,0
379,1765895810012,0,0,0,0,0,0,0,0
380,1765895897295,0,0,0,0,0,0,0,0
381,1765895897511,0,0,0,0,0,0,0,0
382,1765895897744,0,0,0,0,0,0,0,0
383,1765895897977,0,0,0,0,0,0,0,0
384,1765895898394,0,0,0,0,0,0,0,0
385,1765895906561,0,0,0,0,0,0,0,0
386,1765895907111,0,0,0,0,0,0,0,0
387,1765895908528,0,0,0,0,0,0,0,0
388,1765895909061,0,0,0,0,0,0,0,0
389,1765895909578,0,0,0,0,0,0,0,0
390,1765895910128,0,0,0,0,0,0,0,0
391,1765895910594,0,0,0,0,0,0,0,0
392,1765895911994,0,0,0,0,0,0,0,0
393,1765895912577,0,0,0,0,0,0,0,0
394,1765895913111,0,0,0,0,0,0,0,0
395,1765895913609,0,0,0,0,0,0,0,0
396,1765895914127,0,0,0,0,0,0,0,0
397,1765895914694,0,0,0,0,0,0,0,0
398,1765895915277,0,0,0,0,0,0,0,0
399,1765895915811,0,0,0,0,0,0,0,0
400,1765895916377,0,0,0,0,0,0,0,0
401,1765895916927,0,0,0,0,0,0,0,0
402,1765895917459,0,0,0,0,0,0,0,0
403,1765895918026,0,0,0,0,0,0,0,0
404,1765895918528,0,0,0,0,0,0,0,0
405,1765895919110,0,0,0,0,0,0,0,0
406,1765895919695,0,0,0,0,0,0,0,0
407,1765895920210,0,0,0,0,0,0,0,0
408,1765895920727,0,0,0,0,0,0,0,0
409,1765895921593,0,0,0,0,0,0,0,0
410,1765895922111,0,0,0,0,0,0,0,0
411,1765895922727,0,0,0,0,0,0,0,0
412,1765895923162,0,0,0,0,0,0,0,0
413,1765895924027,0,0,0,0,0,0,0,0
414,1765895924578,0,0,0,0,0,0,0,0
415,1765895925077,0,0,0,0,0,0,0,0
416,1765895925610,0,0,0,0,0,0,0,0
417,1765895926215,0,0,0,0,0,0,0,0
418,1765895926661,0,0,0,0,0,0,0,0
419,1765895927211,0,0,0,0,0,0,0,0
420,1765895928311,0,0,0,0,0,0,0,0
421,1765895935260,0,0,0,0,0,0,0,0
422,1765895935744,0,0,0,0,0,0,0,0
423,1765895936311,0,0,0,0,0,0,0,0
424,1765895938243,0,0,0,0,0,0,0,0
425,1765895938794,0,0,0,0,0,0,0,0
426,1765895939242,0,0,0,0,0,0,0,0
427,1765895939777,0,0,0,0,0,0,0,0
428,1765895940295,0,0,0,0,0,0,0,0
429,1765895940860,0,0,0,0,0,0,0,0
430,1765895941442,0,0,0,0,0,0,0,0
431,1765895941994,0,0,0,0,0,0,0,0
432,1765895942578,0,0,0,0,0,0,0,0
433,1765895943159,0,0,0,0,0,0,0,0
434,1765895943710,0,0,0,0,0,0,0,0
435,1765895944244,0,0,0,0,0,0,0,0
436,1765895944793,0,0,0,0,0,0,0,0
437,1765895945360,0,0,0,0,0,0,0,0
438,1765895945944,0,0,0,0,0,0,0,0
439,1765895946461,0,0,0,0,0,0,0,0
440,1765895947042,0,0,0,0,0,0,0,0
441,1765895948644,0,0,0,0,0,0,0,0
442,1765895949143,0,0,0,0,0,0,0,0
443,1765895949644,0,0,0,0,0,0,0,0
444,1765895950211,0,0,0,0,0,0,0,0
445,1765895951111,0,0,0,0,0,0,0,0
446,1765895951594,0,0,0,0,0,0,0,0
447,1765895952077,0,0,0,0,0,0,0,0
448,1765895952678,0,0,0,0,0,0,0,0
449,1765895953178,0,0,0,0,0,0,0,0
450,1765895953744,0,0,0,0,0,0,0,0
451,1765895954911,0,0,0,0,0,0,0,0
452,1765895955442,0,0,0,0,0,0,0,0
453,1765895955977,0,0,0,0,0,0,0,0
454,1765895956528,0,0,0,0,0,0,0,0
455,1765895970311,0,0,0,0,0,0,0,0
456,1765895970844,0,0,0,0,0,0,0,0
457,1765895971361,0,0,0,0,0,0,0,0
458,1765895971877,0,0,0,0,0,0,0,0
459,1765895973278,0,0,0,0,0,0,0,0
460,1765895973794,0,0,0,0,0,0,0,0
461,1765896087475,0,0,0,0,0,0,0,0
462,1765896087693,0,0,0,0,0,0,0,0
463,1765896087925,0,0,0,0,0,0,0,0
464,1765896088159,0,0,0,0,0,0,0,0
465,1765896091641,0,0,0,0,0,0,0,0
466,1765896094392,0,0,0,0,0,0,0,0
467,1765896094925,0,0,0,0,0,0,0,0
468,1765896095474,0,0,0,0,0,0,0,0
469,1765896097710,0,0,0,0,0,0,0,0
470,1765896098208,0,0,0,0,0,0,0,0
471,1765896098691,0,0,0,0,0,0,0,0
472,1765896099207,0,0,0,0,0,0,0,0
473,1765896100675,0,0,0,0,0,0,0,0
474,1765896101175,0,0,0,0,0,0,0,0
475,1765896101793,0,0,0,0,0,0,0,0
476,1765896102726,0,0,0,0,0,0,0,0
477,1765896104392,0,0,0,0,0,0,0,0
478,1765896104958,0,0,0,0,0,0,0,0
479,1765896107142,0,0,0,0,0,0,0,0
480,1765896107691,0,0,0,0,0,0,0,0
481,1765896108825,0,0,0,0,0,0,0,0
482,1765896109342,0,0,0,0,0,0,0,0
483,1765896109892,0,0,0,0,0,0,0,0
484,1765896111060,0,0,0,0,0,0,0,0
485,1765896111526,0,0,0,0,0,0,0,0
486,1765896113332,0,0,0,0,0,0,0,0
487,1765896113412,0,0,0,0,0,0,0,0
488,1765896114844,0,0,0,0,0,0,0,0
489,1765896115328,0,0,0,0,0,0,0,0
490,1765896115877,0,0,0,0,0,0,0,0
491,1765896116410,0,0,0,0,0,0,0,0
492,1765896116960,0,0,0,0,0,0,0,0
493,1765896117478,0,0,0,0,0,0,0,0
494,1765896118611,0,0,0,0,0,0,0,0
495,1765896119125,0,0,0,0,0,0,0,0
496,1765896119676,0,0,0,0,0,0,0,0
497,1765896121876,0,0,0,0,0,0,0,0
498,1765896122459,0,0,0,0,0,0,0,0
499,1765896126044,0,0,0,0,0,0,0,0
500,1765896126543,0,0,0,0,0,0,0,0
501,1765896138061,0,0,0,0,0,0,0,0
502,1765896138543,0,0,0,0,0,0,0,0
503,1765896139025,0,0,0,0,0,0,0,0
504,1765896140491,0,0,0,0,0,0,0,0
505,1765896141007,0,0,0,0,0,0,0,0
506,1765896141473,0,0,0,0,0,0,0,0
507,1765896144526,0,0,0,0,0,0,0,0
508,1765896146760,0,0,0,0,0,0,0,0
509,1765896149158,0,0,0,0,0,0,0,0
510,1765896151142,0,0,0,0,0,0,0,0
511,1765896151641,0,0,0,0,0,0,0,0
512,1765896152141,0,0,0,0,0,0,0,0
513,1765896153592,0,0,0,0,0,0,0,0
514,1765896154108,0,0,0,0,0,0,0,0
515,1765896154591,0,0,0,0,0,0,0,0
516,1765896156543,0,0,0,0,0,0,0,0
517,1765896157108,0,0,0,0,0,0,0,0
518,1765896157591,0,0,0,0,0,0,0,0
519,1765896158109,0,0,0,0,0,0,0,0
520,1765896158641,0,0,0,0,0,0,0,0
521,1765896159291,0,0,0,0,0,0,0,0
522,1765896159808,0,0,0,0,0,0,0,0
523,1765896160357,0,0,0,0,0,0,0,0
524,1765896160874,0,0,1,0,0,0,0,0
525,1765896161426,0,0,0,0,0,0,0,0
526,1765896161940,0,0,0,0,0,0,0,0
527,1765896162524,0,0,0,0,0,0,0,0
528,1765896163041,0,0,0,0,0,0,0,0
529,1765896163558,0,0,0,0,0,0,0,0
530,1765896164108,0,0,0,0,0,0,0,0
531,1765896165007,0,0,0,0,0,0,0,0
532,1765896165493,0,0,0,0,0,0,0,0
533,1765896166109,0,0,0,0,0,0,0,0
534,1765896166559,0,0,0,0,0,0,0,0
535,1765896167974,0,0,0,0,0,0,0,0
536,1765896168474,0,0,0,0,0,0,0,0
537,1765896169525,0,0,0,0,0,0,0,0
538,1765896170042,0,0,0,0,0,0,0,0
539,1765896174260,0,0,0,0,0,0,0,0
540,1765896174808,0,0,0,0,0,0,0,0
541,1765896177008,0,0,0,0,0,0,0,0
542,1765896178057,0,0,0,0,0,0,0,0
543,1765896178559,0,0,0,0,0,0,0,0
544,1765896179075,0,0,0,0,0,0,0,0
545,1765896179624,0,0,0,0,0,0,0,0
546,1765896181074,0,0,0,0,0,0,0,0
547,1765896181527,0,0,0,0,0,0,0,0
548,1765896184275,0,0,0,0,0,0,0,0
549,1765896188459,0,0,0,0,0,0,0,0
550,1765896188974,0,0,0,0,0,0,0,0
551,1765896189526,0,0,0,0,0,0,0,0
552,1765896190106,0,0,0,0,0,0,0,0
553,1765896193057,0,0,1,1,0,0,0,0
554,1765896193558,0,0,1909,1930,0,0,0,0
555,1765896194058,0,0,1184,1232,0,0,0,0
556,1765896197889,0,68,576,555,0,0,0,0
557,1765896199542,0,75,708,656,0,0,0,0
558,1765896201724,0,90,868,762,0,0,0,0
559,1765896203725,0,111,1021,961,0,0,0,0
560,1765896204258,0,116,1063,1009,0,0,0,0
561,1765896204823,0,121,1104,1050,0,0,0,0
562,1765896205341,0,123,1135,1093,0,0,0,0
563,1765896205908,0,127,1165,1128,0,0,0,0
564,1765896206406,0,135,1186,1160,0,0,0,0
565,1765896207740,0,134,1222,1206,0,0,0,0
