index,date,MODE_ID,ERROR_ID,AIR_P,AIR_N,1,2,3,4
0,1765895463331,1,0,0,0,0,0,0,0
1,1765895463930,1,0,0,0,0,0,0,0
2,1765895464647,1,0,0,0,0,0,0,0
3,1765895465315,1,0,0,0,0,0,0,0
4,1765895465682,1,0,0,0,0,0,0,0
5,1765895466131,1,0,0,0,0,0,0,0
6,1765895466348,1,0,0,0,0,0,0,0
7,1765895466765,1,0,0,0,0,0,0,0
8,1765895467282,1,0,0,0,0,0,0,0
9,1765895467481,1,0,0,0,0,0,0,0
10,1765895467683,1,0,0,0,0,0,0,0
11,1765895467881,1,0,0,0,0,0,0,0
12,1765895468148,1,0,0,0,0,0,0,0
13,1765895468448,1,0,0,0,0,0,0,0
14,1765895468515,1,0,0,0,0,0,0,0
15,1765895469264,1,0,0,0,0,0,0,0
16,1765895469615,1,0,0,0,0,0,0,0
17,1765895470232,1,0,0,0,0,0,0,0
18,1765895470849,1,0,0,0,0,0,0,0
19,1765895471398,1,0,0,0,0,0,0,0
20,1765895471631,1,0,0,0,0,0,0,0
21,1765895472014,1,0,0,0,0,0,0,0
22,1765895472481,1,0,0,0,0,0,0,0
23,1765895472714,1,0,0,0,0,0,0,0
24,1765895518414,1,0,1,1,0,0,0,0
25,1765895518631,1,0,1,1,0,0,0,0
26,1765895519029,1,0,1,1,0,0,0,0
27,1765895519614,1,0,1,1,0,0,0,0
28,1765895519848,1,0,1,1,0,0,0,0
29,1765895520231,1,0,1,1,0,0,0,0
30,1765895520414,1,0,1,1,0,0,0,0
31,1765895520597,1,0,1,1,0,0,0,0
32,1765895521063,1,0,1,1,0,0,0,0
33,1765895521213,1,0,1,1,0,0,0,0
34,1765895521413,1,0,1,1,0,0,0,0
35,1765895521630,1,0,1,1,0,0,0,0
36,1765895522013,1,0,1,1,0,0,0,0
37,1765895522046,1,0,1,1,0,0,0,0
38,1765895522314,1,0,1,1,0,0,0,0
39,1765895522396,1,0,1,1,0,0,0,0
40,1765895522613,1,0,1,1,0,0,0,0
41,1765895522981,1,0,1,1,0,0,0,0
42,1765895523247,1,0,1,1,0,0,0,0
43,1765895523463,1,0,1,1,0,0,0,0
44,1765895524447,1,0,1,1,0,0,0,0
45,1765895524698,1,0,1,1,0,0,0,0
46,1765895524896,1,0,1,1,0,0,0,0
47,1765895525297,1,0,1,1,0,0,0,0
48,1765895525964,1,0,1,1,0,0,0,0
49,1765895526048,1,0,1,1,0,0,0,0
50,1765895526431,1,0,1,1,0,0,0,0
51,1765895526664,1,0,1,1,0,0,0,0
52,1765895527280,1,0,1,1,0,0,0,0
53,1765895527714,1,0,1,1,0,0,0,0
