index,date,SPEED,TORQUE,POWER,CURRENT,1,2,3,4
0,1765895463614,0,0,0,0,0,0,0,0
1,1765895464165,0,0,0,0,0,0,0,0
2,1765895467448,0,0,0,0,0,0,0,0
3,1765895468548,0,0,0,0,0,0,0,0
4,1765895469999,0,0,0,0,0,0,0,0
5,1765895470531,0,0,0,0,0,0,0,0
6,1765895471032,0,0,0,0,0,0,0,0
7,1765895471531,0,0,0,0,0,0,0,0
8,1765895518797,1009,212,2,966,0,0,0,0
9,1765895519280,1018,207,2,967,0,0,0,0
10,1765895519831,1026,209,2,965,0,0,0,0
11,1765895521263,1040,203,2,967,0,0,0,0
12,1765895521779,1044,213,3,966,0,0,0,0
13,1765895522280,1048,212,3,970,0,0,0,0
14,1765895523414,1083,208,3,968,0,0,0,0
15,1765895523930,1102,201,2,965,0,0,0,0
16,1765895524481,1104,192,2,963,0,0,0,0
17,1765895525047,1107,191,2,960,0,0,0,0
18,1765895525547,1095,206,3,964,0,0,0,0
19,1765895526114,1092,211,3,967,0,0,0,0
20,1765895526648,1096,238,3,974,0,0,0,0
21,1765895527181,1085,234,3,972,0,0,0,0
22,1765895527747,1072,243,3,974,0,0,0,0
23,1765895528364,1063,253,3,976,0,0,0,0
24,1765895528898,1054,287,4,984,0,0,0,0
25,1765895529431,1042,323,4,1005,0,0,0,0
26,1765895529947,1051,363,5,1015,0,0,0,0
27,1765895530531,1061,339,4,1005,0,0,0,0
28,1765895531080,1068,329,4,1013,0,0,0,0
29,1765895531648,1098,313,4,1000,0,0,0,0
30,1765895532164,1128,276,4,987,0,0,0,0
31,1765895532680,1157,274,4,992,0,0,0,0
32,1765895534131,1215,198,3,982,0,0,0,0
33,1765895534696,1235,209,3,982,0,0,0,0
34,1765895535180,1251,205,3,985,0,0,0,0
35,1765895535713,1279,216,3,983,0,0,0,0
36,1765895536214,1290,178,3,975,0,0,0,0
37,1765895536764,1297,194,3,982,0,0,0,0
38,1765895537314,1313,205,3,988,0,0,0,0
39,1765895537880,1326,213,3,987,0,0,0,0
40,1765895538414,1338,217,3,989,0,0,0,0
41,1765895538980,1351,217,3,990,0,0,0,0
42,1765895539530,1363,216,4,990,0,0,0,0
43,1765895540114,1381,206,3,988,0,0,0,0
44,1765895540647,1395,215,4,989,0,0,0,0
45,1765895541197,1406,203,3,991,0,0,0,0
46,1765895541730,1418,209,4,990,0,0,0,0
47,1765895542297,1428,203,3,989,0,0,0,0
48,1765895542880,1434,204,3,989,0,0,0,0
49,1765895543414,1441,203,3,992,0,0,0,0
50,1765895543931,1446,205,4,989,0,0,0,0
51,1765895544497,1451,212,4,993,0,0,0,0
52,1765895545047,1461,208,4,993,0,0,0,0
53,1765895545564,1469,207,4,988,0,0,0,0
54,1765895547196,1486,163,3,984,0,0,0,0
55,1765895547547,1490,182,3,992,0,0,0,0
56,1765895548097,1495,170,3,983,0,0,0,0
57,1765895548630,1496,178,3,987,0,0,0,0
58,1765895549130,1476,187,3,990,0,0,0,0
59,1765895549646,1465,207,4,993,0,0,0,0
60,1765895550179,1455,198,3,994,0,0,0,0
61,1765895553463,1469,248,4,1009,0,0,0,0
62,1765895554029,1456,249,4,1011,0,0,0,0
63,1765895554596,1460,265,5,1013,0,0,0,0
64,1765895556829,1515,184,3,988,0,0,0,0
65,1765895557346,1514,176,3,990,0,0,0,0
66,1765895557896,1502,180,3,988,0,0,0,0
67,1765895559046,1481,179,3,986,0,0,0,0
68,1765895559546,1475,190,3,991,0,0,0,0
69,1765895560079,1481,186,3,989,0,0,0,0
70,1765895560612,1477,198,3,988,0,0,0,0
71,1765895562063,1447,186,3,986,0,0,0,0
72,1765895562563,1432,192,3,985,0,0,0,0
73,1765895563080,1416,185,3,988,0,0,0,0
74,1765895565029,1347,174,3,975,0,0,0,0
75,1765895566129,1306,175,3,976,0,0,0,0
76,1765895572379,1288,283,4,1002,0,0,0,0
77,1765895573296,1306,266,4,994,0,0,0,0
78,1765895573829,1296,238,4,990,0,0,0,0
79,1765895574363,1283,235,4,993,0,0,0,0
80,1765895574912,1286,243,4,994,0,0,0,0
81,1765895575462,1313,244,4,993,0,0,0,0
82,1765895575946,1366,241,4,984,0,0,0,0
83,1765895577329,1344,228,4,987,0,0,0,0
84,1765895577912,1315,248,4,996,0,0,0,0
85,1765895578445,1264,262,4,1005,0,0,0,0
86,1765895579012,1254,279,4,1006,0,0,0,0
87,1765895579512,1275,271,4,1004,0,0,0,0
88,1765895580080,1314,268,4,1002,0,0,0,0
89,1765895580612,1386,272,5,997,0,0,0,0
90,1765895581195,1418,259,4,996,0,0,0,0
91,1765895581745,1385,274,5,1006,0,0,0,0
92,1765895582313,1360,281,5,1019,0,0,0,0
93,1765895582880,1369,301,5,1019,0,0,0,0
94,1765895584179,1438,276,5,1009,0,0,0,0
95,1765895584697,1449,282,5,1012,0,0,0,0
96,1765895585845,1490,281,5,1015,0,0,0,0
97,1765895587815,1494,194,3,994,0,0,0,0
98,1765895588349,1485,182,3,993,0,0,0,0
99,1765895588829,1474,194,3,994,0,0,0,0
100,1765895590762,1455,162,3,983,0,0,0,0
101,1765895591247,1430,140,2,984,0,0,0,0
102,1765895591796,1419,159,3,987,0,0,0,0
103,1765895592346,1433,151,2,985,0,0,0,0
104,1765895592864,1481,156,3,980,0,0,0,0
105,1765895593514,1514,169,3,983,0,0,0,0
106,1765895594030,1497,186,3,989,0,0,0,0
107,1765895594546,1467,195,3,989,0,0,0,0
108,1765895595063,1453,190,3,993,0,0,0,0
109,1765895597598,1494,196,3,990,0,0,0,0
110,1765895598131,1535,191,3,987,0,0,0,0
111,1765895598714,1554,195,4,986,0,0,0,0
112,1765895599781,1534,205,4,994,0,0,0,0
113,1765895600347,1510,201,4,996,0,0,0,0
114,1765895600881,1509,213,4,998,0,0,0,0
115,1765895601947,1552,227,4,1000,0,0,0,0
116,1765895602497,1585,226,4,1003,0,0,0,0
117,1765895603014,1608,202,4,993,0,0,0,0
118,1765895603547,1634,204,4,995,0,0,0,0
119,1765895604064,1660,194,4,989,0,0,0,0
120,1765895605514,1678,187,4,987,0,0,0,0
121,1765895609563,1575,221,4,1001,0,0,0,0
122,1765895612312,0,0,0,0,0,0,0,0
123,1765895612896,0,0,0,0,0,0,0,0
