index,date,ENERGY,OVERLOAD,TEMPERATURE_1,TEMPERATURE_2,1,2,3,4
0,1765895463647,0,0,0,0,0,0,0,0
1,1765895464182,0,0,0,0,0,0,0,0
2,1765895464697,0,0,0,0,0,0,0,0
3,1765895465248,0,0,0,0,0,0,0,0
4,1765895466364,0,0,0,0,0,0,0,0
5,1765895466932,0,0,0,0,0,0,0,0
6,1765895467481,0,0,0,0,0,0,0,0
7,1765895468032,0,0,0,0,0,0,0,0
8,1765895468565,0,0,0,0,0,0,0,0
9,1765895470581,0,0,0,0,0,0,0,0
10,1765895471048,0,0,0,0,0,0,0,0
11,1765895471565,0,0,0,0,0,0,0,0
12,1765895472082,0,0,0,0,0,0,0,0
13,1765895518815,0,0,223,0,0,0,0,0
14,1765895519314,0,0,223,0,0,0,0,0
15,1765895519865,0,0,227,0,0,0,0,0
16,1765895521796,0,0,231,0,0,0,0,0
17,1765895522864,0,0,231,0,0,0,0,0
18,1765895523446,0,0,235,0,0,0,0,0
19,1765895523981,0,0,235,0,0,0,0,0
20,1765895524497,0,0,235,0,0,0,0,0
21,1765895525064,0,0,235,0,0,0,0,0
22,1765895525580,0,0,239,0,0,0,0,0
23,1765895526131,0,0,239,0,0,0,0,0
24,1765895526698,0,0,239,0,0,0,0,0
25,1765895527214,0,0,239,0,0,0,0,0
26,1765895528347,0,0,243,0,0,0,0,0
27,1765895528898,0,0,243,0,0,0,0,0
28,1765895529431,0,0,245,0,0,0,0,0
29,1765895529998,0,0,245,0,0,0,0,0
30,1765895530564,0,0,245,0,0,0,0,0
31,1765895531114,0,0,245,0,0,0,0,0
32,1765895531681,0,0,247,0,0,0,0,0
33,1765895532697,0,0,247,0,0,0,0,0
34,1765895535230,0,0,249,0,0,0,0,0
35,1765895535730,0,0,251,0,0,0,0,0
36,1765895536230,0,0,251,0,0,0,0,0
37,1765895536797,0,0,251,0,0,0,0,0
38,1765895537914,0,0,253,0,0,0,0,0
39,1765895538463,0,0,253,0,0,0,0,0
40,1765895539014,0,0,253,0,0,0,0,0
41,1765895539547,0,0,255,0,0,0,0,0
42,1765895540130,0,0,255,0,0,0,0,0
43,1765895540680,0,0,255,0,0,0,0,0
44,1765895541230,0,0,255,0,0,0,0,0
45,1765895541764,0,0,257,0,0,0,0,0
46,1765895542347,0,0,257,0,0,0,0,0
47,1765895542897,0,0,257,0,0,0,0,0
48,1765895543448,0,0,259,0,0,0,0,0
49,1765895543948,0,0,259,0,0,0,0,0
50,1765895544497,0,0,259,0,0,0,0,0
51,1765895545064,0,0,259,0,0,0,0,0
52,1765895545597,0,0,261,0,0,0,0,0
53,1765895546164,0,0,261,0,0,0,0,0
54,1765895546679,0,0,261,0,0,0,0,0
55,1765895547230,0,0,261,0,0,0,0,0
56,1765895548130,0,0,263,0,0,0,0,0
57,1765895548646,0,0,263,0,0,0,0,0
58,1765895549163,0,0,263,0,0,0,0,0
