index,date,ACCEL_X,ACCEL_Y,ACCEL_Z,1,2,3,4,5
0,1765895467031,-205,8427,-635,0,0,0,0,0
1,1765895467398,-222,8448,-642,0,0,0,0,0
2,1765895470265,-233,8424,-639,0,0,0,0,0
3,1765895471948,-226,8439,-642,0,0,0,0,0
4,1765895521313,169,8513,-613,0,0,0,0,0
5,1765895530381,-35,8839,-451,0,0,0,0,0
6,1765895535213,-153,7861,-86,0,0,0,0,0
7,1765895535598,-448,8221,-396,0,0,0,0,0
8,1765895537580,-679,8650,-378,0,0,0,0,0
9,1765895540614,-1098,7945,-196,0,0,0,0,0
10,1765895544914,-622,7711,-426,0,0,0,0,0
11,1765895551129,-1164,8339,-507,0,0,0,0,0
12,1765895556396,-922,8777,-782,0,0,0,0,0
13,1765895556762,226,7313,-608,0,0,0,0,0
14,1765895556980,-328,8215,-656,0,0,0,0,0
15,1765895559530,-690,7822,-806,0,0,0,0,0
16,1765895559946,-310,8636,-458,0,0,0,0,0
17,1765895561763,-214,8716,-662,0,0,0,0,0
18,1765895566495,-206,8356,25,0,0,0,0,0
19,1765895574696,-516,8247,-488,0,0,0,0,0
20,1765895577628,-880,8668,-732,0,0,0,0,0
21,1765895581895,-2214,8244,-791,0,0,0,0,0
22,1765895582579,-2126,9452,-314,0,0,0,0,0
23,1765895582981,-1344,8702,-292,0,0,0,0,0
24,1765895583696,-762,8176,-128,0,0,0,0,0
25,1765895592665,1152,8380,-242,0,0,0,0,0
26,1765895594564,-1861,8354,-566,0,0,0,0,0
27,1765895596146,-1372,7995,-704,0,0,0,0,0
28,1765895605896,-29610,8614,-1639,0,0,0,0,0
29,1765895609963,-1490,9367,-251,0,0,0,0,0
30,1765895610380,2274,8641,-1108,0,0,0,0,0
31,1765895615664,-913,8517,-964,0,0,0,0,0
32,1765895617262,-326,7760,-719,0,0,0,0,0
33,1765895622746,-188,8427,-363,0,0,0,0,0
34,1765895623145,-206,8421,-353,0,0,0,0,0
35,1765895623346,-180,8416,-380,0,0,0,0,0
36,1765895627197,-205,8439,-349,0,0,0,0,0
37,1765895627564,-214,8440,-364,0,0,0,0,0
38,1765895631362,-214,8432,-382,0,0,0,0,0
39,1765895632428,-245,8446,-346,0,0,0,0,0
40,1765895635748,-201,8453,-350,0,0,0,0,0
41,1765895636197,-212,8460,-372,0,0,0,0,0
42,1765895636597,-258,8480,-269,0,0,0,0,0
43,1765895636779,-182,8384,-342,0,0,0,0,0
44,1765895639431,-223,8311,-314,0,0,0,0,0
45,1765895639814,-209,8471,-505,0,0,0,0,0
46,1765895641462,-205,8431,-347,0,0,0,0,0
47,1765895642764,-205,8469,-353,0,0,0,0,0
48,1765895645246,-212,8406,-351,0,0,0,0,0
49,1765895651214,-232,8389,-326,0,0,0,0,0
50,1765895655031,-203,8442,-366,0,0,0,0,0
51,1765895657531,-211,8418,-354,0,0,0,0,0
52,1765895659197,-207,8441,-384,0,0,0,0,0
53,1765895662979,-195,8409,-351,0,0,0,0,0
54,1765895664063,-199,8430,-372,0,0,0,0,0
55,1765895672880,-197,8415,-353,0,0,0,0,0
56,1765895679380,-196,8412,-341,0,0,0,0,0
57,1765895680262,-199,8433,-356,0,0,0,0,0
58,1765895680730,-202,8392,-346,0,0,0,0,0
59,1765895681129,-219,8400,-360,0,0,0,0,0
60,1765895683814,-200,8412,-356,0,0,0,0,0
61,1765895684213,-194,8403,-369,0,0,0,0,0
62,1765895684595,-193,8418,-349,0,0,0,0,0
63,1765895688379,-208,8423,-366,0,0,0,0,0
64,1765895689462,-179,8421,-360,0,0,0,0,0
65,1765895691213,-230,8420,-315,0,0,0,0,0
66,1765895695030,-177,8427,-363,0,0,0,0,0
67,1765895700732,-216,8413,-361,0,0,0,0,0
68,1765895703247,-32240,-32655,19180,0,0,0,0,0
69,1765895704296,1536,12296,4097,0,0,0,0,0
70,1765895704594,-208,8432,-334,0,0,0,0,0
71,1765895717361,-206,8398,-351,0,0,0,0,0
72,1765895722446,-188,8408,-356,0,0,0,0,0
73,1765895725330,-214,8415,-350,0,0,0,0,0
74,1765895727763,-210,8413,-349,0,0,0,0,0
75,1765895730697,-207,8432,-344,0,0,0,0,0
76,1765895736828,-208,8424,-355,0,0,0,0,0
