index,date,LOST_MESSAGE,BUS_OFF,CAN_STATE,1,2,3,4,5
0,1765895463147,0,0,0,0,0,0,0,0
1,1765895463664,0,0,0,0,0,0,0,0
2,1765895464182,0,0,0,0,0,0,0,0
3,1765895464731,0,0,0,0,0,0,0,0
4,1765895465282,0,0,0,0,0,0,0,0
5,1765895466415,0,0,0,0,0,0,0,0
6,1765895466948,0,0,0,0,0,0,0,0
7,1765895467515,0,0,0,0,0,0,0,0
8,1765895468048,0,0,0,0,0,0,0,0
9,1765895468598,0,0,0,0,0,0,0,0
10,1765895469098,0,0,0,0,0,0,0,0
11,1765895469664,0,0,0,0,0,0,0,0
12,1765895471065,0,0,0,0,0,0,0,0
13,1765895471582,0,0,0,0,0,0,0,0
14,1765895472115,0,0,0,0,0,0,0,0
15,1765895472615,0,0,0,0,0,0,0,0
16,1765895518847,0,0,2,0,0,0,0,0
17,1765895519914,0,0,2,0,0,0,0,0
18,1765895520381,0,0,2,0,0,0,0,0
19,1765895520930,0,0,2,0,0,0,0,0
20,1765895522347,0,0,2,0,0,0,0,0
21,1765895522914,0,0,2,0,0,0,0,0
22,1765895523480,0,0,2,0,0,0,0,0
23,1765895523997,0,0,2,0,0,0,0,0
24,1765895524497,0,0,2,0,0,0,0,0
25,1765895525081,0,0,2,0,0,0,0,0
26,1765895525614,0,0,2,0,0,0,0,0
27,1765895526180,0,0,2,0,0,0,0,0
28,1765895526747,0,0,2,0,0,0,0,0
29,1765895527247,0,0,2,0,0,0,0,0
30,1765895527831,0,0,2,0,0,0,0,0
31,1765895528364,0,0,2,0,0,0,0,0
32,1765895528915,0,0,2,0,0,0,0,0
33,1765895529463,0,0,2,0,0,0,0,0
34,1765895530030,0,0,2,0,0,0,0,0
35,1765895530673,0,0,2,0,0,0,0,0
36,1765895531165,0,0,2,0,0,0,0,0
37,1765895531715,0,0,2,0,0,0,0,0
38,1765895532230,0,0,2,0,0,0,0,0
39,1765895532714,0,0,2,0,0,0,0,0
40,1765895533231,0,0,2,0,0,0,0,0
41,1765895533797,0,0,2,0,0,0,0,0
42,1765895535230,0,0,2,0,0,0,0,0
43,1765895535747,0,0,2,0,0,0,0,0
44,1765895536265,0,0,2,0,0,0,0,0
45,1765895536848,0,0,2,0,0,0,0,0
46,1765895537381,0,0,2,0,0,0,0,0
47,1765895537948,0,0,2,0,0,0,0,0
48,1765895538497,0,0,2,0,0,0,0,0
49,1765895539047,0,0,2,0,0,0,0,0
50,1765895539564,0,0,2,0,0,0,0,0
51,1765895540147,0,0,2,0,0,0,0,0
52,1765895540697,0,0,2,0,0,0,0,0
53,1765895541281,0,0,2,0,0,0,0,0
54,1765895541797,0,0,2,0,0,0,0,0
55,1765895543464,0,0,2,0,0,0,0,0
56,1765895543965,0,0,2,0,0,0,0,0
57,1765895544547,0,0,2,0,0,0,0,0
58,1765895545114,0,0,2,0,0,0,0,0
59,1765895545631,0,0,2,0,0,0,0,0
60,1765895546196,0,0,2,0,0,0,0,0
61,1765895546696,0,0,2,0,0,0,0,0
62,1765895547247,0,0,2,0,0,0,0,0
63,1765895549195,0,0,2,0,0,0,0,0
64,1765895549713,0,0,2,0,0,0,0,0
65,1765895550213,0,0,2,0,0,0,0,0
66,1765895550746,0,0,2,0,0,0,0,0
67,1765895551312,0,0,2,0,0,0,0,0
68,1765895551879,0,0,2,0,0,0,0,0
69,1765895552463,0,0,2,0,0,0,0,0
70,1765895552945,0,0,2,0,0,0,0,0
71,1765895553545,0,0,2,0,0,0,0,0
72,1765895554095,0,0,2,0,0,0,0,0
73,1765895554613,0,0,2,0,0,0,0,0
74,1765895555713,0,0,2,0,0,0,0,0
75,1765895556262,0,0,2,0,0,0,0,0
76,1765895556846,0,0,2,0,0,0,0,0
77,1765895557429,0,0,2,0,0,0,0,0
78,1765895557963,0,0,2,0,0,0,0,0
79,1765895558496,0,0,2,0,0,0,0,0
80,1765895559096,0,0,2,0,0,0,0,0
81,1765895559596,0,0,2,0,0,0,0,0
82,1765895560179,0,0,2,0,0,0,0,0
83,1765895560696,0,0,2,0,0,0,0,0
84,1765895561213,0,0,2,0,0,0,0,0
85,1765895562629,0,0,2,0,0,0,0,0
86,1765895563145,0,0,2,0,0,0,0,0
87,1765895563679,0,0,2,0,0,0,0,0
88,1765895564179,0,0,2,0,0,0,0,0
89,1765895564729,0,0,2,0,0,0,0,0
90,1765895566912,0,0,2,0,0,0,0,0
91,1765895567479,0,0,2,0,0,0,0,0
92,1765895568029,0,0,2,0,0,0,0,0
93,1765895568579,0,0,2,0,0,0,0,0
94,1765895569113,0,0,2,0,0,0,0,0
95,1765895570212,0,0,2,0,0,0,0,0
96,1765895571329,0,0,2,0,0,0,0,0
97,1765895571879,0,0,2,0,0,0,0,0
98,1765895572479,0,0,2,0,0,0,0,0
99,1765895572962,0,0,2,0,0,0,0,0
100,1765895573496,0,0,2,0,0,0,0,0
101,1765895575996,0,0,2,0,0,0,0,0
102,1765895576462,0,0,2,0,0,0,0,0
103,1765895579029,0,0,2,0,0,0,0,0
104,1765895579563,0,0,2,0,0,0,0,0
105,1765895583081,0,0,2,0,0,0,0,0
106,1765895583647,0,0,2,0,0,0,0,0
107,1765895584196,0,0,2,0,0,0,0,0
108,1765895584730,0,0,2,0,0,0,0,0
109,1765895585280,0,0,2,0,0,0,0,0
110,1765895585862,0,0,2,0,0,0,0,0
111,1765895586414,0,0,2,0,0,0,0,0
112,1765895586946,0,0,2,0,0,0,0,0
113,1765895588896,0,0,2,0,0,0,0,0
114,1765895589379,0,0,2,0,0,0,0,0
115,1765895589897,0,0,2,0,0,0,0,0
116,1765895590429,0,0,2,0,0,0,0,0
117,1765895591330,0,0,2,0,0,0,0,0
118,1765895591880,0,0,2,0,0,0,0,0
119,1765895592413,0,0,2,0,0,0,0,0
120,1765895592946,0,0,2,0,0,0,0,0
121,1765895593531,0,0,2,0,0,0,0,0
122,1765895594047,0,0,2,0,0,0,0,0
123,1765895594613,0,0,2,0,0,0,0,0
124,1765895595131,0,0,2,0,0,0,0,0
