index,date,REGEN_BRAKE_STATE,1,2,3,4,5,6,7
0,1765223565661,0,0,0,0,0,0,0,0
1,1765223566077,0,0,0,0,0,0,0,0
2,1765223566527,0,0,0,0,0,0,0,0
3,1765223566860,0,0,0,0,0,0,0,0
4,1765223567012,0,0,0,0,0,0,0,0
5,1765223567294,0,0,0,0,0,0,0,0
6,1765223567593,0,0,0,0,0,0,0,0
7,1765223567727,0,0,0,0,0,0,0,0
8,1765223567993,0,0,0,0,0,0,0,0
9,1765223568443,0,0,0,0,0,0,0,0
10,1765223568727,0,0,0,0,0,0,0,0
11,1765223569110,0,0,0,0,0,0,0,0
12,1765223569410,0,0,0,0,0,0,0,0
13,1765223569793,0,0,0,0,0,0,0,0
14,1765223570126,0,0,0,0,0,0,0,0
15,1765223570228,0,0,0,0,0,0,0,0
16,1765223570494,0,0,0,0,0,0,0,0
17,1765223570944,0,0,0,0,0,0,0,0
18,1765223571193,0,0,0,0,0,0,0,0
19,1765223571643,0,0,0,0,0,0,0,0
20,1765223571927,0,0,0,0,0,0,0,0
21,1765223572311,0,0,0,0,0,0,0,0
22,1765223572627,0,0,0,0,0,0,0,0
23,1765223572760,0,0,0,0,0,0,0,0
24,1765223573028,0,0,0,0,0,0,0,0
25,1765223573477,0,0,0,0,0,0,0,0
26,1765223573762,0,0,0,0,0,0,0,0
27,1765223574177,0,0,0,0,0,0,0,0
28,1765223574459,0,0,0,0,0,0,0,0
29,1765223574909,0,0,0,0,0,0,0,0
30,1765223575177,0,0,0,0,0,0,0,0
31,1765223575295,0,0,0,0,0,0,0,0
32,1765223575561,0,0,0,0,0,0,0,0
33,1765223576011,0,0,0,0,0,0,0,0
34,1765223576293,0,0,0,0,0,0,0,0
35,1765223576728,0,0,0,0,0,0,0,0
36,1765223577010,0,0,0,0,0,0,0,0
37,1765223577144,0,0,0,0,0,0,0,0
38,1765223577443,0,0,0,0,0,0,0,0
39,1765223577844,0,0,0,0,0,0,0,0
40,1765223578177,0,0,0,0,0,0,0,0
41,1765223578542,0,0,0,0,0,0,0,0
42,1765223578828,0,0,0,0,0,0,0,0
43,1765223579242,0,0,0,0,0,0,0,0
44,1765223579527,0,0,0,0,0,0,0,0
45,1765223579660,0,0,0,0,0,0,0,0
46,1765223579978,0,0,0,0,0,0,0,0
47,1765223580394,0,0,0,0,0,0,0,0
48,1765223580711,0,0,0,0,0,0,0,0
49,1765223581112,0,0,0,0,0,0,0,0
50,1765223581428,0,0,0,0,0,0,0,0
51,1765223581510,0,0,0,0,0,0,0,0
52,1765223581828,0,0,0,0,0,0,0,0
53,1765223582110,0,0,0,0,0,0,0,0
54,1765223582227,0,0,0,0,0,0,0,0
55,1765223582544,0,0,0,0,0,0,0,0
56,1765223582927,0,0,0,0,0,0,0,0
57,1765223583261,0,0,0,0,0,0,0,0
58,1765223583395,0,0,0,0,0,0,0,0
59,1765223583660,0,0,0,0,0,0,0,0
60,1765223583977,0,0,0,0,0,0,0,0
61,1765223584095,0,0,0,0,0,0,0,0
62,1765223584378,0,0,0,0,0,0,0,0
63,1765223584777,0,0,0,0,0,0,0,0
64,1765223585093,0,0,0,0,0,0,0,0
65,1765223585511,0,0,0,0,0,0,0,0
66,1765223585810,0,0,0,0,0,0,0,0
67,1765223585928,0,0,0,0,0,0,0,0
68,1765223586194,0,0,0,0,0,0,0,0
69,1765223586527,0,0,0,0,0,0,0,0
70,1765223586660,0,0,0,0,0,0,0,0
71,1765223586926,0,0,0,0,0,0,0,0
72,1765223587377,0,0,0,0,0,0,0,0
73,1765223587644,0,0,0,0,0,0,0,0
74,1765223588060,0,0,0,0,0,0,0,0
75,1765223588393,0,0,0,0,0,0,0,0
76,1765223588510,0,0,0,0,0,0,0,0
77,1765223588776,0,0,0,0,0,0,0,0
78,1765223589194,0,0,0,0,0,0,0,0
79,1765223589475,0,0,0,0,0,0,0,0
80,1765223589927,0,0,0,0,0,0,0,0
81,1765223590210,0,0,0,0,0,0,0,0
82,1765223590326,0,0,0,0,0,0,0,0
83,1765223590644,0,0,0,0,0,0,0,0
84,1765223591044,0,0,0,0,0,0,0,0
85,1765223591310,0,0,0,0,0,0,0,0
86,1765223591760,0,0,0,0,0,0,0,0
87,1765223592043,0,0,0,0,0,0,0,0
88,1765223592478,0,0,0,0,0,0,0,0
89,1765223592760,0,0,0,0,0,0,0,0
90,1765223592893,0,0,0,0,0,0,0,0
91,1765223593210,0,0,0,0,0,0,0,0
92,1765223593644,0,0,0,0,0,0,0,0
93,1765223593960,0,0,0,0,0,0,0,0
94,1765223594360,0,0,0,0,0,0,0,0
95,1765223594811,0,0,0,0,0,0,0,0
96,1765223595111,0,0,0,0,0,0,0,0
97,1765223595543,0,0,0,0,0,0,0,0
98,1765223595860,0,0,0,0,0,0,0,0
99,1765223595976,0,0,0,0,0,0,0,0
100,1765223596261,0,0,0,0,0,0,0,0
101,1765223596726,0,0,0,0,0,0,0,0
102,1765223597026,0,0,0,0,0,0,0,0
103,1765223597158,0,0,0,0,0,0,0,0
104,1765223597444,0,0,0,0,0,0,0,0
105,1765223597910,0,0,0,0,0,0,0,0
106,1765223598210,0,0,0,0,0,0,0,0
107,1765223598360,0,0,0,0,0,0,0,0
108,1765223598677,0,0,0,0,0,0,0,0
109,1765223599110,0,0,0,0,0,0,0,0
110,1765223599444,0,0,0,0,0,0,0,0
111,1765223599576,0,0,0,0,0,0,0,0
112,1765223599861,0,0,0,0,0,0,0,0
113,1765223600310,0,0,0,0,0,0,0,0
114,1765223600627,0,0,0,0,0,0,0,0
115,1765223601043,0,0,0,0,0,0,0,0
116,1765223601362,0,0,0,0,0,0,0,0
117,1765223601476,0,0,0,0,0,0,0,0
118,1765223601775,0,0,0,0,0,0,0,0
119,1765223602211,0,0,0,0,0,0,0,0
120,1765223602477,0,0,0,0,0,0,0,0
121,1765223602911,0,0,0,0,0,0,0,0
122,1765223603177,0,0,0,0,0,0,0,0
123,1765223603577,0,0,0,0,0,0,0,0
124,1765223603893,0,0,0,0,0,0,0,0
125,1765223604025,0,0,0,0,0,0,0,0
126,1765223604277,0,0,0,0,0,0,0,0
127,1765223604710,0,0,0,0,0,0,0,0
128,1765223604993,0,0,0,0,0,0,0,0
129,1765223605726,0,0,0,0,0,0,0,0
130,1765223605860,0,0,0,0,0,0,0,0
131,1765223606160,0,0,0,0,0,0,0,0
132,1765223606560,0,0,0,0,0,0,0,0
133,1765223606844,0,0,0,0,0,0,0,0
134,1765223607293,0,0,0,0,0,0,0,0
135,1765223607577,0,0,0,0,0,0,0,0
136,1765223608010,0,0,0,0,0,0,0,0
137,1765223608294,0,0,0,0,0,0,0,0
138,1765223608410,0,0,0,0,0,0,0,0
139,1765223608742,0,0,0,0,0,0,0,0
140,1765223609143,0,0,0,0,0,0,0,0
141,1765223609461,0,0,0,0,0,0,0,0
142,1765223609859,0,0,0,0,0,0,0,0
143,1765223610143,0,0,0,0,0,0,0,0
144,1765223610243,0,0,0,0,0,0,0,0
145,1765223610577,0,0,0,0,0,0,0,0
146,1765223610993,0,0,0,0,0,0,0,0
147,1765223611294,0,0,0,0,0,0,0,0
148,1765223611693,0,0,0,0,0,0,0,0
149,1765223612043,0,0,0,0,0,0,0,0
150,1765223612161,0,0,0,0,0,0,0,0
151,1765223612426,0,0,0,0,0,0,0,0
152,1765223612843,0,0,0,0,0,0,0,0
153,1765223613160,0,0,0,0,0,0,0,0
154,1765223613577,0,0,0,0,0,0,0,0
155,1765223613910,0,0,0,0,0,0,0,0
156,1765223614044,0,0,0,0,0,0,0,0
157,1765223614326,0,0,0,0,0,0,0,0
158,1765223614760,0,0,0,0,0,0,0,0
159,1765223615043,0,0,0,0,0,0,0,0
160,1765223615494,0,0,0,0,0,0,0,0
161,1765223615760,0,0,0,0,0,0,0,0
162,1765223615877,0,0,0,0,0,0,0,0
163,1765223616160,0,0,0,0,0,0,0,0
164,1765223616576,0,0,0,0,0,0,0,0
165,1765223616860,0,0,0,0,0,0,0,0
166,1765223617327,0,0,0,0,0,0,0,0
167,1765223617610,0,0,0,0,0,0,0,0
168,1765223617727,0,0,0,0,0,0,0,0
169,1765223618043,0,0,0,0,0,0,0,0
170,1765223618410,0,0,0,0,0,0,0,0
171,1765223618759,0,0,0,0,0,0,0,0
172,1765223619160,0,0,0,0,0,0,0,0
173,1765223619443,0,0,0,0,0,0,0,0
174,1765223619877,0,0,0,0,0,0,0,0
175,1765223620160,0,0,0,0,0,0,0,0
176,1765223620292,0,0,0,0,0,0,0,0
177,1765223620610,0,0,0,0,0,0,0,0
178,1765223621011,0,0,0,0,0,0,0,0
179,1765223621327,0,0,0,0,0,0,0,0
180,1765223621460,0,0,0,0,0,0,0,0
181,1765223621744,0,0,0,0,0,0,0,0
182,1765223622076,0,0,0,0,0,0,0,0
183,1765223622176,0,0,0,0,0,0,0,0
184,1765223622477,0,0,0,0,0,0,0,0
185,1765223622876,0,0,0,0,0,0,0,0
186,1765223623193,0,0,0,0,0,0,0,0
187,1765223623592,0,0,0,0,0,0,0,0
188,1765223623927,0,0,0,0,0,0,0,0
189,1765223624061,0,0,0,0,0,0,0,0
190,1765223624343,0,0,0,0,0,0,0,0
191,1765223624760,0,0,0,0,0,0,0,0
192,1765223625043,0,0,0,0,0,0,0,0
193,1765223625493,0,0,0,0,0,0,0,0
194,1765223625927,0,0,0,0,0,0,0,0
195,1765223626210,0,0,0,0,0,0,0,0
196,1765223626660,0,0,0,0,0,0,0,0
197,1765223626943,0,0,0,0,0,0,0,0
198,1765223627077,0,0,0,0,0,0,0,0
199,1765223627426,0,0,0,0,0,0,0,0
200,1765223627843,0,0,0,0,0,0,0,0
201,1765223628178,0,0,0,0,0,0,0,0
202,1765223628593,0,0,0,0,0,0,0,0
203,1765223629009,0,0,0,0,0,0,0,0
204,1765223629360,0,0,0,0,0,0,0,0
205,1765223629493,0,0,0,0,0,0,0,0
206,1765223629776,0,0,0,0,0,0,0,0
207,1765224046738,0,0,0,0,0,0,0,0
208,1765224047021,0,0,0,0,0,0,0,0
209,1765224047321,0,0,0,0,0,0,0,0
210,1765224047337,0,0,0,0,0,0,0,0
211,1765224047637,0,0,0,0,0,0,0,0
212,1765224047904,0,0,0,0,0,0,0,0
213,1765224047986,0,0,0,0,0,0,0,0
214,1765224048304,0,0,0,0,0,0,0,0
215,1765224048588,0,0,0,0,0,0,0,0
216,1765224048704,0,0,0,0,0,0,0,0
217,1765224049037,0,0,0,0,0,0,0,0
218,1765224049453,0,0,0,0,0,0,0,0
219,1765224049771,0,0,0,0,0,0,0,0
220,1765224049887,0,0,0,0,0,0,0,0
221,1765224050171,0,0,0,0,0,0,0,0
222,1765224050621,0,0,0,0,0,0,0,0
223,1765224050938,0,0,0,0,0,0,0,0
224,1765224051354,0,0,0,0,0,0,0,0
225,1765224051654,0,0,0,0,0,0,0,0
226,1765224051787,0,0,0,0,0,0,0,0
227,1765224052073,0,0,0,0,0,0,0,0
228,1765224052554,0,0,0,0,0,0,0,0
229,1765224052837,0,0,0,0,0,0,0,0
230,1765224052970,0,0,0,0,0,0,0,0
231,1765224053304,0,0,0,0,0,0,0,0
232,1765224053721,0,0,0,0,0,0,0,0
233,1765224054036,0,0,0,0,0,0,0,0
234,1765224054171,0,0,0,0,0,0,0,0
235,1765224054521,0,0,0,0,0,0,0,0
236,1765224054953,0,0,0,0,0,0,0,0
237,1765224055287,0,0,0,0,0,0,0,0
238,1765224055421,0,0,0,0,0,0,0,0
239,1765224055720,0,0,0,0,0,0,0,0
240,1765224056204,0,0,0,0,0,0,0,0
241,1765224056488,0,0,0,0,0,0,0,0
242,1765224056637,0,0,0,0,0,0,0,0
243,1765224056970,0,0,0,0,0,0,0,0
244,1765224057388,0,0,0,0,0,0,0,0
245,1765224057687,0,0,0,0,0,0,0,0
246,1765224057821,0,0,0,0,0,0,0,0
247,1765224058171,0,0,0,0,0,0,0,0
248,1765224058620,0,0,0,0,0,0,0,0
249,1765224058952,0,0,0,0,0,0,0,0
250,1765224059087,0,0,0,0,0,0,0,0
251,1765224059388,0,0,0,0,0,0,0,0
252,1765224059887,0,0,0,0,0,0,0,0
253,1765224060321,0,0,0,0,0,0,0,0
254,1765224060620,0,0,0,0,0,0,0,0
255,1765224060769,0,0,0,0,0,0,0,0
256,1765224061070,0,0,0,0,0,0,0,0
257,1765224061503,0,0,0,0,0,0,0,0
